A,B,C,D,E,F,G,H,I,J,K,L
0.10668257,0.21405333,0.10692492,0.16483992,0.12932421,0.055996917,0.22304323,0.09300481,1.0250964,0.1398386,0.161562,0.08770547
0.10547233,0.19769861,0.10118154,0.17523912,0.11951321,0.057524133,0.22333094,0.0815491,-0.7477586,0.13990644,0.16150016,0.08779642
0.110510714,0.19247325,0.095429145,0.17844418,0.105067916,0.06503585,0.24215382,0.107142136,0.011105448,0.13979581,0.16155542,0.08951233
0.107100315,0.19467,0.09334759,0.17750517,0.13736653,0.07041332,0.24515039,0.109415725,0.3311473,0.1399349,0.1615679,0.09306553
0.100932755,0.18640134,0.092503645,0.18140228,0.14673012,0.074664,0.24925272,0.115676835,-0.2639192,0.13987264,0.16161194,0.0924677
0.102406554,0.18613902,0.09368729,0.16695954,0.15078299,0.076525934,0.27074054,0.109401055,0.79113555,0.1399267,0.16165887,0.09121636
0.106521435,0.17745589,0.09559784,0.17568608,0.12691244,0.075461335,0.33674935,0.09725523,1.0363495,0.13998975,0.16168165,0.090622954
0.10395955,0.19288902,0.096727654,0.17260364,0.15563546,0.0733482,0.30599976,0.06805809,0.36175478,0.13999723,0.16169475,0.08372271
0.10488071,0.17911203,0.09581712,0.17142345,0.1554475,0.07294244,0.26779357,0.08861038,-0.3868752,0.13999902,0.16152796,0.0890888
0.10549389,0.19953299,0.097892486,0.1741566,0.14141805,0.073927194,0.268925,0.056857638,-0.29614782,0.13981663,0.16153,0.09101421
0.10528481,0.1911867,0.10404328,0.1770137,0.15271662,0.074831285,0.23849238,0.104278065,-0.09081447,0.13981904,0.16157816,0.090688765
0.13234378,0.20850553,0.11007102,0.17622474,0.15367655,0.07489057,0.22920687,0.1068559,0.5765315,0.1399061,0.1616343,0.0912332
0.109581836,0.2158538,0.11354223,0.17283009,0.15268284,0.07336844,0.23174457,0.1042023,-0.15168256,0.1398721,0.1616452,0.08998703
0.108586945,0.2146243,0.117389396,0.17930403,0.12799834,0.074654974,0.18459934,0.10289285,0.25086448,0.13996133,0.1616432,0.08775993
0.113845035,0.21933748,0.11449791,0.16530429,0.14766584,0.07441752,0.16373338,0.07292954,0.19066985,0.13999528,0.16163643,0.087922536
0.11167513,0.20487382,0.10567944,0.17323686,0.14043014,0.071968,0.18465835,0.076561876,0.30770305,0.13989872,0.16174076,0.08514906
0.11167512,0.18901706,0.09770539,0.16903675,0.14449042,0.0780609,0.19199194,0.07022329,-0.055010825,0.13994907,0.16166534,0.08169132
0.105440415,0.17422123,0.093984894,0.15934217,0.14722683,0.07773018,0.20223504,0.094963245,-0.2734751,0.14005668,0.16168205,0.08308108
0.1107274,0.17193533,0.09603824,0.16079667,0.16737825,0.07493754,0.23436755,0.09149335,0.7601886,0.13992113,0.16164064,0.0813788
0.13854422,0.1833329,0.09626519,0.15649354,0.1533185,0.08859874,0.22960675,0.047860462,0.55247027,0.13992247,0.1616282,0.08057488
0.10691043,0.17724673,0.09957193,0.15883757,0.15884931,0.0892821,0.27527487,0.08178027,0.6487753,0.13996105,0.16160016,0.084473975
0.11065357,0.18295997,0.1023011,0.16985956,0.17869405,0.087606415,0.33437696,0.089353114,0.83991015,0.13996255,0.16156577,0.08323849
0.11167512,0.20484698,0.102195665,0.15415162,0.1643842,0.08716897,0.2609613,0.087517105,0.597142,0.13990426,0.16160749,0.080808036
0.1072902,0.18490171,0.10061649,0.16065446,0.15028806,0.08656126,0.27932653,0.089638636,0.51879734,0.13995552,0.16165872,0.07970548
0.110582046,0.19282077,0.09693031,0.15340175,0.17072815,0.08280433,0.31691557,0.098640546,0.81699854,0.1399637,0.1616855,0.079739936
0.11162333,0.18210149,0.09419656,0.15786436,0.16052526,0.08121828,0.34523845,0.073528044,0.4332213,0.13997316,0.1617199,0.07984886
0.10597113,0.1824223,0.09332629,0.1581709,0.16166405,0.08286844,0.35606515,0.088944055,0.18062432,0.14006163,0.1617135,0.081650786
0.098082185,0.17844345,0.08941779,0.16125408,0.16629638,0.07988069,0.32100415,0.077749416,0.3077918,0.1400366,0.16171268,0.08154813
0.11141009,0.15605548,0.08770401,0.16737139,0.15372184,0.08293604,0.30468896,0.108758286,0.7725873,0.14000997,0.16170654,0.0814737
0.10702649,0.16411209,0.07775311,0.16336785,0.16378383,0.075246245,0.28994837,0.11040059,-0.097967386,0.14003572,0.1617117,0.08404582
0.10373169,0.15610744,0.07387933,0.15890639,0.17075393,0.07408326,0.32990366,0.10213261,0.07053448,0.13997264,0.16169009,0.083783105
0.10475426,0.14081748,0.068479955,0.15500878,0.14334258,0.07379072,0.31454867,0.09543307,0.22582163,0.1399636,0.16166644,0.087025926
0.10307382,0.14207987,0.06622405,0.16401906,0.15228875,0.07402818,0.30344817,0.09062923,-0.48907763,0.13999315,0.16168019,0.08196986
0.10523065,0.14218086,0.06953524,0.15794265,0.14904751,0.08591592,0.29907227,0.062025294,0.9363971,0.1399845,0.1616729,0.079830885
0.10528244,0.15396965,0.06434931,0.15845223,0.16367967,0.088825956,0.32801807,0.086969286,0.7609636,0.14001493,0.16166483,0.08221602
0.10528481,0.15101714,0.06396901,0.16029906,0.1664043,0.08549328,0.33652145,0.0846342,0.9511082,0.13992295,0.16168185,0.08384221
0.10437433,0.14492804,0.070160806,0.1609237,0.17439193,0.084690176,0.33175915,0.076436594,0.17917922,0.13994943,0.16170721,0.08592075
0.1051907,0.1498878,0.07370338,0.16211055,0.16609292,0.09422167,0.325895,0.08866211,0.2317133,0.14006124,0.16171731,0.08363047
0.11016468,0.1551947,0.07141012,0.15642837,0.19592032,0.08998931,0.37740785,0.094430745,0.4638972,0.14000204,0.16170219,0.08281894
0.1072902,0.14580147,0.07312937,0.15806644,0.1677416,0.090407185,0.29900074,0.062348224,-0.1181958,0.13998973,0.16172516,0.08469604
0.09745109,0.15793729,0.07037811,0.16113473,0.17862257,0.0934376,0.31747907,0.08403792,-0.19054553,0.14003825,0.16169061,0.08668428
0.10373666,0.1421607,0.070588835,0.15907301,0.18531984,0.09415117,0.31652442,0.08375656,0.33688435,0.14001165,0.16172048,0.08556442
0.10505695,0.14649191,0.0675239,0.16179176,0.1830593,0.08721105,0.31947735,0.064017095,0.3500114,0.1400482,0.16167165,0.08249197
0.109502986,0.14967337,0.06358707,0.16021997,0.16753498,0.08629441,0.36391956,0.08657548,0.29119682,0.13999213,0.16170073,0.08169091
0.117184155,0.1597232,0.06470992,0.16262299,0.1747393,0.08883248,0.29611662,0.08302735,0.26217473,0.1400779,0.16167626,0.081790954
0.10730939,0.1537665,0.07169834,0.15916285,0.16252907,0.08629442,0.28394744,0.08182536,-0.5078193,0.14000611,0.16171333,0.08491271
0.110582046,0.15630835,0.07760509,0.16474842,0.16786863,0.072699964,0.3122595,0.10200833,0.0903133,0.14002879,0.16172108,0.08296738
0.11140821,0.1751484,0.08419984,0.1530096,0.14246915,0.071968,0.27437368,0.07818876,0.47193664,0.13999695,0.16168152,0.08295091
0.10754321,0.18278852,0.09029044,0.1605178,0.14280441,0.0743728,0.29998004,0.11058558,-0.02938594,0.1400051,0.16168083,0.08503129
0.1107274,0.18079555,0.0974257,0.16302761,0.1405534,0.0776153,0.31185332,0.10462273,0.8633608,0.13998367,0.16168047,0.091762
0.1118512,0.20098104,0.10400331,0.18046856,0.17072825,0.07773018,0.3205879,0.10060548,0.43454948,0.13997295,0.16170673,0.08942249
0.10970575,0.20770176,0.113195084,0.1693819,0.1563445,0.0786802,0.29883835,0.09299825,0.6599942,0.13999134,0.16169702,0.09342652
0.11194204,0.23007049,0.11500125,0.18215092,0.15203153,0.07885996,0.29078183,0.108012766,0.77416694,0.13998345,0.1616043,0.093977205
