A,B,C,D,E,F,G,H,I,J,K,L
0.11167513,0.17766497,0.09137056,0.1573604,0.12182741,0.060913704,0.18781725,0.08629441,0.08629441,0.14121827,0.1632995,0.08020305
0.11167513,0.19035532,0.09898477,0.16243654,0.12182741,0.060913704,0.17005076,0.08629441,0.08629441,0.14124365,0.16332488,0.08426396
0.11167513,0.20050761,0.10406092,0.17258883,0.13197969,0.065989845,0.17258883,0.08629441,0.08629441,0.14124365,0.16332488,0.08857868
0.11167513,0.21319796,0.11167513,0.17258883,0.11167513,0.055837564,0.13705583,0.08629441,0.08629441,0.14124365,0.16335024,0.089086294
0.11167513,0.22335024,0.11675127,0.17766497,0.10913706,0.053299494,0.12690355,0.09390863,0.7715736,0.14124365,0.16332488,0.091624364
0.11167513,0.22588833,0.11928934,0.18020304,0.11167513,0.055837564,0.12690355,0.10406092,0.6700508,0.14124365,0.16332488,0.092639595
0.11167513,0.2360406,0.12436548,0.18527918,0.11167513,0.055837564,0.12182741,0.10913706,0.7208122,0.14119288,0.16327411,0.09543148
0.11167513,0.24111676,0.12690355,0.18527918,0.10913706,0.053299494,0.11928934,0.10913706,0.6700508,0.14119288,0.16327411,0.0964467
0.11167513,0.2461929,0.12944162,0.18781725,0.10406092,0.050761424,0.1142132,0.11167513,0.6700508,0.1411675,0.16324873,0.09720812
0.11167513,0.24873096,0.13197969,0.19035532,0.11167513,0.055837564,0.11675127,0.11167513,0.7208122,0.1411675,0.16324873,0.09873096
0.11167513,0.24873096,0.13197969,0.19035532,0.10913706,0.053299494,0.1142132,0.10913706,0.7208122,0.14114213,0.16319798,0.098477155
0.11167513,0.24873096,0.13197969,0.19035532,0.11675127,0.058375634,0.11928934,0.10406092,0.6954315,0.14114213,0.16319798,0.09923858
0.11167513,0.2461929,0.12944162,0.19035532,0.11675127,0.058375634,0.11928934,0.10659899,0.7715736,0.14114213,0.16319798,0.09873096
0.11167513,0.24111676,0.12690355,0.18781725,0.11675127,0.058375634,0.12182741,0.10913706,0.7461929,0.14114213,0.16319798,0.097461924
0.11167513,0.22588833,0.11928934,0.18527918,0.13197969,0.065989845,0.14467005,0.08629441,0.08629441,0.1411675,0.16324873,0.09568528
0.11167513,0.2182741,0.1142132,0.18020304,0.13197969,0.065989845,0.15228426,0.08629441,0.08629441,0.14121827,0.1632995,0.093401015
0.11167513,0.21319796,0.11167513,0.18020304,0.13451776,0.068527915,0.15989847,0.09898477,0.3654822,0.14124365,0.16332488,0.092639595
0.11167513,0.20304568,0.10659899,0.1751269,0.1395939,0.07106599,0.18020304,0.10659899,0.3908629,0.14124365,0.16332488,0.09060914
0.11167513,0.20304568,0.10659899,0.1751269,0.1395939,0.07106599,0.18020304,0.10152285,0.41624367,0.14124365,0.16332488,0.09060914
0.11402252,0.2521576,0.1118308,0.2079798,0.17099153,0.08341927,0.17109327,0.08712194,0.18932898,0.0962855,0.15146606,0.08784476
0.11402252,0.2521576,0.1118308,0.2079798,0.17099153,0.08341927,0.17109327,0.08712194,0.18932898,0.0962855,0.15146606,0.08784476
0.114010066,0.2523473,0.11181813,0.20809922,0.17109479,0.08345957,0.17106877,0.08716439,0.18683054,0.09624242,0.15148298,0.08785458
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680492,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.087854534
0.11401014,0.25234792,0.11181816,0.20809965,0.17109513,0.0834597,0.17106873,0.08716427,0.18680465,0.09624237,0.15148295,0.08785454
0.11167513,0.25888324,0.13705583,0.21319796,0.17766497,0.09137056,0.16497461,0.10152285,0.7208122,0.1411675,0.16324873,0.112182744
0.11167513,0.26903552,0.14213198,0.21573603,0.17258883,0.08883248,0.1497462,0.09898477,0.7208122,0.1411675,0.16324873,0.11319797
0.11167513,0.26903552,0.14213198,0.21319796,0.16243654,0.08375634,0.1395939,0.12436548,0.7461929,0.1411675,0.16324873,0.11116751
0.11167513,0.26903552,0.14213198,0.21573603,0.16751269,0.08629441,0.14467005,0.10659899,0.82233506,0.1411675,0.16324873,0.112182744
0.11167513,0.2715736,0.14467005,0.21573603,0.16751269,0.08629441,0.14213198,0.10913706,0.7715736,0.1411675,0.16322334,0.11269036
0.11167513,0.2715736,0.14467005,0.21573603,0.16751269,0.08629441,0.14213198,0.10659899,0.79695433,0.14114213,0.16319798,0.11269036
