A,B,C,D,E,F,G,H,I,J
-0.14452867,0.02941215,-0.044182085,0.053171128,-0.12864275,0.06844451,-0.10977395,-0.005255267,0.09397745,-0.17496839
0.14343786,0.06801139,0.12598872,-0.07430604,0.039599165,-0.01590267,-0.05038937,0.064749464,0.048689336,-0.01684685
0.08965448,0.06778969,0.053927675,0.092469335,0.08980195,0.20001964,-0.08594772,-0.30859107,-0.14243391,0.2421006
0.13372469,0.13999575,0.0550469,-0.12058658,-0.0417689,0.12386326,0.017177671,-0.050342314,-0.013159879,0.09064144
0.26317734,0.11324343,-0.07663418,-0.10243432,-0.114537284,0.08376534,-0.11489345,0.24761634,-0.025750987,-0.061795924
0.2656207,-0.10439646,-0.01748237,-0.11969219,0.015809208,0.15641358,0.107655525,-0.057069704,-0.0362672,-0.17283705
0.23856775,0.123318166,0.14970553,0.05277525,-0.045844533,-0.19079937,-0.015486747,0.05360226,-0.08211664,-0.017260764
-0.23132071,0.037695244,0.0905797,-0.090926245,0.04188241,0.18029892,0.078838676,-0.1034724,-0.04294687,0.25437218
0.17171666,0.058139622,-0.08934914,0.058765516,-0.04454141,-0.009134933,0.06641795,0.15652525,-0.23561227,-0.03033527
0.26932812,-0.020827323,-0.07755745,0.10883996,0.10368076,0.045682702,-0.026800238,0.17882659,0.19122678,-0.23560047
0.2909423,0.08416815,0.036325708,0.1210911,0.049937204,-0.09645964,0.0053043664,0.067924455,0.047781624,-0.06701203
-0.24454986,0.060889706,0.13539091,-0.04705312,0.14308423,-0.0141631365,-0.053253546,0.020672262,0.023103729,-0.03663066
-0.02639778,0.038565874,0.024660587,0.08188136,-0.04853581,0.03888748,0.1297048,-0.0025389283,-0.12903857,0.012194969
0.20818494,0.0047849417,0.0970414,-0.12599702,0.09894535,0.15277311,-0.057325535,0.38064775,0.099249035,-0.069187105
0.19293432,0.11162913,-0.08304838,0.092339665,0.09965864,-0.11963562,0.004187584,-0.22034909,-0.009684995,0.042204976
0.05080582,0.10813418,-0.14461085,-0.04039584,-0.026109032,0.14711034,0.03727226,0.1780785,0.22268492,-0.104949504
0.098755375,0.02048266,-0.03997931,-0.079916745,-0.0929371,0.20160402,-0.12938425,0.013063669,0.043893818,-0.1849878
0.13425033,-0.14011303,0.021080896,0.07464279,0.118397206,-0.04174193,0.12253478,-0.24274284,-0.12606016,0.083033755
