A,B,C,D,E,F,G,H,I,J
1.1388084,0.12161386,0.13512471,-0.06397528,0.07689296,0.12284699,0.14484844,0.10635933,0.36086977,0.012862116
0.33486065,0.033194646,0.1063004,-0.083840154,-0.08075713,0.070376344,0.12724608,0.08006069,1.178886,-0.10453536
1.1678426,0.08909236,-0.04340826,0.09761967,-0.052972093,0.06786521,-0.14445138,0.11104873,0.5034863,-0.09283711
0.49369228,0.1220831,0.1664551,-0.072517976,0.112192094,-0.036556184,-0.08990865,-0.12351856,1.1800218,0.040083975
1.1688325,0.03011237,0.029471874,0.053303733,0.0057174712,-0.23150358,-0.023106039,0.041364685,0.5820564,-0.12608233
0.64813685,-0.09858857,0.10936384,-0.061767004,0.12612212,0.025071979,-0.09121594,-0.021788046,0.9223038,0.1248382
0.8065845,0.11575854,-0.22991762,0.1270594,-0.014892966,-0.2384989,-0.050177447,-0.06408944,0.74139464,0.016141549
0.69657683,0.028459668,0.20949398,0.06520581,-0.007745832,-0.10869004,-0.089288905,0.01826042,0.58535886,-0.017627403
0.4794398,-0.07363431,0.12806445,-0.0041794926,0.0072300136,-0.15911181,-0.089283034,0.06735973,0.72581494,-0.027944148
0.66129917,-0.031500846,-0.01893416,0.13437414,-0.103694886,-0.19375128,-0.047333695,0.14219362,0.41202652,-0.022311866
0.39871487,-0.05178128,0.041426137,0.12806258,0.10420272,-0.19696343,0.1277911,-0.027198978,0.5496266,-0.02468741
0.66533995,0.123076916,0.009944826,-0.066246204,0.10978952,0.10833149,0.11133924,0.07190892,0.3202501,0.0096889585
0.17345934,-0.12501565,0.16549596,-0.058619983,-0.13932349,0.034815043,0.09036969,0.10012606,0.69961447,0.14400288
0.6761591,-0.094748825,-0.20623887,-0.14702773,-0.044840135,0.02950652,0.08267383,0.0022120476,0.3349855,-0.0696893
0.4554614,-0.11432001,-0.058260426,0.05894409,-0.13210592,0.054346524,0.000840351,0.050336704,0.5763085,-0.008495867
0.71014214,-0.096927725,-0.2408087,0.07489404,0.0983825,0.05724159,0.1053184,-0.0368734,0.5872468,-0.10503604
0.5584758,0.059296325,-0.0386884,0.12566608,0.008063093,0.17884527,-0.121014945,-0.01888588,0.70233315,0.011562228
0.58066916,-0.036003187,-0.058261253,-0.046389826,-0.06120549,0.005394645,-0.1287563,-0.05472227,0.8354895,-0.019286975
0.7240128,-0.12013366,-0.041801378,-0.09599072,0.05551225,-0.23185012,0.038138673,-0.099733174,0.56334317,-0.018271819
0.49731722,-0.008055687,-0.03828887,-0.089445755,0.12422907,0.024640754,-0.028293394,0.07699011,0.42277783,0.021711856
0.2817808,-0.019044235,-0.086787306,-0.11808342,-0.026345216,-0.100628726,0.037141338,0.10237482,0.5257224,-0.068518996
0.62987983,-0.056057848,-0.15473092,0.13162607,-0.04778123,0.02703531,-0.034213208,-0.12765631,0.24992336,0.11663079
0.2986522,0.07485925,-0.1764409,-0.08269297,0.0036130548,0.008174561,0.022635609,-0.11563356,0.62122065,-0.14093602
0.6371307,0.0052491874,0.21398292,0.018125996,-0.014355004,0.1342681,-0.03999503,-0.021850407,0.28071177,-0.035567954
0.3314885,0.10084313,-0.13013758,0.0715967,0.08225371,0.027230784,-0.032937743,-0.08215748,0.7131885,0.086144015
0.69900894,-0.020529732,0.21600524,0.0291989,0.07216151,0.012279294,0.039518386,-0.0851868,0.5029739,-0.04257399
0.64254785,0.10305181,0.051365957,-0.048472576,-0.042641006,0.12748413,-0.046162874,0.12843448,0.7800218,0.008609146
0.858448,-0.07094799,0.18245807,0.05418627,-0.068627074,-0.06477034,-0.08477374,0.123651475,0.7664757,-0.11963949
0.85010165,0.05204557,0.033449635,-0.022079736,-0.13588476,-0.046195842,0.09620643,0.03494741,0.6901537,0.06270389
0.6239842,0.14740151,0.17960264,-0.113934025,0.02175188,0.19257843,-0.046039745,0.11947632,0.66064894,0.092799395
