A,B,C,D,E,F,G,H,I,J,K,L
-0.06203202,-0.052289024,-0.052463226,0.35609192,0.08212061,-0.118747815,-0.06080187,0.52890754,0.2663709,0.11694577,0.08512537,0.7114375
-0.06451757,0.022413224,0.02740568,0.34674913,0.23768634,0.002077207,-0.060422517,0.7263876,0.22828284,-0.108425975,0.044539347,0.5288958
-0.061562978,0.089598134,-0.109216765,0.0020978302,0.15430023,-0.02335909,-0.044090174,0.88330984,0.021616623,-0.019953296,-0.1338399,0.57266915
0.09565638,0.036308646,0.061867535,0.28734213,0.21447124,0.14249575,-0.052039273,0.76529557,0.29413223,-0.090984195,0.11060056,0.13149717
0.08588047,0.05656123,0.14025933,0.3840447,0.3007357,0.04035555,0.10656935,0.40201342,0.087592706,0.09715073,0.06335001,0.6664301
0.06263997,0.010834679,-0.1242258,0.20200631,0.4645617,-0.01338318,-0.03046979,0.7971698,0.1995304,0.04045503,-0.1323578,0.3220272
-0.1244453,-0.10229704,0.00969249,0.11169981,0.0613683,-0.14360501,0.026608467,0.39726523,0.13001922,0.11502826,0.061532244,0.450176
-0.06557429,0.014723882,0.07263678,0.36002964,0.1616379,-0.04467053,0.034574106,0.68177176,0.181244,-0.0053763688,-0.021152243,0.28032306
-0.104454026,0.026679248,0.12740731,0.12143141,0.17248982,0.079294205,0.11308211,0.5482443,0.06144166,0.016559452,0.012485802,0.5439559
-0.02560328,0.108383864,-0.14267899,0.32612827,0.32624733,0.048526227,0.11294171,0.7850985,0.30408597,-0.120753594,0.05197887,0.35001406
-0.035106182,0.003602013,-0.06872233,0.2235529,0.42959994,0.10048613,0.10878596,0.4738879,0.3026107,0.12952504,-0.093776576,0.47299272
-0.13593994,0.13707834,-0.075448684,0.36296755,0.39525393,0.13432199,-0.056630895,0.66826785,-0.032341607,0.08000842,0.039996564,0.44852293
0.14528653,-0.12286328,0.079307154,0.24014314,0.14837229,-0.06367066,0.062208384,0.592512,0.24344227,0.07756077,0.07723349,0.1514894
-0.014131576,0.14242998,-0.0063929856,0.27454364,0.33495885,0.051146343,-0.12363754,0.4038857,0.46157357,0.14126205,0.06378941,0.5867777
0.06598665,-0.0829851,-0.009919807,0.30382138,0.4045269,0.14312729,0.06937806,0.7619676,0.37761545,-0.077475145,-0.13136366,0.6655259
0.06431812,-0.10241325,-0.07392204,0.28647345,0.25696576,0.14333332,0.118009806,0.8281105,0.41173598,-0.07520199,0.034720957,0.64248216
-0.012745157,-0.07588669,-0.076608345,0.42170584,0.3868459,-0.070732325,-0.12550694,0.76774216,0.34805575,0.027125508,-0.06100577,0.568007
0.060170323,0.00086688995,0.080721155,0.19931042,0.39872128,0.123749346,-0.07320709,0.8224901,0.3366958,0.0004581064,0.13442954,0.6245868
0.017046958,-0.033586428,0.013011053,0.2531439,0.25529256,-0.045416556,-0.07075906,0.90623426,0.110743865,0.06858833,0.079014435,0.5271508
-0.010853574,-0.14981063,-0.043547384,0.1061444,0.20493054,-0.07730895,0.06474808,0.7840073,0.29176164,0.11908004,-0.14630945,0.2671148
-0.091435455,-0.012550235,-0.07434245,0.4157068,0.28430796,0.063155636,0.044831246,0.4882947,0.5269631,0.04352081,0.14862543,0.5761589
0.0739381,0.010491446,-0.08936121,0.35662827,0.33964315,0.0075810254,-0.0658897,0.8014991,0.14950588,-0.0075535625,-0.0701208,0.6159644
-0.14308378,0.13141042,0.00014303625,-0.038803183,0.24491821,-0.08241805,0.09299664,0.8532926,0.046817943,0.04867716,0.053353608,0.3598063
0.12149158,0.14658692,-0.009020597,0.34333536,0.4518947,-0.09737274,0.10762811,0.6040931,0.36112842,-0.012031212,-0.084391296,0.12084347
-0.032775685,-0.07158729,-0.12785286,0.1888116,0.43559286,-0.0105211735,0.120360374,0.25581318,0.49043447,0.096698016,-0.05740287,0.7228625
-0.016707018,-0.11821454,0.06014967,-0.012256622,0.37771267,0.1437538,-0.004390657,0.81081676,0.28809026,0.08708274,-0.10267152,0.5618458
0.052321866,0.14401022,-0.0599892,0.5069409,0.004819751,-0.102565765,-0.10304499,0.80281305,0.2917636,0.00091953576,0.0079829395,0.47442245
-0.1376507,-0.11307806,0.033213526,0.24983478,0.4024201,-0.025372855,0.063527554,0.6025233,0.31939673,-0.01809457,0.102129936,0.44055462
0.13048887,0.020512432,0.05107674,0.014821187,0.25870422,-0.06987747,-0.02076514,0.73016125,0.35637194,-0.040117733,0.10585892,0.48119664
-0.118904874,0.019735545,-0.020460322,0.3424036,0.28226486,-0.11515938,0.036161214,0.8321467,0.14386304,0.082500875,-0.033840023,0.69455665
-0.116122186,-0.13086887,-0.11032243,0.26173282,0.26937312,0.011656642,-0.06382674,0.7177107,0.27741978,0.112295,-0.015847832,0.32207358
-0.07500281,0.112350166,0.074351445,0.1908728,0.34328175,-0.074182644,0.028950587,0.5745602,0.3117886,-0.092588805,0.119084835,0.6224915
0.11671087,0.09931603,-0.0666444,0.17733149,0.072180495,0.11622706,-0.13790296,0.93891007,0.33861843,0.13910455,-0.07542093,0.6386056
-0.048191592,0.0109258145,-0.09494555,0.47799504,0.45662978,0.0043836534,0.08000064,0.8964361,0.36137623,-0.087586306,0.04637696,0.6250268
-0.06817798,-0.06659276,0.14632517,0.005009182,0.35997474,0.04558134,-0.1112524,0.6042207,0.19466133,-0.1077504,0.06326121,0.49555358
-0.03815704,-0.010957539,0.0042158067,0.17879584,0.43926254,-0.055661112,0.12570596,0.8354619,0.32948428,-0.10414906,-0.08985935,0.45246014
-0.08760819,-0.006254643,-0.03716909,0.19147068,0.37892935,0.13630158,0.0788748,0.81090343,0.008974902,-0.015871227,0.03282039,0.52881366
0.005133778,-0.021596864,-0.0971499,0.40494615,0.16554432,-0.02478002,0.075927585,0.62498426,0.20722878,0.13695997,0.051230237,0.17846191
-0.039961807,-0.13781615,0.115228355,0.20259964,0.13071561,-0.12140928,-0.07824399,0.32996845,0.079749346,0.09931846,-0.05542379,0.30631727
-0.053079613,0.10204366,0.119426966,0.24269925,0.20506085,0.051678374,-0.04058472,0.5739972,0.41490638,0.04886189,-0.0008869469,0.2831128
0.014006749,-0.09352109,0.049202412,0.2089622,0.23647499,-0.015277043,0.14774108,0.560858,0.2622611,0.088404015,-0.07150224,0.72355807
-0.013316482,0.08289631,0.043597206,0.022169143,0.3330505,0.12979129,0.14839056,0.9321511,0.4451502,0.019785061,-0.00662449,0.53544575
0.008285999,-0.055939972,-0.10526012,0.2662444,0.32270756,0.11869216,-0.025546953,0.73512393,0.23741242,0.13016966,-0.08412443,0.5179233
-0.106215,0.06261346,-0.04404431,0.2593338,0.29782468,-0.12509696,0.1494779,0.6280208,0.33518744,-0.08143675,-0.046970986,0.43568355
0.0022206903,0.10682157,0.016856596,0.42414743,0.5104016,0.014429584,-0.030990332,0.589789,0.1717405,-0.074761376,0.12024972,0.51707774
0.103854,0.012620509,-0.11890371,0.21959043,0.24786468,-0.055713348,-0.033209234,0.8304524,0.39026237,0.030415162,-0.008465037,0.5500171
0.11333212,-0.14235473,-0.02444245,0.3729181,0.20783405,0.022115365,-0.07479245,0.7401647,0.1098242,0.11479372,-0.04358735,0.5888654
0.041139454,0.029044807,0.11584622,0.13796107,0.25637478,-0.14007692,-0.032147042,0.6834813,0.427571,0.043313876,-0.07143154,0.25041398
0.13947248,0.105205745,-0.14807054,0.46760708,0.13990575,-0.004184872,0.1380789,0.5587425,0.20958768,-0.099833004,-0.059028983,0.74751127
-0.100368336,0.004098952,-0.10362366,0.119269244,0.3263448,0.10694158,-0.095894754,0.8567367,0.39632255,0.044382557,0.14297903,0.46393147
