A,B,C,D,E,F,G
0.4420510164496761,0.3976289879619932,0.4134081344963555,0.3849310574539555,0.3946168574524796,0.3748307451781297,0.6335562535281496
0.440199525257993,0.3957774934760528,0.411943520881111,0.383466443838711,0.3925166531294654,0.3744162320772637,0.634523447469246
0.440199525257993,0.3967032423661517,0.4104650878565242,0.383950042456388,0.3916738108126484,0.3748307451781297,0.6364716712320679
0.4355707906902707,0.3892972660695188,0.4090004742412798,0.3785613672037448,0.3904026359856233,0.3744162320772637,0.630640835824231
0.4328073634293165,0.4013319736396166,0.4099814908859759,0.3810069958165567,0.3891452789208118,0.3744162320772637,0.6063365434333329
0.4300301266417919,0.3976289879619932,0.4114461045012204,0.3864094888314136,0.3874595893457921,0.3731588741888879,0.6092519347831931
0.4374222818819538,0.4022577225297155,0.4144029672561367,0.3785613672037448,0.3853593883170351,0.3731588741888879,0.6092519347831931
0.4272528832657527,0.3985547335578348,0.4075220445109503,0.3869069052113041,0.383673700389144,0.3723160302249424,0.6082847408420965
0.4291043810459504,0.3985547335578348,0.4193080438911029,0.3908309668487029,0.383259187288278,0.3718876993618628,0.6063365434333329
0.455937220152843,0.416143922938625,0.4374775529308085,0.4031005648465324,0.3824163416772039,0.3718876993618628,0.6034211257294144
0.4633431915080899,0.4207726575063473,0.4423826295657747,0.3967170584812367,0.3849310574539555,0.3727305441493727,0.6024539317883179
0.4744521584237321,0.418921163020407,0.442880042651408,0.3947550284861016,0.3845165443530895,0.3731588741888879,0.6082847408420965
0.4605659547205653,0.4115151883709028,0.4482687228454371,0.4070384442461447,0.3845165443530895,0.3740017181528335,0.611200158546015
0.4772293952112567,0.4235499008823866,0.4472877062007409,0.403597981226423,0.3866167453818465,0.3748307451781297,0.6160637736586969
0.4781551473956129,0.4291043810459504,0.4620167522207247,0.4129245342315499,0.3874595893457921,0.3744162320772637,0.611200158546015
0.4790808864029398,0.418921163020407,0.4546522292107328,0.4070384442461447,0.3870450762449262,0.3744162320772637,0.6102329646049184
0.4763036430269006,0.4198469119105058,0.4605521386054803,0.4085030578613892,0.3853593883170351,0.3744162320772637,0.6131483823088368
0.4772293952112567,0.4179954174245654,0.4517091792766443,0.4060436114863636,0.3853593883170351,0.3744162320772637,0.6102329646049184
0.4864730416431017,0.4291043810459504,0.4605521386054803,0.4153839839008328,0.3849310574539555,0.3744162320772637,0.6131483823088368
0.473526406239376,0.4254013920740696,0.4546522292107328,0.4040815814912285,0.3841020312522236,0.3744162320772637,0.6121673524871115
0.4772293952112567,0.4244756464782281,0.4585901053160879,0.405560011221558,0.3849310574539555,0.3744162320772637,0.6170309939538519
0.4781551473956129,0.4170696718287239,0.4576090886713917,0.4099814908859759,0.3819880124612529,0.3731588741888879,0.6141155762499334
0.4540857289611599,0.4087379482891208,0.4364965362861123,0.4016359512312879,0.3845165443530895,0.3735733881133182,0.6150965797176005
0.4624174459122483,0.4179954174245654,0.4472877062007409,0.4026169678759841,0.3824163416772039,0.3731588741888879,0.6150965797176005
0.4799928158836963,0.4272528832657527,0.4600547189313324,0.4090004742412798,0.3819880124612529,0.3727305441493727,0.6160637736586969
0.464268943692446,0.4198469119105058,0.4423826295657747,0.4075220445109503,0.3819880124612529,0.3731588741888879,0.6160637736586969
0.4688976716716537,0.4198469119105058,0.4448420759408003,0.4065410278662542,0.3819880124612529,0.3731588741888879,0.6170309939538519
0.473526406239376,0.4152181773427835,0.4551496422963661,0.4045789978711192,0.383259187288278,0.3731588741888879,0.6189791913626155
0.455937220152843,0.4152181773427835,0.4384585695755046,0.4016359512312879,0.3824163416772039,0.3731588741888879,0.6170309939538519
0.4836958114440917,0.4226241486980304,0.4590737022866362,0.4124271211459166,0.3824163416772039,0.3731588741888879,0.6209274151254374
0.4855473026357748,0.4309558722376334,0.4644761985957503,0.4075220445109503,0.3828308564251984,0.3731588741888879,0.6199463853037122
0.4753779040195736,0.4281786354501088,0.4585901053160879,0.4144029672561367,0.383259187288278,0.3740017181528335,0.6199463853037122
0.4763036430269006,0.4198469119105058,0.4595711219607841,0.4085030578613892,0.3841020312522236,0.3740017181528335,0.618011997421519
0.4753779040195736,0.431881617833475,0.4561306589410623,0.4045789978711192,0.3853593883170351,0.3740017181528335,0.6141155762499334
0.4938790195868632,0.4309558722376334,0.4747837649513161,0.4197916408616512,0.385773901417901,0.3744162320772637,0.618011997421519
0.4864730416431017,0.4179954174245654,0.4576090886713917,0.4065410278662542,0.385773901417901,0.3731588741888879,0.6170309939538519
0.4938790195868632,0.4263271376699111,0.4679166616154721,0.4040815814912285,0.3874595893457921,0.3740017181528335,0.6160637736586969
0.5003592453462686,0.4309558722376334,0.463992601625202,0.4144029672561367,0.3895736081367628,0.3744162320772637,0.6141155762499334
0.4790808864029398,0.4244756464782281,0.4517091792766443,0.4070384442461447,0.3908309668487029,0.3740017181528335,0.6189791913626155
0.4836958114440917,0.4179954174245654,0.4590737022866362,0.4109625042364148,0.3942023443516137,0.3752590760412093,0.6150965797176005
0.5123939578577523,0.4346450450944292,0.4806836743460635,0.4109625042364148,0.3988310756250787,0.3761019200051548,0.6199463853037122
0.5188741836171578,0.431881617833475,0.4826457076354559,0.4197916408616512,0.3992455920202019,0.3811451684973074,0.6228618030076305
0.5133197100421085,0.4328073634293165,0.4806836743460635,0.4178296108665161,0.4000884343370188,0.3773592778935306,0.6248100267704524
0.5253544093765631,0.4448282598257153,0.4851051474219669,0.4212700771804952,0.400931279948093,0.3790449658214217,0.6257772207115491
0.506839471105674,0.4448282598257153,0.475281184625464,0.4217674902661285,0.3984027464091277,0.3798878097853672,0.6277254181203126
