A,B,C,D,E
162.75221,20.731161,14.9166975,51.455463,47.004955
96.85561,24.118488,20.58067,62.60108,60.86957
162.80264,19.001331,29.371616,68.92323,78.18641
147.72421,24.889208,26.038975,46.171795,62.249294
94.525856,32.621902,23.444347,-35.94395,40.089046
166.77032,41.583416,32.159863,18.248594,96.03774
208.29547,95.06403,30.963434,41.669487,48.442204
133.94228,62.912727,21.925352,26.005487,5.1475067
163.32834,55.044407,39.69469,27.445387,11.945417
241.9337,50.66256,50.294334,20.329184,9.562153
216.15097,106.91989,34.20533,4.079625,18.179403
534.9551,130.90057,37.02683,91.6111,43.300568
353.7089,44.433506,91.04301,122.26232,53.84582
273.92465,-43.617798,27.357208,98.23274,60.81459
238.78789,12.276274,23.504501,63.688343,61.67148
135.80748,12.955805,10.608694,46.15837,63.397114
120.268036,13.459165,15.441589,-7.36335,50.584328
144.7588,11.6604595,15.113442,14.739449,45.84715
219.57571,22.365005,23.345787,50.563583,67.7047
175.06755,41.961117,11.379949,34.287025,49.216774
191.6015,48.65905,28.568027,85.031685,34.45498
231.32664,56.295765,22.303896,42.032307,38.516098
172.69362,7.7716618,68.24457,35.055916,47.7823
177.1853,73.60879,21.796236,52.5532,57.411278
134.09537,-9.692045,3.860537,69.63931,60.179543
78.99328,7.9462943,22.504719,-62.735905,44.856094
140.47328,29.959654,-4.833501,15.8707485,80.50532
216.72897,-1.9589233,13.214285,32.607536,77.18469
537.6765,16.480923,28.693913,116.47471,52.57409
392.99197,25.124092,33.54402,154.65932,68.370255
472.57574,47.9295,27.515831,137.10101,59.75886
338.24777,-36.146633,31.331898,152.92693,55.85024
393.59534,11.835355,39.162014,164.60855,71.5859
494.35876,27.989702,24.544191,214.52808,88.64921
411.85388,27.095957,13.139601,209.99086,96.71357
399.9012,26.309622,19.325377,180.40169,118.43296
408.55487,14.707033,23.894339,161.05608,111.65505
392.4714,28.658438,-20.442404,187.17365,174.0339
367.42035,23.646084,17.739159,146.41107,158.89186
351.21405,27.27684,27.253584,154.89319,154.08018
276.0252,12.63974,23.468925,154.1708,157.28255
261.47,29.887037,23.303137,152.41946,164.77733
250.26515,23.622883,7.3659916,141.49507,182.19565
169.51553,22.329653,16.744055,125.6597,168.86958
168.82196,22.518179,26.368832,150.49461,147.8031
126.29983,20.156538,20.629728,160.72055,138.20255
76.57117,12.128807,16.833231,76.315285,157.46432
64.04147,21.553032,4.379748,38.54864,64.681496
175.95674,19.350178,24.426067,-21.900879,46.491177
254.9894,38.798298,17.683023,29.92467,93.05769
168.84793,38.33884,28.608376,8.582596,85.25303
241.24396,195.9577,35.26116,31.223469,74.5482
223.30095,38.576363,97.46531,15.198242,34.678963
356.3291,292.9761,26.164928,55.4282,65.38831
245.77603,397.22372,194.65465,35.252335,39.536476
236.91296,131.40431,168.22699,63.15432,37.445152
321.38373,86.788345,92.80106,63.92316,46.430767
239.16225,20.434128,30.969706,60.576996,49.475594
105.45143,13.543144,14.741491,35.719185,52.30342
60.522415,17.982872,47.61467,74.18566,61.242416
204.39168,57.029736,55.04506,38.788425,49.388634
213.65005,55.1476,63.727577,133.89124,63.39156
67.21175,72.52746,50.83757,80.72704,79.01216
239.19116,26.274323,106.708046,158.21426,65.51382
198.79352,155.97733,18.839262,84.218506,86.57321
108.69772,16.892132,33.74487,28.0318,37.80677
15.376022,26.853706,14.003409,46.927147,13.855246
119.69415,9.057921,-18.315676,108.69315,5.0732727
57.19661,-2.1713834,17.801933,31.062979,39.60722
102.182,-3.6370735,10.841312,-27.597782,28.160408
110.35157,29.952776,16.148224,19.26184,7.5549397
105.7103,31.84234,16.892561,10.901863,34.932613
181.08676,25.304213,36.11815,11.309162,61.86692
229.32712,108.71148,15.77989,33.5979,39.36026
181.98055,8.757827,50.300705,36.739777,0.8170738
71.93864,81.62009,11.748465,51.417805,12.373507
111.949005,10.185692,82.440125,54.266724,41.738968
189.7944,93.925186,18.790745,66.241615,83.47639
221.09332,36.00192,17.925547,63.21827,107.51532
184.275,7.7320423,21.656206,61.038902,94.538605
187.44456,15.958814,20.84565,57.152683,54.356556
231.35919,8.701364,14.736638,70.01859,68.42441
187.47563,1.263875,8.268621,40.62796,76.39166
154.4977,-2.7390318,17.202053,48.41697,51.36424
-17.772552,19.323704,5.1313972,33.743332,34.14041
57.357624,-9.258182,23.437649,70.470695,35.002533
178.63835,9.112148,11.411272,44.84411,45.682503
134.31229,12.460139,27.916126,51.16328,40.105835
137.777,12.489448,16.63814,45.32946,56.452995
101.909874,-2.6754599,1.485568,45.8055,37.149834
107.06824,64.41039,17.575314,29.200338,32.892
161.72975,45.221924,119.766716,31.35346,25.24114
317.06326,127.6939,49.705154,35.36263,26.51442
220.63338,51.636475,83.344925,13.649846,31.315998
169.28845,138.80908,2.4988747,-3.49473,68.93521
258.9609,45.297604,16.735935,37.236744,52.635296
189.83255,18.295568,29.383947,63.76321,56.565464
211.78178,20.967747,-5.9997215,123.41786,55.99216
71.92203,-15.455718,21.413275,86.56407,60.35904
189.29152,43.615173,7.8036084,101.71942,89.168335
215.39162,34.616425,28.574703,144.9923,74.40703
222.11017,28.227804,33.082237,83.6318,70.22919
174.65024,25.42393,-4.1426163,-33.604103,50.848152
295.2738,-2.472794,12.507032,17.743177,41.30623
165.42523,4.7779827,28.831825,3.5392132,64.26744
333.54996,111.248566,12.251352,62.251842,65.41546
212.18503,16.947346,6.4569798,45.24212,50.812424
122.86154,-3.9042225,21.364138,50.35238,42.535652
116.89297,41.364746,4.2339973,48.08398,29.597313
145.89044,26.90015,39.42679,48.84662,36.2528
106.13576,34.35871,17.024124,61.466255,36.62341
224.97482,17.35857,28.517317,155.32272,41.60434
224.96696,21.281517,13.467396,86.90517,56.191303
216.20096,14.575554,17.186821,106.53192,62.55914
717.3266,17.403294,21.152527,237.70253,77.81743
409.48154,28.307346,32.22701,267.89346,74.33113
298.75293,23.396067,23.17689,196.79955,39.308296
295.0941,8.498798,21.237268,131.5749,65.46968
267.06973,25.718569,15.056965,127.627945,30.155525
234.74573,3.3913584,9.651909,98.02939,38.508762
175.49915,8.687629,1.5412769,65.09306,-25.431986
151.93254,21.22494,8.076694,70.59759,29.366045
145.06046,10.579136,17.140623,79.11888,34.228386
196.3601,31.297276,11.500582,113.143,72.511116
166.97858,25.67261,16.964718,132.7494,68.814644
120.31869,27.058859,15.999862,121.37798,23.12927
89.84337,23.287409,49.72735,0.5328331,19.380133
295.79584,115.6502,13.011766,20.395054,34.410603
232.18794,54.042526,82.94871,18.0068,49.631504
134.76773,87.62976,47.19891,3.043026,85.82442
318.01624,134.06337,13.822972,37.693443,75.55129
201.54523,8.04722,36.41645,16.029028,43.037006
251.92445,86.76088,17.790108,49.653908,68.047165
138.90605,33.62107,47.457424,-29.663124,48.147182
281.86993,102.65406,5.9605684,16.239212,54.15816
237.67252,24.047298,11.829615,-2.0033946,67.472336
197.47632,11.79085,16.933516,-16.818647,54.3245
194.9934,27.708427,20.475725,57.509705,67.97765
184.94969,12.9673195,12.204941,64.123314,52.35063
94.03341,15.0904255,27.074842,67.36189,29.183771
114.80004,22.2193,3.0958977,92.390526,73.86393
55.777657,1.7403836,13.703644,59.662876,44.581936
159.97527,21.032951,-0.7354622,62.324062,34.25073
139.27377,11.947293,14.183729,47.791,45.92919
102.893425,-8.019833,15.553485,64.64471,59.121037
139.96268,42.67993,16.454863,50.22029,39.01709
134.14093,31.285725,33.088547,51.255062,36.181774
-16.587296,44.633118,11.61566,54.02359,29.676067
60.659218,43.667664,119.731316,103.60367,28.574898
435.17795,157.66551,143.88249,101.57803,59.182484
399.35086,61.287064,39.9686,155.47571,81.15396
443.48798,28.239647,31.716143,152.84235,108.68164
385.64194,28.781631,23.135084,201.88496,149.93301
