A,B,C,D,E
-1.3701849,9.8838825,13.435838,19.492853,23.70611
27.97877,17.31165,9.128146,21.875162,25.80642
-22.555738,-0.3631301,8.7621355,23.02566,26.154606
33.663067,18.844318,10.5629425,28.138315,28.38977
16.424551,18.7167,16.53791,32.675957,22.848553
-15.099507,19.991238,8.572738,26.726252,10.863821
-19.5262,10.799597,18.441238,36.335342,22.507973
6.6011553,19.925896,2.2434857,24.490646,14.275925
-18.294783,9.285004,14.132172,18.428778,20.390575
9.156626,21.186459,10.205378,42.20455,12.720678
-11.347632,12.995751,7.236658,47.27865,22.055964
10.712095,13.180481,5.2582474,41.897346,20.535753
9.880417,9.136049,5.750833,40.989597,16.180899
-1.3996603,6.6149297,1.9755015,13.002819,13.029224
27.83978,13.880507,-2.8291798,13.213557,21.462877
-21.06918,0.09142852,11.77454,43.47708,4.8293505
-25.244793,14.15232,8.629961,31.714373,3.8991854
5.58046,15.9490795,7.589904,10.580555,12.578719
-28.801977,13.491798,5.6435547,12.070497,23.691307
7.586663,11.012998,22.807646,12.55228,24.934504
20.341179,22.58661,13.313091,1.1384854,29.697357
-37.48056,5.4316244,14.101551,13.246496,13.566005
14.813372,16.0439,0.94862556,17.216623,20.088491
-17.07385,4.075893,18.643421,39.820282,12.030308
-24.339472,15.545093,-3.8964014,32.06712,14.492234
-2.9740648,9.10396,6.588296,16.386614,21.53045
11.115633,11.96382,12.476289,15.710175,16.410515
-17.961151,21.649185,9.174421,19.290562,21.494822
30.921402,7.46824,12.831098,27.470217,23.260126
27.967377,13.017794,-1.3874526,31.662338,5.150626
33.31321,-3.537117,7.2869363,7.883909,11.102868
28.324259,5.15636,7.079851,11.037033,10.378541
29.161762,9.40715,2.8994775,7.625199,5.335651
61.37391,2.3419547,6.815232,9.247698,7.768895
40.490734,9.187045,7.2061777,11.087126,12.2722645
39.234573,10.389954,8.910161,8.321171,7.9561234
40.036747,6.526807,5.3944035,9.549055,6.6906962
44.88236,4.433633,5.1474943,6.744464,2.5342278
50.35332,4.9228706,4.0893345,7.4490247,3.1112294
67.49882,5.211921,-6.3874364,-7.7710633,19.87099
88.45378,0.4724989,9.01552,1.5754691,21.782158
96.00688,16.237488,8.7851925,0.7803931,22.871658
82.03644,5.339008,3.3988204,7.659288,4.979042
69.3472,8.666498,7.2722917,19.75754,22.418098
85.35714,16.327797,11.090254,23.612656,18.402273
97.32036,16.701553,9.198599,14.83657,17.562971
103.93282,10.243584,5.9894114,18.805023,28.588766
71.12604,12.747981,10.76329,26.771124,19.882944
87.22163,15.446159,10.907255,41.082375,39.206337
46.79116,11.068959,10.304937,25.81425,15.136249
53.030315,5.270436,11.1203785,37.559906,16.5037
41.10318,7.828326,3.0568676,24.195765,3.883247
56.141644,11.897764,10.938228,16.676682,19.681595
56.076107,11.605242,7.879055,45.64097,13.586835
23.035126,4.4815125,2.3635519,33.341656,7.0436516
5.212716,5.667741,-5.0033717,15.084666,-19.006617
-16.381516,0.5432736,-2.5102909,10.86816,1.7132282
0.59724903,9.545269,-0.5032276,-15.591315,4.53086
25.819824,4.7836328,4.280681,1.6492171,10.019999
54.68539,4.969963,5.359361,4.256859,36.155464
61.013832,3.986195,8.486361,13.535758,42.72123
48.545692,1.4857163,6.3162036,10.268398,21.72946
53.46271,3.1570501,10.269913,7.5541925,12.076746
68.40465,8.29693,2.2710786,31.27123,7.070552
75.073555,6.7021375,7.0833535,29.946655,12.066172
65.3619,11.79007,3.1169262,29.87975,25.34237
69.34555,2.8557885,11.933489,23.089281,23.61517
54.681732,19.188835,7.2637005,21.746094,21.984015
53.78461,10.739161,19.171144,25.525854,14.88015
40.76395,16.014744,6.1898274,25.955658,3.7056084
