A,B,C,D,E
0.89483607,0.6672574,0.6553032,0.81242424,0.6904685
0.91500264,0.6487636,0.65685296,0.8130502,0.68714875
0.9055405,0.66646004,0.6492757,0.8157569,0.70110375
0.90821177,0.6583715,0.661708,0.8124714,0.69532514
0.90910655,0.66646004,0.6653267,0.817897,0.6899825
0.89727783,0.65330213,0.6594966,0.8132448,0.6933416
0.9021454,0.66256714,0.6536653,0.8145017,0.69279504
0.89918625,0.6569319,0.6715822,0.8099199,0.688802
0.92155886,0.66503066,0.655374,0.81132424,0.6967254
0.90408385,0.6637296,0.6644809,0.81337047,0.6965935
0.91588473,0.6548008,0.6590777,0.8126546,0.7008194
0.90403706,0.6520408,0.65382344,0.8100449,0.69716704
0.9125578,0.6550922,0.64894,0.8141038,0.696973
0.90403706,0.65607756,0.6561787,0.81339914,0.6955867
0.905439,0.6614914,0.65692556,0.81069684,0.6868412
0.9125578,0.6613253,0.6585672,0.81780976,0.69772416
0.91477174,0.6592351,0.6574849,0.81012166,0.6964675
0.9003793,0.6624134,0.66256976,0.80910563,0.69338983
0.9042304,0.655236,0.65000033,0.8116188,0.6920427
0.8992611,0.66267437,0.662934,0.8159611,0.69069207
0.89788437,0.6522912,0.6572102,0.80733275,0.687299
0.9045581,0.6530133,0.6687143,0.8110076,0.69715583
0.90545136,0.6549478,0.6539066,0.81655836,0.68967986
0.90640235,0.64920324,0.6620023,0.8159352,0.6979964
0.90640235,0.66406375,0.6526217,0.81078106,0.68927354
0.90361005,0.6534089,0.6688641,0.80991775,0.67867064
0.9045337,0.6599453,0.6533561,0.81032777,0.6932236
0.9140012,0.66464853,0.6569975,0.82275987,0.69678825
0.90916216,0.6524435,0.6649513,0.82019854,0.6986761
0.9035767,0.66023916,0.6532558,0.817113,0.69143444
0.89861184,0.6537092,0.6642105,0.8130211,0.69844544
0.9086029,0.656973,0.6489381,0.8130593,0.69456977
0.90791285,0.6636074,0.6600673,0.8177709,0.6952722
0.90405536,0.66124135,0.6629894,0.817325,0.69352746
0.9098017,0.66235614,0.65816516,0.81399745,0.68728924
0.9006559,0.6485818,0.65761256,0.82000464,0.69603944
0.89727783,0.653737,0.6520883,0.8094466,0.6963344
0.91180766,0.66288024,0.6601035,0.8184085,0.69590324
0.91415167,0.65840393,0.65150887,0.814226,0.6929129
0.9126445,0.65627116,0.6456529,0.8133764,0.6872028
0.90313846,0.64943004,0.65631163,0.8156846,0.69288266
0.9071869,0.6656615,0.65652275,0.81631714,0.6952762
0.90636176,0.6553956,0.6670724,0.82180595,0.69772416
0.91424716,0.6606969,0.6493684,0.8119725,0.6971984
0.90924764,0.66174614,0.6664259,0.8180302,0.69387996
0.9014746,0.66066664,0.6593342,0.80981714,0.6848889
0.9139987,0.6634358,0.6603425,0.8186318,0.6936164
0.90767676,0.66854703,0.664642,0.810935,0.6963888
0.906986,0.657025,0.6650577,0.8128845,0.69219387
0.9046342,0.66873866,0.65223,0.8093,0.6999581
0.91115195,0.663254,0.6576036,0.82985497,0.6889958
0.90122104,0.6642592,0.6554559,0.8049142,0.69414717
0.9120411,0.66275483,0.6642841,0.8117525,0.6939832
0.90150005,0.6727272,0.65610427,0.8178497,0.6923413
0.9035394,0.6653721,0.65954053,0.81750816,0.6907124
0.9001873,0.6594178,0.6641235,0.81804794,0.70157313
0.908642,0.6595923,0.6618029,0.8103399,0.6876597
0.90159917,0.65840393,0.66404545,0.8111021,0.69665855
0.9070876,0.65482795,0.65598744,0.8182613,0.69299847
0.908642,0.6598585,0.6557046,0.8131624,0.6872028
0.90007865,0.662269,0.65502435,0.82023793,0.68473506
0.9092039,0.64564365,0.65697354,0.8150594,0.68972206
