A,B,C,D,E,F,G
-0.001328767,0.6569502,0.6583233,0.006482687,0.6603822,0.0034595006,0.00036984324
0.004034092,0.6535923,0.65027887,0.009195584,0.65440166,0.0013467431,0.0028688833
0.0053518713,0.65508467,0.66134757,0.0002666138,0.6637364,-0.006737688,0.0122524155
0.004034092,0.6609659,0.6565661,-0.0014017256,0.660364,-0.0020206678,-0.004168392
-0.005867918,0.6558284,0.64954835,-0.0042888965,0.65615356,0.00045109465,-0.003799392
-0.0027471196,0.65712166,0.6519576,0.004994544,0.6643315,-0.00075488933,-0.0051921806
-0.000597201,0.65534234,0.6637344,-0.006326168,0.65180594,0.010895593,-0.010091843
-0.0030434048,0.6708834,0.6603436,-0.00054195337,0.6493477,-0.00462133,0.007087631
0.0006620443,0.658771,0.65655375,-0.0030819166,0.65549517,0.00045109465,-0.0052315663
0.0027082853,0.6567122,0.65820634,-0.009603849,0.65465426,-0.002426087,-0.0077268193
0.0058294777,0.6587173,0.6576821,0.00059354294,0.65288496,0.0038447976,-0.0031253132
-0.0039013682,0.6615344,0.6507149,0.0065411287,0.6558394,-0.006638892,0.0014076075
-0.0052833813,0.65835255,0.65163296,-0.005713398,0.6604693,-0.0050748447,-0.008586705
0.0023774342,0.65708053,0.6530354,0.003970962,0.66103053,0.001686024,6.060531e-05
-0.0062736594,0.65561074,0.6582476,-0.0024304283,0.670928,0.00646081,-0.0075342767
-0.0035181371,0.6618042,0.6715589,0.0048678387,0.66222936,-0.006666367,-0.008293987
-0.0007578249,0.66022295,0.6611282,0.002761712,0.6576287,-0.0012328826,-0.0024517158
0.0030985414,0.65659195,0.65602154,-0.007508087,0.6504159,0.007232318,0.0007638948
-0.0002856264,0.65102655,0.6597273,-0.0061671827,0.6614084,-0.0021466382,-0.00089691393
-0.0017342068,0.65893406,0.66689897,-0.0055619357,0.6688285,-0.0034702756,0.008986302
0.0066267154,0.6603203,0.6642332,-0.005017792,0.6622548,-0.001638827,0.0016067694
0.006328962,0.6563621,0.66036946,-0.0023104553,0.66141576,-0.002460327,0.0037369968
-0.0036424515,0.6567967,0.6600965,0.0004224853,0.6656444,-0.0023747443,-0.007684781
-0.0016185202,0.6610601,0.65752786,-0.007881889,0.6551587,0.0021300667,-0.0008935155
-0.0062736594,0.66992354,0.6487169,-0.007829586,0.65022254,0.011596364,0.0036610204
0.0037568335,0.63937014,0.6528724,-0.007313273,0.66602916,-0.0005998949,-0.0035797518
0.008192753,0.6594615,0.6648801,0.0017106704,0.660795,-0.0034747208,-0.00026842457
0.0027082853,0.66747785,0.65841556,-0.003229997,0.6544729,0.0036389246,-0.002296676
0.0059318077,0.65875584,0.6583313,-0.0038685414,0.6562898,0.004656928,0.0020191676
-0.011159046,0.6591421,0.65791595,0.0063870153,0.6679449,-0.002222003,0.0059983796
0.0071524703,0.66277236,0.6604321,0.00023791338,0.66908836,0.008601299,-0.0010123599
0.0038223877,0.65983164,0.6644105,0.007884534,0.66259533,-0.0077224458,-0.0045264456
-0.0002856264,0.6659399,0.6500137,0.0005599804,0.66281724,2.0875095e-05,-0.0053631538
0.0016420401,0.65320283,0.6515553,0.0007362792,0.66151285,-0.00032611823,-0.0036906817
0.0017574213,0.6532297,0.65242445,0.0012730898,0.66241014,-0.001883119,0.0074227666
-0.0015298666,0.667993,0.65317404,0.004279954,0.66175115,-0.00032611823,0.009171739
0.0031491255,0.65723604,0.6618666,-0.0025661376,0.6612518,0.0011191706,-0.0046428014
0.0032048386,0.6560763,0.6545171,-0.001863808,0.6632789,0.0033442331,-0.0035797518
0.0030390124,0.65819234,0.65165156,0.00034690235,0.6552097,0.0026372345,0.0038836412
-0.0013861588,0.6553009,0.6630792,0.0042030555,0.6528541,0.004808204,-0.0005691461
-0.0036424515,0.65430003,0.6567595,-0.0044526043,0.6525534,0.00430968,0.00013146414
-0.0012584825,0.65388894,0.6603065,-0.0021999634,0.65604854,-0.0048932214,-0.0007440786
