A,B,C,D,E
1.5549114,1.2268785,0.9089323,0.021440357,0.8482343
1.3926102,1.2350074,0.87443817,0.03955096,0.92611563
1.357134,1.0583705,1.0950123,0.023095101,1.0279415
1.4797988,1.1835861,1.1115735,0.059929565,1.1525413
1.4555987,1.3265069,0.96047866,0.14961901,0.9324954
1.3819311,1.1675045,1.0747507,0.0021989644,0.9509512
1.3440373,1.2245884,0.97908324,-0.09481712,1.1636425
1.4780614,1.1514704,1.2249525,-0.062714845,0.91980267
1.3886137,1.29848,0.90886587,0.04098457,0.9870108
1.3027238,1.2071377,0.9345449,0.008358866,1.049494
1.2998029,1.0402081,1.1338265,0.12443867,1.1002152
1.5934117,1.2746981,0.91471845,-0.087658495,1.0835092
1.5000098,1.3813148,1.0874405,0.1172263,0.8209121
1.4481949,1.234652,1.0215875,0.14961901,1.0771301
1.3128457,1.1806971,1.1207885,-0.14962815,0.9003917
1.389086,1.0293369,1.0657699,-0.07786532,0.9858129
1.3526466,1.1359752,1.0992107,-0.04100524,0.9504598
1.4583715,1.0444106,1.0080769,-0.088087216,0.9893453
1.3822566,1.1488017,0.95531756,-0.023363322,0.88774854
1.3254308,1.0670975,0.9013687,0.007065043,0.96358806
1.4770596,1.1550808,1.0721062,-0.106457844,1.07306
1.53485,1.2876112,1.1527436,0.1130842,0.91133004
1.5779681,1.257553,1.0217371,-0.10273799,1.1648045
1.509157,1.3411078,1.1556119,0.038684875,0.87529206
1.273521,1.3300599,1.0560353,-0.051855095,1.1085994
1.3770169,1.0422945,1.1208928,-0.077848315,1.0689232
1.350519,1.1906012,1.1124725,0.059140265,1.1775671
1.5681769,1.1747875,0.94832623,-0.01489903,0.9338326
1.4081568,1.2008725,0.9170676,0.023095101,0.974164
1.3099961,1.3209301,0.843427,-0.021025449,1.0466077
1.3561629,1.2660825,0.92588437,-0.14167391,1.0056186
1.3975302,1.260018,0.9545946,-0.084291965,1.0136005
1.4897581,1.1450845,0.9538893,-0.050595745,0.9999278
1.347056,1.1984311,1.0402534,-0.052103736,1.0600804
1.3508346,1.1856931,0.97497606,0.08639045,1.1294392
1.4041796,1.1153462,1.194938,-0.13018739,0.95789593
1.4144154,1.1761189,1.1102669,-0.0013450682,1.0163223
1.4260067,1.2065582,1.1332123,0.022307426,1.1902988
1.4866489,1.1882899,1.0947202,-0.06515088,1.1950332
1.3666373,1.3464639,1.075035,0.08989625,1.1077623
1.5061125,1.1111164,0.9707187,-0.02184908,1.0168197
1.5602354,1.1691716,1.1349788,0.024302363,1.0247607
1.428862,1.2691334,1.019381,-0.055924937,1.08645
1.5693643,1.1085747,1.1878997,-0.056877404,1.0187953
1.4763125,1.3647224,0.8721149,0.01887682,0.9969033
1.3774146,1.3503596,0.94006634,0.14358547,1.080534
1.3650217,1.1157148,1.1180458,0.08549306,1.0528768
1.3795568,1.160424,1.1578386,-0.028795443,1.0305672
1.3650551,1.1403773,1.0321143,-0.04431487,1.0835574
1.451421,1.0939695,1.032136,-0.062123507,0.88437146
1.2521915,1.347683,0.97293556,0.09462713,0.93574715
1.4365592,1.2204188,1.1133077,-0.044387504,0.8782359
1.2643914,1.1089147,1.0336063,-0.08486989,1.0420225
1.3664111,1.2595888,0.9463204,0.12087017,1.131289
1.3662318,1.2341152,1.0091565,-0.049348377,0.85612786
1.4829818,1.2847215,0.8181153,-0.0021961033,1.0405161
1.4464521,1.1955398,0.97519016,0.0027949512,0.9375779
1.4166738,1.0700718,1.1005142,-0.050595745,1.0749903
1.4047571,1.3080496,1.1341571,-0.062251948,1.0097626
1.4120171,1.2358645,1.0942702,-0.1104783,1.1943855
1.44479,1.0678389,0.9804807,0.11257827,1.082759
1.3990631,1.3387657,0.9120576,0.0869364,0.9093414
1.4639149,1.1433822,1.0777675,0.095853716,1.1088152
1.3559252,1.2877301,1.1692885,-0.036512718,0.9645111
1.4193476,1.0508968,1.0326562,-0.1297596,1.1550575
1.4784268,1.1336067,1.1212332,-0.056495458,0.9942975
1.5017259,1.1216849,1.1143498,0.13420677,1.090589
1.5098959,1.3085771,1.026525,-0.03866712,0.9237357
1.3743861,1.0866253,0.912221,0.12760112,1.1804385
1.3634106,1.1662645,1.194162,-0.0665865,0.9167358
1.4519434,1.1369944,1.0924902,-0.035060696,1.1681746
1.4005406,1.162795,1.1450238,-0.087067634,1.1276208
1.3930495,1.3279101,1.144975,-0.03052032,1.0597378
1.4856263,1.3057352,1.0929735,0.14214635,0.96808505
1.5009923,1.1327947,1.1017373,-0.121505305,1.1365168
1.5652657,1.2781925,1.1024158,0.12690759,1.1171114
1.3361571,1.2943474,1.1356032,0.0027763844,1.1897445
1.4489241,1.0335984,1.0069342,-0.040702075,0.9850879
1.4902824,1.3405297,0.9758839,0.0056485534,0.9038209
1.4422635,1.3317163,0.9790329,0.06357032,0.9886851
1.4300966,1.2832059,1.0749583,0.08989625,0.9263849
1.5508152,1.0686132,0.86536694,-0.012812749,0.921891
1.3409429,1.2901247,0.95246,-0.040702075,1.0593885
1.4835018,1.1491373,1.0010711,0.021440357,1.0988216
1.3955669,1.1102964,1.0565283,-0.03041958,1.0267699
1.5728347,1.0538802,0.91636205,0.022262365,0.8880446
1.4472214,1.1234504,0.8950891,-0.05475962,0.9369618
1.3287586,1.0645417,1.0874157,-0.042641707,0.9966502
1.5668979,1.1565008,0.97293526,-0.12372249,1.0174401
1.2813029,1.2054534,0.9829145,0.107307255,0.92831856
1.4638703,1.0310683,1.0420973,0.03056021,1.1208975
1.5508465,1.0969543,1.0051322,-0.03252683,1.0917983
1.5634258,1.2550375,1.1098349,0.11829817,0.9760458
1.564415,1.3200138,0.96304506,-0.00887239,1.1211108
1.3568729,1.2124778,1.1734873,0.0049941987,1.0118072
1.4172275,1.2979152,0.9609175,-0.06334597,1.1568402
1.5176778,1.0524901,1.0332434,-0.0871436,1.05757
1.3873346,1.2699474,1.137703,0.07307221,1.0142221
1.432025,1.2493278,1.0565177,0.14961901,1.0569394
1.3873854,1.331114,1.0642182,-0.05226302,1.0601323
1.533385,1.2915416,1.0922674,0.061766535,1.0197663
1.5290769,1.3872561,1.1144527,-0.036694802,1.0204113
1.3305907,1.3609542,1.0085163,-0.07059376,1.0696423
1.3875499,1.2790855,1.1430006,0.026980132,0.99425197
1.6080469,1.2550813,1.1142976,0.14653027,1.077919
1.5408555,1.1769906,1.1423663,0.14668679,0.9255605
1.3991709,1.3388219,0.94731045,0.08841631,1.1875699
1.5440682,1.176917,1.1611543,-0.11554751,0.9123786
1.55989,1.207975,1.0903988,-0.11742794,0.9521185
1.4230704,1.2411906,1.096354,-0.059085578,1.1625643
1.6051655,1.3272934,1.0954736,0.11829817,1.0548971
1.4580826,1.1622074,0.9782486,0.0073794723,1.1883996
1.5857297,1.0636827,1.2074894,0.09629057,1.1348448
1.5280988,1.2508988,0.9672873,0.0006054938,1.0817231
1.361549,1.2503908,1.0674576,0.1172263,1.1033679
1.4214764,1.2930868,0.9807101,-0.087968275,0.91881055
1.4890518,1.2091792,0.99874604,0.12531644,1.0426348
1.5551896,1.3389316,0.97688544,0.07586832,1.065471
1.4620365,1.3408515,1.1385796,0.12182441,1.0618496
1.5757648,1.1608,1.058126,-0.06954466,1.1241722
1.5095136,1.2276008,0.99069625,-0.032134704,1.0834737
1.5062212,1.1132504,1.012632,-0.14468223,1.0058755
1.3143334,1.2142324,1.1204946,-0.06734689,1.0830647
1.4512827,1.2643834,1.1355971,-0.1137089,0.92709327
1.291442,1.0670333,1.0545886,0.022666574,0.9393189
1.4376283,1.2734348,0.8759153,0.13089839,1.0959275
1.3196869,1.170137,0.96190155,-0.13867906,0.92465967
1.3441654,1.1122369,0.8592612,0.09629057,0.95760804
1.2651696,1.0686971,1.1124581,0.008358866,0.8525151
1.4705106,1.1720966,0.79229957,-0.06756088,1.019596
1.2943394,1.3310205,1.0266333,0.07133457,0.8645024
1.3337741,1.1238276,1.0508562,-0.14126556,0.949916
1.4953619,1.0363581,0.9206303,-0.004208863,1.0847899
1.3392365,1.0740067,0.94326067,-0.025387734,1.0825816
1.5355885,1.0054737,0.92689776,0.13254449,0.9783797
1.4574512,1.2741863,0.9460426,-0.113498166,1.092445
1.5531316,1.0689065,1.0616012,-0.101683676,0.85129964
1.4015863,1.2102115,0.89434224,0.10415071,1.0865943
1.4777076,1.1801366,1.1551481,-0.13857487,0.95695764
1.5669566,1.0955464,0.91074175,-0.14483869,1.0796472
1.2829648,1.2496927,1.0785191,-0.021506488,1.0687093
1.5743147,1.038286,1.1287065,-0.14909089,0.9001894
1.5015942,1.3374865,1.0478036,0.069528446,1.0303333
1.5749611,1.0961027,0.9698101,0.13057843,1.0488592
1.552305,1.2694012,1.169856,0.046075717,1.0949316
1.3504747,1.2888174,0.9480286,-0.14270994,0.9678687
1.3982934,1.1788844,1.1099544,-0.095296115,0.9518984
1.3065686,1.3027492,1.1105242,0.020328641,1.0422502
1.3922722,1.0471948,0.980636,-0.052501418,1.1287884
1.3313586,1.0915664,1.1317294,-0.050595745,1.0423889
1.5395817,1.2639072,1.0287153,0.062186897,0.95229286
1.4748092,1.3699899,0.9128937,0.034455404,0.997416
1.4545239,1.1136328,0.9038022,0.0113061955,0.9681093
1.2948705,1.2570988,1.000498,-0.053005673,0.83430314
1.4630188,1.2662097,0.79820794,0.018721849,0.9936509
1.2278292,1.2272961,0.89315885,-0.06060482,0.88935405
1.2012436,1.1342983,0.8192222,-0.03901706,0.9029809
1.1900452,1.2256292,0.99114776,0.05150892,0.92128927
1.4503957,1.1442521,0.8494766,0.087484494,0.9260177
1.4106562,1.257977,0.8517462,-0.113498166,0.8499511
