A,B,C,D,E
63.0,10.0,13.0,26.0,14.0
48.0,3.0,2.0,33.0,10.0
31.0,0.0,0.0,28.999998,2.0
11.0,1.0,1.0,7.0,2.0
8.0,0.0,0.0,5.0,3.0
3.0,1.0,1.0,0.0,1.0
3.0,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,2.0,0.0
4.0,2.0,1.0,0.0,1.0
8.0,3.0,1.0,2.0,2.0
30.0,7.0,10.0,9.0,4.0
57.999996,11.0,15.0,25.0,7.0
57.999996,20.0,13.0,19.0,6.0
27.978294,5.4688683,6.884824,9.7336235,6.3551574
27.978294,5.4688683,6.884824,9.7336235,6.3551574
28.017265,5.4238424,6.8992844,9.744081,6.354706
28.017212,5.4237666,6.8992534,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
46.0,10.0,9.0,13.0,14.0
54.0,9.0,11.0,25.0,9.0
25.0,2.0,0.0,16.0,7.0
28.0,5.0,3.0,18.0,2.0
6.0,0.0,0.0,5.0,1.0
6.0,0.0,0.0,3.0,3.0
3.0,0.0,0.0,0.0,3.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
9.0,2.0,2.0,1.0,4.0
11.0,1.0,0.0,2.0,8.0
14.0,7.0,6.0,0.0,1.0
2.0,1.0,1.0,0.0,0.0
28.0353,5.416653,6.911908,9.7389345,6.361917
28.0353,5.416653,6.911908,9.7389345,6.361917
28.017187,5.4237547,6.899226,9.744079,6.354698
28.017214,5.423766,6.8992534,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
28.017212,5.423767,6.899253,9.744077,6.3547072
12.0,3.0,1.0,2.0,6.0
6.0,1.0,0.0,1.0,4.0
2.0,0.0,0.0,1.0,1.0
4.0,2.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
3.0,0.0,0.0,1.0,2.0
22.0,2.0,2.0,2.0,16.0
51.0,7.0,5.0,8.0,31.0
76.0,5.0,7.0,16.0,48.0
74.0,15.0,11.0,21.0,27.0
51.0,7.0,13.0,16.0,15.0
38.0,9.0,10.0,11.0,8.0
28.00361,5.429703,6.892109,9.743455,6.3527365
28.00361,5.429703,6.892109,9.743455,6.3527365
28.017231,5.423778,6.8992686,9.744079,6.354709
28.017212,5.4237666,6.8992534,9.744077,6.3547077
28.017212,5.423767,6.899253,9.744077,6.3547072
28.017212,5.4237666,6.899253,9.744077,6.3547072
