A,B,C,D,E
2.31085,-2.9056926,-0.5343318,2.243479,2.188451
1.7395967,1.0943378,1.5845033,1.7662978,2.6579714
0.06487823,4.4849205,3.942388,4.1393194,-3.2217703
-1.8339874,-0.81646454,3.2705295,3.3949924,-2.4823
1.1474831,3.0496354,1.4515271,1.944452,-0.03497255
1.6837981,1.9384835,2.9151585,-0.1417216,0.762545
3.2129006,0.5361521,-1.1258463,1.8040861,4.9794188
-1.3002015,0.37736684,-1.3066962,-1.5277991,0.46271837
-4.0420322,-0.5574593,-2.5491245,3.1643004,2.8785167
-1.5128016,2.4154534,-1.3768255,1.909946,2.8937283
0.7668732,-0.84994113,0.4776038,1.4724205,1.3634067
-0.2799768,-1.0882909,-4.0208077,0.25625777,1.0170302
-1.1388654,-2.6680622,-6.554838,-2.8759456,0.85877293
0.4806542,-2.1935542,-2.005897,-2.5653152,-3.6530633
3.9293773,-0.93270034,-0.36487752,-1.5313312,0.06369972
5.0891275,-2.9571738,4.32193,1.9244227,-5.1560802
-0.49609232,-3.8266068,0.901843,2.3334715,1.6065066
-2.1365619,-3.4948359,-1.8085283,-1.5605189,4.5597606
-0.15085515,-2.9341283,-4.5855627,-3.1825624,-0.12635916
-2.3476377,2.206088,1.987516,-4.6084595,1.3508613
-3.0249417,-0.47912848,0.8443197,-3.8312085,-3.141458
-4.363076,1.91209,-0.54123574,-1.9527254,-8.201329
-4.325247,-0.96098435,2.965976,-1.0413003,-2.7869935
-1.9432487,-1.0807076,3.5645795,0.12590513,0.6682522
-3.4745016,1.3795906,3.1653,-0.8944446,-1.7502359
-5.142726,0.2157718,0.86201024,-3.3268292,-0.5535506
-0.1075511,-4.711233,-2.3023314,2.4801512,2.0284753
1.308275,2.8574274,0.023933887,-0.2538072,-3.1136785
-0.01679302,0.8462658,4.157509,1.1792376,-4.370123
-0.35424984,2.153733,0.47243533,-0.75577414,-7.5082083
1.822231,-2.234927,1.4850758,-3.8881276,2.7465515
3.9588368,0.7352463,1.16963,-0.1282852,0.8299477
-1.205699,-2.3829894,4.777166,-3.044798,-2.6081772
0.16102743,-0.06775439,7.169027,-5.746442,-1.5568199
1.081223,2.9720058,5.61155,1.3798993,2.823023
-0.889565,-2.6715064,-2.3686576,2.6785865,-3.4511433
-2.5266004,-6.2757864,-5.1318083,2.7516632,-2.4965277
-1.3043653,-1.5016726,1.7088408,0.48792595,-1.9672112
-3.7275648,2.0902529,1.1773981,-2.082963,0.37322766
-1.5291644,0.435063,-2.691201,2.5198257,0.5256823
-0.0994674,-3.0128775,0.10569608,2.8560362,-0.95914316
1.3694067,-4.610695,-1.6738838,4.8083396,-3.6668394
-2.4411123,0.8555185,1.2394907,6.1311026,0.44251037
4.1860075,1.6119255,0.7594439,2.6001265,4.9147773
-0.93657565,1.3380327,-1.9129107,-1.634398,2.2171726
-0.38059944,-0.53543293,-5.333224,2.9122,2.5900774
-0.19554198,1.5800772,0.0060643367,-2.7383637,1.7766116
-0.12342064,-3.1892855,4.1627054,-0.8660442,3.0685234
1.5022709,1.0752769,1.053978,-0.68959105,-3.6645641
-2.1726356,1.9139851,-1.0716844,0.68824273,1.4609635
-2.0427766,-5.224149,2.2197568,-0.1286006,3.8776577
-1.138425,1.9086196,-1.0569451,1.0228156,-1.9807255
2.2336237,0.17688882,1.6463205,0.77057916,0.17056125
-0.05941224,2.4138834,-0.055026054,4.985052,-3.4304674
-0.24620163,-0.22580412,3.506266,7.123506,-0.41698417
-2.1607444,0.20328844,4.725235,-0.84263515,1.5517313
-1.2303407,-4.3000083,-3.9052591,2.4749687,4.8535533
1.6268935,-2.449368,0.41467673,-0.29080927,-0.399174
-4.804267,-0.75637215,3.113217,-3.609972,-1.0449635
-5.0358224,-0.6108146,-0.7317234,-3.469692,2.6358461
-2.1718478,-0.7211995,-0.8366784,-2.421651,3.8201475
2.144286,-3.1784759,-1.6986147,-1.8010678,1.5583621
2.2655854,-1.5173004,-2.8331814,-1.1247673,-2.733313
-4.2200017,1.1117845,-3.3912675,-3.6053975,0.828511
-7.9408965,-1.0577807,0.09752858,0.9224851,0.3442855
-3.3578994,-3.9646714,3.9317615,2.337448,-0.38972503
-2.882906,-0.7841146,2.76432,3.1183667,2.4574637
1.0313613,-0.56078184,5.976081,1.2750322,-0.868271
1.4525582,-1.0001441,2.5206957,2.4694183,2.9036782
