0,1,2,3,4,5,6
0.4348407030536224,0.38113790939617703,0.3753709765627777,0.3593782910617529,0.411998026519913,0.37172796444892053,0.7823194320047442
0.4329558967711091,0.38208030918391256,0.37386594815912483,0.3588719261458076,0.41114002144375517,0.37216400099747127,0.7437231944676024
0.4254166917621828,0.3773683052149533,0.37086995769600223,0.3578732622389099,0.4060060422401467,0.37001195094308387,0.7437231944676024
0.42447429197444725,0.38019550793168094,0.37086995769600223,0.3583796271548553,0.40642801244451426,0.37086995769600223,0.7051410148908408
0.4282438911253893,0.38019550793168094,0.37386594815912483,0.3593782910617529,0.4072860208741932,0.37086995769600223,0.6615936388265843
0.4320134969833736,0.3830227089716481,0.37437231307507013,0.36037695454946045,0.4098600428097087,0.37216400099747127,0.6507067948105201
0.45368871892945944,0.39433152319207987,0.3828679875694363,0.36387931076690866,0.42357408618897946,0.37901399035339534,0.6734650766326516
0.45745832478744375,0.3990435288377997,0.3853716794607967,0.36738166698435687,0.42443209126513726,0.3841620308709054,0.6784161883315978
0.4310710971956381,0.3952739229798154,0.38736900643621175,0.3693789939597719,0.3944440472385028,0.37302200775038963,0.6576411788780219
0.41694914492590124,0.3886771177586245,0.3798719971063137,0.36437160933867085,0.39057598535503923,0.37216400099747127,0.5982699050591354
0.4226035503593566,0.3886771177586245,0.38087066059402125,0.3648779742546162,0.3944440472385028,0.37386594815912483,0.6338983032658868
0.43389830326588685,0.3886771177586245,0.38386665273390436,0.3648779742546162,0.40129403659442686,0.37386594815912483,0.6358674908458934
0.4188339512084145,0.3886771177586245,0.37836696870266084,0.3648779742546162,0.3927280337326661,0.37430198470767556,0.6230114592498226
0.4188339512084145,0.39056191733409557,0.3778746684541381,0.37037765744747947,0.39658203430222816,0.3755819616649615,0.6141078876023143
0.42447429197444725,0.39433152319207987,0.38736900643621175,0.3718686211837097,0.38887403651662517,0.37302200775038963,0.6279485129883883
0.42447429197444725,0.3971587259088075,0.3878613066847345,0.3718686211837097,0.3892960067209928,0.37430198470767556,0.5962866595187482
0.4122371392801814,0.3867923148296324,0.37687600496643053,0.36387931076690866,0.38971797692536037,0.37386594815912483,0.6269639191983851
0.41977635099614996,0.38584991504189686,0.37587734147872304,0.3628806472792011,0.39614599607691686,0.37386594815912483,0.6220128074994389
0.4320134969833736,0.39338912340434434,0.38836767160067986,0.3698712925315341,0.39614599607691686,0.37386594815912483,0.6437864687033986
0.43012869740790255,0.3952739229798154,0.38736900643621175,0.3698712925315341,0.39528799100075906,0.37472395491204313,0.6160770751823209
0.4282438911253893,0.3952739229798154,0.38736900643621175,0.3698712925315341,0.3931500039370337,0.37430198470767556,0.6042056373762534
0.42447429197444725,0.39433152319207987,0.38637034462526476,0.3698712925315341,0.39057598535503923,0.37430198470767556,0.6061889097448091
0.42071875078388554,0.39433152319207987,0.38386665273390436,0.3693789939597719,0.38971797692536037,0.37430198470767556,0.6061889097448091
0.4178915514206789,0.39338912340434434,0.3828679875694363,0.3688726290438266,0.3875799932151561,0.37386594815912483,0.6309304371073279
0.42635909154991825,0.396216326121072,0.39087136349204027,0.37137632261194753,0.3871580230107885,0.37430198470767556,0.6497222010205166
0.4254166917621828,0.3952739229798154,0.3933609907159781,0.3718686211837097,0.38586397970931946,0.37302200775038963,0.629931785356944
0.4254166917621828,0.3971587259088075,0.3933609907159781,0.37386594815912483,0.3850059712796406,0.37302200775038963,0.6348828970558902
0.4254166917621828,0.396216326121072,0.3938673556319234,0.37386594815912483,0.38372599599911517,0.3725859712018389,0.6447710893215706
0.41694914492590124,0.396216326121072,0.38736900643621175,0.37386594815912483,0.38372599599911517,0.3725859712018389,0.6536746609690791
0.429186297620167,0.3990435288377997,0.3963710475232838,0.37687600496643053,0.3871580230107885,0.3734439779547572,0.6655601567355269
0.43012869740790255,0.3990435288377997,0.38836767160067986,0.37386594815912483,0.3948660174428704,0.3734439779547572,0.6378507632144492
0.4320134969833736,0.39810112569654305,0.3878613066847345,0.37386594815912483,0.39614599607691686,0.37430198470767556,0.6497222010205166
0.4310710971956381,0.3990435288377997,0.3893663367651479,0.37636964005048523,0.39400801236671257,0.37430198470767556,0.6428018749133952
0.42635909154991825,0.39810112569654305,0.38887403651662517,0.3748786779910155,0.39057598535503923,0.3734439779547572,0.6111400214437552
0.4923130992155309,0.4226035503593566,0.4463464326785337,0.39936703966316695,0.3957240258725493,0.37472395491204313,0.647738928651961
0.518686262139914,0.429186297620167,0.4678388072410837,0.38836767160067986,0.4047260669596213,0.3764399684178798,0.6259793254083816
0.4885435000645888,0.4226035503593566,0.44785145940542603,0.3828679875694363,0.39658203430222816,0.3785920184722672,0.6457697410719544
0.4989099044367218,0.43389830326588685,0.45783809763602246,0.38887403651662517,0.3948660174428704,0.3777340117193489,0.6368661694244458
0.4762922827029004,0.4188339512084145,0.4388494216718751,0.38136296084254395,0.393586042162345,0.3798719971063137,0.6526900671790756
0.4998523109314995,0.4254166917621828,0.4508474548988303,0.38736900643621175,0.39187002865650833,0.37729797517079816,0.6625922905769679
0.4913706927207532,0.42071875078388554,0.4518461133562562,0.3903649985760949,0.393586042162345,0.3777340117193489,0.6437864687033986
0.4923130992155309,0.42071875078388554,0.4498487897343622,0.38686264152026645,0.3982980478080648,0.37729797517079816,0.7110767203797903
0.5026795035876639,0.4188339512084145,0.45034108662936384,0.38736900643621175,0.40043603151826906,0.37815598360047703,0.7170124526969084
0.4951403052857797,0.41412194556269466,0.4463464326785337,0.37836696870266084,0.39658203430222816,0.37729797517079816,0.7447077882576056
0.49325549229622423,0.4112947394924459,0.44534776751406563,0.3803642956780759,0.4008580017226367,0.3777340117193489,0.7368028683604809
0.48383149441886897,0.4122371392801814,0.4373443949449828,0.3828679875694363,0.3982980478080648,0.37901399035339534,0.6655601567355269
0.48571629399434,0.4178915514206789,0.4508474548988303,0.38337435248538165,0.3944440472385028,0.37901399035339534,0.6615936388265843
0.48571629399434,0.41317954577495913,0.44885012456989415,0.38887403651662517,0.3892960067209928,0.37729797517079816,0.7368028683604809
0.4989099044367218,0.429186297620167,0.4598354279649586,0.3853716794607967,0.3944440472385028,0.3764399684178798,0.765496855671562
0.49042829964005985,0.42635909154991825,0.4473450978430018,0.3928686904674553,0.39015401515067166,0.3764399684178798,0.718981640276915
0.4989099044367218,0.4188339512084145,0.4558407740141285,0.38386665273390436,0.3948660174428704,0.37901399035339534,0.69523876466478
0.49042829964005985,0.4112947394924459,0.44885012456989415,0.38087066059402125,0.388438001644835,0.3764399684178798,0.724917372594033
0.5036219100824416,0.41977635099614996,0.4563471355765527,0.39236232555150996,0.39015401515067166,0.37815598360047703,0.7179970464869116
0.49796749794194406,0.4188339512084145,0.4568394324715544,0.38736900643621175,0.39400801236671257,0.37901399035339534,0.6912863047162177
0.5299950730068247,0.42635909154991825,0.47484350793865626,0.38386665273390436,0.4051480371639889,0.3802939673106813,0.7090934748394031
0.5092763222229391,0.4178915514206789,0.4638441465832114,0.3928686904674553,0.4038680585299424,0.3798719971063137,0.6853505723990996
0.5026795035876639,0.4150643453504302,0.4518461133562562,0.38136296084254395,0.40343202365815223,0.3798719971063137,0.723932751975861
0.49419789879100195,0.4122371392801814,0.44335044389217165,0.37636964005048523,0.4047260669596213,0.3802939673106813,0.7377874621504843
0.5177438556451363,0.42447429197444725,0.4638441465832114,0.38887403651662517,0.40301005010026353,0.37901399035339534,0.7476756544161647
0.5233982677856337,0.4282438911253893,0.46633377380714913,0.3878613066847345,0.4102960743279778,0.3798719971063137,0.7674660700797373
0.49325549229622423,0.4235318854796695,0.4493424214648958,0.38887403651662517,0.3991560528842226,0.37901399035339534,0.7298684842929792
0.48288908792409124,0.4226035503593566,0.4413531135632355,0.3898727016810933,0.39700400450659573,0.37943596055776296,0.7744004541472391
0.496082698366473,0.429186297620167,0.45384344368519236,0.3953583176913931,0.39614599607691686,0.37943596055776296,0.7803361596361886
0.4885435000645888,0.429186297620167,0.45284477852072424,0.3903649985760949,0.39528799100075906,0.3785920184722672,0.7912230036522527
0.49042829964005985,0.42166115057162107,0.44434910234959757,0.3948660174428704,0.39614599607691686,0.38115197406359963,0.7714325879886801
0.5092763222229391,0.4254166917621828,0.4558407740141285,0.3938673556319234,0.40642801244451426,0.38073000385923206,0.8070469282350512
0.5083339157281614,0.4226035503593566,0.4568394324715544,0.38836767160067986,0.4047260669596213,0.38073000385923206,0.8021098476683169
0.5045643165772193,0.42166115057162107,0.45434981195465873,0.3878613066847345,0.40343202365815223,0.37943596055776296,0.7546100384836665
0.5102187153036324,0.42166115057162107,0.45384344368519236,0.38586397970931946,0.4085800641756622,0.3798719971063137,0.6556579065094661
0.4998523109314995,0.42166115057162107,0.44585413578353206,0.3853716794607967,0.40642801244451426,0.38158800893538986,0.6655601567355269
0.4876010935698111,0.43389830326588685,0.44834376300746986,0.39686334777180654,0.3987200180124324,0.37943596055776296,0.6259793254083816
0.48383149441886897,0.43389830326588685,0.44585413578353206,0.3958646826073385,0.39744003937838596,0.37943596055776296,0.6141078876023143
