A,B,C,D,E,F,G
0.5196286552206073,0.4301286974079025,0.4683451620964657,0.402363028449529,0.4060060422401467,0.3704479858148741,0.8199169909633337
0.5281102734313536,0.4207187507838855,0.4688374724055517,0.3958646826073385,0.4055700073683564,0.3717279644489205,0.8149659060925565
0.5055067096579127,0.4112947394924459,0.4568394324715544,0.3898727016810933,0.400436031518269,0.3704479858148741,0.8298052100571829
0.5083339157281614,0.4188339512084145,0.4583444659054889,0.394359652526925,0.4034320236581522,0.3683100021046698,0.826837317070455
0.4970251048612507,0.4122371392801814,0.4473450978430018,0.3898727016810933,0.4025740152284733,0.369153942513405,0.8050776869987073
0.5262254738558826,0.4131795457749591,0.4658414769121475,0.3863703446252647,0.4141500748975398,0.369153942513405,0.8011111959179331
0.5780434511702514,0.396216326121072,0.4963358892082484,0.3693789939597719,0.4334200643312656,0.3687319723090374,0.7793515658461851
0.5846402563914422,0.4178915514206789,0.5148181901958873,0.3888740365166251,0.4214220378113526,0.3695899790619557,0.7773683203057982
0.5780434511702514,0.4112947394924459,0.5238202346364803,0.3813629608425439,0.4107180478858665,0.3683100021046698,0.7724171817786833
0.5846402563914422,0.4254166917621828,0.5308108773736725,0.4033616936139971,0.4060060422401467,0.3704479858148741,0.7575778778140569
0.6063154850445702,0.4386103022045645,0.5553133120970493,0.4078627124807725,0.4025740152284733,0.3687319723090374,0.7565932840240536
0.5855826763003043,0.4320134969833736,0.5493072631498603,0.402363028449529,0.3965820343022281,0.3661579520502824,0.7486743061665484
0.5714466459490605,0.4169491449259012,0.5328222790770734,0.394359652526925,0.3892960067209928,0.365299945297364,0.7417399220990466
0.5686194532928961,0.4555735252119727,0.5393206249192639,0.425852729987494,0.3863000145811096,0.3644419385444457,0.7447077882576056
0.5742738520193092,0.4273014913376537,0.5363105714654792,0.3978620095827535,0.3901540151506716,0.365299945297364,0.7387720559404876
0.5620367060320857,0.4508615195662528,0.527322598399351,0.4178634153787915,0.3918700286565083,0.3657359810075345,0.7278992967129725
0.5460158895194551,0.4320134969833736,0.5138195384455034,0.4128560315960707,0.3871580230107885,0.3648779742546162,0.718981640276915
0.5177438556451363,0.4338983032658868,0.4913285054255276,0.4093536745402423,0.3811519740635996,0.3657359810075345,0.7090934748394031
0.497967497941944,0.4395527086993422,0.47134115758987,0.4208594108721958,0.3794359605577629,0.3648779742546162,0.7130459347879655
0.48571629399434,0.4338983032658868,0.4548421088496603,0.4133623998655372,0.3854420095049518,0.3674519953517515,0.7298684842929792
0.496082698366473,0.4235318854796695,0.4443491023495975,0.4003657014741139,0.3910120202268294,0.3708699576960022,0.7298684842929792
0.4810042883486202,0.4226035503593566,0.4428440756227052,0.3958646826073385,0.3927280337326661,0.3683100021046698,0.7377874621504843
0.4602855308576925,0.4065827372002472,0.4223503729316655,0.3853716794607967,0.3833040257947476,0.3665939885988331,0.7259160243444167
0.4678247358666189,0.404697934271255,0.4273577567143863,0.3893663367651479,0.3858639797093194,0.3674519953517515,0.7387720559404876
0.4593431243629148,0.4141219455626946,0.4248540648230259,0.3878613066847345,0.3918700286565083,0.3683100021046698,0.7437231944676024
0.4565159249997081,0.4103523397047103,0.4313524106652164,0.391363663740563,0.3794359605577629,0.365299945297364,0.7338350022019219
0.4480343134960041,0.4056403340589906,0.4198607457077277,0.3893663367651479,0.3815880089353898,0.3661579520502824,0.7377874621504843
0.4602855308576925,0.4009283284132707,0.4243617612209821,0.3853716794607967,0.3880160280869463,0.3670159588032007,0.7160137741183559
0.4414375082748132,0.396216326121072,0.4153597234874311,0.3813629608425439,0.3794359605577629,0.3627399897060316,0.6991912246133423
0.4414375082748132,0.3877347146173679,0.4153597234874311,0.3748786779910155,0.3777340117193489,0.3605879396516442,0.6883184385576586
0.4508615195662528,0.38961951754636,0.4233490380961336,0.3793656321903684,0.380730003859232,0.3605879396516442,0.6823827330687091
0.4574583247874437,0.3886771177586245,0.4213517077671974,0.3643716093386708,0.3888740365166251,0.365299945297364,0.6764329427912106
0.5083339157281614,0.4112947394924459,0.4773331351625941,0.3988606747472216,0.3837259959991151,0.3648779742546162,0.6675293711437023
0.5111611217984102,0.396216326121072,0.4883325099321233,0.3768760049664305,0.3833040257947476,0.3670159588032007,0.66357691119514
0.5705042528683671,0.4282438911253893,0.5043251971099086,0.3923623255515099,0.4175680372417906,0.3738659481591248,0.674463755211204
0.5657922472226473,0.4141219455626946,0.500822833347038,0.3953583176913931,0.413292069821382,0.3734439779547572,0.6853505723990996
0.5648498407278697,0.4433223078502842,0.5093185095181647,0.4138546967605389,0.4115760529620242,0.3721640009974712,0.6803994607001534
0.566734653717425,0.446149513920533,0.5098248777876311,0.4203530426027294,0.4107180478858665,0.3717279644489205,0.6794148669101501
0.5554399008108948,0.4320134969833736,0.49982416818257,0.4083550127292953,0.4141500748975398,0.3725859712018389,0.6813840544901568
0.5912370616126331,0.4301286974079025,0.5258175649654164,0.3948660174428704,0.4154300535315863,0.3713059925677924,0.6774315945415945
0.609142691114819,0.4584007245751793,0.5328222790770734,0.425852729987494,0.4244320912651372,0.3755819616649615,0.6784161883315978
0.552612694740646,0.4207187507838855,0.4813277958204663,0.3853716794607967,0.4201420591773061,0.3790139903533953,0.6843519206487159
0.5233982677856337,0.4103523397047103,0.4823405323593992,0.3893663367651479,0.3875799932151561,0.3717279644489205,0.6883184385576586
0.4866586870750334,0.3971587259088075,0.4493424214648958,0.3718686211837097,0.3858639797093194,0.3717279644489205,0.7081088542212313
0.4894858931452821,0.4150643453504302,0.4433504438921716,0.4003657014741139,0.3897179769253603,0.3704479858148741,0.7229481581858577
0.4838314944188689,0.4188339512084145,0.4423517787277036,0.3873690064362117,0.3982980478080648,0.367873965556119,0.7278992967129725
0.4555735252119727,0.4084675367757182,0.425852729987494,0.3878613066847345,0.3863000145811096,0.367873965556119,0.73977073451904
0.4565159249997081,0.4037555344835195,0.4223503729316655,0.3873690064362117,0.3858639797093194,0.3695899790619557,0.7407553283090433
0.4678247358666189,0.4188339512084145,0.4293550803362803,0.3903649985760949,0.3858639797093194,0.3700119509430838,0.7536254178654946
0.4687671423613966,0.4075251369879827,0.4273577567143863,0.3863703446252647,0.3837259959991151,0.367873965556119,0.7496588999565517
0.4546311254242371,0.4075251369879827,0.4208594108721958,0.394359652526925,0.3854420095049518,0.3674519953517515,0.7427385738494304
0.4697095354420899,0.4122371392801814,0.4308460491027922,0.3903649985760949,0.3910120202268294,0.3674519953517515,0.7427385738494304
0.4593431243629148,0.4056403340589906,0.4233490380961336,0.3868626415202664,0.388438001644835,0.3670159588032007,0.7259160243444167
0.446149513920533,0.3990435288377997,0.4138546967605389,0.3818693257584893,0.3845840010752729,0.3665939885988331,0.718981640276915
0.4584007245751793,0.3990435288377997,0.4243617612209821,0.3843730176498497,0.3854420095049518,0.3644419385444457,0.7071102024708475
0.4536887189294594,0.3905619173340955,0.4183557189808354,0.3738659481591248,0.3875799932151561,0.3657359810075345,0.69523876466478
0.4810042883486202,0.4084675367757182,0.445854135783532,0.3908713634920402,0.3824460173650687,0.3648779742546162,0.6942541708747767
0.5064491161526903,0.4263590915499182,0.4738307848138078,0.4008580017226367,0.3833040257947476,0.3657359810075345,0.6902876529658339
0.4866586870750334,0.4207187507838855,0.4523384169583,0.4038680585299424,0.3794359605577629,0.3635839309531471,0.6883184385576586
0.4725226701378739,0.4150643453504302,0.4383430601094508,0.3903649985760949,0.3772979751707981,0.3631619607487795,0.6833673268587124
0.4452071141327975,0.4065827372002472,0.4288487187738561,0.3883676716006798,0.3755819616649615,0.3627399897060316,0.6665447505255302
0.4565159249997081,0.4009283284132707,0.434854767721045,0.3933609907159781,0.3751599914605938,0.3631619607487795,0.6645615049851432
0.4668823293718411,0.3999859286255352,0.435853432885513,0.3923623255515099,0.3755819616649615,0.3618819829531133,0.6665447505255302
0.4631127302208991,0.4103523397047103,0.4413531135632355,0.3878613066847345,0.3790139903533953,0.3623039539958612,0.647738928651961
0.4678247358666189,0.3971587259088075,0.4373443949449828,0.3843730176498497,0.3880160280869463,0.3644419385444457,0.6388353570044525
0.48571629399434,0.4131795457749591,0.4503410866293638,0.3963710475232838,0.3897179769253603,0.367873965556119,0.6576411788780219
0.4791194887731491,0.3990435288377997,0.435853432885513,0.3673816669843568,0.3901540151506716,0.369153942513405,0.6704972104740926
0.4715802770571806,0.4197763509961499,0.4268513884449199,0.394359652526925,0.3880160280869463,0.369153942513405,0.7090934748394031
0.4913706927207532,0.4235318854796695,0.4398480868363432,0.3918700286565083,0.3991560528842226,0.3721640009974712,0.7298684842929792
0.4876010935698111,0.4226035503593566,0.4488501245698941,0.3983683744986989,0.3948660174428704,0.3704479858148741,0.7298684842929792
0.4508615195662528,0.3999859286255352,0.4168506855469009,0.3783669687026608,0.3854420095049518,0.3665939885988331,0.7298684842929792
0.4715802770571806,0.4103523397047103,0.4313524106652164,0.3933609907159781,0.3875799932151561,0.3683100021046698,0.7407553283090433
0.4725226701378739,0.4197763509961499,0.4343483994515785,0.3893663367651479,0.3845840010752729,0.369153942513405,0.7615303377626192
0.4489767132837396,0.3999859286255352,0.4188620805432597,0.3893663367651479,0.3828679875694363,0.3683100021046698,0.7595611501826126
0.4555735252119727,0.4103523397047103,0.4228567344940898,0.3898727016810933,0.3845840010752729,0.3670159588032007,0.7783529140958015
0.4640551300086346,0.4056403340589906,0.4263590915499182,0.3863703446252647,0.391433990431197,0.3674519953517515,0.7783529140958015
0.461227930645428,0.4018707315545273,0.4223503729316655,0.3843730176498497,0.3905759853550392,0.367873965556119,0.7615303377626192
0.4508615195662528,0.396216326121072,0.4168506855469009,0.3798719971063137,0.3863000145811096,0.3661579520502824,0.7417399220990466
0.4706378705624029,0.4037555344835195,0.4298473839383241,0.3838666527339043,0.3922919988608759,0.3661579520502824,0.7278992967129725
0.4565159249997081,0.3999859286255352,0.4218580693296217,0.3873690064362117,0.3863000145811096,0.3644419385444457,0.7160137741183559
0.4668823293718411,0.4065827372002472,0.4368520913429389,0.3863703446252647,0.3845840010752729,0.3661579520502824,0.7081088542212313
0.4725226701378739,0.4141219455626946,0.435853432885513,0.3893663367651479,0.3837259959991151,0.3661579520502824,0.6991912246133423
0.4433223078502842,0.4056403340589906,0.4163583886518992,0.3873690064362117,0.3820099824932785,0.365299945297364,0.6972220370333357
0.461227930645428,0.4056403340589906,0.435853432885513,0.3883676716006798,0.3802939673106813,0.365299945297364,0.6902876529658339
0.4584007245751793,0.4094099399169748,0.4393557832342993,0.3928686904674553,0.378155983600477,0.3644419385444457,0.6932554922962243
0.4527463191417239,0.4094099399169748,0.4198607457077277,0.391363663740563,0.3790139903533953,0.3648779742546162,0.6853505723990996
0.4423799080625488,0.3999859286255352,0.4128560315960707,0.3873690064362117,0.3790139903533953,0.3657359810075345,0.6774315945415945
0.4565159249997081,0.3952739229798154,0.4268513884449199,0.3878613066847345,0.3820099824932785,0.3640199675016978,0.6704972104740926
0.5045643165772193,0.4160067451381657,0.4608481577968493,0.3958646826073385,0.391433990431197,0.3674519953517515,0.6784161883315978
0.4697095354420899,0.4197763509961499,0.4313524106652164,0.3883676716006798,0.3875799932151561,0.3700119509430838,0.6893030323476619
0.4734650766326516,0.4178915514206789,0.4308460491027922,0.4003657014741139,0.3910120202268294,0.3717279644489205,0.7100780686294066
0.4791194887731491,0.4263590915499182,0.4408467520008112,0.4028553286980517,0.391433990431197,0.3717279644489205,0.7278992967129725
0.4941978987910019,0.429186297620167,0.4468528009480001,0.3973697126877519,0.3948660174428704,0.3713059925677924,0.7209649126454707
0.4913706927207532,0.4197763509961499,0.4468528009480001,0.394359652526925,0.3991560528842226,0.3713059925677924,0.7160137741183559
0.4706378705624029,0.4094099399169748,0.4323510758296846,0.3843730176498497,0.3863000145811096,0.367873965556119,0.7437231944676024
0.4762922827029004,0.4178915514206789,0.434854767721045,0.3938673556319234,0.388438001644835,0.369153942513405,0.7526267661151107
0.4744074831274293,0.4188339512084145,0.4323510758296846,0.3928686904674553,0.3875799932151561,0.3695899790619557,0.7536254178654946
0.4753498762081227,0.4197763509961499,0.4298473839383241,0.394359652526925,0.3892960067209928,0.3695899790619557,0.765496855671562
