A,B,C,D,E,F,G
0.49137068,0.3981011,0.4578381,0.3823757,0.38458398,0.366594,0.44094518
0.49231306,0.38773468,0.45834446,0.36636895,0.388438,0.36787394,0.44489762
0.4979675,0.3867923,0.46633378,0.37237498,0.39187,0.36529994,0.41620365
0.48100427,0.39715868,0.43834305,0.382868,0.38971794,0.36701596,0.44886416
0.44520712,0.3867923,0.40236303,0.3713763,0.388016,0.36915395,0.45183203
0.44897673,0.3886771,0.41835573,0.3643716,0.390154,0.36873195,0.46271887
0.43672547,0.3820803,0.39686334,0.36487794,0.39315,0.367452,0.47162247
0.41694912,0.3764259,0.3803643,0.35438496,0.38416204,0.36915395,0.4755749
0.41129473,0.36984316,0.37487864,0.35738096,0.382868,0.36831,0.46370348
0.4301287,0.38490748,0.39637104,0.3613756,0.38200998,0.36787394,0.45281664
0.43201348,0.38113788,0.394866,0.35987058,0.38200998,0.367452,0.46172023
0.44709188,0.3792531,0.41336238,0.3613756,0.3863,0.367452,0.45083338
0.4508615,0.36984316,0.42185807,0.36037695,0.385442,0.3635839,0.43996057
0.44426468,0.36418873,0.41436103,0.35088262,0.382868,0.36273998,0.41423443
0.4386103,0.36324635,0.40935367,0.35088262,0.38158798,0.36273998,0.44391307
0.4263591,0.35947675,0.40185663,0.3483789,0.377734,0.36230394,0.4468809
0.41694912,0.35287994,0.3953583,0.33939096,0.37558195,0.36230394,0.44589633
0.42541668,0.36230394,0.39586467,0.3438779,0.37729794,0.36188194,0.44391307
0.46782473,0.38113788,0.4418454,0.36337295,0.37729794,0.36316195,0.44292846
0.3668029,0.366699,0.30128717,0.36929345,0.4159994,0.34449044,0.34713694
0.3668029,0.366699,0.30128717,0.36929345,0.4159994,0.34449044,0.34713694
0.3604187,0.3656421,0.29559144,0.3695259,0.4179823,0.34338576,0.33954442
0.36000955,0.36556476,0.2953757,0.3695349,0.41808563,0.3433204,0.33891797
0.3599833,0.36555913,0.29536748,0.36953524,0.418091,0.34331656,0.33886632
0.3599816,0.36555868,0.29536718,0.36953524,0.4180913,0.3433163,0.3388621
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
0.3599815,0.36555868,0.29536715,0.36953524,0.4180913,0.3433163,0.3388617
