A,B,C,D,E,F,G
0.4320135,0.33214712,0.40136436,0.31889725,0.38330403,0.36444196,0.39839652
0.43861032,0.34062874,0.4148534,0.3273929,0.38073003,0.36444196,0.40928337
0.4772347,0.35664958,0.44934243,0.34487656,0.379436,0.36529997,0.40928337
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.4970251,0.35287994,0.44184542,0.3303889,0.41285604,0.37087,0.44786552
0.24987686,0.3473568,0.19397856,0.37770128,0.49277085,0.44383574,0.3593797
0.24987686,0.3473568,0.19397856,0.37770128,0.49277085,0.44383574,0.3593797
0.22469836,0.34692606,0.1843069,0.37954435,0.49712363,0.4470005,0.35420722
0.22233571,0.34689248,0.18388525,0.37961787,0.49733642,0.44713008,0.35390633
0.22211678,0.34688988,0.18386681,0.3796208,0.4973468,0.44713536,0.35388884
0.22209649,0.34688967,0.18386601,0.3796209,0.49734735,0.44713557,0.35388783
0.22209463,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209446,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209445,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.44237992,0.32744917,0.40686408,0.31488854,0.388438,0.35930797,0.52504396
0.4819467,0.32273716,0.4393558,0.30889654,0.39528802,0.36016598,0.52207613
0.5177439,0.33497432,0.46684015,0.3183909,0.40343204,0.35972998,0.50228566
0.52811027,0.33780155,0.47484353,0.31938952,0.40600604,0.36016598,0.5141712
0.5215135,0.33591673,0.4713412,0.31889725,0.40301004,0.35930797,0.5102047
0.51304597,0.33403194,0.46633378,0.3183909,0.39957803,0.35930797,0.5131725
0.49137068,0.329334,0.45133975,0.31588718,0.39315,0.35930797,0.52405936
0.46593997,0.3265068,0.43285745,0.3128912,0.38544205,0.35887194,0.5309797
0.44426474,0.32462198,0.41786343,0.3133976,0.378592,0.35802802,0.5319783
0.4338983,0.32367957,0.41085872,0.3128912,0.37558195,0.35802802,0.54583305
0.42635912,0.3217948,0.4058654,0.31140026,0.37302202,0.35802802,0.56165695
0.42260358,0.3217948,0.4033617,0.31189254,0.372164,0.35759196,0.55670583
0.4244743,0.3217948,0.4033617,0.31189254,0.37302202,0.35802802,0.5507701
0.4320135,0.32273716,0.40686408,0.3123989,0.376876,0.35802802,0.5349462
0.46593997,0.32462198,0.4288487,0.3128912,0.38887405,0.35844997,0.4637035
0.50362194,0.33403194,0.45484212,0.31989592,0.40129405,0.35887194,0.45281667
0.42166117,0.32839158,0.3853717,0.3178986,0.38887405,0.35887194,0.4290738
0.3651312,0.32839158,0.33438358,0.31889725,0.384584,0.35844997,0.4280751
0.42730153,0.32462198,0.39386737,0.3143962,0.388438,0.35887194,0.43996063
0.24230582,0.34515384,0.1921472,0.37709916,0.49144107,0.44329503,0.3589076
0.24230582,0.34515384,0.1921472,0.37709916,0.49144107,0.44329503,0.3589076
0.22398189,0.34675434,0.1842275,0.37952036,0.49705842,0.44697836,0.35417974
0.22226931,0.3468791,0.18388176,0.37961692,0.49733326,0.44712913,0.35390475
0.22211066,0.34688884,0.18386665,0.3796208,0.49734667,0.44713533,0.35388875
0.22209595,0.3468896,0.18386601,0.3796209,0.49734735,0.44713557,0.3538878
0.22209458,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209446,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209445,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.45557353,0.33308953,0.42835644,0.32089457,0.39572403,0.35930797,0.4488642
0.46970955,0.33403194,0.42585275,0.32089457,0.39658207,0.35972998,0.44292846
0.4744075,0.33403194,0.4293551,0.32089457,0.39872003,0.35972998,0.46667135
0.4970251,0.33685914,0.44785148,0.32289192,0.40257403,0.35972998,0.4369787
0.5243407,0.33780155,0.46734652,0.3213869,0.41029608,0.36016598,0.4350095
0.53470707,0.33403194,0.4763345,0.31688586,0.41199803,0.36016598,0.44292846
0.56861943,0.34911034,0.5013292,0.32839158,0.42014208,0.36058795,0.45578453
0.58275545,0.35193753,0.5118222,0.3288839,0.42443213,0.36102402,0.46765596
0.5799283,0.35287994,0.5128209,0.3308812,0.4205781,0.36058795,0.46765596
0.56109434,0.34816793,0.50082284,0.32688656,0.41371405,0.36016598,0.47062382
0.5299951,0.33780155,0.47883818,0.32189324,0.40429005,0.35887194,0.4755749
0.49890992,0.33308953,0.4573458,0.3183909,0.39486602,0.35887194,0.48052606
0.47629228,0.329334,0.4413531,0.31688586,0.38715804,0.35844997,0.46271893
0.46122795,0.32744917,0.4323511,0.31639358,0.38200998,0.35844997,0.46271893
0.45368874,0.32556438,0.42585275,0.31488854,0.38073003,0.35759196,0.44192985
0.44991916,0.32556438,0.42334905,0.3143962,0.379872,0.35802802,0.43302622
0.45368874,0.32556438,0.42235038,0.3143962,0.38200998,0.35844997,0.43104297
0.45934314,0.32556438,0.4273578,0.31488854,0.384584,0.35802802,0.41818693
0.4847739,0.329334,0.4428441,0.31639358,0.39400804,0.35887194,0.4142345
0.24854207,0.34552112,0.19401695,0.37717444,0.49174523,0.44329503,0.3574004
0.24854207,0.34552112,0.19401695,0.37717444,0.49174523,0.44329503,0.3574004
0.22457168,0.34678295,0.1843086,0.3795234,0.49707335,0.44697836,0.35409212
0.22232397,0.34688133,0.18388532,0.379617,0.49733397,0.44712913,0.35389963
0.22211571,0.346889,0.18386681,0.3796208,0.49734673,0.44713533,0.35388845
0.22209641,0.34688962,0.18386601,0.3796209,0.49734735,0.44713557,0.3538878
0.22209463,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209446,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209445,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.22209443,0.34688964,0.18386598,0.3796209,0.49734735,0.44713557,0.35388777
0.45557353,0.3312047,0.43084607,0.3203882,0.378156,0.35802802,0.4686546
0.46593997,0.33403194,0.4368521,0.32189324,0.38200998,0.35844997,0.4755749
0.49042833,0.33780155,0.4443491,0.3203882,0.39786202,0.36144596,0.46765596
0.45463112,0.34062874,0.400858,0.3233842,0.4047261,0.36529997,0.45973697
0.35570717,0.34816793,0.3128912,0.33138758,0.39872003,0.36659402,0.47062382
0.30106196,0.35287994,0.25890708,0.33939096,0.39486602,0.367874,0.48942965
