A,B,C,D,E,F,G
0.4809186,0.37912786,0.4453257,0.38935253,0.393774,0.3525299,0.6355045
0.5151712,0.397629,0.4885318,0.40359798,0.39335948,0.35084423,0.6325891
0.5170227,0.40133196,0.48656976,0.40752205,0.39124548,0.35127255,0.63355625
0.49758202,0.39114875,0.46545723,0.395736,0.39335948,0.35084423,0.6364717
0.49480477,0.38560808,0.46889767,0.3991765,0.39251667,0.35084423,0.6364717
0.49017602,0.3819051,0.45514965,0.38984993,0.3920883,0.35168704,0.6355045
0.49850777,0.39300025,0.4713571,0.39721444,0.393774,0.35211542,0.6325891
0.51424545,0.3948517,0.47970265,0.3996739,0.3954597,0.35168704,0.6325891
0.51331973,0.38653383,0.4772432,0.39623347,0.39630255,0.35168704,0.63452345
0.51609695,0.3883715,0.48166472,0.393774,0.39883107,0.3525299,0.6306408
0.53552383,0.40133196,0.4954127,0.40556,0.40008843,0.35168704,0.63452345
0.52626634,0.38929728,0.48166472,0.395736,0.40514547,0.35337275,0.63355625
0.53367233,0.39114875,0.49049383,0.39721444,0.40640286,0.35380107,0.6423025
0.50869095,0.37912786,0.46301156,0.38493106,0.41018873,0.35505846,0.6423025
0.51331973,0.37912786,0.4831293,0.39131457,0.4072457,0.35505846,0.6355045
0.5216514,0.39114875,0.48068368,0.40065494,0.40640286,0.35463008,0.6355045
0.5271921,0.40133196,0.47822422,0.4011385,0.40430266,0.35463008,0.6403681
0.4559372,0.38097933,0.4178296,0.3873905,0.40471715,0.35505846,0.6393871
0.43927377,0.38560808,0.40065494,0.39671704,0.40430266,0.35505846,0.6364717
0.24132144,0.4869322,0.2400411,0.48155352,0.42944917,0.40780106,0.7367153
0.24132144,0.4869322,0.2400411,0.48155352,0.42944917,0.40780106,0.7367153
0.238197,0.48733875,0.23726824,0.48232302,0.42984915,0.40825295,0.73861223
0.23814298,0.48734018,0.23721994,0.48232916,0.4298554,0.4082568,0.7386479
0.23814206,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.38653383,0.39022303,0.34908944,0.39525244,0.40387434,0.3563158,0.63841987
0.34487525,0.40966368,0.30245668,0.41538396,0.40430266,0.3559013,0.6452179
0.31063643,0.41521817,0.26857713,0.41930804,0.4013458,0.35463008,0.6423025
0.31896815,0.40318346,0.27838728,0.41194353,0.40218863,0.35505846,0.6325891
0.34118608,0.41521817,0.29263273,0.4197916,0.4072457,0.35758698,0.63355625
0.27454612,0.43742228,0.22683561,0.43207505,0.4059745,0.3563158,0.6277254
0.29028383,0.4328074,0.24598613,0.4345345,0.40766022,0.35758698,0.6218946
0.35320693,0.4235499,0.30932382,0.42617515,0.41018873,0.35842982,0.62384284
0.2939868,0.43927377,0.2450051,0.4286346,0.41650313,0.35968715,0.62384284
0.30230471,0.43095586,0.2504076,0.4350181,0.4215464,0.36094454,0.6267582
0.3504297,0.42447564,0.28870866,0.43353966,0.42028907,0.35884434,0.6286927
0.33192858,0.41892114,0.26857713,0.43059662,0.4194462,0.35842982,0.6228618
0.25788265,0.43649656,0.20523947,0.4404206,0.41313177,0.3563158,0.62577724
0.2782491,0.4263271,0.2209495,0.4325587,0.41566032,0.35715863,0.6277254
0.27547187,0.41799542,0.22241412,0.41930804,0.4089314,0.3567441,0.6277254
0.23104984,0.43464503,0.17430295,0.43698016,0.4089314,0.35758698,0.62967366
0.3124879,0.42077264,0.26317462,0.4212701,0.40766022,0.35758698,0.63355625
0.27917483,0.41706967,0.23027606,0.42961562,0.4072457,0.35715863,0.6355045
0.2625114,0.41429242,0.22339514,0.42421314,0.4059745,0.3567441,0.63745266
0.23855731,0.48704797,0.2369796,0.48179933,0.4294758,0.4078157,0.7367346
0.23855731,0.48704797,0.2369796,0.48179933,0.4294758,0.4078157,0.7367346
0.23814924,0.48733914,0.23721494,0.482325,0.42984957,0.4082531,0.7386126
0.23814218,0.48734018,0.23721902,0.48232916,0.4298554,0.4082568,0.7386479
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.23721908,0.4823292,0.4298555,0.40825686,0.7386486
0.49017602,0.3522812,0.4571117,0.3525299,0.39587423,0.35380107,0.5276066
0.49387902,0.34580097,0.46301156,0.34860584,0.39420232,0.35295823,0.5198414
0.48277006,0.3402603,0.4526902,0.34418437,0.39335948,0.35295823,0.51594496
0.48554733,0.34209797,0.45416862,0.3451654,0.39587423,0.35295823,0.5139967
0.49202755,0.34672672,0.46103576,0.3451654,0.3954597,0.35295823,0.51691216
0.4929533,0.33563155,0.45416862,0.34418437,0.39714536,0.35337275,0.5052505
0.47537792,0.3282256,0.43894216,0.3437008,0.40008843,0.35380107,0.51108134
0.4929533,0.34487525,0.45072818,0.34468177,0.40345982,0.3542156,0.52469116
0.50591373,0.34580097,0.46055216,0.35007048,0.40514547,0.35380107,0.5431647
0.47630364,0.3282256,0.4345345,0.3328958,0.40514547,0.35295823,0.55968994
0.501285,0.33470583,0.44974715,0.33093378,0.4072457,0.35337275,0.5635725
0.50683945,0.3504297,0.4580927,0.34860584,0.40471715,0.35380107,0.5557935
0.49665624,0.33933455,0.45465222,0.3437008,0.4059745,0.3559013,0.5626054
0.47537792,0.33470583,0.43207505,0.33780086,0.40766022,0.35758698,0.58106506
0.4836958,0.3439495,0.4394396,0.35645396,0.4114461,0.36137286,0.5907923
0.4929533,0.35135546,0.44630668,0.35007048,0.41228896,0.36137286,0.5966231
0.49202755,0.36153868,0.4399232,0.35351092,0.4093459,0.36137286,0.60245395
0.4633432,0.34950396,0.4124271,0.34664384,0.4093459,0.36137286,0.60633653
0.48647305,0.36153868,0.4325587,0.35400835,0.41228896,0.36263022,0.6044021
0.24205734,0.48684976,0.24058154,0.48116985,0.42957634,0.40786678,0.7360828
0.24205734,0.48684976,0.24058154,0.48116985,0.42957634,0.40786678,0.7360828
0.23820971,0.48733842,0.23727767,0.48231998,0.42985114,0.40825352,0.7386003
0.23814322,0.48734018,0.23722011,0.48232913,0.42985547,0.4082568,0.7386477
0.23814206,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.45871446,0.34118608,0.40556,0.34418437,0.41650313,0.3563158,0.68701464
0.46982342,0.33933455,0.41930804,0.34418437,0.4152458,0.3563158,0.68604743
0.48277006,0.34209797,0.43109405,0.34270597,0.41481748,0.35547295,0.6889629
0.4929533,0.34209797,0.43894216,0.34172493,0.42197472,0.3567441,0.6928455
0.5031365,0.34118608,0.44582307,0.3451654,0.42028907,0.3563158,0.69091105
0.50683945,0.3402603,0.45024455,0.34124133,0.4207174,0.3559013,0.682151
0.51794845,0.33563155,0.4585901,0.33681986,0.42407495,0.3580015,0.67438585
0.54292977,0.34950396,0.4762622,0.35007048,0.4333324,0.35715863,0.67826843
0.55218726,0.34857824,0.48068368,0.34468177,0.43627548,0.35715863,0.6763202
0.5614447,0.3541327,0.48558876,0.34810844,0.44091803,0.35842982,0.675353
0.564222,0.3541327,0.48951283,0.34860584,0.43964684,0.35842982,0.675353
0.5707022,0.35876143,0.49049383,0.3510653,0.44721863,0.36305857,0.6695222
0.5651477,0.35783568,0.48558876,0.3510653,0.44301823,0.36094454,0.6666068
0.5836488,0.37727636,0.5096443,0.36873737,0.44007516,0.36053002,0.667574
0.5827231,0.38097933,0.51406586,0.37560448,0.43627548,0.36010167,0.66465855
0.5864261,0.37912786,0.5096443,0.37413988,0.43754667,0.36137286,0.66563964
0.5808716,0.36339015,0.5081797,0.35891342,0.43248954,0.36010167,0.66077596
0.5790201,0.3643159,0.51848733,0.3643159,0.4350181,0.36178738,0.6597949
0.5892033,0.3735734,0.5214304,0.36823997,0.4295465,0.36010167,0.6617431
0.2435891,0.48688805,0.24206775,0.48130274,0.42985067,0.40784484,0.73719853
0.2435891,0.48688805,0.24206775,0.48130274,0.42985067,0.40784484,0.73719853
0.23823619,0.4873386,0.23730358,0.48232102,0.4298554,0.40825334,0.7386213
0.23814367,0.48734018,0.23722054,0.48232913,0.4298555,0.4082568,0.73864806
0.23814206,0.48734018,0.23721913,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.53830105,0.35968715,0.48902923,0.3623539,0.41691765,0.35842982,0.67826843
0.52996933,0.35783568,0.47282174,0.3510653,0.41566032,0.35925883,0.67923564
0.52072567,0.35598418,0.4767596,0.36039183,0.4097742,0.3567441,0.68604743
0.51794845,0.36524168,0.46693563,0.3638185,0.41103157,0.35884434,0.6840992
0.5151712,0.3643159,0.4659546,0.35891342,0.41187444,0.35925883,0.682151
0.4929533,0.3643159,0.4468041,0.36039183,0.4114461,0.35968715,0.675353
0.52811784,0.3717219,0.47233814,0.36677536,0.4135601,0.36053002,0.675353
0.49758202,0.36987042,0.4468041,0.36529693,0.41734603,0.36094454,0.6763202
0.49665624,0.3707961,0.43747756,0.36529693,0.41650313,0.36178738,0.6763202
0.43927377,0.3680189,0.38984993,0.3643159,0.4135601,0.36137286,0.6889629
0.3957775,0.36524168,0.35498938,0.3716804,0.41187444,0.35968715,0.6938265
0.456863,0.3707961,0.40850303,0.36725897,0.4114461,0.36053002,0.69091105
0.42169842,0.3735734,0.36627793,0.3716804,0.41103157,0.35968715,0.6899301
0.39948046,0.34857824,0.3510653,0.3510653,0.41187444,0.35968715,0.68701464
0.43927377,0.3643159,0.3869069,0.3643159,0.41228896,0.35925883,0.6918783
0.4078122,0.36524168,0.36481336,0.37118304,0.4135601,0.35842982,0.6977091
0.3744991,0.36616743,0.31865036,0.3697184,0.41566032,0.35842982,0.6947937
0.40966368,0.36616743,0.35154888,0.37560448,0.42197472,0.35968715,0.68604743
0.36616743,0.37264764,0.3029403,0.37560448,0.42491782,0.35968715,0.6947937
0.24017696,0.48688465,0.23834993,0.48137045,0.42977738,0.40784127,0.7378237
0.24017696,0.48688465,0.23834993,0.48137045,0.42977738,0.40784127,0.7378237
0.23817721,0.48733854,0.23723875,0.48232156,0.4298543,0.40825328,0.7386331
0.23814265,0.48734018,0.23721942,0.48232913,0.4298555,0.4082568,0.7386483
0.23814206,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.51794845,0.34209797,0.4590737,0.34418437,0.4207174,0.35337275,0.66563964
0.52257717,0.3504297,0.4639926,0.35400835,0.41776052,0.35463008,0.66855496
0.54015255,0.3643159,0.48510516,0.3638185,0.41860336,0.3542156,0.6714704
0.54200405,0.3541327,0.48656976,0.35351092,0.4152458,0.35295823,0.6666068
0.5392268,0.35135546,0.4821483,0.34712744,0.41650313,0.3542156,0.6724376
0.5271921,0.34487525,0.4831293,0.34958687,0.4160748,0.3542156,0.667574
0.52626634,0.35320693,0.48018625,0.34958687,0.41313177,0.3542156,0.66465855
0.52442867,0.34672672,0.4693813,0.34712744,0.41103157,0.35168704,0.67048943
0.53737533,0.35690993,0.48706716,0.3638185,0.4089314,0.35084423,0.67438585
0.54663277,0.3643159,0.4929533,0.35793242,0.40808854,0.35127255,0.6695222
0.54848427,0.3643159,0.5047393,0.36627793,0.4059745,0.35084423,0.6617431
0.556816,0.36709315,0.5052367,0.36137286,0.4059745,0.35211542,0.66465855
0.55126154,0.36616743,0.49639374,0.3623539,0.40808854,0.35337275,0.6597949
0.5345981,0.35876143,0.49393427,0.3643159,0.4059745,0.3525299,0.6666068
0.5170227,0.34672672,0.47282174,0.3530273,0.40766022,0.35337275,0.667574
0.54015255,0.3643159,0.48951283,0.36087546,0.4059745,0.35211542,0.6578606
0.5410783,0.36153868,0.49933678,0.36627793,0.40471715,0.3525299,0.6627242
0.53644955,0.35968715,0.4929533,0.3623539,0.40345982,0.35084423,0.67048943
0.52996933,0.35968715,0.49099123,0.36137286,0.40261695,0.35168704,0.6734048
0.242731,0.48684403,0.24155344,0.4812389,0.42942217,0.40777174,0.73742086
0.242731,0.48684403,0.24155344,0.4812389,0.42942217,0.40777174,0.73742086
0.23822136,0.4873384,0.23729461,0.48232052,0.4298487,0.40825272,0.7386255
0.23814341,0.48734018,0.23722039,0.48232913,0.42985538,0.4082568,0.7386481
0.23814206,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.23814204,0.48734018,0.2372191,0.4823292,0.4298555,0.40825686,0.7386486
0.4818443,0.34302372,0.42961562,0.3461464,0.41650313,0.3563158,0.67923564
0.49202755,0.3439495,0.43796113,0.34418437,0.41776052,0.35758698,0.6763202
0.50221074,0.34580097,0.44826874,0.34468177,0.41776052,0.35715863,0.682151
0.51239395,0.34672672,0.45416862,0.3461464,0.4207174,0.35715863,0.68604743
