A,B,C,D,E,F,G
0.54848427,0.44667974,0.5317379,0.43011302,0.38410205,0.37231603,0.67632025
0.5512615,0.4559372,0.5307569,0.43894216,0.38577393,0.37273052,0.675353
0.55959326,0.45408574,0.53910244,0.4345345,0.38661674,0.3735734,0.675353
0.5660734,0.4596402,0.54254293,0.43747756,0.38914528,0.37315887,0.6773012
0.5707022,0.45038277,0.5415619,0.42765355,0.39083096,0.3740017,0.67632025
0.5734656,0.45408574,0.5386188,0.43403706,0.39461687,0.37441623,0.675353
0.57253987,0.4559372,0.54646695,0.4286346,0.3971454,0.3756736,0.6792356
0.553113,0.4291044,0.52241135,0.41340813,0.3958742,0.3756736,0.6714704
0.5688507,0.46056598,0.5400973,0.43011302,0.3950452,0.3761019,0.6734048
0.5790201,0.4355708,0.54500234,0.41292453,0.3954597,0.3782021,0.667574
0.57253987,0.44019955,0.5317379,0.40801945,0.39630255,0.37778762,0.6695222
0.5771686,0.43280736,0.5479454,0.40948406,0.39671707,0.37904495,0.67826843
0.5632962,0.4263271,0.5302733,0.40065494,0.3971454,0.3794733,0.6802166
0.54478127,0.4152182,0.50916076,0.3922956,0.3958742,0.3803023,0.6811839
0.5290436,0.41244093,0.4949153,0.39033353,0.3958742,0.3815735,0.6860475
0.504988,0.3994805,0.4772432,0.37856138,0.39461687,0.37904495,0.6840992
0.51424545,0.41058943,0.48018625,0.391812,0.39630255,0.37904495,0.68701464
0.504988,0.40503496,0.47970265,0.3869069,0.39461687,0.37904495,0.6909111
0.46797192,0.38929728,0.43255866,0.36725897,0.3933595,0.37863046,0.6909111
0.44992808,0.3833266,0.40833896,0.37175834,0.37116337,0.34259653,0.5500774
0.44992808,0.3833266,0.40833896,0.37175834,0.37116337,0.34259653,0.5500774
0.44945642,0.38330463,0.40813762,0.3717386,0.37113106,0.34282854,0.54389226
0.44944382,0.3833045,0.4081363,0.37173867,0.37113103,0.3428269,0.5436182
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436061
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.54360557
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.4494435,0.3833045,0.40813628,0.37173867,0.37113103,0.3428269,0.5436055
0.43834803,0.40503496,0.415384,0.3873905,0.38998812,0.3773593,0.70548815
0.44112524,0.4078122,0.4114461,0.38052338,0.3954597,0.3782021,0.70257276
0.44297677,0.4059607,0.4099815,0.37954238,0.3916738,0.37778762,0.70257276
0.442051,0.397629,0.41194353,0.38296902,0.3954597,0.37863046,0.6996573
0.43927377,0.4078122,0.4104651,0.38296902,0.39420232,0.37988782,0.70257276
0.44667974,0.41429245,0.41488656,0.39131457,0.39630255,0.3803023,0.70645535
0.45038277,0.4115152,0.4188106,0.3932904,0.39251664,0.3782021,0.70742255
0.45130846,0.40503496,0.415384,0.3873905,0.393774,0.37863046,0.70353997
0.45038277,0.41336668,0.41440296,0.3873905,0.3916738,0.3782021,0.7006245
0.44297677,0.41058943,0.41636497,0.3854285,0.39420232,0.37904495,0.70159173
0.4550115,0.40688646,0.4242131,0.39083096,0.39293116,0.37904495,0.70353997
0.44390252,0.4161439,0.41782963,0.3932904,0.39461687,0.3794733,0.6957609
0.4559372,0.41244093,0.42127007,0.393774,0.39208832,0.3794733,0.6938265
0.44667974,0.40503496,0.41782963,0.38984996,0.3958742,0.37988782,0.69284546
0.4476055,0.40873796,0.4168486,0.38837153,0.39630255,0.37988782,0.6850803
0.4476055,0.4059607,0.42127007,0.3869069,0.39251664,0.37863046,0.6860475
0.44667974,0.4022577,0.4168486,0.3859259,0.39124548,0.3773593,0.68701464
0.44575402,0.40318346,0.41782963,0.38493106,0.3933595,0.37694475,0.6909111
0.45038277,0.39855474,0.42127007,0.38296902,0.39293116,0.37651643,0.6938265
