A,B,C,D,E,F,G
0.18385056,0.3994805,0.15663084,0.3854285,0.39461687,0.37778762,0.51497775
0.30508193,0.39855474,0.2739796,0.38296905,0.39798826,0.37694475,0.5139968
0.18755354,0.39855474,0.15613343,0.3756045,0.39461687,0.37735927,0.5227568
0.2680659,0.3828309,0.23862162,0.37954238,0.393774,0.37610194,0.5208086
0.26899165,0.39114878,0.23567855,0.3756045,0.39587423,0.37651646,0.5139968
0.31248793,0.3828309,0.27053913,0.367259,0.39798826,0.37735927,0.51691216
0.27639762,0.3819051,0.2435267,0.367259,0.3975599,0.37610194,0.5256722
0.29491255,0.38097936,0.2616962,0.36579436,0.3992456,0.37651646,0.5208086
0.31341368,0.3874458,0.2803631,0.3736425,0.39883107,0.37778762,0.5256722
0.34672675,0.38929728,0.3103048,0.3756045,0.3992456,0.37735927,0.530522
0.37264764,0.38653386,0.3373173,0.37462348,0.40681738,0.37483075,0.5276066
0.43649653,0.38929728,0.39671707,0.3751209,0.40471718,0.37525907,0.5256722
0.42817864,0.3874458,0.38248545,0.37315887,0.40724573,0.37525907,0.52858764
0.44390252,0.3856081,0.404579,0.37069944,0.40681738,0.37483075,0.52955484
0.45223424,0.3837566,0.4090005,0.36971843,0.40681738,0.3740017,0.5266394
0.4633432,0.3837566,0.42028907,0.36971843,0.40681738,0.3740017,0.5256722
0.46056595,0.3828309,0.41832703,0.3687374,0.4051455,0.37441623,0.5246912
0.4651947,0.3837566,0.42617515,0.36971843,0.40303147,0.3740017,0.5198414
0.47722942,0.3837566,0.43698013,0.37020203,0.4093459,0.37357342,0.48484263
0.16324182,0.51209193,0.2694814,0.35256976,0.43331006,0.39133674,0.47345996
0.16324182,0.51209193,0.2694814,0.35256976,0.43331006,0.39133674,0.47345996
0.15227574,0.51611435,0.26796338,0.35129493,0.4343077,0.39195028,0.47284988
0.1519737,0.5162372,0.26794955,0.35120395,0.43434918,0.3919715,0.47281715
0.15196545,0.51624095,0.26794943,0.35119748,0.43435094,0.3919722,0.47281542
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.1519652,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.15196522,0.5162411,0.26794943,0.351197,0.434351,0.39197224,0.47281533
0.3004532,0.38837153,0.2666151,0.367259,0.39798826,0.37483075,0.51497775
0.3263741,0.38005364,0.2896897,0.3667754,0.39545968,0.37441623,0.51497775
0.36246443,0.38005364,0.32847434,0.36775637,0.393774,0.3740017,0.5139968
0.3476525,0.3874458,0.3098212,0.36823997,0.3975599,0.37651646,0.5120624
0.3874458,0.39300025,0.3461464,0.37610194,0.39883107,0.37904498,0.51108134
0.41058943,0.40503496,0.37462348,0.38346645,0.40556002,0.38241637,0.50816596
0.36061293,0.40040624,0.32061237,0.37610194,0.40261698,0.38114518,0.49553707
0.37912786,0.39114878,0.3397629,0.37462348,0.40134582,0.3798878,0.5033161
0.35505846,0.3920745,0.31570733,0.37806395,0.40303147,0.38073066,0.51011413
0.2458618,0.3957775,0.20768508,0.38444746,0.40261698,0.3803023,0.51594496
0.3217454,0.39670327,0.28084671,0.3751209,0.40387434,0.3803023,0.51108134
0.39300025,0.39300025,0.3446818,0.37462348,0.40387434,0.3815735,0.51011413
0.39485174,0.3994805,0.35498935,0.3751209,0.40387434,0.38073066,0.5120624
0.390223,0.38929728,0.35400838,0.3751209,0.4009313,0.3803023,0.5130296
0.3615387,0.38929728,0.32455027,0.37610194,0.39840275,0.37904498,0.5120624
0.3476525,0.39114878,0.30932382,0.3687374,0.39587423,0.37651646,0.51011413
0.34302375,0.3828309,0.30834278,0.3667754,0.39671707,0.37904498,0.5130296
0.29767597,0.3837566,0.26906073,0.37168044,0.3933595,0.37483075,0.51011413
0.36431593,0.38005364,0.32995275,0.36627796,0.39671707,0.37610194,0.5130296
0.15901335,0.51197344,0.2684905,0.35228598,0.43278334,0.39142329,0.47497082
