A,B,C,D,E,F,G,H,I,J
0.50708395,0.5028131,0.4412107,0.44227815,0.438807,0.44386613,0.5042332,0.44817868,0.26898584,0.6899236
0.66477865,0.42210805,0.42506772,0.54595625,0.47848418,0.37458557,0.48819467,0.41768593,0.6281593,0.47534734
0.33658057,0.40083778,0.51198506,0.37408596,0.48623443,0.29982316,0.35552973,0.568189,0.5673087,0.46544093
0.40243506,0.39518043,0.56500953,0.40805063,0.37495545,0.4729786,0.5551261,0.32117635,0.4387276,0.44343564
0.52417517,0.26893914,0.51698345,0.47851914,0.35263816,0.19388662,0.36343896,0.4688945,0.35219768,0.4846616
0.4287242,0.27331242,0.26278082,0.23287223,0.2640076,0.44787332,0.36408022,0.3892126,0.41795513,0.27059507
0.37217337,0.2601327,0.4424203,0.5934631,0.36376336,0.18230963,0.21198285,0.26831305,0.26263246,0.35635552
0.20559828,0.26218224,0.098476686,0.22782727,0.5670474,0.4874685,0.29251158,0.38620725,0.31481913,0.4373083
0.47239423,0.30111966,0.19483127,0.2885016,0.42780983,0.30598167,0.42053014,0.23944195,0.39926043,0.61467415
0.6210378,0.20374179,0.42260757,0.35021937,0.43745553,0.3812722,0.3754052,0.26701403,0.47224534,0.48753104
0.3439462,0.29726103,0.5901103,0.43441576,0.4142284,0.29388383,0.3219255,0.5195121,0.39876825,0.508974
0.24169937,0.37187704,0.27568218,0.35671893,0.31293187,0.37959364,0.4060641,0.28149593,0.33178675,0.28733546
0.34508657,0.36447546,0.48997775,0.5486817,0.23897226,0.43478146,0.36843005,0.21270259,0.3195185,0.36838573
0.5708102,0.35433254,0.44549268,0.43733945,0.20881842,0.10601554,0.31648314,0.5731298,0.34832162,0.48365143
0.30266815,0.2852328,0.4046618,0.25788236,0.61556345,0.52223945,0.36117542,0.39238343,0.36048684,0.36580303
0.59685266,0.40885642,0.25637752,0.5271946,0.33138335,0.50113684,0.44510278,0.42223492,0.522352,0.7395082
0.7796072,0.48968974,0.4283576,0.42410702,0.24566208,0.26302367,0.59058356,0.559356,0.4653717,0.32409072
0.40818503,0.3928668,0.53114265,0.31167296,0.4537863,0.24032734,0.3885819,0.5746337,0.43418688,0.1260315
0.05050739,0.29099855,0.38750118,0.1875472,0.38594967,0.67019844,0.38688242,0.3170965,0.40726584,0.43989196
0.594585,0.5647331,0.2718348,0.83180326,0.46075946,0.47933817,0.29213902,0.18063435,0.22105151,0.52076775
0.5453404,0.53012687,0.49131557,0.3258748,0.6448297,0.36886263,0.38740125,0.57617694,0.354083,0.47542456
0.48833004,0.40037602,0.40026066,0.34136355,0.44860214,0.62672293,0.6091209,0.45952034,0.6403528,0.57773244
0.6045659,0.35172287,0.6129027,0.69174504,0.33699262,0.52964187,0.57231367,0.41896522,0.31201062,0.4744549
0.38049436,0.45544848,0.7190742,0.5225659,0.32712317,0.52378756,0.42852417,0.57548237,0.37037206,0.5575336
0.4901667,0.44470814,0.34342602,0.30697885,0.3044985,0.57782584,0.54359454,0.35504115,0.51491874,0.42200983
0.83882993,0.4117304,0.6316093,0.71075124,0.2491421,0.26053426,0.4021375,0.3689248,0.43503198,0.66349137
0.5000137,0.38880518,0.59928155,0.45738393,0.56141424,0.20657305,0.38345557,0.59427816,0.28123686,0.36493984
0.22474673,0.36658156,0.34541336,0.27636895,0.63077766,0.65609354,0.4368185,0.59764266,0.4591659,0.2705519
0.44008577,0.40165994,0.56014824,0.59857935,0.32902667,0.5038405,0.34583798,0.36609164,0.49467063,0.3984448
0.34151483,0.41714314,0.5680774,0.25508735,0.47274736,0.3694666,0.41525435,0.5029154,0.3213092,0.5008257
0.33256796,0.34651127,0.39692786,0.50801605,0.36349294,0.44847846,0.46695554,0.3921638,0.6013288,0.46738282
0.4539532,0.41436186,0.5166567,0.2707758,0.39215708,0.24153754,0.41589233,0.2577635,0.01830057,0.44793436
0.1799551,0.24282692,0.42414433,0.26496437,0.28192902,0.3514494,0.35254374,0.32537165,0.4430277,0.3524905
0.39497384,0.19068073,0.5037257,0.34180495,0.1623598,0.34214705,0.31162712,0.14631617,0.2577601,0.42977095
0.29945475,0.28710824,0.14452606,0.4672818,0.30638552,0.36784902,0.2486037,0.2730746,0.2887013,0.37030846
0.4881965,0.12278121,0.31478548,0.30669153,0.3867648,0.29038826,0.33969095,0.36022347,0.3461308,0.51514894
0.5840212,0.20316069,0.3158967,0.43598735,0.3618207,0.43173486,0.3258127,0.39611822,0.29241976,0.41989887
0.4346531,0.23202053,0.18657126,0.30388856,0.39466798,0.49416062,0.27769148,0.42768353,0.43649498,0.47911316
0.4771427,0.15835533,0.3381385,0.5290961,0.24168108,0.3513478,0.35040128,0.29040778,0.3203196,0.4976293
0.46363157,0.3437521,0.41348913,0.41626322,0.28852668,0.22930014,0.30965465,0.31255323,0.16522221,0.38853756
0.25502056,0.2403074,0.36986572,0.24362412,0.38247755,0.4407674,0.34715822,0.21774524,0.36454865,0.38779226
0.7537779,0.2594869,0.31179374,0.2362425,0.6380551,0.62655413,0.2730131,0.25647688,0.24574934,0.44213852
0.47869074,0.2549579,0.2887309,0.81441987,0.55543226,0.3870915,0.36861047,0.45877647,0.583607,0.65803385
0.44822824,0.5348612,0.29499793,0.33863503,0.83066815,0.5393959,0.44122335,0.4407972,0.4510807,0.34338957
0.60642695,0.5699583,0.43064317,0.5458265,0.5756503,0.55749035,0.5505474,0.55680627,0.72890085,0.563201
0.47055396,0.56518286,0.47655696,0.54969424,0.33796278,0.6738477,0.45715803,0.7473205,0.6272573,0.42624012
0.5037836,0.5881571,0.47375315,0.21805832,0.22403757,0.6491913,0.6157283,0.55982995,0.4787524,0.7261739
0.78748965,0.45037434,0.7008872,0.4988511,0.13707052,0.37750402,0.6020306,0.379206,0.55576706,0.39692685
0.5353883,0.4923418,0.58945525,0.5054797,0.19437656,0.35551572,0.2903856,0.41327983,0.28245863,0.3741185
0.3011638,0.32362878,0.3866446,0.46839958,0.60292494,0.28173396,0.34237835,0.52736455,0.42661816,0.43561983
0.33037204,0.4429218,0.16636696,0.36646557,0.6341291,0.5797592,0.4840333,0.33099818,0.44728395,0.39977017
0.6064575,0.41818005,0.3829399,0.37049437,0.39550406,0.31793922,0.4019093,0.41344598,0.5064405,0.6590759
0.31234536,0.36280385,0.38940156,0.39533755,0.36911955,0.3575328,0.5981498,0.454297,0.35557365,0.5436506
0.35979834,0.23397768,0.68094504,0.6141565,0.3654233,0.371478,0.25583288,0.32964036,0.45077088,0.41609612
0.50322866,0.315911,0.25793156,0.39875162,0.696574,0.5728377,0.3523952,0.36513746,0.25907314,0.3173978
0.4808045,0.41815984,0.53335613,0.40984857,0.28596106,0.50231045,0.4409578,0.7010375,0.3768152,0.6058121
0.58249134,0.3461858,0.58333755,0.47211373,0.3187252,0.5964858,0.5746638,0.38996348,0.32915843,0.59594107
0.6924387,0.45710555,0.501288,0.54212207,0.48224974,0.6252703,0.48258555,0.45772764,0.43956012,0.43298247
0.59918267,0.45468375,0.4270771,0.7780916,0.6775112,0.4337146,0.52881753,0.5833211,0.278087,0.41737223
0.42067298,0.5218272,0.62276787,0.34198007,0.51955783,0.59814566,0.5458887,0.63270545,0.4669546,0.61110556
0.6501888,0.5101319,0.6487056,0.58103484,0.27362087,0.6734778,0.6550949,0.5490644,0.4677177,0.6436428
0.5954932,0.53208685,0.8251001,0.2997097,0.4486933,0.5079493,0.5391983,0.44963172,0.44921488,0.5881725
0.6112504,0.44909632,0.64206904,0.6410197,0.34293965,0.50928885,0.3996025,0.56389034,0.55601954,0.5350087
0.56160384,0.44772795,0.54118866,0.11957814,0.75308514,0.642626,0.6353112,0.51879364,0.3758463,0.39352116
0.4508993,0.43530473,0.6989793,0.45760113,0.30047747,0.59070426,0.48314756,0.6551938,0.6859741,0.76691663
0.64406925,0.4749,0.47699156,0.6110439,0.5291727,0.63283193,0.5572695,0.4507423,0.28381506,0.59375745
0.95223206,0.51035964,0.45132738,0.4547412,0.60835683,0.46865577,0.5110414,0.5453828,0.5150021,0.5941021
0.45315704,0.4856484,0.6231624,0.45101425,0.6284504,0.6072228,0.57508403,0.6296112,0.54064304,0.4733029
0.6760062,0.5421205,0.56212294,0.2986845,0.41289648,0.85789186,0.5463069,0.43724802,0.74783564,0.5154277
0.73997515,0.5835944,0.6405363,0.49114898,0.32595608,0.7025383,0.5245656,0.53417426,0.4468497,0.68755656
0.4780633,0.6245516,0.52056885,0.3554857,0.4571946,0.6080323,0.65772134,0.64542377,0.4365377,0.48782134
0.6300362,0.58372283,0.74318975,0.2739948,0.2825563,0.5885769,0.65077233,0.56161493,0.52095926,0.5169587
0.6526452,0.5540359,0.6514243,0.79705656,0.30070826,0.6548201,0.5314059,0.4116713,0.63959324,0.53735024
0.8014347,0.5713371,0.71060497,0.46093798,0.31277153,0.5817446,0.5636612,0.6293431,0.61524063,0.4428173
0.6864328,0.5642263,0.73867977,0.7862465,0.29340264,0.56410784,0.60422474,0.47273877,0.32299587,0.5001859
0.7688078,0.58775806,0.5020614,0.46105194,0.36710644,0.34782073,0.45181546,0.6601605,0.38436565,0.45577186
0.59825265,0.5472242,0.63294125,0.26451543,0.46113354,0.5210715,0.5768698,0.592994,0.34220663,0.49778944
