A,B,C,D,E,F,G,H,I,J
0.51339984,0.5457202,0.30461386,0.77272093,0.6152626,0.5558389,0.35524568,0.80117875,0.47021645,0.60250145
0.54620165,0.5758994,0.5379119,0.5274767,0.95666635,0.554813,0.34390715,0.56574166,0.50706387,0.7361139
0.4625794,0.5373045,0.61984265,0.6284861,0.38515803,0.59215456,0.48648348,0.56042325,0.45247474,0.31846613
0.6311092,0.5801789,0.6124242,0.49108237,0.24075031,0.5744039,0.6798941,0.6969043,0.6006636,0.7128724
0.5961273,0.57449615,0.50333995,0.27551714,0.64600426,0.68960917,0.7277843,0.74297124,0.35974234,0.63293576
0.71226716,0.9013184,0.7367049,0.8246804,0.7750395,0.565638,0.58923906,0.64078194,0.59474957,0.408892
0.6120674,0.2842412,0.4616683,0.6698148,0.48668438,0.8315192,0.5856515,0.5237121,0.55881107,0.26082304
0.7499522,0.77786815,0.71242267,0.6308284,0.33539948,0.62423456,0.43046004,0.61012244,0.4213526,0.6587611
0.5595505,0.64269495,0.6704866,0.34825772,0.6149366,0.8823297,0.41503212,0.565122,0.56637037,0.4743544
0.6306018,0.65626085,0.4707076,0.58976364,0.561493,0.7835423,0.6171975,0.6742107,0.6826067,0.639402
0.65552276,0.065544665,0.48666432,0.38030815,0.63864785,0.7226102,0.48408666,0.6988573,0.5377261,0.415335
0.6117757,0.8060649,0.6710659,0.38896462,0.5559626,0.6532546,0.5648458,0.63082117,0.41433224,0.60646594
0.7101258,0.18332812,0.58738625,0.6340863,0.6263828,0.6656192,0.45548925,0.48655158,0.5445899,0.36316344
0.7322251,0.41016456,0.67240673,0.5273963,0.31266442,0.6393987,0.44449213,0.6407582,0.26132792,0.77206475
0.53494483,0.33234078,0.81328875,0.4104339,0.42713037,0.69501853,0.6524022,0.5917332,0.6399516,0.86389744
0.68456244,0.42665726,0.67186636,0.64928865,0.5280769,0.65357417,0.53289557,0.7683553,0.34903416,0.35182604
0.6901699,0.64915913,0.87263674,0.7526777,0.8915655,0.6034705,0.5035853,0.38128906,0.92321426,0.6878123
0.60330963,0.4059919,0.27245864,0.60359937,0.4966413,0.82707876,0.51184964,0.4794599,0.46866056,0.5874417
0.69423795,0.6924153,0.81593806,0.6606487,0.6105901,0.59851897,0.3789135,0.7465,0.91168356,0.5495337
0.46601704,0.49205518,0.45166275,0.41123173,0.53721625,0.86342394,0.607685,0.69354564,0.46501225,0.3582786
