A,B,C,D,E,F,G,H,I,J
0.63810074,0.28207055,0.37936568,0.30645892,0.52620083,0.3315563,0.60641634,0.46333104,0.3315431,0.5280079
0.28324777,0.36402133,0.49757317,0.550482,0.783279,0.30739927,0.6092964,0.32026306,0.68323946,0.5655551
0.48249206,0.4956465,0.6849474,0.6573883,0.48986968,0.34142032,0.54959756,0.21255623,0.41296446,0.65412
0.5128572,0.30529594,0.45509934,0.44648775,0.70039153,0.4149328,0.45543003,0.54090947,0.13236094,0.48855653
0.3867178,0.6110576,0.47866604,0.6126854,0.3146975,0.58822715,0.3506274,0.60978127,0.35437512,0.5366215
0.6653548,0.47740147,0.5589332,0.44786006,0.62666214,0.5216399,0.38798323,0.5008201,0.5536607,0.3041244
0.42733464,0.37939423,0.27793875,0.4816308,0.64454573,0.8552178,0.33921525,0.3071184,0.44307637,0.4966445
0.47619122,0.4001781,0.5448955,0.3024495,0.50126755,0.7747535,0.25162217,0.53257984,0.46951184,0.56754535
0.8036115,0.43386525,0.4917754,0.3223649,0.52004033,0.5593484,0.46272054,0.20488061,0.38306037,0.5651529
0.34932697,0.621874,0.6999833,0.2955995,0.45840442,0.34529454,0.49448553,0.74291605,0.36702958,0.43290004
0.35495132,0.64419335,0.56325454,0.40390623,0.45115292,0.30576748,0.18429834,0.69747925,0.25529182,0.5314449
0.37464562,0.32908756,0.71557194,0.3370208,0.5602737,0.22192095,0.52197737,0.56979746,0.31992733,0.5345001
0.30696875,0.6464648,0.33421952,0.35166124,0.2062252,0.38709566,0.49093738,0.4166837,0.6205987,0.49971354
0.5890951,0.38695973,0.04874649,0.33044696,0.33478725,0.45895526,0.61032856,0.6469512,0.70580816,0.46116525
0.569389,0.5973386,0.25134423,0.34695563,0.53901076,0.8274148,0.42282134,0.4839878,0.56536335,0.6328151
0.3765684,0.46323928,0.23987603,0.061780334,0.6807027,0.5534695,0.50352025,0.8856611,0.326924,0.36157143
0.49089578,0.28432974,0.4267102,0.59216017,0.26819518,0.46884647,0.46792004,0.547815,0.64568764,0.5149481
0.49107346,0.53950995,0.37415114,0.33470517,0.6497048,0.3623301,0.44405156,0.45894337,0.3461122,0.38222206
0.4985864,0.5290303,0.7352152,0.27918983,0.42290735,0.39667445,0.5189892,0.33092105,0.4499399,0.6235065
0.3038826,0.50146294,0.39805084,0.43606144,0.50408256,0.4115174,0.49350622,0.51026726,0.710175,0.56163454
0.21694218,0.5425528,0.2149186,0.44807956,0.38719255,0.42462644,0.4192269,0.47363648,0.41171867,0.57484996
0.57165754,0.4945909,0.6935388,0.38123897,0.50232136,0.30239314,0.21159604,0.42864436,0.5816561,0.41649383
0.22801368,0.3147279,0.48256868,0.4490313,0.5058604,0.7264566,0.5190231,0.44298366,0.6408712,0.52235556
0.46260145,0.54898554,0.6519737,0.20890969,0.19449034,0.5077445,0.11718921,0.55052406,0.46218947,0.78310287
0.63230294,0.33294293,0.2618785,0.38586295,0.59870297,0.5364239,0.25701073,0.3603689,0.46303844,0.5891985
0.661341,0.82559884,0.54616314,0.49879974,0.42784542,0.46416467,0.33665952,0.48353833,0.0,0.2836783
0.6662796,0.43579042,0.46818295,0.49803907,0.6302444,0.47392344,0.37367728,0.12864435,0.38148043,0.4988316
0.51374894,0.47751158,0.69213444,0.57624024,0.7056691,0.45758778,0.5371694,0.5884686,0.34176445,0.43795043
0.5402022,0.5816639,0.62516767,0.44316754,0.85647726,0.5922165,0.24450782,0.6722034,0.7765919,0.3077251
0.33807716,0.55352867,0.7068605,0.4822537,0.47503418,0.47428894,0.6018776,0.6371971,0.2627025,0.46993893
0.5569501,0.36048767,0.63554263,0.19714555,0.38426426,0.24417044,0.39936286,0.5221457,0.4090709,0.46863228
0.21324287,0.34028372,0.23881125,0.42986402,0.42281684,0.33570954,0.4522525,0.59477323,0.45679322,0.59564984
0.36574733,0.46966136,0.6676876,0.072440214,0.32339066,0.6090338,0.3970627,0.470422,0.403012,0.4937089
0.41341367,0.5331753,0.44914174,0.19057336,0.36070433,0.45401144,0.2019551,0.2847214,0.35397956,0.38431942
0.63379836,0.5699447,0.46262524,0.3796145,0.24116343,0.5621525,0.5917605,0.5205005,0.27478734,0.45268026
0.49331155,0.75746953,0.30576146,0.706734,0.55331814,0.6632388,0.2602075,0.45538583,0.41440973,0.5528522
0.7564621,0.6156679,0.637441,0.6300545,0.6954727,0.3389202,0.3023861,0.919888,0.3986409,0.49974647
0.41485944,0.6521167,0.40550092,0.31973553,0.60310924,0.55103236,0.4633701,0.7214988,0.37251806,0.51464623
0.38000292,0.49495056,0.5668677,0.8122028,0.6043379,0.5111429,0.57664776,0.5005349,0.51847875,0.27986684
0.5618889,0.58574796,0.5343802,0.35915148,0.8819564,0.28039864,0.49989703,0.36676478,0.9040869,0.27708176
0.3961409,0.62783676,0.80342215,0.15989456,0.5069161,0.6918809,0.528827,0.5095294,0.5484837,0.6551221
0.6624978,0.5455217,0.38940454,0.477512,0.28818426,0.42828748,0.62443304,0.5735124,0.33285305,0.46352983
0.38616735,0.24418007,0.16630612,0.18400796,0.6143447,0.42845953,0.5696098,0.57196665,0.09766716,0.45209303
0.3765613,0.605482,0.5824661,0.312478,0.6334955,0.42054248,0.42960325,0.4829243,0.6502007,0.52717215
0.3407609,0.4945818,0.5244432,0.481478,0.3489564,0.7078349,0.37384412,0.7585284,0.5071246,0.51721156
0.39458662,0.35204986,0.72337735,0.50568277,0.52240896,0.5151521,0.26045185,0.7303454,0.48051453,0.46870428
0.573049,0.61485124,0.41231018,0.6035653,0.53281474,0.21700628,0.3327995,0.36336634,0.28860882,0.16155006
0.19545524,0.6186936,0.4844403,0.12101165,0.5226366,0.5865252,0.4677585,0.49106097,0.3213007,0.51351726
0.44059813,0.7267953,0.5825824,0.42012602,0.43056417,0.26429525,0.048163917,0.31931177,0.850712,0.68259174
0.40314993,0.60248417,0.5489681,0.6868426,0.666356,0.48117402,0.32735458,0.5575801,0.5872305,0.6046061
0.37943333,0.7182813,0.8687788,0.51749355,0.5030218,0.46489775,0.58944744,0.39231116,0.6560623,0.57370603
0.32494846,0.73388743,0.5051018,0.5271969,0.56045145,0.59591365,0.2644289,0.6279376,0.3521282,0.5650643
0.73593485,0.3556756,0.4783761,0.6289794,0.44676223,0.25739762,0.31474003,0.3200308,0.40234455,0.63780266
0.411882,0.69600046,0.52584964,0.44160688,0.4527819,0.61434144,0.3286948,0.44946164,0.24527763,0.5123986
0.26630518,0.49624115,0.23625585,0.6095314,0.44082364,0.56557214,0.42984173,0.6150804,0.5174864,0.4120405
0.48713145,0.6956168,0.42163283,0.49180853,0.5305096,0.5106237,0.2828315,0.30520517,0.5014797,0.19515783
0.30000114,0.49287626,0.41616994,0.124727905,0.6444399,0.6309127,0.5799234,0.42769337,0.2065041,0.3126746
0.47918627,0.5020897,0.41339678,0.41116577,0.42366427,0.59711105,0.4705774,0.49458474,0.5220606,0.7614138
0.47836056,0.49307972,0.4229594,0.6021498,0.68186104,0.16356513,0.42351434,0.4578383,0.38813877,0.6835586
0.25574037,0.74149156,0.93509287,0.49933523,0.49812406,0.576044,0.13583678,0.44841123,0.78231865,0.42667708
0.6416576,0.486265,0.4316458,0.55115384,0.48275116,0.668603,0.4083384,0.48560613,0.5357042,0.35119513
0.7542552,0.4007272,0.741392,0.44055483,0.63601035,0.44767177,0.41419145,0.45231053,0.55473024,0.45289898
