A,B,C,D,E,F,G,H,I,J
0.57107663,0.6824089,0.40046257,0.5131087,0.4519727,0.7826349,0.6568752,0.612014,0.25169912,0.8115853
0.38884482,0.4987621,0.7578864,0.6075696,0.5113017,0.70219886,0.079792924,0.35911423,0.5916527,0.45524114
0.6573298,0.5230686,0.424155,0.70653534,0.81452894,0.46088588,0.4687378,0.5866921,0.7280419,0.39440396
0.6813898,0.53701544,0.38655156,0.7906519,0.5654431,0.4063055,0.29718873,0.36554053,0.7378576,0.4309626
0.62442535,0.5036969,0.31173086,0.4699517,0.60339093,0.5078755,0.58726954,0.48865992,0.6938138,0.6286399
0.5926646,0.49244002,0.3288212,0.5184944,0.5634344,0.37297815,0.64721936,0.4554144,0.40554914,0.577701
0.5186624,0.5422398,0.17248164,0.5809123,0.42251232,0.14701386,0.34752104,0.24283959,0.050266948,0.45522413
0.50455016,0.32940528,0.7912698,0.5627065,0.5129581,0.72130704,0.43718332,0.23089828,0.5085628,0.36192003
0.6419572,0.31693769,0.41133562,0.27953455,0.30819365,0.43661332,0.36650124,0.57215095,0.6000608,0.37624648
0.521811,0.81591964,0.54805803,0.47171712,0.39495468,0.36181578,0.6239204,0.73867863,0.7763346,0.57090604
0.2881854,0.608703,0.5476059,0.3530247,0.69892657,0.64552915,0.71525264,0.8249611,0.77579224,0.7655583
0.4134865,0.20118277,0.59811044,0.71912265,0.9262275,0.8380893,0.6285452,0.5586872,0.43098557,0.7129846
0.762209,0.6224985,0.4343015,0.6438915,0.5842229,0.11517044,0.31229946,0.70813894,0.7506324,0.3076743
0.5623755,0.35829896,0.2719669,0.37934622,0.5445208,0.5070463,0.7713614,0.5694411,0.58743227,0.652865
0.5124979,0.74183357,0.3005987,0.6018825,0.60762817,0.40447697,0.4395158,0.6396769,0.44304433,0.5151787
0.7295402,0.5279884,0.34931168,0.41969964,0.6053128,0.6410854,0.4831128,0.52322954,0.43258542,0.6115678
0.49435872,0.5833051,0.63300186,0.58442473,0.6137352,0.55363804,0.3011581,0.49941555,0.6943332,0.32512695
0.96092385,0.65778875,0.40385583,0.37671694,0.322542,0.12909402,0.5986601,0.61667526,0.5388363,0.76446134
0.68907785,0.4117085,0.4143191,0.5778281,0.98914975,0.416417,0.4318169,0.5898609,0.43807817,0.5133474
