A,B,C,D,E,F,G,H,I,J
0.68541175,0.47535858,0.41616592,0.39651126,0.3429342,0.6797854,0.6089369,0.39693993,0.3113728,0.66269153
0.5657591,0.39872473,0.67413145,0.31180263,0.6459179,0.62210464,0.43638563,0.53934026,0.5485728,0.5025209
0.41469666,0.5548568,0.67655593,0.48856086,0.62154365,0.7226315,0.6061512,0.814059,0.4956862,0.68244666
0.3732753,0.7458154,0.7249088,0.24380687,0.59419334,0.90838814,0.50507265,0.8921537,0.6210838,0.5682122
0.5713348,0.5677596,0.4767882,0.57784724,0.32785502,0.6152496,0.4924407,0.96770424,0.6398619,0.87305856
0.68616545,0.8553477,0.5360343,0.2813596,0.55565494,0.61879885,0.5529646,0.39435503,0.48997808,0.59022987
0.4303429,0.5570493,0.763715,0.5541391,0.42659828,0.6029763,0.95428276,0.44735086,0.63374966,0.69464386
0.56917036,0.39180773,0.53051764,0.4199352,0.38789344,0.5392185,0.46933702,0.56380916,0.7273133,0.62742484
0.34731454,0.46618676,0.4388148,0.1992608,0.444374,0.59040946,0.24552815,0.5710845,0.7557348,0.6407208
0.43654966,0.7069571,0.48095867,0.61395895,0.40548378,0.64304745,0.37468776,0.47925627,0.53465414,0.77465624
0.5050272,0.8020886,0.45358825,0.58276397,0.483881,0.57018864,0.62176067,0.40817964,0.47676566,0.7007381
0.6391148,0.5569906,0.5600866,0.50270385,0.63331974,0.58288836,0.7477479,0.39083567,0.5915731,0.6693621
0.64520997,0.3368605,0.6837906,0.35170078,0.6083166,0.57951593,0.508514,0.5064151,0.5618119,0.49933937
0.41769242,0.39364383,0.60507864,0.52309227,0.6681924,0.52363014,0.44811428,0.66159695,0.6556493,0.5274388
0.4831647,0.59664565,0.5620038,0.35900715,0.44293848,0.5040361,0.36217755,0.6248815,0.63242596,0.50364166
0.4103965,0.43646657,0.49346885,0.22782063,0.66651773,0.3439131,0.55926776,0.3584717,0.5928908,0.79472965
0.81677836,0.6813461,0.41626012,0.27002564,0.48827317,0.43596923,0.3838954,0.49946705,0.6335307,0.53652185
0.50583535,0.5484624,0.7384304,0.54186046,0.6497387,0.39444748,0.4616225,0.51571035,0.5189822,0.6942096
0.45221648,0.3500692,0.67583317,0.25814986,0.41321993,0.35854176,0.47588268,0.50996035,0.8122499,0.48518786
0.5528108,0.38742748,0.44579405,0.7098327,0.60280573,0.44633842,0.25907314,0.48498592,0.65373987,0.97874147
0.7579615,0.67857224,0.590006,0.6128168,0.4657694,0.56483257,0.35537994,0.5555336,0.46591955,0.52854013
0.4531804,0.46660998,0.6075642,0.34250805,0.55362433,0.46000814,0.6789992,0.29209524,0.6705346,0.58149314
0.46766904,0.32715052,0.4864881,0.4799845,0.4115397,0.47967824,0.4397432,0.53571224,0.6959025,0.72632617
0.50592417,0.44042736,0.5078668,0.46535355,0.51636827,0.66358423,0.4358546,0.30376625,0.539346,0.47742197
0.34792864,0.42128867,0.52535665,0.6008041,0.4585169,0.26459268,0.48155645,0.47791576,0.763244,0.6667314
0.4655225,0.43019196,0.2787648,0.4433669,0.23434445,0.39834687,0.6391671,0.42338067,0.29414898,0.30580854
0.42939457,0.43768442,0.39930636,0.1875737,0.41835257,0.44602734,0.5039139,0.444197,0.2675818,0.4890524
