A,B,C,D,E,F,G,H,I,J
0.6285319,0.26326698,0.45001236,0.56963694,0.72427654,0.5831325,0.18818626,0.5323687,0.4210606,0.6555143
0.42189986,0.42131957,0.567297,0.3871271,0.54838586,0.36118448,0.44022238,0.6748556,0.49367848,0.7979685
0.46651724,0.4145048,0.45843154,0.4457815,0.870379,0.62974167,0.45577794,0.43525305,0.47585678,0.22742926
0.7563489,0.6301662,0.7054969,0.41558737,0.44614968,0.20021433,0.241384,0.24631222,0.542213,0.30906278
0.4488454,0.5226543,0.34362578,0.4712004,0.58855647,0.09198111,0.54298145,0.721795,0.4967849,0.72897637
0.5735508,0.5749793,0.68651605,0.16190259,0.4587916,0.56977624,0.18913044,0.55276996,0.8052608,0.118334875
0.5817107,0.30730325,0.18996789,0.79193103,0.59029126,0.43395957,0.55003065,0.541011,0.36418808,0.38625744
0.44222257,0.696908,0.3041422,0.43255827,0.55060023,0.058819007,0.19727841,0.6457829,0.58450043,0.6186954
0.5627672,0.622358,0.33473998,0.32945043,0.5144913,0.7179457,0.29912418,0.34872013,0.32849008,0.6641616
0.65618247,0.6610081,0.58361006,0.46137047,0.5169508,0.5324508,0.61676717,0.6451129,0.69545996,0.39304453
0.536406,0.5437615,0.36922505,0.65986186,0.59345925,0.35252893,0.42101735,0.6153662,0.49180248,0.4882699
0.6265289,0.3465201,0.36220145,0.46590254,0.5924847,0.44626084,0.500105,0.62112504,0.5566762,0.5563142
0.8875354,0.5543039,0.48750433,0.5380728,0.36251682,0.5177669,0.42148483,0.50716007,0.44509977,0.5426568
0.41770524,0.8410157,0.4384105,0.52359957,0.52057236,0.48661837,0.4145623,0.3071445,0.467119,0.34677163
0.33177143,0.24779034,0.48336738,0.759055,0.57418865,0.4139222,0.3271692,0.39458305,0.45425174,0.49475887
0.5647128,0.56104565,0.6288397,0.64599484,0.49716488,0.27363428,0.0,0.34340948,0.2409264,0.58041227
0.59409124,0.6259827,0.589,0.7366026,0.5402264,0.5480517,0.28371805,0.35885206,0.7531957,0.38963494
0.36668956,0.7460978,0.5447867,0.44485527,0.5862787,0.5030066,0.7103487,0.4005946,0.41352624,0.5524538
0.40526748,0.645476,0.5812263,0.35761368,0.39289433,0.52841806,0.61402315,0.3761337,0.59508115,0.25745577
0.51022816,0.29353482,0.21832201,0.52538466,0.21556555,0.6719237,0.6499527,0.4004811,0.39269087,0.36010507
0.60286117,0.5944406,0.20569567,0.41486654,0.7163251,0.060455993,0.4732963,0.46121812,0.31859145,0.6138728
0.52430665,0.6111675,0.75860614,0.5596288,0.39000377,0.5643058,0.13964486,0.53185946,0.37623703,0.51737297
0.5403776,0.6112725,0.65491945,0.674327,0.5138143,0.1936666,0.50460535,0.4638614,0.5114134,0.42357793
0.38004944,0.39066097,0.49553657,0.66200316,0.36095703,0.51303536,0.33112174,0.5379624,0.3158461,0.39657685
0.5739148,0.5008402,0.7256018,0.35800803,0.3956727,0.47236454,0.5793053,0.6623291,0.48874447,0.51921964
0.38909394,0.5924765,0.71547985,0.45080155,0.7145109,0.49010888,0.4924556,0.3935841,0.33513272,0.6525618
0.5609834,0.572388,0.52982986,0.5510286,0.59591347,0.76746935,0.6374729,0.07586644,0.41452453,0.2950818
0.5787803,0.512762,0.4626888,0.5139522,0.3895462,0.43552828,0.69505936,0.6036049,0.52836794,0.43592927
0.5702842,0.36056185,0.56798464,0.6380715,0.41372165,0.34834746,0.25030273,0.7398365,0.32782948,0.6012482
