A,B,C,D,E,F,G,H,I,J
0.42118087,0.27692196,0.15551281,0.36952287,0.5160596,0.312487,0.7565068,0.46997365,0.3146441,0.35762993
0.39730582,0.29631236,0.550935,0.15387182,0.45198643,0.2661624,0.5500353,0.4169228,0.4938681,0.6564165
0.4148335,0.37469384,0.526069,0.67147315,0.32514146,0.38810274,0.40314686,0.43461898,0.3951713,0.4919477
0.5147232,0.28119147,0.4366414,0.5671761,0.5889464,0.45633978,0.46527743,0.4930201,0.29792097,0.3009753
0.39991197,0.4141222,0.48194736,0.4266251,0.37493613,0.4102147,0.5120829,0.6806962,0.5617565,0.49893317
0.55236584,0.35653478,0.48834088,0.51866764,0.7346528,0.32040486,0.6010752,0.52718085,0.5519274,0.42385313
0.47518772,0.4079327,0.4057513,0.6855894,0.21424022,0.43843028,0.53493595,0.339136,0.40635392,0.70978296
0.60587156,0.48829627,0.4512818,0.61045706,0.38382664,0.45982468,0.4911879,0.35435858,0.33632353,0.61019033
0.4289137,0.4490475,0.44477627,0.40653843,0.60612094,0.5131948,0.7089674,0.58778894,0.57135564,0.42054322
0.66085505,0.37238753,0.34965906,0.394665,0.6164842,0.3952543,0.529955,0.30855504,0.43816644,0.35591143
0.5773031,0.46448812,0.22118588,0.57970315,0.4340721,0.30383977,0.49244982,0.33919194,0.3291245,0.51571125
0.4576313,0.39263117,0.41361377,0.41824535,0.61547726,0.47696084,0.45785734,0.5850933,0.31383607,0.5219548
0.54751724,0.38999292,0.3721506,0.3854392,0.4082971,0.43106538,0.59840465,0.29508427,0.5789106,0.45567232
0.4938669,0.40616438,0.3504091,0.45655406,0.6322607,0.41544434,0.47599107,0.41649348,0.59258235,0.37340367
0.5153035,0.44094527,0.44822454,0.35411844,0.7079217,0.37505028,0.5849568,0.4756291,0.22227293,0.41277835
0.5417796,0.44314215,0.38160133,0.68835145,0.37719098,0.39294177,0.665437,0.37357897,0.22326872,0.34376374
0.53418916,0.4990494,0.46921307,0.40025425,0.31726277,0.46067208,0.36737233,0.31035215,0.32179195,0.3289526
0.5912425,0.42031196,0.49621123,0.4172509,0.48529238,0.3474744,0.29377374,0.5404076,0.56760865,0.49559757
0.49692768,0.4928285,0.4775264,0.5115189,0.60142934,0.4339369,0.76437056,0.65484595,0.3884139,0.6016926
0.608747,0.45433867,0.5546004,0.66331923,0.34745228,0.60923827,0.51645774,0.5034766,0.60287625,0.4541085
0.5251973,0.49361467,0.5603229,0.51912105,0.73003,0.49190587,0.68258333,0.40184605,0.46139032,0.49670944
0.5178697,0.52570444,0.581197,0.49688518,0.062966496,0.5893446,0.4897407,0.5102131,0.4745226,0.43694684
0.7014606,0.43932933,0.48253432,0.5063628,0.35887927,0.39788753,0.5355283,0.85906696,0.3643992,0.0
0.5701239,0.5221377,0.48448074,0.40755087,0.39255726,0.42744556,0.5548713,0.37104148,0.35387117,0.46638218
0.5028865,0.5127803,0.59558874,0.37525722,0.54149234,0.46953046,0.24147479,0.54721224,0.534844,0.55215955
0.522693,0.42178378,0.59377015,0.66374445,0.45780474,0.47942325,0.38715366,0.43695042,0.20035137,0.5215544
0.4845471,0.43214974,0.4822671,0.6920926,0.14273503,0.5287058,0.27809173,0.46590042,0.32656962,0.60066473
0.5631412,0.30589965,0.32785308,0.45869812,0.5064931,0.45605883,0.43807107,0.5909706,0.6019081,0.39326617
0.5274675,0.480269,0.36742,0.3520953,0.31044742,0.41204822,0.7067254,0.35207024,0.63914603,0.6776299
0.46421793,0.4974464,0.40877292,0.39723584,0.34259203,0.30867675,0.37714365,0.3771739,0.49162793,0.45195034
0.45181307,0.23943117,0.4439432,0.48873356,0.4881301,0.4675247,0.5957533,0.37756702,0.3274841,0.44589335
0.46438125,0.4646873,0.25901312,0.3634414,0.3132594,0.45848328,0.39691296,0.3033144,0.50180227,0.39248374
0.54587406,0.3899775,0.46356678,0.27093092,0.22864035,0.18710491,0.6233823,0.5854833,0.2911507,0.25342196
0.3140483,0.44994432,0.4268317,0.40530336,0.3392603,0.29053864,0.55782175,0.4568076,0.51713985,0.24914989
