A,B,C,D,E,F,G,H,I,J
0.57872975,0.35751775,0.3601693,0.25558922,0.58290386,0.6108174,0.4928582,0.5533096,0.3640532,0.41331816
0.2620932,0.44543645,0.71190596,0.5708573,0.6791094,0.45966256,0.37387943,0.58232594,0.21461497,0.7737872
0.54648733,0.29556638,0.5731962,0.3827902,0.7319353,0.74629146,0.6513716,0.5248488,0.47455546,0.3195943
0.56630176,0.6899002,0.6761278,0.56271005,0.51030016,0.5251601,0.5316605,0.78615415,0.33500922,0.6329086
0.749892,0.31041256,0.5906613,0.48482987,0.7146796,0.8100965,0.5165922,0.71670026,0.51698214,0.57525486
0.3230892,0.4581464,0.6236116,0.49856395,0.4127145,0.662553,0.4834266,0.62086165,0.33637318,0.6729483
0.5403238,0.788449,0.4028594,0.6443753,0.68614256,0.79324484,0.61914486,0.6582761,0.4652355,0.3842871
0.7252484,0.51281697,0.6233858,0.72606874,0.7372986,0.5729144,0.4963725,0.43080443,0.2664316,0.0
0.9175913,0.21621199,0.7616166,0.52948165,0.5280259,0.46285942,0.7630732,0.7608098,0.7301213,0.76161087
0.07816739,0.50133526,0.5237589,0.83654493,0.69085544,0.84046507,0.68552214,0.43095008,0.4592851,0.7809787
0.58315206,0.7498545,0.38434085,0.1165784,0.7382759,0.47849372,0.71374846,0.51409245,0.24844693,0.5375247
0.5030302,0.3917261,0.5299025,0.4781359,0.29179838,0.5404939,0.63356847,0.5691108,0.37994927,0.47984177
0.41541275,0.5899547,0.3814629,0.4835145,0.70823294,0.42149317,0.6716263,0.418251,0.343917,0.52914083
0.53055555,0.37198249,0.46773392,0.5067837,0.7142438,0.56485486,0.3985115,0.7049068,0.48910728,0.5288432
0.7549879,0.50638604,0.65603024,0.572469,0.478194,0.81546515,0.8623407,0.60402054,0.64635915,0.5582019
0.41534045,0.7614474,0.61497384,0.46738183,0.74829906,0.8225522,0.7173339,0.64824945,0.46381015,0.53417546
0.80478895,0.6325792,0.37725452,0.29073858,0.7940111,0.3801739,0.6669758,0.9268576,0.67932254,0.4728622
0.8935202,0.46546218,0.7779721,0.57724506,0.4032125,0.37797263,0.648108,0.58657,0.55903083,0.79381543
0.5032092,0.46087977,0.52458,0.44822747,0.5812359,0.6571316,0.5133323,0.25094202,0.3654094,0.5142707
0.37889454,0.5101146,0.31676263,0.63692844,0.28088972,0.57814205,0.13182075,0.6658038,0.5085371,0.33466864
0.7693477,0.6867087,0.5363571,0.4077803,0.43615714,0.39983016,0.80310625,0.26439843,0.6986701,0.6463863
0.7085862,0.6087787,0.40738449,0.5125966,0.6809573,0.5968461,0.44554374,0.54047614,0.33302316,0.24104974
0.571539,0.5574747,0.4593554,0.5825259,0.6112147,0.70543206,0.44550484,0.51677096,0.5889364,0.8054473
0.3948845,0.40148917,0.5680059,0.29897007,0.5184194,0.60992306,0.5957493,0.6373324,0.5536591,0.5421143
0.31252524,0.66484374,0.68868554,0.6913304,0.66550195,0.34402856,0.47442496,0.27479774,0.45162973,0.7346523
0.68110937,0.44589382,0.326971,0.5155317,0.5178426,0.804738,0.44691852,0.74314046,0.4563854,0.41062802
0.4711165,0.48588395,0.4143551,0.4915892,0.3792232,0.55738366,0.6589792,0.6320546,0.7118781,0.5991599
0.4873446,0.43144044,0.0,0.40210727,0.4684694,0.55512494,0.48233598,0.35601407,0.5316681,0.5629662
0.47213182,0.60255474,0.30623016,0.31966555,0.22955114,0.034937937,0.61109436,0.5020732,0.39434168,0.48679313
0.28451848,0.3687987,0.30435804,0.6375784,0.37242436,0.060849812,0.47770205,0.0,0.33756596,0.5193555
0.28277296,0.12367058,0.2722745,0.22941388,0.3102792,0.56268734,0.10249315,0.55207235,0.46839708,0.76175386
0.3311226,0.6754989,0.28000587,0.6563681,0.51049304,0.22317067,0.59556943,0.46131295,0.57278794,0.42552996
0.38707775,0.26807505,0.56980735,0.5575849,0.46620628,0.3746051,0.45009407,0.3881843,0.45831144,0.38034418
0.3509913,0.48805436,0.14224412,0.4475431,0.5220675,0.46012664,0.32078466,0.5280615,0.5340464,0.31726858
0.5479773,0.47565472,0.48501885,0.9264766,0.2997236,0.31497434,0.7097861,0.34390548,0.66435647,0.6456443
0.6161916,0.0249608,0.27622908,0.31241855,0.4660148,0.47360384,0.75223494,0.44148743,0.41281685,0.29967073
0.48887748,0.5151323,0.32873598,0.27917385,0.5251618,0.32903603,0.32182318,0.4679027,0.56062716,0.70040345
0.45423427,0.5913444,0.32043993,0.349509,0.611383,0.32940844,0.61947024,0.26985013,0.52194744,0.6081748
0.31104267,0.48188582,0.31471932,0.52619576,0.6050142,0.2855676,0.50460786,0.56150067,0.508275,0.66416794
0.64418364,0.7603299,0.37932912,0.42372328,0.60621387,0.3226093,0.5531133,0.5612555,0.52784747,0.40208012
0.63269883,0.32463887,0.4027658,0.42381436,0.69842213,0.32070613,0.50930566,0.6076953,0.42604077,0.49433687
