A,B,C,D,E,F,G,H,I,J
0.4969153,0.5139135,0.3530029,0.4483419,0.5715799,0.2491669,0.49590173,0.45120302,0.5036773,0.5629548
0.13635394,0.37048736,0.42025247,0.52946794,0.525415,0.39015198,0.56834507,0.38425788,0.5396864,0.3019794
0.05018401,0.3847602,0.40148738,0.46295893,0.22607894,0.44627526,0.12626868,0.47712052,0.37518737,0.20033947
0.2966705,0.35026178,0.6013416,0.26926088,0.20512477,0.5149627,0.12431488,0.60088944,0.27474582,0.1568193
0.24938369,0.2544837,0.22609289,0.3966076,0.36110914,0.37930927,0.3116144,0.6731696,0.39124036,0.4081069
0.34687448,0.2042029,0.51292837,0.13822095,0.42586103,0.6578866,0.42147928,0.49631196,0.35613614,0.28265598
0.76230425,0.31107625,0.29742375,0.17938262,0.49124867,0.2826219,0.30460665,0.35423213,0.29994282,0.4827765
0.41210952,0.1320124,0.43373337,0.22626157,0.45387197,0.37684757,0.6215408,0.4909778,0.371487,0.33867663
0.47049862,0.25376713,0.6483,0.16943137,0.49290678,0.39977643,0.49426666,0.2759707,0.2855985,0.20136294
0.56457007,0.14995791,0.39030823,0.2335968,0.36528534,0.3299895,0.3785441,0.6558174,0.45339403,0.27435133
0.30256152,0.4254703,0.4765745,0.09095152,0.46338594,0.32185,0.3780911,0.556279,0.39499366,0.32217523
0.19890386,0.415414,0.40869668,0.14821076,0.35339528,0.55127645,0.18185613,0.42735186,0.39014292,0.23416963
0.3355703,0.37339118,0.5147677,0.34758058,0.41989863,0.5410002,0.31243008,0.448986,0.37498775,0.15713324
0.391721,0.3089811,0.6629277,0.37586457,0.4213459,0.5678962,0.2558241,0.4249091,0.45250317,0.28986463
0.5304285,0.4370093,0.5363447,0.20695677,0.45198584,0.39804804,0.42173445,0.3837163,0.37312213,0.549416
0.26579466,0.46837354,0.47716525,0.31843495,0.4841403,0.59421104,0.43084285,0.7300252,0.47019348,0.38320678
0.37937656,0.4377339,0.34273392,0.49220422,0.50175124,0.6248565,0.57707924,0.67218196,0.4393801,0.4454132
0.6043943,0.42902586,0.25475195,0.37156528,0.4462989,0.6186118,0.43965897,0.3783745,0.50859773,0.57580495
0.33809635,0.43261394,0.89559466,0.22993726,0.5437001,0.4001764,0.72552913,0.0,0.46847898,0.78955257
0.5463853,0.25481206,0.5040009,0.5771612,0.3961084,0.40580142,0.47296086,0.26011592,0.4443319,0.50852126
0.46809763,0.36666524,0.46097887,0.37232754,0.43349975,0.34082243,0.46398872,0.2584828,0.33733925,0.44500875
0.41972002,0.27972382,0.0,0.38422358,0.3805095,0.3862348,0.3942889,0.53530496,0.38324434,0.29527462
0.5437429,0.23525408,0.27306312,0.23632203,0.35684302,0.38257304,0.3745259,0.41737717,0.44454628,0.25365725
0.3230443,0.2569485,0.31956837,0.13023739,0.3722872,0.28674054,0.43066245,0.51993114,0.29280442,0.26437455
0.48305154,0.29313976,0.5281981,0.19027697,0.43066505,0.32852674,0.5233917,0.7192493,0.44191793,0.29157403
0.3925728,0.31720644,0.17869817,0.34777594,0.38267806,0.3716153,0.47484332,0.62436825,0.42627448,0.539929
0.33925486,0.35415998,0.45653158,0.27040458,0.37754926,0.35728046,0.4765675,0.19343296,0.26109245,0.3094881
0.4258105,0.23094192,0.33156335,0.37888312,0.26305583,0.29698476,0.16923028,0.3140453,0.3537073,0.3683734
0.3827497,0.37358603,0.59609354,0.28705326,0.34353712,0.36847234,0.4605685,0.41785216,0.2151297,0.26199734
0.29177225,0.12888671,0.72391456,0.34247735,0.3518917,0.5638885,0.34444812,0.58636546,0.44048625,0.27449137
0.38172182,0.24920222,0.6372213,0.5312735,0.334287,0.45707357,0.19784063,0.5155099,0.33361706,0.38945
0.22167674,0.21024801,0.7142225,0.4538448,0.35718843,0.21407804,0.49906653,0.52745104,0.24412608,0.35368574
0.29735726,0.3461371,0.39428103,0.35624987,0.2761608,0.36361703,0.26947114,0.77587557,0.39300147,0.27915922
0.28108323,0.4058041,0.41702443,0.36680093,0.35776716,0.54588616,0.33769318,0.67234266,0.347665,0.23745114
0.386644,0.34919262,0.6855394,0.25972864,0.39640474,0.5063962,0.32640827,0.4516508,0.390688,0.47714865
0.39595976,0.39275962,0.32496387,0.45159012,0.4049008,0.43441385,0.52956593,0.72359324,0.49176058,0.4269007
0.52025354,0.5202643,0.42920992,0.42022663,0.44158712,0.45151147,0.56027716,0.576692,0.40549064,0.37688783
0.49565613,0.5235147,0.66210824,0.55559015,0.38050997,0.63252616,0.35263336,0.3350758,0.5059266,0.46075404
0.5594603,0.5337112,0.6839855,0.6791367,0.4596999,0.4651805,0.35849363,0.51474553,0.4841779,0.55598694
0.58269364,0.4601362,0.593467,0.6942385,0.47866574,0.56031656,0.5227462,0.7373836,0.5935147,0.40544415
0.5186191,0.48827416,0.62016207,0.6399393,0.586465,0.61748093,0.5841537,0.5395318,0.58106256,0.4015422
0.6024056,0.5456959,0.8330708,0.65236735,0.5382093,0.44032487,0.5204631,0.78914076,0.48731735,0.5013662
0.38492146,0.51404124,0.55325454,0.65657645,0.60198045,0.6616568,0.89453584,0.78166026,0.7325091,0.6103531
0.74737036,0.77763706,0.715382,0.5607493,0.6382313,0.5937694,0.50672925,0.48824444,0.57665074,0.53028876
0.6851779,0.60944676,0.80266804,0.77699685,0.75162804,0.7147338,0.55158323,0.46105438,0.73350847,0.60354745
0.7199557,0.6357041,0.7499861,0.7644185,0.7432448,0.64798796,0.43475008,0.61062497,0.81993544,0.7105974
0.6109735,0.73575157,0.19520603,0.8327185,0.7541648,0.6349376,0.79402405,0.56622595,0.8130187,0.7289928
0.41426697,0.77783644,0.44772494,0.66730666,0.7430282,0.80132794,0.57493836,0.44426063,0.70976514,0.5042238
0.7069156,0.6655798,0.5361332,0.743099,0.6443569,0.6450058,0.67323726,0.5144331,0.77844155,0.4983277
0.57717526,0.609034,0.81824607,0.7147515,0.52088,0.58640236,0.46372756,0.3459921,0.77271247,0.44282958
0.4535282,0.62420666,0.40910256,0.84359163,0.5644179,0.54269105,0.35044524,0.5767412,0.5655426,0.45734876
0.2819797,0.57253134,0.16230199,0.63272977,0.57587266,0.4646023,0.5785093,0.6305455,0.6499311,0.5460756
0.45014372,0.58657646,0.37230375,0.4636349,0.57073516,0.5510139,0.6216742,0.35615125,0.47553965,0.44560093
0.5243051,0.47100246,0.3269358,0.53252864,0.643441,0.6379255,0.4537156,0.24134023,0.57886523,0.4326482
0.5358902,0.39088002,0.4485028,0.36675435,0.4372382,0.45050827,0.48588592,0.40007746,0.5035656,0.67061967
0.5004405,0.49670336,0.42210323,0.173707,0.5608083,0.4610978,0.6450092,0.50209606,0.46669582,0.5219548
0.5404052,0.48336977,0.3067057,0.33674398,0.4522636,0.627505,0.56712884,0.4763883,0.53253186,0.51062167
0.59383434,0.5431056,0.061716106,0.3402837,0.5292061,0.50810724,0.498697,0.42722958,0.41336408,0.49887726
0.47234318,0.5191981,0.59190375,0.3192574,0.46298817,0.50889164,0.5059273,0.60906065,0.48912486,0.44876105
0.3283307,0.4555205,0.4279031,0.435436,0.5377441,0.4512965,0.44658604,0.7371721,0.59821963,0.50762165
0.39561608,0.5223717,0.7129183,0.3513094,0.46415642,0.5534327,0.8139822,0.6565844,0.518993,0.5154175
0.66100585,0.48112547,0.8442487,0.58792144,0.48956922,0.6339195,0.5409894,0.79802364,0.5029971,0.4870336
0.66378206,0.45627323,0.47996137,0.6617458,0.6265406,0.5788128,0.7553745,0.5868978,0.56704926,0.566335
0.54668146,0.49103212,0.2790901,0.62113047,0.6993095,0.6205431,0.4545202,0.5633732,0.70508075,0.6835886
0.4410248,0.55294347,0.45630938,0.5143196,0.8109253,0.6586961,0.64713115,0.5585564,0.5926589,0.43594924
0.5164056,0.5070202,0.52987117,0.3999299,0.7002686,0.5960422,0.5700096,0.4976143,0.7514592,0.5610269
0.5329161,0.5583041,0.21594632,0.49714163,0.6634034,0.45837137,0.4125732,0.5843022,0.6446533,0.38607705
