A,B,C,D,E,F,G,H,I,J
0.44850177,0.33034378,0.6213484,0.4941387,0.21828443,0.3240631,0.5252642,0.7499297,0.63328236,0.6227488
0.5585955,0.58047503,0.34796572,0.24329892,0.39649066,0.45108968,0.6096707,0.25967747,0.5709308,0.5503188
0.62976116,0.57006115,0.41633037,0.2878191,0.5799386,0.26632547,0.38369787,0.5212641,0.58471763,0.37053022
0.5396769,0.29312575,0.3077345,0.36452267,0.33393618,0.26342398,0.5441978,0.6317463,0.5565667,0.5879321
0.69504553,0.40218407,0.32856703,0.2751316,0.35475317,0.24462546,0.38871253,0.6365102,0.48644412,0.31602204
0.3527797,0.45090917,0.55241406,0.36406368,0.5787892,0.46879792,0.18728206,0.29305908,0.56250685,0.5420539
0.1963951,0.38582668,0.4216908,0.4496232,0.51092607,0.5987357,0.5610466,0.3369873,0.50318813,0.41282043
0.59986264,0.16290675,0.7881143,0.3667349,0.31459472,0.32394847,0.5535536,0.39623943,0.6003682,0.21261987
0.6500144,0.4762595,0.5280746,0.5485599,0.55679804,0.45118514,0.5520141,0.48562852,0.53787524,0.51049685
0.4616069,0.6065487,0.7744913,0.5242537,0.7581569,0.39130965,0.6592168,0.5519215,0.28178895,0.4301723
0.47385558,0.583328,0.1990427,0.55524075,0.32865745,0.610354,0.6475197,0.7120121,0.48050934,0.67873865
0.45801565,0.5203024,0.3475419,0.3410786,0.48649386,0.31926957,0.47430742,0.49647406,0.5962773,0.6240105
0.6302229,0.3232971,0.47916707,0.24769785,0.4323148,0.35435483,0.38268402,0.05664599,0.5242245,0.34110856
0.6512986,0.51264095,0.5811162,0.4401916,0.3437018,0.5267088,0.48518097,0.32757053,0.24923088,0.45242742
0.4277584,0.33951214,0.37418774,0.35647812,0.3500969,0.53282994,0.4648752,0.5527165,0.4457186,0.76942545
0.6372828,0.3485223,0.6881136,0.429904,0.2520357,0.53903717,0.39997283,0.3799709,0.45768076,0.43057
0.52428573,0.50792074,0.38335574,0.511504,0.35944423,0.9278261,0.6670746,0.46479958,0.5392461,0.8481406
0.49653894,0.5167069,0.7765903,0.5195858,0.47115713,0.6562834,0.7341646,0.6671325,0.5565642,0.39754504
0.6325218,0.7275444,0.8651433,0.56698686,0.4355193,0.68829113,0.8490289,0.46719664,0.708679,0.6660243
0.343373,0.70936817,0.59168345,0.63965255,0.76983005,0.65607345,0.8366445,0.46621245,0.5952589,0.55807143
0.10342972,0.47894225,0.5396732,0.67244095,0.52996784,0.5594965,0.7877362,0.42676312,0.55911565,0.385144
0.6998676,0.3159826,0.55158496,0.481811,0.29113328,0.48845407,0.5757222,0.47909948,0.47379836,0.36670774
0.10303528,0.40223622,0.54505247,0.41349262,0.55791646,0.59727603,0.48254526,0.53782374,0.34212425,0.62685883
0.16679831,0.38112557,0.48593897,0.46182996,0.3163094,0.6162689,0.573058,0.3899903,0.84772605,0.4207137
0.40363517,0.2502548,0.6612147,0.3812095,0.55017674,0.27379954,0.1848759,0.42573392,0.39647385,0.29213914
0.5249459,0.4817984,0.2192987,0.51322937,0.47474366,0.59819597,0.51163036,0.46287394,0.40202656,0.48124173
0.51006037,0.54376316,0.25649536,0.36858755,0.20673859,0.37449896,0.40962347,0.509593,0.28708717,0.4808249
0.8456356,0.53386664,0.3757308,0.40403607,0.2952314,0.25492287,0.4469041,0.46524313,0.2909849,0.47945246
0.45834878,0.53062373,0.21507828,0.258583,0.3553966,0.4967795,0.22107235,0.47865465,0.580293,0.54993325
0.36588287,0.49230042,0.6045985,0.35003778,0.520742,0.6181913,0.31836805,0.36692104,0.5566487,0.32517922
0.6118454,0.44409642,0.8205445,0.4464153,0.3921328,0.77804255,0.5610373,0.3983414,0.42788526,0.48199004
0.51402,0.6660735,0.4702632,0.53922534,0.52040726,0.85832334,0.62934345,0.47556385,0.65503585,0.65031457
0.2233453,0.46657974,0.8980433,0.53121,0.70246124,0.5317489,0.9445812,0.2888162,0.6638153,0.51790583
0.54000646,0.2649608,0.4970799,0.64138883,0.4911725,0.55334604,0.79044044,0.3211935,0.39777738,0.4738054
0.48485377,0.34761766,0.51629174,0.5318618,0.21053076,0.55970615,0.51028967,0.5082654,0.26449302,0.39912224
0.5610077,0.5289238,0.46341065,0.28927597,0.50430083,0.5157229,0.3947238,0.46552175,0.33732727,0.47895348
0.44929135,0.35281113,0.2675355,0.45654082,0.4963856,0.62411284,0.56017506,0.59184766,0.47349048,0.5083108
0.5734033,0.42954966,0.44975278,0.40356636,0.41940117,0.47368202,0.45900607,0.5183828,0.48280808,0.33727777
0.6200901,0.45203537,0.3769959,0.4509734,0.38987324,0.48656455,0.56641626,0.43459532,0.54040205,0.5616292
0.58194304,0.56531245,0.31545526,0.3902852,0.42874378,0.5681583,0.47440368,0.40138504,0.68052477,0.36988762
0.44407028,0.16080362,0.7451728,0.41012767,0.37748575,0.5745931,0.30627364,0.5083961,0.5577374,0.28169975
0.3969701,0.40796685,0.6040162,0.4376498,0.49924728,0.638579,0.59191185,0.5485792,0.38945,0.6882731
0.5919914,0.58360094,0.6760228,0.60517484,0.4545772,0.40887272,0.7304581,0.39590415,0.4845552,0.537783
0.30726987,0.65670335,0.5755191,0.4434463,0.6347015,0.7054458,0.5172922,0.4715695,0.27316245,0.5530136
0.5399046,0.44185317,0.42840102,0.6292527,0.4635216,0.6905511,0.6371766,0.34300947,0.3067886,0.51542103
0.31341356,0.38099116,0.7525979,0.34409407,0.45208117,0.34476376,0.50206035,0.52456737,0.34506965,0.35971165
0.13872732,0.3392262,0.26552522,0.3413495,0.33098897,0.46263155,0.57914454,0.48143768,0.3812453,0.37552515
0.48221347,0.09862253,0.56414497,0.33010092,0.3607033,0.32366168,0.45803717,0.5556044,0.44929382,0.17535181
0.37857726,0.20419948,0.4270281,0.4019168,0.54939014,0.5842876,0.566883,0.41538358,0.32844046,0.5395541
0.4761513,0.2678222,0.34512702,0.55049956,0.23863831,0.47725144,0.6288409,0.310909,0.5319735,0.565263
0.60902375,0.24339752,0.61368036,0.3704384,0.509703,0.41499618,0.45205304,0.63656753,0.3138186,0.41218984
0.37786442,0.54243225,0.53332347,0.37680027,0.37207526,0.45819983,0.5409993,0.46945906,0.48057523,0.5066741
0.35409915,0.61018217,0.6897043,0.40615398,0.5131292,0.32750857,0.5549216,0.59712094,0.38631058,0.49263552
0.4456057,0.6060981,0.56399554,0.43847954,0.48129267,0.31717333,0.42724392,0.31323373,0.36026368,0.68839234
0.51468045,0.6244624,0.3459336,0.47814295,0.3286927,0.3249517,0.48406088,0.63306844,0.40348697,0.5985376
0.4613766,0.63292575,0.51885545,0.44710076,0.28983065,0.17413948,0.50651896,0.385471,0.5667173,0.48693216
0.2475582,0.39189142,0.38673118,0.36138207,0.30902857,0.4843134,0.14870608,0.5379352,0.34925774,0.51932013
