A,B,C,D,E,F,G,H,I,J
0.64774066,0.51775223,0.79889137,0.45942575,0.5234124,0.25238985,0.6470949,0.7168004,0.16848378,0.61732316
0.4471827,0.59366983,0.44340393,0.48683685,0.398493,0.6412183,0.6688391,0.5601237,0.7185877,0.5019267
0.10102074,0.34240177,0.6012403,0.31315172,0.57528996,0.44724748,0.39908528,0.5906801,0.284696,0.44221574
0.28479904,0.365992,0.20929448,0.2680262,0.43092546,0.746739,0.42481413,0.29711112,0.5985547,0.45704296
0.29793566,0.56962234,0.49692106,0.43587294,0.61202013,0.52687454,0.0864397,0.27041894,0.39345294,0.586872
0.6202676,0.6220215,0.613969,0.31193534,0.39856616,0.502677,0.66065955,0.6517377,0.27505594,0.1961359
0.34698427,0.63137174,0.78092843,0.37791765,0.5316724,0.44519666,0.5625107,0.3278291,0.32587388,0.4982184
0.31718427,0.6475105,0.8115783,0.30608553,0.48463833,0.3836598,0.41881272,0.3877023,0.46689957,0.46525124
0.4759016,0.25409305,0.3803214,0.56210846,0.45958266,0.37695196,0.3440478,0.47234166,0.43302932,0.6099464
0.34000468,0.47009104,0.2294098,0.22428346,0.57339185,0.43307176,0.47394133,0.13894545,0.70830935,0.43338692
0.35883504,0.5386188,0.7480303,0.5447173,0.33902195,0.48005614,0.22208023,0.1891916,0.25320294,0.36011127
0.5432879,0.6043373,0.62311435,0.30996326,0.56936747,0.40219277,0.6522502,0.6010011,0.43175045,0.6645427
0.2593041,0.32313165,0.45909968,0.41476485,0.59511334,0.7302718,0.7089754,0.6598317,0.7891753,0.7304881
0.35599834,0.3474714,0.41433787,0.6118159,0.44113174,0.55730116,0.34645757,0.24601094,0.611815,0.8308844
0.50662756,0.38944387,0.4891136,0.57788956,0.5332199,0.5567894,0.67650676,0.4364338,0.13517967,0.53603345
0.53200233,0.6787047,0.5512267,0.12362184,0.22783591,0.3722097,0.2820445,0.6715577,0.29699302,0.4776532
0.39848492,0.41925332,0.69841623,0.30723348,0.5205181,0.58853704,0.69213396,0.49664822,0.08960121,0.46371427
0.5684053,0.65969497,0.5292453,0.1996051,0.46962097,0.19883919,0.31575343,0.7102531,0.38908654,0.4557081
0.24895844,0.16531527,0.7466425,0.33852264,0.79056096,0.5841333,0.63858575,0.58651733,0.19697158,0.5678516
0.39613846,0.48575017,0.5865093,0.5398408,0.564973,0.5618229,0.5531165,0.38577268,0.53976935,0.9188082
0.38455632,0.44433442,0.4309076,0.7967932,0.500698,0.5084012,0.2946582,0.107951306,0.28373113,0.5770659
1.0,0.4251927,0.7892991,0.5805077,0.699985,0.24959634,0.25705805,0.39986297,0.5342266,0.50890875
0.45077953,0.4391141,0.538382,0.4425294,0.52512914,0.82499915,0.48223343,0.38403347,0.32180586,0.29016945
0.3414525,0.39184165,0.8217361,0.465182,0.757479,0.32130647,0.2608712,0.40119344,0.41860786,0.34814987
0.47005397,0.555825,0.5023032,0.3720217,0.708579,0.39543527,0.554534,0.6398167,0.36967638,0.6295941
0.3453935,0.68643594,0.39595965,0.51019657,0.38038707,0.34042788,0.31887478,0.50973433,0.3540162,0.42077607
0.40016413,0.61216146,0.43498567,0.3655057,0.4438985,0.5410257,0.48532522,0.5410981,0.35025585,0.56480336
0.27786338,0.18114562,0.91257167,0.46009076,0.42911816,0.5298,0.30970487,0.58631945,0.7335031,0.7368464
0.4259303,0.6893863,0.47613972,0.5386397,0.5144676,0.8196768,0.4567981,0.40709302,0.62380993,0.5850659
0.47462368,0.29202628,0.52778065,0.45525172,0.6000235,0.65646493,0.72631997,0.6083833,0.28531668,0.6228609
0.81758195,0.5271772,0.45008412,0.312699,0.58084756,0.30231884,0.6640132,0.40074456,0.26637596,0.6107392
0.672953,0.5415644,0.6036875,0.58908594,0.4936658,0.27667817,0.45764643,0.49358147,0.5205516,0.39639226
0.29702702,0.2875499,0.4540041,0.37864488,0.4220884,0.61965805,0.42525443,0.62658465,0.32603404,0.60869503
0.70861554,0.35961694,0.69911456,0.41252923,0.5745549,0.35806155,0.36827815,0.44927508,0.10641523,0.516574
0.48493132,0.6782245,0.28085935,0.2802044,0.6961642,0.38095847,0.59841245,0.82692677,0.28016874,0.5722528
0.3654514,0.35865724,0.7498596,0.41107553,0.49739662,0.49745193,0.6787775,0.51198524,0.35952386,0.67518884
0.42760423,0.75590175,0.49728796,0.6277618,0.53344876,0.6374964,0.39107373,0.573727,0.522946,0.62739223
0.4673017,0.5729452,0.60033184,0.2925366,0.5675127,0.29857314,0.4689235,0.6975781,0.8002231,0.35052693
0.69469404,0.0,0.8297231,0.44298738,0.47571218,0.70426387,0.272619,0.54959387,0.4035462,0.64384747
0.70194197,0.53355277,0.42354012,0.36568406,0.5631897,0.37724364,0.71907663,0.53054035,0.70821804,0.54328495
0.48346996,0.4115157,0.6582419,0.4581739,0.42362526,0.5782882,0.6337409,0.6647637,0.1857494,0.6163854
0.47475013,0.41500124,0.58034915,0.5444826,0.41622463,0.14342092,0.4704345,0.59761804,0.3505409,0.5798057
0.3880116,0.3885921,0.56139815,0.38550407,0.547765,0.28980505,0.30474332,0.77431434,0.26003647,0.6522075
0.4464174,0.3578811,0.7524545,0.3369529,0.3974215,0.26832747,0.8372892,0.38197583,0.21419047,0.5928427
0.542259,0.36752766,0.5535983,0.5220465,0.4676093,0.12653787,0.28056827,0.49272943,0.7267591,0.37902826
0.40717942,0.40601212,0.546132,0.34008047,0.6114872,0.4318996,0.40162042,0.6457976,0.0538285,0.8591764
0.32690528,0.45571935,0.58925545,0.7145885,0.70887184,0.6840715,0.27458644,0.5142662,0.46060267,0.66323626
0.22683086,0.57406676,0.56666934,0.3742144,0.5351354,0.41540316,0.4189813,0.90583605,0.26152548,0.56151146
