A,B,C,D,E,F,G,H,I,J
0.55355316,0.6085013,0.67708457,0.688654,0.6047539,0.6588197,0.414982,0.52513456,0.19002081,0.6226902
0.50512725,0.68324745,0.34748378,0.5347046,0.4517665,0.64869654,0.3630326,0.6154749,0.49656153,0.34652522
0.5733908,0.48913047,0.46614447,0.5954738,0.5713018,0.37287304,0.45063445,0.5387739,0.5399694,0.68266165
0.4369662,0.45161247,0.58874935,0.2700213,0.5479449,0.34602925,0.5882332,0.10516713,0.39671654,0.2910134
0.26535067,0.45586592,0.54883987,0.5580233,0.7551842,0.6170287,0.36337957,0.3884442,0.35698277,0.60301244
0.7129022,0.54207605,0.47416472,0.63569576,0.43900174,0.62180454,0.35314268,0.6233343,0.7336537,0.29473457
0.60817,0.5528676,0.5086003,0.7473216,0.27273363,0.5818927,0.67547095,0.48588094,0.43558273,0.61630505
0.5218963,0.75019205,0.83698505,0.3839909,0.5403881,0.5212129,0.6274634,0.33960336,0.43170545,0.5631512
0.64767575,0.85268855,0.520784,0.3604334,0.6165799,0.6861209,0.3582267,0.5531387,0.504218,0.40335658
0.3935547,0.61989975,0.23730907,0.15341699,0.6423981,0.45280808,0.3348718,0.61607593,0.633357,0.79065764
0.8046686,0.4464605,0.55251646,0.5448784,0.6974329,0.41609785,0.47314027,0.40464443,0.63870925,0.575391
0.66062117,0.47221974,0.7621131,0.4053161,0.66615826,0.37540212,0.64596653,0.44282258,0.42174023,0.40305537
0.5732621,0.6625365,0.58341336,0.2927767,0.80364394,0.7303455,0.30247393,0.7554886,0.94955283,0.468266
0.383186,0.6317405,0.36233157,0.43064395,0.63581115,0.37505376,0.7496789,0.27670985,0.6745494,0.5298194
0.31598946,0.16308191,0.63122123,0.696651,0.6110911,0.5204577,0.41390786,0.6417056,0.3287337,0.75425905
0.18853146,0.86660105,0.56008214,0.559814,0.43746585,0.59008086,0.47107446,0.6078952,0.50685567,0.2358271
0.25390536,0.67503554,0.5343867,0.5285642,0.6362048,0.68187064,0.5391669,0.12696368,0.54080576,0.74001706
0.42619005,0.69417304,0.7775533,0.2681993,0.69328743,0.5949784,0.34454423,0.3212083,0.47351095,0.5563266
0.53559864,0.57535064,0.28327042,0.41520265,0.50021017,0.7580956,0.42053223,0.28830355,0.23931848,0.6027228
0.3832064,0.43745705,0.4354529,0.4604348,0.43170026,0.4097162,0.34860742,0.504891,0.7167552,0.612044
0.6565432,0.3412043,0.4745502,0.45301694,0.5815035,0.502677,0.5669243,0.5261462,0.25969028,0.4043077
0.36743605,0.40777344,0.40670815,0.70200604,0.48771077,0.4234217,0.36024687,0.576736,0.2792126,0.6077336
0.48385337,0.59657043,0.52858937,0.543564,0.5778233,0.6063054,0.43154,0.21844867,0.64238954,0.39175636
0.52764606,0.53180605,0.4270386,0.41099012,0.4999109,0.5710513,0.58178645,0.4260615,0.46276808,0.5845198
0.37457582,0.41359627,0.46523324,0.3971757,0.3050551,0.4964475,0.5693549,0.41726694,0.6723575,0.4725677
0.4599683,0.3321927,0.29516655,0.5239822,0.20609842,0.6268096,0.6712996,0.5827807,0.31737185,0.43722638
0.21447243,0.40072274,0.8162369,0.14479215,0.48320845,0.38519105,0.40704766,0.42170662,0.35317367,0.6824713
0.39636976,0.52434963,0.4493702,0.18923698,0.5096498,0.8556071,0.3651562,0.4052775,0.66637063,0.49932748
0.42027318,0.55952173,0.63347965,0.22277278,0.52963173,0.4646613,0.54704356,0.6539632,0.67071056,0.5580378
0.4344832,0.52838516,0.45987767,0.71688485,0.60329986,0.57244134,0.60114855,0.13857743,0.5509327,0.6306925
0.8515185,0.570262,0.6771286,0.45788193,0.5761505,0.3416019,0.34002158,0.7301665,0.52294475,0.65218914
0.48022416,0.6263279,0.41742387,0.32877862,0.58783686,0.4012697,0.6200134,0.5097566,0.45545343,0.6855348
0.18705349,0.39311412,0.7783413,0.3775895,0.78131264,0.4382449,0.4118419,0.4216661,0.75297487,0.7557799
0.70623684,0.6073396,0.49884206,0.57764435,0.71099466,1.0,0.65681475,0.86342347,0.44265676,0.21681103
0.64735276,0.68206877,0.5534041,0.29367274,0.52884316,0.49611375,0.73761547,0.4584525,0.5839257,0.6899204
0.5456369,0.6952723,0.60241145,0.5064825,0.61583173,0.507283,0.23113883,0.46206447,0.32807305,0.7041578
0.35934812,0.6079573,0.59333724,0.39520976,0.81217223,0.36385217,0.56683886,0.6018551,0.3926335,0.43296012
0.4725519,0.42699727,0.4456403,0.14772867,0.78538114,0.5878476,0.6224493,0.48090655,0.5033772,0.45118064
0.4036495,0.60365564,0.41097072,0.733899,0.7331883,0.37937364,0.42512134,0.766401,0.42466286,0.60389113
0.7047497,0.25311288,0.56300503,0.5086061,0.74119776,0.57323605,0.47905612,0.5149551,0.37584987,0.5651941
0.5604638,0.6362693,0.73574775,0.2272379,0.8082391,0.8934177,0.5688531,0.28158733,0.47121176,0.19072536
0.5306348,0.7820087,0.71140677,0.7345171,0.7002717,0.56545335,0.55010563,0.4783907,0.4975081,0.89762855
0.4106753,0.35552183,0.1710384,0.6002953,0.43864375,0.72856563,0.4218727,0.6047183,0.44608498,0.44420168
0.72100765,0.77851796,0.5817898,0.645875,0.62590647,0.4974724,0.8045871,0.52601266,0.5342414,0.44697925
0.2193409,0.87013686,0.617102,0.7089199,0.7174858,0.3825826,0.33692724,0.53070134,0.4671741,0.74211645
