A,B,C,D,E,F,G,H,I,J
0.3585054,0.298833,0.34408292,0.40782756,0.28751403,0.38638362,0.50685304,0.30999723,0.39172417,0.7178647
0.30107433,0.44681776,0.24569309,0.45266092,0.19902475,0.29511768,0.22547871,0.56512743,0.4767937,0.59705937
0.15789409,0.41726214,0.27547273,0.392712,0.34814647,0.12429461,0.25637218,0.20776735,0.6017003,0.40203464
0.2608632,0.046727035,0.24665438,0.4578699,0.50532657,0.23393664,0.33902693,0.42694843,0.5062847,0.484487
0.54164827,0.14696828,0.6195464,0.61498344,0.31747317,0.6013397,0.32827774,0.5199758,0.592885,0.38441283
0.40674078,0.677217,0.45214182,0.32451022,0.6836326,0.5371902,0.37617514,0.8521181,0.6187809,0.81690276
0.34560895,0.56775135,0.44134393,0.34954798,0.8368036,0.63641244,0.34780023,0.5919958,0.8585336,0.7134978
0.46730533,0.46663308,0.44819736,0.6316245,0.5671421,0.6005785,0.5235202,0.5456193,0.6417499,0.7262474
0.25478354,0.5927959,0.82491696,0.79563564,0.7306617,0.5749635,0.42107958,0.61877906,0.7254109,0.5417997
0.4662479,0.6457867,0.70424587,0.63655514,0.55741596,0.5784114,0.5552987,0.42921805,0.80964893,0.373482
0.57029724,0.608836,0.6504932,0.554693,0.6012615,0.42010862,0.5761407,0.576427,0.5703382,0.23984732
0.4052812,0.53717643,0.5496364,0.7257835,0.56285995,0.5543519,0.38138628,0.37284917,0.6508752,0.4863478
0.3956505,0.5228064,0.71606106,0.44422963,0.45374814,0.62519765,0.2942294,0.4860098,0.51139206,0.75812405
0.45074356,0.7777143,0.32937244,0.5964133,0.61036384,0.30674765,0.422113,0.5771492,0.9066873,0.6954915
0.4391229,0.4149587,0.63577545,0.6891592,0.5659379,0.411081,0.4522528,0.56428933,0.39377952,0.5488961
0.6614554,0.551042,0.40527055,0.81323874,0.4783213,0.45031896,0.4774195,0.5082064,0.7825468,0.4813903
0.47953293,0.53644043,0.7431324,0.5554121,0.6350899,0.55139446,0.5612776,0.28386733,0.61804265,0.5667636
0.61654395,0.682165,0.64710313,0.80415684,0.3181087,0.49341625,0.5742137,0.5374616,0.7450287,0.5047524
0.40116522,0.7962072,0.5021743,0.23549393,0.7503228,0.7316654,0.58559746,0.6385526,0.5915633,0.72365355
0.57145584,0.69052863,0.41670084,0.58901286,0.44134855,0.34542823,0.58351475,0.4993664,0.73606074,0.44427744
0.5536093,0.38778424,0.6399546,0.6310311,0.46981555,0.31989095,0.6173286,0.38751805,0.5274654,0.43034267
0.4672326,0.4868195,0.51612115,0.5869725,0.1909009,0.5050758,0.61298007,0.4738338,0.49424833,0.63963735
0.5230963,0.69971573,0.55167687,0.3621623,0.60008454,0.1915044,0.21242972,0.6402085,0.74641615,0.8185795
0.29433277,0.43027267,0.5610535,0.4474912,0.55417717,0.5080666,0.48336974,0.35236353,0.80418444,0.43734014
0.41236657,0.5234685,0.60720253,0.7045084,0.6295591,0.49698058,0.57470256,0.6417442,0.70358104,0.54405564
0.491365,0.6587076,0.6119311,0.58354354,0.55423707,0.46836242,0.59827083,0.39444286,0.6297011,0.49604025
0.36828738,0.8093721,0.42266592,0.5302197,0.39432687,0.303032,0.36282966,0.38670072,0.5612834,0.43977705
0.47497183,0.67282194,0.4075438,0.5926814,0.36739233,0.45833832,0.3946321,0.32953316,0.52770436,0.5890738
0.30656213,0.49455437,0.58290166,0.42572114,0.3997748,0.13812624,0.46370858,0.50722545,0.48116422,0.5058484
0.3828578,0.44547403,0.2653225,0.33412257,0.34820527,0.21638438,0.31008992,0.29887366,0.5889327,0.37209296
0.32689217,0.19941077,0.42434675,0.20423934,0.24453709,0.19331588,0.22473529,0.3335542,0.41143757,0.5768034
0.15339251,0.18536538,0.13373663,0.13343416,0.20286216,0.12183996,0.34566805,0.34878993,0.4085153,0.5252836
0.20632385,0.23347495,0.36912584,0.27350372,0.2759027,0.09700756,0.23067862,0.30091473,0.46850967,0.3109452
0.116187945,0.30913335,0.38196898,0.38069743,0.3390388,0.28353655,0.23161036,0.4422255,0.37024066,0.504287
0.21641204,0.42946908,0.41713372,0.32425228,0.3801315,0.22725807,0.28718477,0.10314717,0.413297,0.20605719
0.24389802,0.30469257,0.16846266,0.291611,0.28953052,0.39918354,0.55280757,0.40572065,0.3757759,0.35327056
0.29187655,0.29756436,0.27841967,0.5380281,0.17434354,0.17695422,0.42139637,0.5348552,0.5588725,0.5171353
0.23555411,0.4004389,0.4240867,0.5361678,0.52115494,0.17277569,0.3904371,0.36271957,0.5941123,0.72924507
0.326398,0.30155414,0.38308337,0.53826433,0.26193428,0.55903786,0.40123382,0.33805135,0.7474634,0.45517468
0.17950338,0.6796731,0.35146743,0.3625331,0.60253245,0.48176894,0.22919412,0.48986915,0.5425036,0.48277175
0.28250694,0.3789663,0.5330715,0.33129415,0.59424174,0.5916854,0.31501734,0.4343378,0.5880502,0.49359214
0.26197523,0.86847556,0.32710686,0.42612734,0.67254454,0.48495612,0.44988844,0.6019513,0.7112367,0.7017412
0.4711969,0.4962329,0.3756004,0.83217514,0.5766906,0.5277374,0.6470918,0.56753623,0.38517565,0.29561022
0.4369603,0.6502856,0.5414381,0.61637783,0.4756852,0.5986174,0.5653344,0.3482562,0.4188445,0.42004377
0.6056648,0.6588577,0.48881933,0.4667478,0.50001764,0.63348025,0.35550874,0.6194546,0.6251522,0.44039926
0.29415718,0.5310405,0.4632654,0.54286355,0.5696358,0.43695647,0.627028,0.5782201,0.43171978,0.59645766
0.5182567,0.3482234,0.5116264,0.6749787,0.6959013,0.62093717,0.5465316,0.4283411,0.90426296,0.49956742
0.7249133,0.7022984,0.71202236,0.58172446,0.7780197,0.4329058,0.55942917,0.62564754,0.51753855,0.6064598
0.6326978,0.6304684,0.5963588,0.7480118,0.514698,0.60026056,0.71046346,0.47843155,0.7390267,0.6135413
0.8049576,0.5637147,0.67975694,0.4470673,0.6133216,0.46105078,0.69906074,0.4578064,0.9380387,0.2805085
0.7382472,0.73274845,0.8611128,0.72270143,0.598068,0.54702336,0.76145625,0.5413347,0.6679982,0.51749825
0.6367738,0.7532095,0.85163176,0.6208555,0.5050073,0.5952383,0.6835782,0.509987,0.7717402,0.588165
0.5491955,0.68411726,0.7439415,0.7028914,0.5928544,0.47209165,0.4812628,0.62465906,0.7744746,0.3184091
0.26498526,0.7216202,0.8282349,0.7100787,0.5979119,0.56970835,0.66861486,0.7153592,0.5843767,0.5264146
0.5066511,0.876833,0.6007281,0.7739611,0.7432701,0.6820302,0.6114875,0.590609,0.84205604,0.5910022
0.6050934,0.6470919,0.6208989,0.6262188,0.6887924,0.6991288,0.6738487,0.5209557,0.60210127,0.7715613
0.3965279,0.8680033,0.49712378,0.6075211,0.52807105,0.5629269,0.69164747,0.5725729,0.77752036,0.8009026
