A,B,C,D,E,F,G,H,I,J
0.34586343,0.46749693,0.46331888,0.5371738,0.40298206,0.45552933,0.49339104,0.23160747,0.08791106,0.41899177
0.09427608,0.32854924,0.74804354,0.050309367,0.19724089,0.5604364,0.31335697,0.52718824,0.39489838,0.54260486
0.32282022,0.8141496,0.5922044,0.62309206,0.44185442,0.41323194,0.52400255,0.58469707,0.4760755,0.3649178
0.52639693,0.50108093,0.65082335,0.6258849,0.36673084,0.64302117,0.48466346,0.40432367,0.62965316,0.5288472
0.24634838,0.29658082,0.6169504,0.2721202,0.6570237,0.5813568,0.58355653,0.6542441,0.7782961,0.4839443
0.47620997,0.23940463,0.5635309,0.26218897,0.78704125,0.52473146,0.4581228,0.47423205,0.39167395,0.8039228
0.14154378,0.4577609,0.5962578,0.3646075,0.51549304,0.4345102,0.51695716,0.48803455,0.29123974,0.2772605
0.57398456,0.50907093,0.46061063,0.5215369,0.06302903,0.5800107,0.7599614,0.79828596,0.22615321,0.51162136
0.027760126,0.34067714,0.68558204,0.50613606,0.4883804,0.59673166,0.66788816,0.5318633,0.49716976,0.44713625
0.58849555,0.3068955,0.7702205,0.17324847,0.6572795,0.20299013,0.5403505,0.45905396,0.53369796,0.3876528
0.57618296,0.3441313,0.37981024,0.24955171,0.57643574,0.49012896,0.4457334,0.8652082,0.35633868,0.5847605
0.7035829,0.5881595,0.45991084,0.4484491,0.7732482,0.18124543,0.5027579,0.30695882,0.62530994,0.45821103
0.75698906,0.48696098,0.5779282,0.42540544,0.45573545,0.55680096,0.5790001,0.55151576,0.7176602,0.4702047
0.4616279,0.32004783,0.54545665,0.589555,0.4563984,0.42421183,0.7885729,0.53481483,0.36003911,0.43276992
0.5380938,0.68851,0.5905216,0.2726243,0.6774603,0.56925094,0.5567549,0.34452683,0.48605168,0.51525176
0.62028503,0.6353846,0.6888041,0.6596953,0.42361537,0.6111355,0.38906488,0.5861754,0.45493263,0.8319241
0.45201612,0.5374668,0.56950134,0.5909236,0.62711716,0.52152014,0.21734239,0.57355595,0.4566243,0.65462995
0.6371172,0.26794118,0.46254584,0.5254847,0.6262321,0.22912976,0.8707341,0.61033,0.32253328,0.20417339
0.62295693,0.58451253,0.6522605,0.12801547,0.48414695,0.6678809,0.56719536,0.6586658,0.5491305,0.556195
