A,B,C,D,E,F,G,H,I,J,K,L,M
0.067798319327731,0.455126050420168,0.1122689075630252,0.0697142857142857,0.3616806722689075,0.1186554621848739,0.4040336134453781,0.0897478991596638,0.5919327731092437,0.3989915966386554,0.070453781512605,0.0903529411764705,0.0675039663865546
0.0686386554621848,0.5747899159663865,0.2369747899159663,0.0738823529411764,0.5011764705882353,0.1821848739495798,0.2941176470588235,0.0988235294117647,0.7223529411764706,0.5495798319327732,0.0704201680672268,0.0906218487394958,0.0675049747899159
0.0693109243697479,0.6460504201680672,0.4174789915966386,0.0779495798319327,0.6033613445378151,0.1942857142857142,0.2484033613445378,0.1072268907563025,0.8870588235294118,0.6715966386554622,0.0712268907563025,0.0876974789915966,0.0675110924369747
0.0687731092436974,0.5754621848739496,0.3149579831932773,0.0742857142857142,0.5119327731092437,0.1694117647058823,0.2793277310924369,0.1139495798319327,0.7398319327731092,0.6309243697478991,0.072672268907563,0.083563025210084,0.067525781512605
0.0681680672268907,0.4900840336134454,0.1932773109243697,0.0711596638655462,0.4168067226890756,0.1317647058823529,0.3361344537815126,0.1052100840336134,0.6389915966386555,0.4981512605042016,0.0736806722689075,0.0805378151260504,0.0675190924369747
0.0677647058823529,0.4349579831932773,0.10890756302521,0.0695126050420168,0.3529411764705882,0.1109243697478991,0.3932773109243697,0.0968067226890756,0.5677310924369748,0.36,0.0738487394957983,0.0801344537815126,0.0675207731092436
0.067798319327731,0.4467226890756302,0.1132773109243697,0.0697142857142857,0.361344537815126,0.1028571428571428,0.3946218487394958,0.0917647058823529,0.5794957983193277,0.3223529411764705,0.0741512605042016,0.079563025210084,0.0675225882352941
0.067798319327731,0.4453781512605042,0.1273949579831932,0.0701176470588235,0.3778151260504201,0.1015126050420168,0.3821848739495798,0.0917647058823529,0.585546218487395,0.3327731092436974,0.0745546218487395,0.0786218487394957,0.0675217142857142
0.067798319327731,0.4453781512605042,0.1418487394957983,0.0,0.3778151260504201,0.1005042016806722,0.3821848739495798,0.0914285714285714,0.585546218487395,0.3327731092436974,0.0,0.0,0.0
0.0678655462184874,0.4453781512605042,0.1334453781512605,0.0,0.3778151260504201,0.1035294117647058,0.3821848739495798,0.094453781512605,0.585546218487395,0.3327731092436974,0.0,0.0,0.0
0.0679999999999999,0.4453781512605042,0.174453781512605,0.0,0.3778151260504201,0.1112605042016806,0.3821848739495798,0.0984873949579832,0.585546218487395,0.3327731092436974,0.0,0.0,0.0
0.0683361344537815,0.506890756302521,0.1976470588235294,0.0727394957983193,0.468235294117647,0.122016806722689,0.333781512605042,0.1028571428571428,0.468235294117647,0.4662184873949579,0.0751596638655462,0.0764705882352941,0.0674928739495798
0.0686386554621848,0.5811764705882353,0.2652100840336134,0.0743529411764705,0.5146218487394958,0.1381512605042016,0.3025210084033613,0.1115966386554621,0.7489075630252101,0.5374789915966387,0.074890756302521,0.078016806722689,0.0675231596638655
0.0690756302521008,0.6023529411764705,0.3495798319327731,0.0756302521008403,0.547563025210084,0.1569747899159664,0.2769747899159664,0.1223529411764705,0.7694117647058824,0.6198319327731092,0.0742184873949579,0.079563025210084,0.0675253109243697
0.0688739495798319,0.5835294117647059,0.2873949579831932,0.074016806722689,0.504873949579832,0.1576470588235294,0.2910924369747899,0.121344537815126,0.7132773109243697,0.6047058823529412,0.0733781512605042,0.0809747899159663,0.0675123697478991
0.0680672268907563,0.4678991596638655,0.1526050420168067,0.0708571428571428,0.4057142857142857,0.1189915966386554,0.3452100840336134,0.10890756302521,0.6063865546218488,0.4783193277310924,0.0728739495798319,0.082016806722689,0.0675072605042016
0.0678991596638655,0.4658823529411764,0.1304201680672269,0.0705546218487395,0.3952941176470588,0.1099159663865546,0.3509243697478991,0.1052100840336134,0.5949579831932773,0.4705882352941176,0.0725378151260504,0.0833613445378151,0.0675149243697479
0.0678991596638655,0.4715966386554622,0.107563025210084,0.0700840336134453,0.3764705882352941,0.108235294117647,0.3690756302521008,0.1018487394957983,0.5811764705882353,0.4430252100840336,0.072235294117647,0.0847058823529411,0.0675212436974789
0.0678991596638655,0.4500840336134453,0.12,0.0699159663865546,0.3694117647058823,0.1095798319327731,0.3768067226890756,0.1021848739495798,0.5761344537815126,0.4258823529411765,0.0719663865546218,0.0855126050420168,0.0675193613445378
0.0676638655462184,0.427563025210084,0.0968067226890756,0.0691092436974789,0.334453781512605,0.0954621848739495,0.3986554621848739,0.0984873949579832,0.5519327731092437,0.4194957983193277,0.0716974789915966,0.0869915966386554,0.0675267899159663
