A,B,C,D,E,F,G,H,I,J,K,L,M
0.0,0.5700840336134454,0.1596638655462184,0.075563025210084,0.546218487394958,0.1035294117647058,0.2420168067226891,0.093781512605042,0.7213445378151261,0.6067226890756302,0.0732773109243697,0.0863865546218487,0.0676189915966386
0.0,0.6084033613445378,0.1596638655462184,0.0794285714285714,0.6359663865546219,0.1035294117647058,0.213781512605042,0.093781512605042,0.8057142857142857,0.6944537815126051,0.0734453781512605,0.086016806722689,0.0676228235294117
0.0,0.5472268907563026,0.1596638655462184,0.0742521008403361,0.5112605042016807,0.1035294117647058,0.2500840336134454,0.093781512605042,0.6652100840336135,0.6121008403361344,0.0734789915966386,0.086453781512605,0.0676351596638655
0.0,0.5576470588235294,0.1596638655462184,0.0746890756302521,0.5230252100840337,0.1035294117647058,0.2436974789915966,0.093781512605042,0.6705882352941176,0.6426890756302521,0.074016806722689,0.0850420168067226,0.0676439327731092
0.0,0.5667226890756303,0.1596638655462184,0.075126050420168,0.534453781512605,0.1035294117647058,0.2366386554621848,0.093781512605042,0.6840336134453782,0.6621848739495798,0.0743865546218487,0.0840672268907563,0.0676483697478991
0.067798319327731,0.4564705882352941,0.1596638655462184,0.0708571428571428,0.4060504201680672,0.1035294117647058,0.3008403361344537,0.093781512605042,0.5677310924369748,0.4621848739495798,0.0754957983193277,0.0816134453781512,0.0676656470588235
0.067798319327731,0.4705882352941176,0.1596638655462184,0.0709915966386554,0.4104201680672268,0.1421848739495798,0.2951260504201681,0.1011764705882352,0.5747899159663865,0.4561344537815125,0.0754957983193277,0.0820504201680672,0.0676798991596638
0.0679663865546218,0.5008403361344538,0.1596638655462184,0.0723025210084033,0.4541176470588235,0.1569747899159664,0.2732773109243697,0.1052100840336134,0.6178151260504202,0.4769747899159663,0.0758319327731092,0.0818151260504201,0.0676991260504201
0.0681680672268907,0.5263865546218488,0.1596638655462184,0.0730756302521008,0.4783193277310924,0.1707563025210084,0.2615126050420168,0.1078991596638655,0.6534453781512605,0.5001680672268908,0.076,0.0815462184873949,0.0677032605042016
0.0685378151260504,0.573109243697479,0.1596638655462184,0.0750924369747899,0.533781512605042,0.2090756302521008,0.240672268907563,0.1163025210084033,0.7321008403361344,0.572436974789916,0.0758991596638655,0.0822857142857142,0.0677191260504201
0.0694117647058823,0.6480672268907564,0.1596638655462184,0.0792941176470588,0.6329411764705882,0.2766386554621848,0.2080672268907563,0.1304201680672269,0.8621848739495799,0.6927731092436975,0.0757647058823529,0.0833277310924369,0.0677427226890756
0.069344537815126,0.6295798319327731,0.1596638655462184,0.0786554621848739,0.6194957983193278,0.2594957983193277,0.213781512605042,0.1284033613445378,0.8265546218487395,0.6658823529411765,0.0754957983193277,0.0840336134453781,0.0677391932773109
