A,B,C,D,E
6.2898993,5.6161,0.45196965,-0.7871202,2.3312006
1.8005005,4.6185,4.4742,-0.6427599,3.2898004
-1.7126998,1.5051998,3.3244,0.02014247,-0.4733
-1.3563,-1.3916,-3.641,1.3166995,-1.1214
1.3716997,0.4633301,0.81043017,-0.7193198,0.89848024
2.5996006,-0.27367023,0.9769802,-1.2303002,0.94482
-2.5066998,-1.1884999,0.17311028,-1.4342,-0.51821995
-5.1358,-0.71548015,-1.5389999,0.32514012,-2.1625
-1.7991002,-1.8355999,-2.4631002,-0.58280975,-0.6954598
2.0437002,-1.1355,-0.91017985,6.3454003,4.2326
0.41178018,0.13564955,3.5206995,5.1048,2.5771997
-1.7187002,-0.8720398,2.4127002,2.4849,-2.3622
-0.40994987,0.5840597,-3.6288002,-3.2304,-1.9852
-2.5963001,3.7580004,-2.2370002,-1.0222999,-0.93346983
-0.49578997,1.4472995,-0.20277981,4.1363997,1.6821004
-0.35676977,-0.80398023,2.2041001,2.4148,0.21637027
1.0590001,0.6871298,2.8631003,-0.70408994,2.3407004
-0.52413005,2.2219996,-1.0538002,-3.2729998,-1.8804998
0.009957068,0.64695984,-3.8849998,-4.5674996,-4.174
0.08266801,0.040903244,-0.25762603,-0.6626043,-0.40729037
0.08266801,0.040903244,-0.25762603,-0.6626043,-0.40729037
0.085619465,0.025994072,0.011437927,-0.14285989,-0.04385983
0.085740566,0.025627706,0.031573724,-0.074021965,-0.007414046
0.08574467,0.02561847,0.033081267,-0.064891525,-0.00375859
0.08574467,0.02561847,0.03319415,-0.06367954,-0.0033911972
0.08574467,0.02561847,0.03320236,-0.06351842,-0.0033563052
0.08574467,0.02561847,0.033203386,-0.0634979,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.37137002,-0.78430986,2.3755,-1.2606999,0.8561398
-0.27923036,0.5998196,1.2408997,1.2798997,4.0666995
-1.0057,0.36649027,-4.1856,1.8736999,2.3394
-0.06794766,0.28458014,-1.3420999,1.2678003,0.70029026
-0.5884099,0.44984022,-0.5559701,-3.2513,-3.5458002
-0.31900012,1.2056001,-0.34165022,-4.1853,-3.8097003
-0.13639049,-0.03974872,-2.4928,-2.8409002,-2.2494001
-1.1336999,0.18927044,-1.0306001,1.6592,-0.12482993
-1.7894998,-1.1112002,1.4792001,1.8258003,2.2336001
0.6952802,-0.53512,2.0078003,0.29684982,-1.1747001
-1.0406997,1.3633995,1.6587998,-2.2610002,-1.5581998
0.7925202,-1.6240001,-2.8576,-0.85500985,-0.27442038
-0.6094401,1.8719,-2.2446,2.0399,2.7233996
0.33000037,-2.1586998,1.0098003,-0.50818026,0.20185004
-0.9676799,-0.47174013,-0.44755018,-2.28,-2.38
-0.25967953,1.3278004,-1.0466001,-2.8232,-0.47645003
1.6143,-1.3551998,1.6754001,-4.038,1.2011001
1.7952995,0.24803995,4.4396005,-0.8514601,5.0097
-0.63839024,-0.5503499,3.1364005,-1.6064001,4.0136995
0.056338876,0.011450242,0.26731575,-0.26792225,0.41458383
0.056338876,0.011450242,0.26731575,-0.26792225,0.41458383
0.084551156,0.025270576,0.050724335,-0.09061416,0.039323866
0.08569644,0.025610259,0.034513894,-0.067092806,0.0009282343
0.085742615,0.02561847,0.03330088,-0.06397202,-0.0029232332
0.08574467,0.02561847,0.03321057,-0.063557416,-0.003308072
0.08574467,0.02561847,0.033204414,-0.063502006,-0.0033480953
0.08574467,0.02561847,0.03320236,-0.063495845,-0.003351174
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.03320236,-0.063493796,-0.0033522001
0.08574467,0.02561847,0.033203386,-0.063493796,-0.0033522001
-3.9767003,0.13408966,3.7767005,3.3390002,0.2676503
-1.0458002,-0.43769982,1.2780001,0.45133954,-1.5345999
-1.2464998,-0.31953993,1.3599995,-1.4751003,2.1411004
-1.6050998,0.27803993,4.1864996,-1.6196,0.18993954
-1.5890998,-0.35343963,1.8481004,-1.1528997,0.72950006
1.2886002,0.5072397,-4.3414,-3.6277,-3.0844
-0.09566119,4.0179,-1.5745001,-1.3328001,-3.1353998
-0.40789998,2.544,2.4806995,-1.9436,-4.9787
3.4761999,-0.8937098,3.2391,-1.0590001,-2.1008
4.6093,1.3544999,2.0399,0.07564444,-1.3020998
0.48780996,-1.0666,-2.0142,-2.2495003,-4.4182997
2.8137002,-2.8925,-1.5241,-1.6311,-2.3758998
3.8255,-0.96403986,-3.1567,-0.9825101,0.74015033
3.5988002,2.4788997,-1.2365001,-2.2456,3.1206005
-4.0146003,1.6533002,-1.7566001,-0.32612017,-0.9110101
-6.6424003,-1.6031997,-0.4806299,3.3976998,-0.83693016
-3.0314,-4.4687,-1.0116998,2.3987002,-0.18101025
2.5428004,-3.5069997,-3.7398,1.0084004,1.8229002
1.6249001,-0.52818006,-3.5823,-3.6023998,-2.0856
0.14902654,0.0119962,-0.2354747,-0.5335904,-0.20920919
