A,B,C,D,E,F,G
0.011238311,0.17377459,0.11502719,0.28331807,0.24398023,0.2907677,-0.9364436
0.022616604,0.18945028,0.12357991,0.2974286,0.2501188,0.29576543,-0.9329188
0.04693259,0.219697,0.13052812,0.29580003,0.2549112,0.3015648,-0.9234674
0.06085226,0.2200408,0.12947989,0.30368966,0.2620933,0.3064593,-0.9161251
0.08258456,0.2221394,0.1422524,0.30757853,0.265684,0.3120641,-0.9074171
0.093323,0.23293245,0.15062156,0.31429327,0.27062142,0.3156864,-0.9007306
0.066195555,0.24746698,0.18435186,0.3324737,0.24100152,0.3191204,-0.8955828
0.086532235,0.26246002,0.18466228,0.3455389,0.24525902,0.32009548,-0.88397825
0.09595816,0.28084114,0.18892933,0.33581463,0.24797146,0.32208025,-0.8681987
0.1331929,0.29426375,0.18571356,0.3403461,0.2552727,0.32448453,-0.8544328
0.10122865,0.30066448,0.18689458,0.3492435,0.26129654,0.3276408,-0.8397389
0.11894939,0.30490804,0.18263295,0.34679997,0.2655484,0.33024064,-0.8040563
0.11264631,0.29107723,0.1886942,0.3486359,0.27244684,0.33448118,-0.7868138
0.12191887,0.30255905,0.1862618,0.3452482,0.27837738,0.3405831,-0.76874226
0.12983783,0.32119152,0.18874454,0.3455025,0.27873543,0.34302887,-0.75628644
0.14194088,0.33040145,0.18849254,0.35840642,0.28680146,0.34529242,-0.7434351
0.16754676,0.34053862,0.20411679,0.35285836,0.2886661,0.3453793,-0.72256976
0.16755809,0.34579098,0.21904178,0.35176754,0.2940168,0.3472094,-0.70568836
0.16842303,0.3454035,0.21681918,0.35370773,0.30012226,0.34859923,-0.6855635
0.17595066,0.31120828,0.2471909,0.3557779,0.30240867,0.35071424,-0.67080605
0.19146037,0.32387772,0.25275207,0.34809422,0.30633914,0.3516105,-0.63090044
0.201399,0.3336098,0.25672278,0.3544728,0.31204048,0.3528691,-0.61145675
0.21490356,0.34904736,0.27117926,0.3603146,0.31505102,0.3543875,-0.6004917
0.22846024,0.35995114,0.27133667,0.35617673,0.318704,0.35469735,-0.58050054
0.2455497,0.36123142,0.28800458,0.3531079,0.32418546,0.3550734,-0.57029796
0.26914367,0.35487738,0.27409628,0.36065423,0.32643327,0.35545582,-0.5545863
0.26176634,0.36178297,0.276889,0.36707717,0.32707554,0.35989872,-0.5379407
0.2908277,0.35904315,0.27997392,0.37330207,0.33045316,0.36065662,-0.5230198
0.2815359,0.3778443,0.28230944,0.37216392,0.33484775,0.3598968,-0.50307447
0.30692902,0.37523374,0.28832012,0.37159288,0.33830383,0.3608406,-0.4876116
0.28797042,0.3830498,0.29742405,0.38014707,0.34158036,0.3610311,-0.48473442
0.28357512,0.39898598,0.3005315,0.3946561,0.34062472,0.36417335,-0.47170267
0.30619353,0.40875214,0.29510272,0.3897555,0.34125587,0.3650879,-0.45715156
0.2888841,0.398643,0.31310162,0.40229475,0.34865627,0.36569172,-0.44299495
0.29600897,0.40413073,0.30754852,0.39154708,0.344696,0.36643463,-0.4250931
0.30114758,0.40507218,0.30878413,0.38003138,0.34569237,0.36024225,-0.40881607
0.30809638,0.39726454,0.31888548,0.35731354,0.34472927,0.36142543,-0.4160973
0.3234137,0.37996668,0.32988027,0.35890245,0.34254894,0.3618718,-0.40256542
0.33246353,0.37998155,0.3298571,0.34443223,0.34287956,0.36300647,-0.3868554
0.32130942,0.36739686,0.3027128,0.3574721,0.34655166,0.3621925,-0.3723993
0.29708558,0.36034247,0.28104702,0.3709994,0.35031417,0.3621903,-0.35784775
0.29513553,0.35843238,0.2887318,0.36805636,0.34858385,0.3625884,-0.34681466
0.32126546,0.36898947,0.31608078,0.36286524,0.35354596,0.36326143,-0.3375511
0.32514977,0.36694178,0.32216957,0.36170346,0.35133183,0.36485738,-0.3186259
0.3334926,0.36678255,0.310715,0.3631345,0.35046497,0.3666013,-0.30201888
0.33567688,0.36638367,0.32681698,0.36770684,0.3536248,0.3671871,-0.28517044
0.32844064,0.34033006,0.32914528,0.3836905,0.3209625,0.3668814,-0.27154902
0.31435186,0.37051675,0.3299585,0.37713712,0.32268703,0.36570862,-0.25194573
0.3343693,0.3866207,0.34144208,0.37688434,0.32277438,0.36602515,-0.23518464
0.33213183,0.38134256,0.34062704,0.3864774,0.32564816,0.36582705,-0.2140727
0.31462362,0.38469395,0.3706969,0.38015857,0.32616112,0.36758405,-0.20141877
0.37373826,0.39116633,0.35903043,0.3815623,0.33046088,0.36704582,-0.18812408
0.36679244,0.39512894,0.35455224,0.37681997,0.33422506,0.36538064,-0.17156215
0.35097572,0.38063586,0.34980848,0.3813152,0.3375637,0.36509386,-0.16212708
0.34844023,0.37447426,0.35556436,0.38666937,0.3417306,0.36640555,-0.15526333
0.35768902,0.39225084,0.3588675,0.38144958,0.3413038,0.36626413,-0.14640562
0.36725473,0.38911325,0.35472804,0.3839007,0.34695587,0.36771217,-0.13352822
0.36831772,0.40741056,0.3559301,0.3797971,0.35157308,0.3698738,-0.122321926
0.36256987,0.40513104,0.3436387,0.38201818,0.35461938,0.37051976,-0.106095776
0.35489726,0.40433767,0.34807765,0.39313793,0.35770738,0.3715681,-0.07651175
0.36062986,0.3991376,0.35182208,0.37816256,0.36041868,0.37184626,-0.054125655
0.3627038,0.40292782,0.34674716,0.3808025,0.36051053,0.3720518,-0.04004179
0.3756562,0.40117437,0.35476428,0.39706147,0.35898802,0.37218797,-0.027698882
0.3720799,0.4025434,0.35528335,0.39573005,0.35951042,0.37246484,-0.011982755
0.37554687,0.4050607,0.3618477,0.3865518,0.35994193,0.37222067,-0.006919225
0.36737716,0.41454372,0.36043495,0.38721448,0.36110264,0.37124008,-0.00724212
0.38347018,0.41764334,0.3608346,0.38341585,0.36433876,0.37106693,0.0058131013
0.37441778,0.40773144,0.36281943,0.3759006,0.36525404,0.37174666,0.025146551
0.39720196,0.39828187,0.36464104,0.37917918,0.37174883,0.36963576,0.038381685
0.35669607,0.39909726,0.37729603,0.3841984,0.37515837,0.3688409,0.047564123
0.37680784,0.39676863,0.3716398,0.38142842,0.37288323,0.36833477,0.050970025
0.3928674,0.38810453,0.3792369,0.3579117,0.37363213,0.368435,0.055198334
0.39358315,0.382235,0.38073087,0.3741009,0.37647268,0.36784178,0.06521487
0.38498822,0.3799734,0.38108256,0.37621245,0.37989923,0.36812302,0.07183214
0.3844247,0.3819477,0.38414222,0.37852484,0.3811626,0.36732522,0.08169569
0.3903494,0.3770375,0.4001317,0.37082016,0.38656157,0.36763644,0.087047465
0.39304027,0.37741992,0.40149495,0.37064815,0.38564605,0.3682549,0.098393165
0.39868292,0.3769332,0.39671656,0.3744753,0.39012882,0.36908647,0.09702497
0.40685895,0.37974,0.3953248,0.37221622,0.3869505,0.36953917,0.10801464
0.41796044,0.38015562,0.39053285,0.37938815,0.3863885,0.37104875,0.11398628
0.4130085,0.4096612,0.39338386,0.3685465,0.38874146,0.37249452,0.12145072
0.428721,0.40119937,0.3916624,0.37582052,0.39058542,0.37274605,0.13410059
0.41949522,0.40260687,0.38961682,0.38262218,0.39096418,0.3724453,0.14313775
0.40834653,0.4023481,0.40159488,0.39728346,0.3927339,0.37167522,0.14893232
0.4338827,0.3995052,0.39851755,0.3927818,0.39108965,0.37222344,0.16065742
0.43571234,0.41348195,0.40192622,0.39656794,0.3884048,0.37261748,0.16599178
0.4502757,0.4082906,0.3988741,0.3945319,0.38701814,0.3717985,0.17144114
0.44192928,0.38534093,0.39234322,0.40028322,0.39040226,0.37316117,0.17495038
0.43660802,0.40475684,0.39450586,0.39724964,0.39097294,0.37282288,0.18416362
0.43055612,0.40784597,0.39595118,0.40159148,0.38931727,0.37290412,0.19349775
0.44723296,0.41054887,0.38864195,0.39721826,0.38839746,0.37302372,0.2063979
0.4481508,0.41406962,0.41182265,0.39460084,0.3876408,0.37342247,0.2152917
0.43683863,0.41748008,0.42747492,0.3867521,0.38591775,0.37380877,0.21900238
0.44573408,0.41103685,0.43114227,0.38526192,0.38374016,0.37207305,0.22336961
0.46015516,0.42096716,0.42060527,0.38837364,0.38638183,0.37401602,0.23044771
0.419851,0.40889332,0.42406148,0.39658195,0.38518757,0.37305176,0.23330231
0.41342056,0.4055902,0.4254389,0.390952,0.3826195,0.3748447,0.23516802
0.43897432,0.40258372,0.41888192,0.3877257,0.38381314,0.3723521,0.23845996
0.43944085,0.41086254,0.41670293,0.39523616,0.38680786,0.3736384,0.25101504
0.4635823,0.40687877,0.39810362,0.3772077,0.38804907,0.37416694,0.25356114
0.44988444,0.39761278,0.3726156,0.38822928,0.3545104,0.375357,0.25272554
0.42370844,0.399417,0.38143817,0.39874217,0.35978028,0.37452367,0.2648132
0.41449267,0.41393197,0.3756925,0.38602987,0.3611493,0.37425375,0.26541203
0.40273803,0.40493935,0.388591,0.39975354,0.36334053,0.37419608,0.2768589
0.3985948,0.41753307,0.39173302,0.3818294,0.3655684,0.3744389,0.28142986
0.40414023,0.38613933,0.3893645,0.36403975,0.3668205,0.37401673,0.29719457
0.41215104,0.3763372,0.38036382,0.37168074,0.36899725,0.37422556,0.303958
0.38455626,0.38451844,0.38377094,0.36927375,0.37065646,0.37477815,0.30777612
0.38270116,0.38421962,0.3896574,0.3724292,0.36848927,0.37485582,0.31997046
0.39229012,0.38545728,0.3896015,0.37879744,0.3690423,0.3754015,0.3227664
0.4042256,0.38407034,0.38577434,0.37434727,0.3715853,0.37578472,0.33210102
0.425659,0.387138,0.4096818,0.37976733,0.37006298,0.37447223,0.34086743
0.44833738,0.39983526,0.408586,0.3778388,0.37298176,0.37458375,0.33633345
0.43791467,0.39732885,0.40230116,0.37745678,0.37496102,0.3737059,0.3447286
0.44378114,0.41279423,0.43037978,0.3823241,0.37438312,0.37394795,0.3462687
0.4402172,0.40197158,0.4144026,0.38770688,0.37751707,0.37366328,0.35062087
0.4540979,0.40176317,0.43118373,0.388244,0.37871632,0.3736539,0.36041442
0.45482656,0.39349133,0.42816916,0.38713396,0.37904096,0.37367275,0.36303088
0.4526377,0.3955419,0.42898262,0.39042008,0.3786641,0.37347394,0.36471742
0.47824076,0.41334617,0.44478205,0.38822183,0.3770644,0.37418038,0.36935824
0.46418592,0.40981624,0.4262556,0.39649603,0.3781237,0.37376413,0.37375167
0.4649899,0.40456817,0.44073433,0.40306523,0.3808143,0.3744792,0.38862923
0.4590697,0.42349714,0.43940377,0.41421476,0.38395435,0.37545523,0.39098105
0.48358658,0.41937062,0.43958148,0.41577294,0.38730937,0.37538117,0.3878495
0.43683505,0.41701728,0.44820106,0.41266808,0.38763237,0.37538278,0.39888662
0.46031338,0.41724128,0.45376903,0.39307606,0.39077964,0.37527266,0.40916112
0.46845588,0.39588565,0.44575915,0.39095592,0.39385116,0.37491152,0.41597086
0.48880178,0.41091496,0.43762892,0.38578507,0.39564714,0.37662855,0.41927338
0.46149793,0.40953794,0.46250108,0.38932157,0.39635238,0.37539744,0.42689288
0.4849613,0.40936095,0.45527512,0.3911906,0.39410755,0.37653902,0.4255239
0.4783086,0.39925483,0.451804,0.39886057,0.39380237,0.3768871,0.43035722
0.47792417,0.40648198,0.46914357,0.40089747,0.39354637,0.37672743,0.43479
0.49196628,0.41478142,0.46894306,0.3940752,0.39895612,0.37661463,0.43410346
0.4636306,0.41947782,0.4716518,0.3809489,0.40200365,0.37696642,0.43224216
0.48467118,0.41683933,0.45695463,0.3710969,0.40424934,0.3760323,0.43486804
0.4806899,0.39564666,0.4621568,0.37864283,0.40417603,0.3757563,0.43966392
0.4907761,0.39279664,0.46036527,0.38533944,0.40134382,0.3749559,0.42922872
