A,B,C,D,E,F,G
-0.06715152,0.28308454,0.041477885,0.32978016,0.22810222,0.095157914,0.27733788
-0.059851803,0.28861943,0.0009429231,0.33884943,0.23341547,0.10179273,0.29173654
-0.07537638,0.29232436,0.0030257963,0.33879605,0.23928347,0.105803385,0.3016478
-0.072002426,0.3011359,0.024143493,0.33598566,0.244537,0.10941712,0.30975184
-0.08727416,0.3005447,0.032777224,0.34056354,0.24544655,0.112944946,0.31997555
-0.069070406,0.32360333,0.04288308,0.33854374,0.254367,0.115204565,0.3356419
-0.05501595,0.32460886,0.07189506,0.34168878,0.28551286,0.11780447,0.3509595
-0.018919153,0.32322133,0.090407714,0.32999432,0.2918176,0.12462727,0.35957697
0.0044194357,0.3191806,0.04426283,0.33797207,0.29350582,0.12884723,0.37500715
-0.019669825,0.31826836,0.048660096,0.33751282,0.29753503,0.13135238,0.3791676
-0.0012490209,0.31600106,0.058113657,0.34698746,0.30618072,0.13130103,0.3840712
0.018522087,0.32348356,0.05690327,0.34863204,0.30825186,0.13541049,0.39441454
0.026972804,0.3139599,0.07654697,0.35814902,0.3140228,0.13782163,0.4138369
0.043159347,0.3311478,0.07675941,0.3628628,0.3171247,0.14064781,0.4094105
0.0571386,0.34165707,0.07695871,0.38730115,0.3211425,0.14926964,0.41797572
0.031501144,0.32345006,0.09241157,0.38941747,0.3185244,0.14939217,0.42631406
0.044858582,0.32668015,0.10100206,0.3957038,0.32368928,0.15286611,0.43290997
0.045578163,0.34386,0.11863755,0.38038507,0.3308359,0.15462823,0.43607858
0.08642948,0.332674,0.09808771,0.38340876,0.3254845,0.1576322,0.4406221
0.08547498,0.34474927,0.10825723,0.3827721,0.32936603,0.16184457,0.4499089
0.080333635,0.35647509,0.09623215,0.3765342,0.33242503,0.16436553,0.4611296
0.08664971,0.37857327,0.09883882,0.38346213,0.33574086,0.16771005,0.46847698
0.08277736,0.376469,0.11453755,0.377222,0.33946332,0.17183964,0.4664604
0.083365865,0.3746947,0.08106974,0.3775456,0.34040308,0.17593141,0.4675671
0.020138454,0.37267977,0.10177999,0.38083914,0.34105945,0.17827123,0.47403762
0.037589476,0.37624192,0.07682767,0.38165924,0.34381318,0.18144147,0.4827483
0.05352654,0.3847466,0.09204711,0.37770745,0.3448827,0.18501803,0.4887249
0.06212547,0.39111176,0.08963083,0.3849184,0.35309532,0.18933421,0.48617202
0.06705941,0.38277835,0.1206066,0.38733956,0.35382366,0.19239171,0.50071484
0.117959514,0.38914445,0.11344606,0.380991,0.3562531,0.19371392,0.52032936
0.12276302,0.38897392,0.10326585,0.3835377,0.3555357,0.19799307,0.5237513
0.12229358,0.38915488,0.12083358,0.37909016,0.3571472,0.19386159,0.51607645
0.12392215,0.39832306,0.13311219,0.37590265,0.35791078,0.19520073,0.52145356
0.1329788,0.39655393,0.14443168,0.37196353,0.3603152,0.19814807,0.52422523
