A,B,C,D,E,F,G
0.14090557,0.19839118,0.22589336,0.2950503,0.27009347,0.06569253,0.31611502
0.14215383,0.22226661,0.24752262,0.3075266,0.24759078,0.0682641,0.34228644
0.14690688,0.21750608,0.23266318,0.31603935,0.27801573,0.07482021,0.33490616
0.17062698,0.21723492,0.23708472,0.32891634,0.2892582,0.07441462,0.35465318
0.19304077,0.20957002,0.22414483,0.33086795,0.2627109,0.074558996,0.35196444
0.21949686,0.2351056,0.21470048,0.34457016,0.2980426,0.08183463,0.37823066
0.19998322,0.2395427,0.2064215,0.34690237,0.3043112,0.08046516,0.38374186
0.21154661,0.24162622,0.2400638,0.350514,0.27790117,0.09652145,0.3971179
0.23192927,0.24637324,0.19535798,0.33586276,0.3169754,0.09183622,0.396016
0.24592586,0.24957533,0.19215779,0.34162036,0.3212757,0.09599725,0.41944477
0.2439134,0.24846499,0.20828077,0.3402918,0.28963932,0.09980147,0.4156513
0.18399274,0.26845315,0.22839618,0.34519708,0.32723495,0.097759895,0.444357
0.20663917,0.2861985,0.24323466,0.34897587,0.33071756,0.10537664,0.43527728
0.20471945,0.28799504,0.21625534,0.3729773,0.30510837,0.10620979,0.4513325
0.22996068,0.30677393,0.19991918,0.352541,0.3566953,0.106831305,0.47374174
0.25505447,0.30026442,0.19096665,0.36041316,0.3369673,0.110364296,0.4900573
0.24624985,0.30389154,0.18902896,0.37629217,0.32326302,0.11612127,0.49787605
0.24914064,0.28771406,0.18444513,0.36886734,0.36453813,0.112921014,0.5041565
0.26100078,0.30698526,0.1464962,0.3561174,0.3457649,0.115968354,0.5053591
0.280415,0.31603926,0.1756321,0.35415572,0.3383068,0.11796553,0.5168851
0.2825705,0.30687988,0.15845826,0.36100185,0.38170835,0.12215433,0.51002586
0.26913068,0.32395375,0.18046595,0.36906677,0.35253593,0.122872904,0.5419627
0.27611718,0.32038012,0.16980651,0.37031212,0.34655622,0.12390716,0.50385004
0.26981756,0.31407502,0.19310015,0.38213822,0.387548,0.12806754,0.5485377
0.27167335,0.30627695,0.22649631,0.38246182,0.3649515,0.13037468,0.51888275
0.2899962,0.31989455,0.19861497,0.38675994,0.3636471,0.1280083,0.5568317
0.26306915,0.32345325,0.1898925,0.3861807,0.39312828,0.13315079,0.5305755
0.23963527,0.3133405,0.21806706,0.38063902,0.3782374,0.13645357,0.58943874
0.24622183,0.31785455,0.21145482,0.36554468,0.3747125,0.13783297,0.5378765
0.2345209,0.3240338,0.21045749,0.3773442,0.39966732,0.1411972,0.5872149
0.20474726,0.3324206,0.1900533,0.37711385,0.38746032,0.13893226,0.56246114
0.18839265,0.32834503,0.20970982,0.3712603,0.3857753,0.14508905,0.6090214
0.15093556,0.32038715,0.15018603,0.38180307,0.41571358,0.14528435,0.5652823
0.17004499,0.3313662,0.15009764,0.38086176,0.39827242,0.14464802,0.61036223
0.20122387,0.32911655,0.18115944,0.3788667,0.38657546,0.14801309,0.57481045
0.20333202,0.32492608,0.17229493,0.37662205,0.41522738,0.15040521,0.6127995
0.20415284,0.34267393,0.16703734,0.3780276,0.40530252,0.1512865,0.5903634
0.22121766,0.35664907,0.16187146,0.37623882,0.40628448,0.15673079,0.6126407
0.2315409,0.33409706,0.16294646,0.3794304,0.42430493,0.15610081,0.5998446
0.21511412,0.341528,0.16957352,0.37723032,0.43014637,0.15845883,0.6234351
0.22422592,0.33886623,0.17921883,0.37550634,0.40856972,0.16158342,0.61530006
0.21065874,0.34064567,0.1816322,0.400123,0.42245126,0.16323532,0.6247794
0.20642547,0.3492218,0.19457935,0.3878853,0.43064106,0.16888614,0.6129892
0.23885414,0.34766543,0.20831692,0.40960002,0.40361243,0.1671338,0.6308167
