A,B,C,D,E,F,G,H,I,J,K,L
0.1116751269035533,0.1548223350253807,0.0786802030456852,0.1395939086294416,0.1091370558375634,0.0532994923857868,0.2055837563451776,0.0862944162436548,0.0862944162436548,0.1409137055837563,0.1628934010152284,0.0708121827411167
0.1116751269035533,0.1548223350253807,0.0786802030456852,0.1395939086294416,0.1116751269035533,0.0558375634517766,0.2106598984771573,0.0939086294416243,0.3908629441624365,0.1409137055837563,0.1629187817258883,0.0710659898477157
0.1116751269035533,0.1624365482233502,0.0837563451776649,0.1446700507614213,0.1091370558375634,0.0532994923857868,0.1903553299492385,0.0862944162436548,0.0862944162436548,0.1409390862944162,0.1629441624365482,0.0733502538071066
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1446700507614213,0.098984771573604,0.0482233502538071,0.1675126903553299,0.0862944162436548,0.0862944162436548,0.1409390862944162,0.1629441624365482,0.0736040609137055
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1446700507614213,0.1040609137055837,0.0507614213197969,0.1751269035532994,0.0939086294416243,0.3401015228426395,0.1409137055837563,0.1628934010152284,0.0743654822335025
0.1116751269035533,0.1725888324873096,0.0888324873096446,0.149746192893401,0.1091370558375634,0.0532994923857868,0.1751269035532994,0.0862944162436548,0.0862944162436548,0.1407868020304568,0.162741116751269,0.0766497461928934
0.1116751269035533,0.1725888324873096,0.0888324873096446,0.149746192893401,0.1116751269035533,0.0558375634517766,0.1802030456852791,0.0939086294416243,0.4416243654822334,0.140736040609137,0.1626903553299492,0.0771573604060913
0.1116751269035533,0.1725888324873096,0.0888324873096446,0.1522842639593908,0.1167512690355329,0.0583756345177664,0.1878172588832487,0.0939086294416243,0.4923857868020304,0.1407614213197969,0.1627157360406091,0.0779187817258883
0.1116751269035533,0.1725888324873096,0.0888324873096446,0.1522842639593908,0.1167512690355329,0.0583756345177664,0.1878172588832487,0.0939086294416243,0.416243654822335,0.1407868020304568,0.162741116751269,0.0779187817258883
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.149746192893401,0.1218274111675126,0.0609137055837563,0.2055837563451776,0.0862944162436548,0.0862944162436548,0.1407868020304568,0.162741116751269,0.0769035532994923
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1522842639593908,0.1269035532994923,0.0634517766497461,0.2182741116751269,0.0862944162436548,0.0862944162436548,0.1407868020304568,0.162741116751269,0.0779187817258883
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.149746192893401,0.1218274111675126,0.0609137055837563,0.2055837563451776,0.0862944162436548,0.0862944162436548,0.1408375634517766,0.1627918781725888,0.0769035532994923
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.149746192893401,0.1218274111675126,0.0609137055837563,0.2055837563451776,0.098984771573604,0.365482233502538,0.1408629441624365,0.1628426395939086,0.0769035532994923
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1548223350253807,0.1319796954314721,0.065989847715736,0.2284263959390862,0.1015228426395939,0.3908629441624365,0.1408629441624365,0.1628426395939086,0.0786802030456852
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1548223350253807,0.1319796954314721,0.065989847715736,0.2284263959390862,0.0862944162436548,0.0862944162436548,0.1409137055837563,0.1628934010152284,0.0786802030456852
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1548223350253807,0.1345177664974619,0.0685279187817258,0.2360406091370558,0.098984771573604,0.3908629441624365,0.1409137055837563,0.1628934010152284,0.0791878172588832
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1548223350253807,0.1345177664974619,0.0685279187817258,0.2360406091370558,0.098984771573604,0.416243654822335,0.1409137055837563,0.1628934010152284,0.0791878172588832
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1573604060913705,0.1395939086294416,0.0710659898477157,0.248730964467005,0.0862944162436548,0.0862944162436548,0.1408883248730964,0.1628680203045685,0.0802030456852791
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1573604060913705,0.1446700507614213,0.0736040609137055,0.2614213197969543,0.098984771573604,0.416243654822335,0.1408629441624365,0.1628426395939086,0.0812182741116751
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1573604060913705,0.1395939086294416,0.0710659898477157,0.248730964467005,0.0862944162436548,0.0862944162436548,0.1408629441624365,0.1628426395939086,0.0802030456852791
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1573604060913705,0.1446700507614213,0.0736040609137055,0.2614213197969543,0.1015228426395939,0.3908629441624365,0.1408375634517766,0.1627918781725888,0.0812182741116751
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1573604060913705,0.1446700507614213,0.0736040609137055,0.2614213197969543,0.098984771573604,0.365482233502538,0.1408375634517766,0.1627918781725888,0.0812182741116751
0.1116751269035533,0.1624365482233502,0.0837563451776649,0.1548223350253807,0.1446700507614213,0.0736040609137055,0.2766497461928934,0.1065989847715735,0.416243654822335,0.1408375634517766,0.1628172588832487,0.0796954314720812
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1573604060913705,0.1446700507614213,0.0736040609137055,0.2614213197969543,0.1040609137055837,0.416243654822335,0.1408375634517766,0.1628172588832487,0.0812182741116751
0.1116751269035533,0.1675126903553299,0.0862944162436548,0.1573604060913705,0.1446700507614213,0.0736040609137055,0.2614213197969543,0.1040609137055837,0.416243654822335,0.1408375634517766,0.1628172588832487,0.0812182741116751
