A,B,C,D,E
1.6029572,-0.0954894,0.13883257,1.1299195,0.24956656
1.739658,-0.083452106,-0.08909337,1.1526307,0.3124444
1.7050501,-0.11855239,-0.044735424,1.009494,0.28215808
1.7058356,-0.02857729,0.13893342,1.1496496,0.40180928
1.7571076,0.028822228,-0.0044106394,0.93105096,0.11091766
1.7893382,0.13412628,0.1264143,1.0813925,0.11794306
1.7111572,0.060172692,-0.07634404,0.9225223,0.24437
1.6514705,0.027634323,-0.0391021,1.1010575,0.29536143
1.5701537,0.11604476,-0.14470473,1.0779713,0.06956274
1.7706282,0.016956985,0.019965768,0.9402649,0.21634914
1.7452395,-0.0917727,-0.039213322,0.9894212,0.23710603
1.7014132,-0.1492533,0.14008734,0.98730826,0.23848826
1.5087559,-0.046644762,-0.05050662,1.0837994,0.32167593
1.7358466,0.13954425,0.12389007,0.9699059,0.17305422
1.7868603,-0.12726094,-0.04758221,0.8473724,0.24099234
1.754749,0.0307924,-0.04120288,1.0329694,0.287218
1.8089477,-0.14281175,-0.06653386,1.1000885,0.057955623
1.7735128,0.11851737,0.035266817,1.0782386,0.48891503
1.5962858,0.039180726,-0.048160873,0.9944083,0.417405
1.5703361,-0.059967846,-0.057493567,1.0276294,0.10603891
1.4977603,0.0106707215,0.1210185,1.0231826,0.34738722
1.556408,0.103628635,0.121969074,0.9256716,0.026737854
1.6908506,-0.06200935,0.03900735,0.9753319,0.46317318
1.4933143,-0.023229867,-0.134444,0.85975206,0.35885587
1.5467007,0.14345995,0.06599942,0.90064275,0.19811355
1.6099278,0.05739346,0.124047875,0.85472554,0.49360478
1.4297758,-0.06859458,-0.14125644,0.84459805,0.29290932
1.5410277,-0.116718814,-0.018514827,0.79638046,0.22454153
1.6354586,-0.046737455,0.1445834,0.77219695,0.38306245
1.5916257,0.1251938,0.13842967,0.8740526,0.19955724
1.6632746,-0.083681256,-0.02494359,0.96406335,0.4516182
1.6574023,0.06858745,0.03983918,0.8588345,0.2741173
1.7315011,-0.013223141,0.019337416,0.9796586,0.12020911
1.5307086,-0.116653904,0.09210293,1.0026258,-3.2275915e-05
1.468506,0.02562116,0.08046208,0.917541,0.41652334
1.632104,-0.09384562,-0.00055485964,0.81494147,0.0689514
1.4377332,0.026288182,0.067991555,1.0422211,0.27534407
1.6917821,0.005733758,0.03159657,1.1483693,0.09592259
1.6709516,0.062317476,-0.07913754,1.0718932,0.04229282
1.7465276,0.06373243,0.10653925,1.1714638,0.2537169
1.618307,-0.1490867,-0.06761061,1.009145,0.14427437
1.7101988,-0.053398438,0.080370516,0.9914263,0.38224992
1.5783937,0.05980751,0.054862514,0.9003931,0.31604213
1.5225996,-0.12005842,0.079485014,0.83451885,0.33173424
1.6192203,-0.049274594,0.003104955,0.98553336,0.32940465
1.5272604,0.0127801895,-0.1484356,1.0603222,0.08822912
1.6329527,-0.06105917,0.10869619,0.89741015,0.06257034
1.6008708,0.09981346,0.06481998,0.98339283,0.26359367
1.4857543,0.039664686,0.055236742,0.84648335,0.20604345
1.568247,0.09042607,0.12564698,0.993534,0.32013544
1.4913718,-0.09053615,0.067422956,1.0168824,0.1879587
1.4700214,0.121973634,-0.07561968,1.1360462,0.15808488
1.4956381,0.10887599,-0.10607377,1.1887789,0.41515115
1.6676204,0.009608224,-0.10265824,1.0457879,0.40835696
1.777909,-0.12797655,-0.01168862,0.98139083,0.21601711
1.5369662,0.1275835,0.00064621866,1.11479,0.467021
1.6921617,0.108905315,-0.12184763,0.927047,0.4831627
1.5149564,-0.12204166,-0.022209167,0.9949602,0.42979348
1.6704836,0.009090334,-0.09096585,1.0258187,0.32677618
1.6487743,-0.09789734,-0.01916118,1.1496793,0.1580376
1.6790395,-0.09230152,-0.0088356435,1.1531345,0.1923481
1.6129906,-0.055680245,-0.08471228,0.924885,0.38717383
1.6673439,-0.1134865,-0.12907477,0.84310806,0.3568713
1.562507,-0.06879918,-0.07264152,0.95024216,0.23349383
1.695631,-0.08545629,0.10536802,0.8741303,0.17565534
1.4697859,-0.049023703,-0.10875338,1.0600379,0.14889821
1.4633145,0.0024594665,0.060329765,0.9927914,0.16438481
1.6671184,0.11307612,0.10590765,1.1061003,-0.09042042
1.571979,-0.13063367,0.081798255,0.9280512,0.3737974
1.6484827,-0.0021640658,-0.07125407,0.9682891,0.44210124
1.6671354,0.008017927,0.0182544,1.1017228,0.0003319867
1.6816034,-0.12552652,0.032104537,1.0283995,0.23875605
1.5755659,0.107205,-0.03117054,1.1123246,0.33061472
1.623361,0.06624965,0.0045836866,0.9359662,0.23027487
1.4611309,0.13371459,0.0014970452,0.9427859,0.16380595
1.4803581,-0.12684888,-0.10817562,1.0947957,0.4251564
1.7168988,-0.08346325,0.022417247,1.0222987,0.37594947
1.6399034,0.038792163,0.037148476,1.1439912,0.17048201
1.7735626,0.11442098,-0.1184594,1.1080639,0.0812954
1.6606115,0.11523491,0.095519945,0.9389679,0.3682062
1.7365698,-0.13028869,-0.06553828,1.0179232,0.19496627
1.5160189,0.059150353,-0.027439803,0.88153243,0.22672842
1.6766667,0.14979592,-0.08802122,1.0537232,0.17852621
1.7221203,0.0968916,0.05768116,1.1622549,0.43383607
1.5851274,-0.023761347,-0.09623425,1.1412197,0.2079764
1.5738462,-0.038854912,-0.11810352,1.1797347,0.19136594
1.6895329,-0.08341837,0.0832071,1.0158241,0.23232691
1.6876612,0.12439594,-0.023987055,0.97661257,0.26380026
1.5141988,0.034142166,0.12463182,1.0390426,0.24883126
1.7254124,-0.13806336,0.09435199,1.0125309,0.04121335
1.6059692,0.10815582,-0.046473563,1.1246972,0.43588868
1.735008,-0.042940363,0.12795147,0.96483946,0.1963367
1.5532278,-0.07374898,-0.082695454,0.98033905,0.28424248
1.7373803,0.07870172,0.1349479,1.0579135,0.3843299
1.6645417,0.038174346,0.025508583,0.88116866,0.34480032
1.6869632,-0.029590487,0.1135402,0.7906148,0.3405232
1.4823709,0.0013448447,0.035503775,0.9576347,0.30371127
1.6251274,-0.11586344,-0.12906522,1.0664403,-0.029428437
1.6673889,-0.050266027,0.000995174,0.9349398,0.28097785
1.5678695,0.06179118,-0.14020689,0.8455879,0.24293914
1.656678,-0.122397445,0.054993644,1.018821,0.17400903
1.6148349,-0.04170891,0.13958967,1.0092474,0.4416202
1.5898607,0.051319957,0.07940833,0.96593183,0.13146073
1.5465733,0.13082397,0.08827397,1.1046472,0.25312895
1.5366528,0.022970721,-0.13347194,1.1832767,0.23899202
1.6273549,-0.003068477,0.09802376,1.163935,0.072218575
1.5799668,0.03271866,-0.14299822,0.9299608,-0.089820415
1.5349225,-0.034507744,-0.036770925,0.9981379,0.088166334
1.526505,-0.12721221,0.02718784,0.9241562,0.053517774
1.4968315,-0.07237348,0.094313964,0.89608705,0.3409387
1.4671959,0.09799676,0.01816827,1.0725455,0.261428
1.7186046,0.0033801943,-0.0036038756,0.9057064,0.20665428
1.6026297,-0.0029314756,-0.087432526,0.9966585,0.15623154
