A,B,C,D,E
0.28885442,0.09498413,1.2143258,0.11181083,0.08213185
0.3165772,-0.010712862,0.9844068,0.03863637,0.07967009
0.2978338,-0.113799036,0.8856542,-0.14202859,-0.13671318
0.2477509,-0.05081054,0.79526865,-0.020186603,0.006195709
0.017124511,-0.082188986,0.8753953,0.13144755,0.10839948
0.4167449,-0.115326,1.0763581,-0.015203476,-0.0127379745
0.22389373,-0.12377251,1.1626754,-0.040963076,-0.120211
0.24676839,0.03541757,1.210678,-0.06247282,0.091373846
0.28146935,-0.13951975,1.0488341,-0.09108968,-0.058184214
0.3196423,0.08084719,0.99360406,0.032320917,-0.14973155
0.31113955,0.030714259,0.8591165,0.046685055,0.009221464
0.22065559,-0.10434607,0.9651867,-0.0746339,-0.12418058
0.32309902,0.13982955,1.1061532,0.14539683,-0.06244868
0.24716777,-0.02331689,0.9723502,-0.12412436,-0.12497576
0.2207703,-0.08352317,1.1049211,-0.106041715,0.083211124
0.21981984,-0.023404539,1.0312641,-0.010260642,0.03573115
0.25821394,0.13860801,0.9247612,0.08719063,0.14258355
0.50240165,0.098186,0.84533995,0.14624938,0.00090521574
-0.02407365,-0.04767228,0.9340658,0.11069912,-0.04618925
0.22980803,0.013842151,0.9014962,0.08178419,-0.09623094
0.28781664,0.102939695,0.887994,0.005487174,-0.03210397
0.1918396,0.14068696,0.9275327,0.02404575,0.1094839
0.44406486,0.032849193,0.95953417,0.11702612,-0.021300048
0.12003432,-0.053667627,1.0990044,-0.12347101,-0.04322362
0.29369348,-0.0918652,1.0582005,0.14494267,-0.005303383
-0.01326634,-0.009262621,0.9860825,0.095475,0.024974152
0.014999062,-0.1032709,1.1062423,0.06935485,-0.056014806
0.22380032,0.09465037,0.9781704,0.024962813,-0.044887774
0.30048668,-0.063764356,0.8605999,0.036352053,0.107733876
0.36996245,-0.050832763,0.87132746,0.049742416,-0.012642756
0.19486898,-0.0706415,0.88198864,0.06320524,-0.05414799
0.336393,-0.03645569,0.99553525,-0.1122078,0.05622433
0.3822701,-0.062169135,1.1412971,0.14453423,0.1251407
0.2957515,0.12990013,1.2162509,-0.069179505,0.08430971
0.29757398,-0.07415561,0.9577318,-0.075636774,-0.09129727
0.35622808,0.106640965,0.9624375,0.056787908,0.14305055
0.4643971,-0.007278502,0.84479,-0.085781574,0.08235194
0.2736556,-0.11523251,0.95852077,0.014448047,0.13187093
0.35224167,0.110439986,0.85591966,-0.13479713,0.0065560043
-0.0377149,-0.0535772,0.9573238,-0.044791244,-0.13216941
0.35543433,0.06604396,0.98074466,-0.12614916,-0.004475713
-0.06886452,0.14740947,0.9199411,-0.020917535,0.003930077
0.11883209,0.07907027,0.85611343,-0.015142798,-0.103624076
