A,B,C,D,E
-0.105886236,-0.07857347,1.1140239,-0.12704507,0.31037605
-0.13806719,-0.018062592,0.9599043,0.06076856,0.5338218
-0.11579608,-0.10058147,0.8417389,-0.07125573,0.531492
0.08841106,0.009613231,0.77707034,0.052547783,0.577147
0.060745463,-0.06715311,0.7820458,-0.07229267,0.25352064
-0.054172024,-0.11126186,0.8902561,0.05567144,-0.021987557
-0.10023674,0.075162455,0.92340493,0.07468633,0.43485644
0.02417636,0.13095623,1.0492733,0.11814225,0.20769753
-0.041029774,0.070582375,1.1033975,-0.13082847,0.3503298
-0.120341875,-0.122185126,0.97142166,0.14991409,0.17206849
0.08803126,-0.14638929,0.9254603,0.036922395,0.36706382
0.13687876,-0.030971095,0.75605446,0.10676518,0.18253386
-0.010871187,-0.021580964,0.78947675,-0.008839458,0.3210503
0.00438343,0.10232848,0.9950462,0.038873494,0.16589323
0.037590995,-0.05291357,1.1280411,-0.07822999,0.32000488
-0.010717064,-0.066794194,1.1623169,-0.035569154,0.16270265
-0.12947103,-0.09388766,0.9616688,0.015039131,0.15846823
0.12617067,-0.12434405,1.0729437,-0.13351089,0.56914455
-0.08234591,0.05704324,1.0824597,-0.039070666,1.3187528e-06
-0.1425876,-0.031047806,0.98613733,0.094473496,0.16202717
0.03353691,-0.021054462,0.83982193,-0.06343657,0.48679847
0.03196895,-0.049478963,0.79836893,-0.071522914,0.10413566
-0.041040145,-0.05998192,0.7939361,0.00031347573,0.16574785
0.060303003,-0.00018835068,1.0039288,0.070577845,0.18482772
-0.03209553,-0.043681137,1.1010884,-0.10114016,0.30116785
-0.007869542,-0.08719851,1.1379073,0.02618955,0.36848646
0.05097942,-0.042865746,0.95136,-0.051118523,0.20920266
-0.00853771,-0.052068867,0.8450804,0.12335986,-0.03373237
0.13320011,-0.08201112,0.94867545,0.089095846,0.22903454
0.117137164,0.006103128,0.9573402,-0.06982988,0.2950863
0.09087893,-0.005096346,1.0704473,0.06860189,0.33089763
-0.07394196,-0.14930351,0.99529886,0.1112147,0.29875022
0.055107698,0.01772198,1.0051935,-0.1464361,0.35906476
0.07671027,0.05714214,1.0444962,0.11355293,0.23637444
-0.05762036,-0.10817222,0.9744577,-0.10728331,0.5018821
-0.011974737,0.02320449,0.85144985,-0.017308772,0.4966769
0.0043640733,0.06782688,0.9757027,-0.1193461,0.22998229
-0.025302708,0.08089276,0.8750238,-0.049175695,0.17146689
-0.046577312,0.1271365,1.0227371,0.13523218,0.2605721
-0.009846836,-0.111072734,1.1513536,0.0016002059,0.17763063
0.116731554,0.029744998,0.8793351,-0.08954123,0.30227104
-0.14689864,0.045326024,0.80432254,-0.08208742,0.5234591
0.06666237,-0.075017385,0.8955827,0.1472753,0.29009372
-0.12162377,0.07720041,0.9369454,-0.055915922,0.083303645
0.0511858,0.013254121,0.9491626,0.09480232,0.27709216
-0.011538982,-0.107345246,0.8747407,-0.07736174,0.14068094
0.05338113,0.044118598,0.9883826,-0.018649474,0.3776343
-0.026620373,0.11210203,1.1463438,0.14048368,0.41665936
-0.120082214,-0.13486877,1.224089,0.020282239,0.1988771
0.05532275,0.13268575,0.94276637,0.069387004,0.5891702
0.02711697,0.13843596,1.1261654,0.11059487,0.5813209
-0.001131177,0.053521916,1.2301562,-0.11860296,0.26686418
-0.03476637,-0.004562095,1.0210372,0.027569905,0.31635484
