A,B,C,D,E,F,G
-0.07704004,-0.02573181,0.069462135,0.37694806,0.0072499216,0.09736964,-0.09711137
0.058164313,0.09059927,0.12775058,0.107569486,0.28818113,-0.020544037,0.049922004
-0.11478281,0.016610205,-0.055194303,0.6413241,0.25397396,0.12113097,0.11394
-0.0128160715,-0.0077082515,0.09586921,0.6038158,0.33922887,-0.12652022,0.07240245
0.036759138,-0.11724059,0.1305581,0.48270538,0.32789811,-0.026940912,-0.116299465
-0.008304834,-0.0874552,-0.06314759,0.45292872,0.23623875,0.09815472,-0.051404305
0.0037720203,0.024007857,-0.11114283,0.48437366,0.1925031,-0.12605324,0.0018239021
-0.09670381,0.018668652,0.036139637,0.29210913,0.3369509,0.012118384,0.043706775
0.117299736,-0.08072997,0.03367427,0.677275,0.20110258,0.040701076,-0.09310379
0.14628446,0.122173846,0.004157886,0.35620654,0.12930927,0.14044988,0.029118419
-0.067747295,-0.017323852,-0.14717071,0.42786264,0.23171051,-0.060810655,-0.14847045
0.014025435,-0.071868345,-0.00809364,0.33231583,0.13972694,0.0826471,0.03978549
-0.08402528,0.042905733,-0.010856628,0.28486326,0.20508122,-0.005571589,0.109510064
0.101415455,0.119846314,0.114332944,0.44142777,0.21989602,0.13194981,-0.07492735
0.1110059,-0.080697566,-0.11539014,0.34979028,0.26345915,0.09280433,0.08448288
0.095302,-0.14157346,0.023028895,0.5160154,0.38062614,0.08016886,0.008831829
0.06041287,-0.01302211,-0.05939763,0.6872638,0.3770681,-0.073902175,0.06998284
0.04383567,-0.09305893,0.055371433,0.7185494,0.2763688,-0.034590125,-0.05336117
0.00056254864,0.06343992,-0.11801493,0.6039406,0.31219393,0.048271716,-0.06907443
0.007340431,-0.10269376,-0.016220301,0.6340488,0.26084995,-0.109040275,0.05236979
-0.14255412,-0.07106833,-0.015262574,0.57751,0.3161651,0.10197589,-0.00013050437
-0.02349472,-0.046000853,0.07696375,0.69251907,0.18256822,-0.13474207,0.00283055
0.09181221,-0.12865439,0.111649394,0.54553163,0.23861401,-0.12053014,0.11287892
-0.1454946,0.057140663,-0.062705934,0.5196135,0.373557,0.07916631,-0.07958295
-0.06375602,-0.00036412477,0.08968054,0.46414682,0.3082621,0.040437445,-0.08566845
0.112357885,0.07618211,-0.11843398,0.54541296,0.28446424,-0.028872587,-0.094028324
-0.10930773,-0.006832108,-0.009537071,0.47302637,0.28749198,0.041828558,-0.025088452
-0.06776923,-0.08318051,-0.02529075,0.6623712,0.17212406,0.07393831,-0.083913825
0.06866841,0.11810562,-0.13282688,0.5061374,0.31482214,0.11876956,-0.03804495
-0.029332101,-0.083116114,0.023822919,0.6777984,0.4571641,0.0791934,0.10007706
-0.1421869,0.1438891,0.032772988,0.82513785,0.20958829,-0.09459161,-0.12733155
0.039527252,-0.07841356,-0.14864334,0.47554904,0.4568857,0.08544317,-0.11795558
0.12595958,0.039683327,-0.07005516,0.6124089,0.43609968,-0.13404828,-0.070353
-0.053742602,-0.14751983,-0.005166933,0.5756711,0.4823967,-0.11940433,-0.014308795
-0.05916147,-0.06137848,0.14622429,0.5664991,0.39107823,0.10742429,-0.002688527
0.11615005,0.10675374,-0.08185827,0.49348837,0.422001,-0.14095572,-0.08458323
-0.090355866,0.01931855,0.13029656,0.6466912,0.5137102,0.04715267,-0.12190494
0.022749245,-0.018329382,0.12125647,0.7377711,0.33287168,-0.13294807,-0.069897406
-0.050347246,-0.08934294,-0.14210562,0.49096334,0.3833667,-0.1380693,0.07753031
0.048579246,0.057438135,-0.14639097,0.5655856,0.34337637,0.067774296,-0.04889106
-0.14170101,-0.022716254,0.039749607,0.48014683,0.16269803,-0.14595138,-0.07299446
-0.08341663,0.115139574,0.03989671,0.33207554,0.26334456,0.06777473,-0.122960925
0.0906816,-0.14710954,-0.13677856,0.5617944,0.23607296,-0.00849995,0.03623262
0.018329129,0.022326007,0.034945816,0.49211252,0.1691573,-0.043609947,0.1004574
0.039901584,-0.08676301,-0.07104653,0.4221763,0.20251083,-0.09173581,-0.022319749
0.12466568,0.13131115,0.034032583,0.54615164,0.23253202,0.0032954812,-0.0929138
-0.12424606,0.0727348,0.09031996,0.40641117,0.15113352,0.072275326,0.015432596
0.1382452,0.06853321,0.08476867,0.323838,0.22904408,-0.06825367,0.059956327
0.058765292,0.052888587,0.08666316,0.51302445,0.33805764,-0.01582694,-0.037768207
0.027654082,-0.11006193,0.13642037,0.55044186,0.26287806,0.06710374,0.05223964
0.0027818829,-0.0033872575,0.06488502,0.51311064,0.2945838,-0.010109931,0.026488483
0.0032122433,-0.095259264,-0.04397165,0.5270733,0.11251297,0.13089481,0.09801906
-0.097838715,0.109562516,-0.14394477,0.369008,0.42924422,0.07460973,0.10794556
-0.13670646,-0.04866536,-0.07038668,0.5617056,0.33178213,0.062458336,-0.13150328
0.036874667,-0.14154917,0.109347016,0.5859721,0.1297203,0.09193705,0.026841968
-0.14811215,-0.11521424,-0.10776651,0.50146645,0.15531632,-0.09800282,-0.07851241
0.12951085,0.12853196,0.021845505,0.4113595,0.19639175,0.0073316693,0.04998091
-0.12098995,0.14188516,-0.052847408,0.36760613,0.07276004,0.07961026,0.055823073
-0.028386086,0.14084306,0.013659209,0.19312456,0.16981666,0.047984093,-0.09109658
0.06842233,-0.1226995,0.07245511,0.36515406,0.30782667,0.075200096,0.025278196
-0.112362206,0.10172674,0.004971102,0.48187548,0.3936289,-0.12076385,0.049970016
-0.12239918,0.09971368,0.030698419,0.5769472,0.39984465,-0.14925471,0.051157787
0.014223993,-0.0799527,0.03315696,0.6287811,0.45810038,-0.08342722,-0.03032305
0.018392012,-0.14433452,0.060022637,0.8177185,0.32888824,-0.022366568,-0.09225333
0.07146533,-0.0013581812,-0.1347112,0.5100279,0.28044277,0.10051599,0.046015173
-0.124899216,0.11042452,0.07461859,0.43512446,0.33531934,0.10027665,0.009523839
-0.09573108,-0.031469665,-0.059134007,0.44856492,0.4203249,-0.11150926,0.12318495
-0.044843353,-0.09909021,0.05263464,0.7360655,0.4638708,-0.07135465,0.115981996
0.0034567565,-0.14871171,0.028636098,0.70797163,0.13649292,-0.03187283,0.048058614
0.0926401,-0.10791048,-0.13481854,0.2723738,0.17698379,-0.03254845,0.1449877
-0.09125407,0.0883812,-0.046957597,0.30961192,0.29959106,-0.12163479,0.061245874
0.07092878,0.014208272,0.054925606,0.5535638,0.23110905,-0.08542741,0.13098302
0.028359994,-0.113056526,-0.021271825,0.5202386,0.16936138,-0.11014767,-0.14860317
0.09303641,0.115348786,0.04908426,0.35857764,0.32963932,-0.019004792,-0.043792516
0.09205589,0.09703244,0.045146555,0.57481945,0.2710622,0.12848729,-0.13506398
-0.024294272,-0.04079608,0.011023223,0.37655988,0.26201624,-0.045477428,0.13368365
-0.05060576,-0.02010484,-0.08273703,0.6503181,0.123126715,0.12782156,-0.0022044927
-0.054943733,-0.12467811,0.059477344,0.20096251,0.45840156,0.058655456,-0.1262013
0.024416134,0.04405196,-0.009227365,0.605713,0.23668574,-0.11878221,-0.045123592
0.059315413,0.07076274,-0.009800985,0.5863444,0.39187813,-0.14719863,-0.010807663
0.066453114,-0.13384818,-0.13850775,0.50795364,0.41362578,-0.081382535,-0.03624492
-0.027817458,0.0021639466,-0.0034645796,0.49883956,0.31926152,0.012400478,-0.045374416
-0.003011927,-0.07843944,-0.13051057,0.5436054,0.17640683,0.0008801371,-0.13032047
0.009533584,0.09302713,0.12961766,0.28019828,0.045906372,-0.02556476,-0.09874003
-0.04625053,0.13582674,-0.029254407,0.2547341,0.12582578,0.0013510138,0.07123104
0.077683374,-0.08573258,-0.11737737,0.34196848,-0.0005414076,0.10148907,-0.027826272
-0.05515212,-0.091842845,0.04683803,0.16731346,0.24111398,0.047502995,-0.12816958
-0.13181478,0.030759111,-0.042518914,0.36972725,0.20232706,-0.12429631,-0.11367899
-0.12544045,0.036828265,-0.1045992,0.43077892,0.4700084,0.13450977,0.13162476
0.11344597,0.12033421,-0.12453193,0.58569366,0.38841867,0.08434181,-0.0018116534
0.09354979,0.14991528,-0.058720693,0.6665713,0.23480316,0.13871834,-0.021989793
-0.0684192,0.081433624,0.09615037,0.4353947,0.29395574,-0.115764126,-0.08439449
0.07251696,-0.025635444,-0.06277163,0.6693387,0.20635825,0.032818377,-0.1339536
-0.116670445,-0.029964566,-0.14117661,0.46668303,0.14975828,0.029120848,-0.0058635473
0.11337516,0.047023028,0.05111523,0.3561341,0.082037464,-0.14628622,0.11219111
-0.0444694,0.030107707,0.11962688,0.40074018,0.27311638,-0.11090334,-0.036918283
0.05435376,0.03559254,-0.025301121,0.6194558,0.43840542,-0.13947922,0.04616885
0.13098362,0.061452016,0.047986597,0.7219211,0.39554283,0.095627725,-0.11849013
0.11555788,-0.09278661,-0.09068102,0.77712566,0.35635138,0.047364578,-0.06918453
-0.011533529,-0.08953361,-0.075780205,0.55131835,0.34112406,-0.050574824,0.098433584
-0.12905589,-0.14132607,0.14655074,0.48437244,0.3690382,0.09654988,-0.13241984
-0.09681064,0.015940756,0.04475701,0.6176262,0.27333194,-0.008209869,-0.009966731
0.09113146,-0.008550614,0.13776419,0.5951653,0.106531605,0.13219258,0.025624216
0.014680743,0.1049926,-0.08556986,0.18847677,0.4447704,0.13749045,0.011778399
0.0819606,-0.04425475,-0.061294287,0.59608173,0.2744984,-0.14664142,0.11520964
-0.06232819,-0.047144115,-0.026645944,0.49476096,0.25594974,-0.13200453,-0.06755802
0.035781294,-0.015962541,0.02161625,0.5742674,0.4816699,-0.043832786,-0.0812395
0.08495195,-0.057001114,-0.04971569,0.59051514,0.2445373,-0.09062645,0.033412546
-0.013002813,-0.016780809,-0.045344338,0.58600247,0.24853268,-0.111950904,-0.116395935
-0.040078804,-0.11056821,-3.5777688e-05,0.3605792,0.35764796,-0.10835828,0.0026170164
0.12889415,-0.13323505,0.063078195,0.47288287,0.42021483,-0.089823216,0.078219384
0.071189195,0.14052513,0.028784856,0.77694726,0.3058734,0.015677527,-0.10468921
0.11626598,0.07482031,-0.13126478,0.5888085,0.021893397,0.13353291,0.0024017245
0.05825536,-0.04328417,-0.044633962,0.19111826,0.3746284,-0.0062922686,0.06837617
0.088145316,0.14363974,-0.023014814,0.5498948,-0.049138866,0.08302094,0.06729329
0.0053821504,-0.0750915,-0.09307237,0.124693364,0.2365712,-0.101817034,-0.1430126
-0.011412203,0.088177815,0.046925783,0.5086992,0.4671756,0.07447882,-0.04236433
0.07330948,0.0907554,-0.033538863,0.6787395,0.1934917,0.124907285,-0.05748924
-0.14499633,0.093130544,0.11133611,0.2957058,0.24494946,0.06159593,0.02086626
0.003380224,0.08025603,-0.03305474,0.5696511,0.20908526,-0.11081149,0.012550876
0.09003277,-0.06416061,-0.08517026,0.50748146,0.34853977,0.052948594,-0.12765741
0.13549241,-0.08418533,-0.032489136,0.46400997,0.12176065,-0.08294487,0.028696269
-0.025261939,0.14938173,-0.021012858,0.21465725,0.29171708,-0.01211381,-0.14169124
-0.035300642,0.07162394,-0.08531587,0.44701022,0.10343956,0.003698334,-0.006574422
-0.08544537,0.042334244,0.039024785,0.20381528,0.11829011,-0.10767596,-0.10415599
0.106633395,-0.097046494,-0.07554454,0.4088294,0.37310588,-0.14957568,-0.123842105
0.14874512,0.09088582,-0.09454426,0.60983664,0.3482071,0.03204456,0.12296304
0.0043329448,-0.03711784,0.07997505,0.558354,0.14135411,-0.0864321,-0.07104367
0.077843964,-0.08595735,-0.12988314,0.3498633,0.39507654,0.0061109364,-0.036819793
-0.11139844,-0.061518848,-0.025459222,0.75816345,0.012994528,-0.04015641,0.12451112
-0.015519276,-0.0050960183,-0.13158342,0.07035815,0.33891577,0.14949057,0.14455214
-0.07518486,-0.14265469,0.1084781,0.47997564,0.48392615,0.066568404,-0.03490661
-0.07849717,-0.12851407,-0.045199655,0.70192105,0.3574654,-0.077293545,-0.07206143
-0.13617328,0.029906929,0.06513785,0.6880889,0.1600655,-0.02021052,0.08983089
-0.026194401,0.08508904,0.084107056,0.4691385,0.10027713,0.04553102,0.10937533
