A,B,C,D,E
0.94843394,1.0741414,1.1682732,1.7128817,1.0139848
1.1135631,1.1018456,1.1196114,1.5434742,0.9338349
0.89761823,0.9488844,0.96617407,1.6728672,1.1045663
1.0170182,1.1086347,1.0314193,1.7201989,1.0656878
0.98152363,1.1788754,0.998247,1.5403316,1.0477638
0.9270609,0.9359728,0.9349647,1.5999846,1.1924058
0.9798811,1.1496857,1.0149612,1.5148481,1.0646105
1.0643219,0.9771921,0.97375166,1.5639758,0.95269626
0.9301229,1.0402069,1.014192,1.74382,1.0255828
1.1589047,1.1150177,1.0118475,1.7857668,0.9161366
0.9196408,0.9450235,0.8766815,1.6064208,1.0263147
1.1509078,0.88339376,0.8193903,1.5162168,0.96702975
1.0370485,0.92563784,0.8347486,1.6576524,0.9483859
0.8683375,1.044292,1.010012,1.502272,1.1088303
1.0893385,0.94209605,1.1330562,1.6861486,0.9637201
0.98615813,0.97001004,1.059665,1.6918956,0.9961155
1.0221128,1.0438141,0.89447165,1.7623144,1.0941715
1.1700175,1.15691,0.8375204,1.807409,0.96606725
0.8686384,1.1189704,0.79718703,1.7950515,0.96993625
0.87708,0.95048827,1.0019771,1.848914,1.1766274
1.054287,0.9681354,1.1486796,1.6114262,0.94297594
1.0076356,0.86617076,1.1703568,1.4870791,1.0779487
0.9150372,1.0251036,1.144834,1.4579691,0.9263387
0.9658942,0.821475,0.96395504,1.6993064,0.91262054
1.0875376,0.9043618,0.9885397,1.6056695,0.97324926
0.91142106,1.0730447,1.0864635,1.5658424,0.942286
1.1070259,1.1018335,0.95728886,1.661586,1.1826367
0.9878519,1.1696029,0.8664252,1.5659218,1.1882718
1.132503,1.1357539,0.9664983,1.5916396,1.2058952
1.0348071,0.9681469,0.97695047,1.6574926,0.9946595
0.9665764,1.0470953,1.1181695,1.5720615,1.0282063
0.9404006,0.8831821,1.1836524,1.6486592,0.99486065
1.0029757,0.90183693,1.172435,1.5987301,1.0238404
0.92660666,0.94811404,1.084856,1.4976244,0.8639504
0.90711427,0.88629675,1.0783863,1.5440012,0.9342847
0.9093318,0.82950497,1.1692729,1.693075,0.9700507
0.96073735,0.9472146,0.9403133,1.6866289,0.85383
0.77711236,0.8715644,1.0610864,1.6782988,1.0597013
0.99972624,1.0180607,1.0016044,1.6594279,0.87828004
0.88607556,0.8528989,1.034831,1.6042911,0.900569
1.0256352,1.0050426,1.1449672,1.5688468,0.82121825
0.8619155,0.8223134,0.9856484,1.6200281,1.0403085
0.94338787,0.91422623,0.86851907,1.5372324,1.0538247
0.9918743,0.9714019,0.8569188,1.4776547,0.818975
0.99665666,0.93784875,0.87278533,1.6607683,0.9289103
1.0719266,1.1083151,0.9779856,1.5999703,1.0408926
0.93254614,0.8732892,1.0802957,1.7073138,1.0309634
1.0227469,0.87536556,0.9657835,1.5760654,0.9766993
0.8434316,1.0408798,0.9884956,1.6263005,0.8874026
0.9736884,0.88670003,1.1289834,1.6519848,1.0954871
1.0178474,0.9195992,1.1783478,1.4963913,0.9029415
1.0464051,1.003505,1.1226376,1.5075351,0.92921525
0.9894129,1.0800354,1.0810266,1.7336345,0.93082374
0.9680002,1.0833697,1.0762823,1.7639458,1.173701
1.0069008,1.1887431,1.0384053,1.6559671,0.92044294
0.82400537,0.88168186,0.9127564,1.6551137,1.1928877
1.0662774,1.1640763,1.0164285,1.6480123,0.83998394
0.98022974,0.79723996,1.1385963,1.6182706,0.9876516
0.87025374,1.1309032,1.095613,1.5639865,1.0191882
1.0910801,0.96165574,0.92704904,1.6282351,1.0875185
1.0276961,0.9691743,0.96593916,1.663426,1.023718
0.8909549,1.0842576,0.998247,1.7285361,1.0879241
0.92490876,1.187084,0.85160553,1.6876962,1.1275069
1.1328225,0.9807263,1.0130042,1.5629332,1.0153089
1.0578803,1.0897293,1.15517,1.7391821,0.97463936
1.0836039,0.9128436,0.95908666,1.5997554,1.1280305
1.130892,0.93362224,1.0887651,1.5678735,1.0003861
1.0689873,0.893401,1.0106481,1.4949378,0.9677118
0.9453951,0.9190352,1.1482654,1.6747973,1.0726293
1.1582786,0.89202213,1.1217468,1.5005162,1.0139515
1.0677527,0.92555904,1.0829779,1.6762174,0.9941536
0.9183803,0.8790563,1.179451,1.6859094,1.025025
1.0664299,0.9593411,1.1762576,1.6224257,0.8066248
0.9659289,1.0006096,1.0096484,1.6630121,0.87807614
0.81793255,0.8123977,0.8699148,1.603429,0.9275646
0.8742726,0.89967763,0.7998692,1.5199536,0.9935276
0.9021167,1.0358118,0.78219783,1.6417687,1.053512
0.8790006,0.9086654,0.78551304,1.6550605,0.9365487
0.81942594,0.85654944,0.9547945,1.5414757,0.9041126
0.8267561,1.0116451,0.9877283,1.4566982,0.86752003
0.96330845,0.9722213,1.0604243,1.5482144,1.0503827
0.90876555,1.1203731,1.0284833,1.7169466,0.8863247
1.0250804,0.8235588,0.93922913,1.597842,1.0074311
1.0737567,0.89669955,1.1085436,1.6446264,0.84550124
0.9246197,0.8535428,1.1530414,1.5147915,0.83248717
0.9303864,1.0313985,1.0095292,1.443177,0.83253413
0.84630156,0.8606179,0.96981514,1.6199602,0.93024504
0.9657104,0.8664869,0.89913225,1.5728422,0.95945776
1.0856813,0.9567797,0.8267106,1.5178064,0.8199109
0.8722678,0.9226077,0.8755957,1.5231942,1.0334976
1.126704,1.051064,0.8896174,1.6022,1.0942049
0.94410396,0.9625609,1.0372475,1.7460034,1.0937222
1.0342894,1.1507249,1.0930302,1.6110548,1.0274905
1.1582503,1.0440066,1.0067788,1.8093176,1.0705858
1.1354389,1.0235753,1.1504384,1.609316,1.0876367
0.9063878,1.130069,1.2132599,1.6842271,0.9243252
0.967804,0.9293457,1.0606942,1.7106549,1.1047773
