A,B,C,D,E
1.1305029,-0.11941154,1.1492245,1.543723,-0.10183259
1.1502411,0.07541242,1.0149544,1.4807048,0.13571456
1.1895714,-0.13516732,0.9876741,1.3376322,-0.0156672
0.846205,0.09349945,1.0895532,1.4388896,-0.0070044845
1.2371535,-0.053152822,1.1319494,1.3173212,-0.09558226
1.0464294,0.018310785,1.0148778,1.5543072,-0.027765192
0.9778133,-0.121191904,0.90940714,1.4530094,-0.1255869
0.7553774,-0.024429277,0.83833486,1.4977267,-0.068895206
0.9509839,-0.036395274,0.917744,1.2394345,0.0754589
0.8368094,-0.07443264,0.85300225,1.4926946,-0.042452596
0.75776,0.043272585,1.0463793,1.3785969,-0.10741013
1.0039461,-0.11570491,1.0258062,1.415795,-0.14855188
0.8460646,-0.12673704,1.1119802,1.5335193,-0.03914827
1.0363188,-0.09219588,1.0430194,1.2864317,0.12570879
1.0977736,-0.10419043,0.9750285,1.3880262,-0.03786307
0.933775,0.07239355,1.0574247,1.3496072,-0.13885738
0.92106706,-0.14055589,1.0225497,1.2682692,0.12746894
1.0459654,-0.08149436,1.0756158,1.4114782,-0.06548531
1.0432471,0.014275968,1.0947438,1.429993,0.13836598
1.0789268,0.03923829,1.182791,1.5482739,0.044288725
1.1523873,-0.07225458,1.1248316,1.6023966,0.027123854
1.0815904,-0.00060871243,0.97048146,1.5067801,-0.0718539
0.9228077,-0.027577601,0.951313,1.4378822,-0.105774276
1.0049865,0.0694644,1.1193278,1.3163126,-0.03744682
1.1528857,-0.025807753,1.1677951,1.4542735,-0.021687597
1.1739912,-0.03162074,1.0452557,1.6369965,-0.14917852
1.1456357,0.081467986,1.0055785,1.4138896,-0.0765108
1.1735274,0.13344124,1.1156423,1.5460979,-0.06370869
1.2453368,-0.043970816,0.98064774,1.5506053,-0.018828392
0.8433416,-0.07387067,1.1355002,1.4572366,-0.12941208
0.9748564,-0.03442245,1.0593163,1.2667087,-0.12251128
1.0944313,-0.14616956,1.0793085,1.5046444,0.04155068
0.92132854,-0.08328463,1.0743175,1.4925536,-0.006533444
0.87064576,0.06142482,1.1227232,1.3903787,0.106944025
1.0000402,0.10787061,1.044987,1.4548627,-0.10420799
1.1094211,-0.048654914,0.8775174,1.4316702,-0.12781806
0.9435835,-0.089915484,0.9450197,1.4540075,-0.034027718
0.9054901,0.14830759,0.8393531,1.3381284,-0.12448199
0.96764433,-0.09942504,0.9063957,1.4207293,-0.020397484
0.8395519,-0.14211017,0.8757977,1.2323214,0.06337541
0.8714174,0.09613663,0.9892859,1.2873574,-0.078810364
0.9314089,0.055503175,1.0180621,1.4382862,0.14689529
0.98045903,0.06839974,0.9369644,1.5148484,0.14146072
1.0548716,-0.02965168,0.8404364,1.3758919,0.03909968
0.95658135,0.060343266,0.8112459,1.477806,-0.029113092
0.86648834,0.013570085,0.84697217,1.286649,0.14747244
0.8657996,0.019058079,0.7876979,1.2427702,0.06955236
0.8753987,0.14795855,1.003557,1.2138867,-0.037040733
1.0995512,-0.114068344,1.1228347,1.4713833,0.14227208
1.0881678,-0.02369216,1.1769891,1.4133176,0.117568225
0.9912961,0.14475185,1.2312427,1.6452737,0.13670683
1.1169399,-0.0073407292,1.0867572,1.4290088,-0.042199016
1.1063734,0.035054475,1.1860524,1.5181849,-0.08901551
1.081019,0.07480948,1.0503699,1.4789125,-0.047436245
1.0487927,0.046704233,0.9861754,1.4129802,0.06811954
1.1111339,0.1467813,1.0767484,1.3829495,0.11839855
1.1009699,0.111456245,1.0581234,1.6250753,-0.009906635
0.9448731,0.04932706,0.9021017,1.5885607,0.09579243
1.0456604,0.083975926,0.9043402,1.3802011,0.02045247
0.91413534,-0.040274195,0.8022198,1.2565286,-0.032813646
0.82730556,0.08756499,0.958693,1.230464,-0.038960837
1.0099616,-0.08896698,0.99026823,1.2244669,-0.10061383
0.9938817,-0.11338143,1.0657406,1.3305393,-0.0082372725
1.0713394,-0.036598153,0.88625395,1.5803196,-0.10041349
0.8288769,-0.11772971,0.8411818,1.3790803,-0.12212023
0.7905484,-0.106930755,0.8076916,1.2964029,-0.11211668
0.80789495,-0.13202216,0.8892892,1.2020559,0.00048609078
0.9092448,-0.04491377,0.95752335,1.2630459,0.038855344
1.0089628,0.11651644,0.83932555,1.4486058,0.05642703
1.1207237,-0.02263102,0.80290806,1.4366404,-0.039709553
0.8852298,0.076890424,1.0206285,1.3973069,-0.12379924
1.0607353,-0.122455254,0.8749826,1.2500715,-0.0029701144
0.83486813,0.04575585,0.7915729,1.3454823,0.037903994
0.82061285,-0.03381683,0.87767124,1.2207868,0.082412004
0.9278333,-0.07552555,0.94147724,1.2955238,-0.07796406
0.86541444,-0.020695195,0.99939805,1.4106971,0.05415836
0.9355402,-0.06315017,0.8911051,1.2416879,-0.087359086
0.7781981,-0.056389354,0.95081323,1.2587684,-0.0351234
1.0908821,0.120690405,1.0971817,1.4230394,0.062086478
1.1192447,-0.075238414,1.0999122,1.5102308,0.10194865
1.1038909,-0.014411598,0.9211428,1.4256787,0.10348651
1.0207283,0.009059414,1.0439695,1.3347479,-0.013378054
1.0899868,0.14665526,0.9015265,1.5651084,-0.08276693
0.8875524,0.13774258,0.89213806,1.5575823,-0.0866805
0.86985034,0.08368045,0.8648964,1.3015984,0.038839832
0.9999541,-0.029672973,0.8627898,1.4188495,-0.046530657
0.9110749,-0.015025303,0.94601035,1.4282714,-0.09043762
1.0479151,-0.14637434,0.9092165,1.3405174,0.10266504
0.93394405,0.11678901,1.0983675,1.2513599,0.092401445
1.1845932,-0.052912027,0.9428797,1.3696141,0.013672635
0.9156423,0.057656914,0.98174447,1.5977892,-0.06551033
0.88295317,-0.051800594,0.86117494,1.3079734,0.076395184
0.847172,0.0985689,1.012997,1.3283604,0.13714907
0.96019036,0.014925674,1.0307308,1.3743695,-0.06774175
0.9143523,-0.11145337,1.011904,1.5241591,-0.071654804
0.9303098,-0.08353478,0.88937163,1.297418,-0.14177956
0.79600465,-0.05582562,1.0244172,1.3178189,0.016539127
1.0647707,-0.118643016,0.97331905,1.2082007,0.11817178
1.0238147,-0.037240542,1.1034182,1.4354157,0.14791465
1.1202546,0.07923654,1.100851,1.4298397,-0.1276858
0.98087984,0.14059746,1.0059808,1.4711192,0.011689052
1.0395893,0.10049337,0.90527433,1.5574461,0.014917091
0.94327205,-0.10637697,0.8706595,1.337579,-0.13544819
0.9040666,0.017522484,0.9259416,1.3278556,0.12910923
1.0043968,0.0659215,0.91943294,1.4327531,-0.029090486
0.89813787,0.09123413,0.9850583,1.4365697,0.124712974
0.972485,-0.11398448,0.9401932,1.2323899,0.012754068
0.81704843,-0.034370564,0.8835739,1.4706322,-0.13311084
1.0184432,-0.04793124,0.8852116,1.3439665,-0.05080787
0.8273452,0.07844931,0.91121995,1.5217141,0.1273861
1.1185875,-0.14815572,1.0923251,1.273891,0.076206
0.8902707,-0.004410565,1.1924895,1.4949296,0.09525396
0.96088254,0.13630903,1.2173462,1.4601355,0.01803632
1.1183465,-0.04114934,1.1251885,1.5987786,0.016150683
1.1150993,0.028715402,1.157089,1.5719836,-0.113202944
1.1598167,0.004457012,1.0688922,1.5297805,-0.065214716
0.9539082,0.110390365,1.1405984,1.5892433,-0.07624614
1.0282202,0.019898683,1.1877604,1.4665658,0.014069736
1.123988,-0.081764355,1.2291112,1.5645384,-0.13231671
1.1354549,-0.014892548,0.9992001,1.567655,0.08995785
0.9279386,-0.09520152,0.8792781,1.3508072,0.11288902
0.85162735,-0.07689548,0.84590334,1.4750996,0.020106137
0.9716184,-0.09091155,0.8139483,1.1800588,-0.07566086
0.7980379,-0.12790148,1.025681,1.3381344,-0.10727672
0.8840625,-0.04976914,1.147553,1.4941558,-0.14802472
1.0670866,-0.06834963,1.0189444,1.5109353,0.1337339
0.8802028,0.06213516,1.0727217,1.5168732,-0.13950568
1.1103246,-0.023568735,0.89984035,1.5111269,0.021720141
0.8956281,-0.1029412,1.0315247,1.4375477,0.06923735
0.85161066,0.11415732,1.033351,1.2473288,-0.089664035
1.1891346,0.07093842,1.088874,1.3538043,-0.02892097
1.0665251,-0.018397883,1.1501004,1.5103369,0.076591
1.0113807,-0.0043966025,1.1427376,1.452194,0.12523866
1.1660391,-0.07852643,1.0003902,1.5636322,-0.0719587
0.96202457,-0.072040096,1.1369692,1.5760481,0.010298103
0.9353517,0.11035189,0.9998106,1.4767879,-0.11582664
0.9147444,0.13247144,1.1240404,1.2780762,0.08641045
1.2653233,-0.041832626,0.9612746,1.3567868,0.025464639
1.0591078,-0.14345089,0.9678415,1.6043699,0.10225412
1.0302458,-0.048406415,0.9809526,1.4361142,0.14516816
0.9594104,0.012639314,0.8757463,1.4398084,0.041192457
1.0668678,-0.03339243,0.8553199,1.3783803,-0.1265695
0.9336854,0.0022786558,0.83525586,1.5259246,0.09574118
0.82568854,-0.076601334,0.8434565,1.2146049,0.020578548
0.8247837,0.13334128,0.77584237,1.2859714,-0.07507905
0.8592179,-0.020598844,0.892957,1.3273476,-0.042726785
1.0517437,0.016037583,1.0304182,1.4622643,-0.039438844
1.0054134,0.033326074,1.1608338,1.564302,-0.14377798
1.0411999,0.013036087,0.95670265,1.5745299,0.07905485
0.93833387,0.037592933,0.8725676,1.546569,-0.12473524
0.8622395,0.039330572,0.84617484,1.3864506,0.1470404
0.97636676,0.048610136,0.8569032,1.2083713,-0.045332663
0.98266476,-0.13461049,0.99278796,1.3361013,-0.027323432
1.0364951,0.08931829,0.8835434,1.3670397,-0.1292356
1.1089935,-0.0046561956,1.0895783,1.4929487,-0.03582015
0.91251177,0.0025841594,1.0981975,1.6189439,0.05624999
1.1682296,0.06343062,0.97163814,1.5484251,-0.13034245
1.1619883,0.046698615,0.97135466,1.3258153,-0.11577886
0.93492573,-0.08261068,0.9484953,1.440096,0.1337151
0.9329155,0.10545489,1.0646043,1.3582871,-0.043054424
0.9912457,0.1479721,1.071038,1.3766469,-0.020364612
1.1737937,-0.06463974,0.89127034,1.4800931,-0.05443635
0.8874079,-0.05718577,0.82258683,1.3847784,-0.023893222
0.7505445,0.035772517,0.7594924,1.4421114,0.116913944
0.81713974,0.051472038,0.77003366,1.3097432,-0.009896293
0.82413435,0.010639846,0.83134395,1.3785002,-0.120649844
0.9130168,0.14926872,0.9209986,1.3206086,0.1139617
1.1573783,-0.13623613,1.0186954,1.4764942,-0.02189283
0.8726903,-0.06821823,0.87390417,1.4965942,-0.021826208
0.8590453,0.033722818,0.98390245,1.4114196,0.008641645
0.89578485,-0.0689224,0.9216601,1.3646828,0.10431048
0.9451473,0.01894112,0.87710935,1.4077436,0.12824792
0.9398804,-0.1344397,1.0071225,1.4014676,0.039525017
0.8217129,0.1201534,1.089504,1.3705093,-0.037334904
1.0094628,-0.026901916,0.99421597,1.462216,0.099810496
0.8926214,-0.087095656,1.1073619,1.556127,0.016242832
1.0878557,0.006728664,0.9433138,1.3707669,-0.042441346
1.0707626,-0.13767089,0.92579764,1.338642,0.007508725
0.8188112,0.10622841,1.0336245,1.5596945,-0.12877202
1.1100957,-0.06793678,1.1488297,1.3104349,0.044273242
0.9185428,0.078733996,1.1651585,1.6302801,0.105677426
1.048165,-0.055970944,1.052741,1.3020699,0.06470758
0.91875255,-0.064690344,1.1381817,1.3955933,0.09867087
1.095792,-0.06886003,1.1231395,1.3839293,0.05314155
1.0108671,0.07762371,1.1628923,1.4051254,0.0535122
1.1077087,0.021386415,1.1054852,1.3930782,0.115752846
1.081817,-0.05364266,1.1610394,1.5411034,0.028960317
1.0806684,0.13801602,1.0927579,1.5586505,-0.0779711
1.008383,-0.047510937,1.0043381,1.352865,-0.085780784
0.97730017,0.053820953,1.0942966,1.4386388,-0.037547387
1.21907,0.09890419,1.1650945,1.527807,0.07848896
1.0469606,0.14862716,1.1973374,1.6033937,-0.03485257
1.1143448,0.061917886,1.164974,1.5561374,0.024718314
1.0420554,0.0454361,0.99466276,1.6557107,0.03004846
0.9815026,-0.032543994,0.8952296,1.4911737,-0.038742937
0.92982644,0.0005119741,1.0007244,1.2660278,0.08847277
0.8923764,0.08370137,1.0210645,1.3960748,0.034384817
1.0902237,0.09125863,0.86957055,1.3825147,0.09840982
1.0850555,-0.014324486,1.0139983,1.4385151,0.0260154
1.0206246,0.13301462,1.0456259,1.5063657,0.0523545
0.93972576,0.067484275,1.0694134,1.5814323,-0.04539948
1.1010568,0.013099611,1.0870329,1.4652597,-0.10439512
1.1688806,0.021662623,1.0849252,1.460424,-0.10564517
1.0318345,-0.041343503,1.0098401,1.3691406,-0.043734923
0.91774654,0.121818125,1.1352737,1.4004346,-0.08268993
1.210419,-0.11897141,1.114208,1.5047529,-0.13371888
0.98905253,-0.06941543,0.95824957,1.5841221,-0.021147326
0.8776783,-0.0121766925,1.020886,1.5412109,0.06326388
0.9584063,0.121133566,1.1223919,1.3083149,-0.053301327
1.1249992,0.067756504,1.0279317,1.418786,0.03816001
1.0801582,-0.059594773,0.92033947,1.356231,0.0007402003
0.84980416,0.1259295,0.8846858,1.4961025,0.0056445897
1.1324453,0.03666219,0.82974803,1.3987975,0.11635026
0.9088025,0.035518557,0.84456336,1.415957,-0.02775716
1.0350349,0.095994696,0.8785541,1.4148135,0.054801628
0.9280013,-0.09071964,0.8182785,1.398852,-0.0037027001
0.75628287,-0.0042826682,0.7721672,1.4336495,0.080319256
0.7565153,0.08601564,0.8887376,1.231451,0.060542867
1.1320122,-0.02897086,0.94120455,1.3770742,-0.058504075
1.0245438,-0.10735342,0.8213611,1.5571563,-0.13735624
0.7391678,-0.11357584,0.8226304,1.4239213,0.09584558
