A,B,C,D,E,F,G
0.004454492,0.66000324,0.6547449,-0.0009089194,0.66080886,-0.0076273875,0.00038048864
-0.0053920285,0.65013707,0.65741354,-0.0014645093,0.66083145,-0.0015474363,-0.0039871903
0.006402546,0.660054,0.6640252,-0.0014607274,0.6643423,-0.007686283,-0.004857872
0.00062857836,0.6561874,0.6506443,0.00309528,0.6556711,0.004514328,0.0022756872
-0.0062663513,0.65677446,0.65114874,0.005286706,0.6622761,0.004958504,-0.0037683614
-0.0027264238,0.6559368,0.662136,0.0013019935,0.6587874,0.009824086,-0.0061486755
-0.006126802,0.6536039,0.64780504,-0.005423084,0.6593943,-0.0024403061,-0.006973473
-0.0007907014,0.6517271,0.65926325,-0.001438232,0.6538848,-0.0021879985,-0.00542699
-0.00025810112,0.6633308,0.6547061,0.003530915,0.6599283,0.0024717483,-0.013986324
-0.0031704193,0.6596776,0.66421545,-0.0020922716,0.65900016,-0.004405479,-0.0071794763
-0.0027946383,0.6633871,0.6551129,0.002047391,0.66730976,0.007434343,0.0012398484
-0.0033054336,0.65696603,0.6592716,0.002624126,0.66458666,0.0034317076,-0.0009006351
-0.0027471196,0.6519151,0.65298545,-0.0028525377,0.65753454,-0.002607299,-0.0008334566
0.003953823,0.66430944,0.6640064,-0.0038685414,0.6536195,0.002940243,0.0048461524
-0.003194672,0.65983856,0.66212523,-0.0013129888,0.6536107,0.002779072,0.0043394417
0.00066610536,0.6624536,0.6590107,0.004922394,0.6530989,-0.0046315407,-0.0063871834
-0.0011175309,0.6626371,0.6572249,-0.0067990995,0.6528658,0.0016205627,0.004550393
0.0062972526,0.66344887,0.6589562,0.0030083691,0.6579902,-0.0072047007,-0.0043025673
0.0039103506,0.6622,0.6568341,-0.010767845,0.66231596,-0.0020638115,0.00919111
-0.0007101564,0.6543484,0.6655883,0.0035583493,0.6515664,0.0042357673,-0.0025845277
-0.011213142,0.6593054,0.66044724,0.00445452,0.6536974,0.0027945957,-0.00793441
-0.004770548,0.660077,0.65492797,-0.0003638015,0.6628185,-0.010459299,0.0013014008
0.005934133,0.661684,0.65917474,-0.0017951636,0.66253996,-0.0070951395,0.00316579
0.016323105,0.66174304,0.6622459,-0.005026123,0.6622257,0.0014321752,-0.0010245543
-0.0004645288,0.6636282,0.6528374,-0.0017817433,0.6576733,0.0086729955,0.003085661
-0.0010079962,0.64965975,0.6570203,-0.006071832,0.6595587,-0.0033678245,0.005837937
-0.005527825,0.659684,0.65906286,-0.0031995038,0.6609675,-0.0023336895,0.0031254627
0.004566866,0.65717417,0.6659211,0.004407075,0.6612442,-0.0016175983,-0.0046512657
0.0041667135,0.66533005,0.67046976,-0.0061132153,0.6582061,0.007945525,-0.0012740461
0.002961451,0.66433716,0.66318524,-0.0045581786,0.65318334,-0.007894918,0.005600125
-0.0069410573,0.66900736,0.65327245,-0.0036500324,0.6663608,0.0013025414,0.0012855063
-0.00032819033,0.65981865,0.6571954,-0.0036775682,0.6612242,-0.00015319118,-0.0077536916
0.0023462016,0.65911406,0.66215664,0.0011256539,0.6654028,0.002542644,0.001982616
-0.010389205,0.6559568,0.657342,0.0060920296,0.65752953,0.010684505,0.0110627115
-0.002764975,0.65032816,0.659294,0.0018347868,0.65525043,-0.0007430887,0.0065340134
-0.0026456194,0.66610396,0.6594768,-0.0017218638,0.65078753,0.0019960564,-0.0015613235
-0.005605802,0.65922403,0.65820587,-0.00090686616,0.6573556,0.0034775375,0.0010509565
-0.007872969,0.6581223,0.6580305,-0.0051228614,0.65224457,-0.00841282,-0.006869291
-0.010303152,0.65759057,0.66442436,-0.0015899965,0.65042514,-0.0062977206,0.0028158745
0.0068259314,0.6653798,0.66256535,0.002100226,0.6543196,0.006447031,0.0009270279
0.0032664533,0.6587834,0.6600046,0.0006934541,0.6641513,0.0036389246,0.0019580226
0.008364217,0.6594233,0.6600516,0.0033726,0.65837765,0.0061313724,-0.0031622043
0.0022894163,0.6497998,0.6584129,-0.00541943,0.66698915,0.0031075727,-0.0069888853
0.014527883,0.66301537,0.6589554,-0.0034800493,0.66019046,0.0003898586,-0.0023002839
0.0016934128,0.65660685,0.6701263,0.008740643,0.66092706,0.009371206,0.00041929254
-0.003935255,0.6590391,0.6621432,0.0076549756,0.6545824,0.0012272178,-0.004759622
-0.0032121288,0.6622107,0.66686684,0.012386408,0.6601698,-0.0027665296,0.008540889
0.00069333724,0.6632766,0.6505436,0.00015362415,0.66323334,0.005132134,-0.0007414545
0.008512799,0.6617111,0.6545623,-0.0061398856,0.65772885,0.0018704232,0.005566799
-0.0075913956,0.6588192,0.653931,0.0044684303,0.66254014,0.002144121,-0.0055747395
-0.0010732638,0.6632923,0.65863806,0.0045973486,0.6588011,-0.0013362276,0.002649879
-0.0006318971,0.6530026,0.6578821,-0.0039389767,0.65577495,-0.0023547125,-0.0043431614
-0.00057504687,0.6605217,0.66196537,0.0034707102,0.65933573,0.0020746347,0.003266034
-0.003178661,0.660739,0.6737482,0.0035843467,0.6626564,-0.006329631,0.00040614663
0.0011068619,0.6579451,0.65886694,0.0012437205,0.65926695,0.004615959,-0.0031014674
0.0063371607,0.6619127,0.6678834,-0.0015411896,0.6542941,-0.0007097041,0.00072866585
0.0017741249,0.6544318,0.6601787,0.012774403,0.6523282,-0.008638334,0.003444497
-0.0046352968,0.65902716,0.6512235,-0.0022924389,0.66281915,-0.0019017442,0.0015422209
0.0027082853,0.6569529,0.6622417,0.0035166587,0.66056454,-0.003446983,0.0076519344
0.009441644,0.66437906,0.65201575,-0.0036744662,0.6550388,0.011596364,0.0040562223
0.003612972,0.66487527,0.66258305,-0.0067588273,0.66102374,0.0031673883,-0.0019173565
-0.0021007918,0.6547701,0.6555834,-0.00835046,0.6556883,0.001247091,-0.0017643697
0.0008303173,0.66003954,0.65591687,-0.004294755,0.6549293,-0.0080977315,-0.0012692414
-0.0028534345,0.6571328,0.64981806,-0.0074358713,0.6599185,0.0018218056,-0.0049594436
-0.0047956756,0.6583601,0.6546036,-0.00048649436,0.65773904,-0.0016604365,-0.0061102747
0.004779837,0.654959,0.662743,-0.006443479,0.66136056,-0.005823923,-0.0045429184
-0.0038923046,0.65796417,0.6582012,0.0007208973,0.6630164,0.0037079274,0.008756963
-0.0014983157,0.6496304,0.65342176,0.010002235,0.6579389,0.0047269957,-0.0019048788
0.0026029006,0.6626984,0.65573615,0.0017106704,0.6647895,0.0011191706,0.0055292835
0.00032943676,0.65629953,0.6622295,-0.002354213,0.6482278,-0.00047745823,0.004261811
0.004690244,0.647609,0.6528071,0.0016698265,0.6528276,-0.0024126868,-0.008037122
0.0033498772,0.66077137,0.6591511,-0.001881923,0.6591861,-0.002050877,-0.0017856152
0.0005556149,0.6603524,0.66109747,0.00065158855,0.6535255,-0.012643808,0.009356221
-0.00082443585,0.65385115,0.65104806,-0.0019165576,0.64925027,0.004805617,0.0001948509
0.0066544563,0.6683125,0.66038984,0.0013131932,0.6570323,0.0028058097,-0.004441287
-0.006154278,0.66597176,0.665391,0.003679756,0.6459473,-0.0052493,0.0025701132
0.0039635594,0.6600401,0.6568766,0.002674405,0.6629143,0.011286833,-0.0007153977
-0.010274501,0.65967035,0.6537905,0.0042045,0.6555868,0.00083036756,0.010905429
0.0012728305,0.6597915,0.6510868,-0.0037797566,0.6547518,0.0026288645,-0.0033439174
0.005711154,0.6500111,0.6540674,0.008997663,0.66155636,0.0019701612,0.0032934071
-0.0022032126,0.6559646,0.6682049,0.0042857984,0.65944725,0.0078750355,-0.003745087
0.0052112644,0.65937936,0.6662605,0.0031410246,0.6640204,-0.009006079,0.0028688833
-0.0020581575,0.6609588,0.65250933,-0.0037190109,0.6584931,-0.0014751018,-0.00026864622
0.006328962,0.65435195,0.66524637,0.0036377313,0.64952517,-0.0022202635,-0.0041712667
-0.005581715,0.67173177,0.6576173,-0.0032368326,0.64423513,-0.008102858,-0.005054612
-0.0029905853,0.66776913,0.65542716,-0.00973546,0.65497875,-0.0011068283,0.0038305123
-0.003293532,0.66274774,0.650367,-0.007400432,0.6547854,-0.0038604205,0.0024237575
0.0035219279,0.66142356,0.6584202,0.007102353,0.6603611,0.0034864994,-0.0019910687
0.0059365104,0.66209733,0.6604762,0.0018917636,0.6616903,-0.002460327,-0.0058643064
0.007336244,0.66086155,0.66006535,0.0004891105,0.65546304,-0.002829408,-0.0077095083
-0.007319185,0.670022,0.66015977,0.0027556773,0.6561415,-0.0019362803,-0.0046616844
-0.00087055925,0.65954953,0.65090984,0.0019144363,0.65977156,9.169856e-05,-0.0029348594
0.008144176,0.6582284,0.659449,0.0012080119,0.6596364,-0.0037723337,-0.0070214844
0.0019073751,0.66677547,0.6603022,0.0046538217,0.65186983,0.0067746895,-0.0026029702
0.0009736762,0.6590568,0.6548794,-0.00323763,0.65551716,-0.0032765071,0.0019669996
-0.005142642,0.6611964,0.6590079,-0.007298789,0.66266865,-0.00062662014,0.0035151758
0.00015244991,0.65790546,0.66129893,-0.0020005347,0.65787977,-0.0032499712,-0.0026620254
0.0075110607,0.65401185,0.6538481,-0.001686188,0.6553389,0.00052125036,-0.003011114
-0.01139109,0.6507963,0.65179086,0.0017245642,0.6542952,-0.008661153,-0.00332868
-0.005479247,0.65616876,0.65577555,-0.0068285284,0.65417165,0.00053177227,-0.0035683427
0.000979583,0.6567066,0.66849035,0.0023855173,0.66378605,0.0038879889,-0.0003353931
0.0042686225,0.65280634,0.66465044,0.0021682752,0.6548988,-0.004366072,-0.0017530262
-0.0032496245,0.65712976,0.6587543,-0.0027080667,0.66209364,-0.00463896,-0.006130598
-0.0020050707,0.6575896,0.656956,-0.0080164885,0.6505046,-0.0010618034,0.0039390493
-0.0056101875,0.664413,0.65373296,-0.009142845,0.6581169,0.0068888115,0.010893031
-0.00049800344,0.6530674,0.65612006,0.008369701,0.66386485,-0.002426087,0.0037004068
0.0006620443,0.6659941,0.66398185,0.0012976682,0.6586312,-0.00089477986,0.009295723
-0.0037999712,0.6596628,0.6619773,-0.005852187,0.654679,0.0003251852,-0.005543509
-0.0032036328,0.6695529,0.65750164,-0.00230595,0.65618205,-0.0026764548,-0.0057293223
0.0034217765,0.64937365,0.65766627,-0.005687391,0.6544674,0.0013874548,0.0027818093
0.00022659912,0.6571069,0.6628332,0.005195567,0.65925026,-0.007649695,-0.00862637
-0.00047802983,0.65402997,0.6535364,0.008469511,0.6682999,0.0060400707,-0.0005263758
0.001406308,0.6523009,0.6637865,0.0008848518,0.6602213,-0.002086423,0.0020969368
0.0014079076,0.66195,0.6479743,0.0027406442,0.65968645,-0.0068398844,0.0010745098
0.00022850855,0.6553075,0.65835404,-0.0035702465,0.65866005,0.0001920872,-0.0058759907
0.0030333,0.6642154,0.65979946,0.0005599804,0.65312594,0.006647062,-0.0003978639
0.0030896624,0.660527,0.6643049,0.0030979875,0.65793574,-0.0025363818,-0.0053606126
0.0053317384,0.65744513,0.6555587,0.004813765,0.6530137,-0.00876408,-0.0048302417
0.0013029056,0.6577382,0.6583244,0.0030676392,0.6650467,0.00039434925,-0.00967715
-0.0040839165,0.6587263,0.65965796,-0.0021400084,0.6578794,-0.0041183936,-0.0011989766
0.011055902,0.65978056,0.66057885,0.001529956,0.6539863,0.0049990914,0.0018631853
-0.00037335302,0.6618295,0.6522466,0.003747889,0.652441,0.0036481805,0.007336181
0.007318876,0.6529733,0.6586857,0.0039690626,0.657912,0.0014311108,0.002527236
