A,B,C,D,E
-2.0144185e-05,0.68698007,0.6897966,0.008741471,15.0151005
-0.0002596666,0.6917202,0.69242805,0.0022532714,15.702969
-0.006178375,0.68671703,0.6980265,-0.0064538736,16.394905
-0.008023151,0.69123816,0.68116766,0.0050250045,17.092945
0.010092017,0.68579143,0.7000966,-0.0004861476,17.776371
0.0002268185,0.69488645,0.69329816,-0.0012207367,18.469591
-0.002076664,0.69106084,0.6938424,-0.005571745,19.16707
0.003993572,0.69902635,0.68844926,-0.002904731,19.867819
-0.0038733017,0.6884779,0.6902583,-0.0077513745,20.559328
-0.0047915345,0.6903509,0.6792122,-0.0034399151,21.250921
-0.010368074,0.67945826,0.6873322,-0.0060623717,21.925985
0.00024707807,0.68953717,0.6875896,0.0029900067,22.612999
0.00037210877,0.69684166,0.68156564,0.009812664,23.294823
-0.0018970821,0.69751966,0.6950056,-0.0036412706,23.982492
-0.010040691,0.6937047,0.7032285,-0.0024408281,24.673382
0.0008102118,0.6851394,0.68350124,-0.008489646,25.370886
-0.0011606807,0.69812775,0.6893408,-0.0015538948,26.050953
0.00809372,0.6912745,0.68919873,0.0060777846,26.73913
-0.008729666,0.69535404,0.69213223,-0.0022621227,27.425093
-0.002583195,0.69433916,0.69241124,0.000988446,28.118307
-0.000151791,0.69392437,0.691064,-0.0008171701,28.807762
-0.0035937165,0.69272304,0.68331605,0.0019783967,29.497593
-0.013282747,0.6894679,0.6953999,-0.001155054,30.180185
0.004289113,0.68614936,0.70140946,0.005071709,30.879545
0.0015786865,0.6994912,0.68610626,0.0026205233,31.579536
0.002069444,0.6954797,0.6870229,0.007014967,32.266693
-0.005580756,0.69621134,0.6909407,0.0036850667,32.961258
-0.0021505037,0.6964436,0.6955931,0.0006991136,33.65098
-0.002155978,0.6898225,0.6933304,-0.0015920382,34.35481
-0.0078512225,0.6956638,0.694922,-0.004776689,35.051304
-0.0052603595,0.68888324,0.6968216,0.005496066,35.746098
0.00021491991,0.6891169,0.69937617,0.0036333273,36.441414
4.5928027e-05,0.69087625,0.6980081,0.0069342223,37.142223
0.0038130188,0.70037824,0.69222,0.005627269,37.840725
0.0042352057,0.69376427,0.70397156,-0.00083750515,38.53631
0.006209576,0.70314956,0.6985864,0.0013418837,39.234837
0.007815441,0.69861615,0.6913457,-0.008397154,39.932095
0.0004868984,0.7015072,0.68763137,0.0008378972,40.62933
0.0018440716,0.6888944,0.6890859,-0.008368125,41.317127
-0.002037418,0.6931296,0.68371844,0.0058721034,42.00214
-0.0031672611,0.6997804,0.6982199,0.005108193,42.6854
0.0055425684,0.6938722,0.69881064,0.00031973168,43.38564
0.0033536723,0.69311965,0.69382745,-0.002222769,44.087444
-0.005226768,0.6983168,0.6913095,0.0021618586,44.772575
0.008005934,0.70036507,0.6884522,0.00057271076,45.46625
-0.007109293,0.6836331,0.6869201,0.0015759234,46.15787
0.0005874875,0.68913454,0.6907337,-0.0024429408,46.8477
0.0028585072,0.69174397,0.6971918,-0.0028077003,47.52781
-0.00340547,0.6902229,0.6996628,0.0026323064,48.224545
0.00046884673,0.67898095,0.6938026,-0.0015785065,48.917027
0.0025662533,0.6998784,0.69517756,-0.0059773843,49.610516
-0.0019988022,0.6878598,0.68772185,0.0029970796,50.309204
0.0022413197,0.69266635,0.6969072,-0.0012306473,50.99343
0.006327446,0.69430727,0.70047253,0.0065962267,51.698677
-0.00017605757,0.6899015,0.69649994,0.0010341168,52.396946
-0.005674929,0.69706345,0.69433135,0.0039129094,53.082584
-0.0007180118,0.687474,0.7014204,0.0033391255,53.77531
-0.0035498776,0.690855,0.6901369,0.00624859,54.469173
0.0075148037,0.69118184,0.699045,0.0021740873,55.160778
-0.002964006,0.70138144,0.7004059,-0.009887493,55.864494
0.0032894844,0.68601054,0.68838406,-0.0010153634,56.566032
0.0018730729,0.6893425,0.68824494,0.001980762,57.261196
-0.0046475,0.6874885,0.69390404,0.003716614,57.944168
0.011142135,0.6951914,0.7019211,0.0029044838,58.63753
-0.0061852788,0.7056685,0.6822745,-0.0057623778,59.33551
-0.006374884,0.69260234,0.6863885,-0.0020503383,60.017467
-0.0031850117,0.67991835,0.6911589,0.0029251045,60.705757
-0.011038739,0.69064534,0.6896545,0.0014886894,61.401775
0.0018744445,0.686092,0.693803,-0.0048622624,62.093044
0.001997212,0.70052904,0.68732995,-0.007961896,62.790844
-0.0067448607,0.689743,0.69347864,0.0014450875,63.484818
0.0033832525,0.6950208,0.6829586,-0.008692211,64.18004
-0.0016994335,0.68681175,0.68223614,-0.00945981,64.85326
0.013228342,0.7015231,0.6821439,0.005097381,65.53071
-0.010815374,0.6984025,0.7030778,-0.0020428402,66.21571
3.2384283e-05,0.68750966,0.69046223,-0.003537322,66.917366
0.006682703,0.6845629,0.6987853,0.007328251,67.606606
0.00088001165,0.69932956,0.70415145,0.0014473442,68.29311
0.0031047661,0.69041437,0.6933928,0.0037083558,68.99913
0.0009169825,0.69821674,0.70319575,-0.0034423408,69.687065
-0.0045173285,0.69145286,0.68603224,0.00643041,70.39528
0.004837051,0.687275,0.6871313,0.0057999766,71.08294
0.0022627455,0.69462335,0.68832755,-0.00852774,71.776634
-0.002378548,0.69374216,0.688339,-0.001683179,72.46293
-0.00026871197,0.68910867,0.68931514,-0.005309738,73.16065
0.0032768766,0.69653875,0.69171697,-0.00093453197,73.85581
-0.0005898277,0.6906245,0.6910835,-0.00016644166,74.56091
0.0067573427,0.68932676,0.69837934,0.0015396365,75.24868
0.0015231165,0.6929479,0.69450593,0.0020390982,75.951584
-0.004857475,0.6886549,0.6951706,-0.0080965515,76.64568
0.0014912159,0.69563985,0.67925566,0.0010253504,77.33859
0.002286753,0.6924083,0.6963622,-0.004965308,78.01916
0.0053606275,0.6937525,0.6955829,-0.002580247,78.71422
0.0031584485,0.70280707,0.70074683,0.0004514012,79.41047
0.008061662,0.69307876,0.7046586,-0.0018388581,80.111496
0.0004848548,0.693236,0.692289,0.0058310223,80.81411
-0.002208387,0.7002358,0.70415336,0.0066559855,81.51298
-0.00806361,0.6974474,0.695389,-0.0056801704,82.2211
0.002072773,0.6834714,0.68001413,-0.0016905399,82.91916
0.00264006,0.7054283,0.68432575,-0.0019950562,83.60101
0.00504194,0.700111,0.6967353,-0.00036857874,84.28121
-0.0049029086,0.6990145,0.68955576,0.007081729,84.96938
0.00084042246,0.69628507,0.7018019,0.0073472634,85.66418
-0.0020657664,0.7038579,0.69781405,0.0011976691,86.36786
0.0010198954,0.6917511,0.690626,0.0005215802,87.06432
0.0029638787,0.6882585,0.69327676,-0.0029255932,87.75271
0.0031106637,0.69517964,0.68542403,-0.010803888,88.445915
-0.005709627,0.69163936,0.6864746,0.012588918,89.13051
0.0060246116,0.68748635,0.69769806,-0.0022009052,89.819664
-0.0029615993,0.6936599,0.68184364,-0.0035298767,90.50715
0.0031635957,0.6916702,0.6984892,0.0029607431,91.19697
0.0009872622,0.69644743,0.6947824,-0.008300988,91.89891
0.008673085,0.69206357,0.68509406,0.001395066,92.60054
-0.00012640539,0.69623166,0.70401186,0.0038310466,93.29075
0.0015974744,0.69644535,0.6924787,0.0023094967,93.99443
-0.00074115593,0.6940699,0.6980679,-0.0070490222,94.68797
0.0019757817,0.69238484,0.6936921,-0.0045903083,95.38991
0.0030899667,0.6937059,0.6966788,-0.003512019,96.07117
-0.0007976156,0.6957771,0.6933145,0.0023080744,96.76965
-0.0066433153,0.6945827,0.69715095,-0.00788569,97.46075
-0.003941854,0.6913381,0.6895581,0.0007971702,98.156
-0.0009325723,0.68998253,0.6960581,-0.003968521,98.84055
0.0018887906,0.68308765,0.6884226,-0.001221039,99.537224
0.00070129207,0.696711,0.69906104,0.0013816055,100.22778
0.005901099,0.6973953,0.689299,0.0019190183,100.93032
-0.0052479687,0.7041129,0.69227254,0.001395632,101.62124
