A,B,C,D,E
1.2891452,1.0716641,0.8879764,0.06915344,0.8239873
1.1770298,1.1371402,0.81196105,0.06280516,1.0140588
1.2129384,1.0654539,1.1067715,-0.11055442,0.9356221
1.5286487,1.0100697,1.0111121,0.037106335,1.0876788
1.3464025,1.265475,1.1820812,-0.035633847,0.8555441
1.421614,1.1882467,0.8008619,0.119722575,1.0548111
1.4601057,1.1937283,0.9030576,0.060881376,0.9089644
1.2252327,1.1695899,0.8705753,-0.1035607,0.9707085
1.4314984,1.1682241,0.9197465,-0.031905107,0.8600434
1.1999518,1.2376775,0.87926966,0.11421168,0.9290158
1.4632424,1.1391983,0.85975873,0.10950032,0.94720256
1.3688102,1.1703924,1.0617803,-0.10151927,1.0700092
1.535899,1.0932035,1.0416751,-0.08982497,1.1391209
1.5373553,1.2846481,1.0857242,-0.052103736,1.017624
1.5983002,1.3500589,1.1584257,0.018505976,1.0110749
1.3699912,1.3694876,1.1450248,-0.14709216,0.992544
1.3440229,1.2026167,1.0831082,-0.068209045,1.1616801
1.4510269,1.2372532,0.93640184,-0.077848315,1.0925944
1.4440993,1.224874,0.9392951,-0.06060482,0.99826753
1.4372537,1.2902172,1.1200836,-0.06609818,1.0748127
1.4638593,1.1708456,1.128595,0.12515065,1.005811
1.3701203,1.2342753,1.0211434,0.12648374,0.942513
1.397224,1.2768753,1.0189803,-0.045621283,1.149003
1.5444803,1.1317893,0.9298215,-0.13804197,1.1308994
1.4639156,1.2684505,1.023498,-0.11742794,0.9386245
1.4247024,1.242377,0.90413296,0.03951548,0.9439199
1.3217716,1.1049079,0.9525627,-0.12402551,1.0718932
1.2887025,1.2262429,1.0431594,-0.062251948,0.9901489
1.5428457,1.087401,0.8628824,0.061766535,1.099271
1.336134,1.3705888,0.9365559,-0.14437461,0.79944575
1.2482055,1.231833,0.8900576,0.039336488,0.9573448
1.4785651,0.9827404,1.0402193,-0.0254829,0.87767076
1.5300977,1.097577,0.9718659,0.066138074,0.94176567
1.4119678,1.1706011,0.9733505,0.11067119,0.85623085
1.4213505,1.261533,1.0168632,-0.020778105,0.92979676
1.2481668,1.1024524,1.0495448,0.08198826,0.9312963
1.3495535,1.2372634,0.82085,0.05313179,1.1532044
1.5443573,1.224602,1.1169081,-0.07962526,0.8976734
1.3878424,1.3025796,1.0729519,-0.10128363,0.96013063
