A,B,C,D,E,F,G
0.611744,1.1279777,0.11602992,1.0101842,0.123134196,0.67532337,0.8874008
0.48855025,0.92775744,0.06718591,0.9177384,0.09058049,0.7444984,1.0837588
0.54724205,0.98383987,0.06270926,1.0320293,-0.0036628544,0.42287865,1.0595978
0.51650405,1.0595044,-0.0112469345,0.9674844,-0.095503,0.57462525,0.89261186
0.48827493,0.9686901,0.003438592,0.8513584,-0.12402866,0.5747012,0.8515029
0.51558423,1.1360711,0.12684882,0.87683713,-0.021619514,0.7587068,1.0620478
0.42918718,0.8562137,0.11878595,0.9414433,-0.0052875876,0.42035678,1.0698761
0.5389998,0.8622618,0.112128854,1.0369909,-0.08773481,0.5501127,1.0042827
0.5262917,0.8919445,0.017928362,0.8664706,-0.011273891,0.48278302,0.8800464
0.7409843,0.98287344,-0.06801621,0.8734033,0.018516436,0.5534625,1.0700266
0.7390528,1.0113722,-0.07850837,1.06863,-0.14506061,0.46517926,0.93987834
0.700219,0.8699881,-0.11182684,1.0425185,0.039199606,0.45952407,0.892407
0.5924294,0.8774146,0.1045824,1.0158396,-0.04773747,0.7243619,0.8410736
0.68923295,0.8909846,0.0011823922,0.9121618,0.023040906,0.5473696,0.91003746
0.60294974,0.96474814,0.017374098,1.0124879,0.038396195,0.61506104,0.94909734
0.64738417,1.1177267,-0.10370388,1.0049778,-0.108497545,0.5787762,0.9522562
0.44613233,0.8576061,0.13653186,0.87691474,-0.12675712,0.5622936,0.98968935
0.47706652,1.1219733,0.019339383,0.9459502,0.022027016,0.5862707,1.0540141
0.63478845,1.051069,-0.13867486,0.9192024,-0.09879461,0.44265026,1.0442004
0.5527378,0.8649755,-0.14477673,1.0942239,0.039176702,0.5113336,0.9631917
0.5477859,1.0557897,0.0010103285,1.0103687,0.13697943,0.70080376,0.8809538
0.7470124,0.99850774,-0.010608941,1.034748,0.0129354745,0.5835744,0.8569126
0.3679213,0.96496767,-0.0070866644,0.97217005,-0.09640975,0.7337339,1.126503
0.52087116,0.9920199,0.015749425,1.0467602,0.028954059,0.30552363,0.87234676
0.4868679,1.078575,0.08293243,0.87869817,0.031882674,0.7127431,0.8597764
0.6219332,1.131911,0.14194793,1.1106787,0.042072043,0.79877424,1.012939
0.57516587,1.0735016,0.08691959,1.0566689,-0.027722813,0.551841,1.1241896
0.54467964,0.85600126,0.10175669,1.0449418,0.016659006,0.52496403,1.0684865
0.62006855,1.0623839,0.09028502,1.0160966,-0.01697877,0.54542834,0.935729
0.6566064,1.0929991,0.048789397,1.0612985,-0.07276812,0.5293053,1.1141
0.33927864,1.0812213,0.07476987,1.0148587,0.09045023,0.58493805,1.1399465
