A,B,C,D,E
-0.0025582814,0.005446217,0.00012266042,-0.0006795034,0.00026899236
0.003123246,-0.0034914396,0.008138851,-0.0038580887,0.0013022618
-0.0027074586,0.010816408,-0.001323964,0.004474318,-0.00818164
0.004377596,0.0050222054,-0.0042889942,0.004890433,0.004324739
0.0060661873,-0.0066619776,0.0045223003,0.0089814095,0.0058175623
-0.0054400535,0.010567358,0.0012754267,-0.0009230708,0.0080851
-0.004691724,0.00065045245,0.002223934,0.0107949935,-0.00065913756
0.004286674,0.0029110033,-0.004589768,0.0099984305,-0.004252411
-8.100015e-05,-6.70217e-05,0.014616879,-0.0058344216,0.0035664218
0.005133006,0.005129533,-0.0048138625,-0.008107326,0.0065628253
-0.0026115358,0.0008396532,-0.0051556258,-0.0014392778,-0.005265888
0.00030712443,0.0034284065,-0.0061334083,0.0019596422,-0.002692694
0.00012264051,0.0008543066,0.0041893898,-0.0015666651,0.010665052
0.0024730049,0.00087522913,-0.011148111,-0.00087813847,-0.0021040582
-0.009179007,-0.0023932457,0.0056748074,-0.0017454352,0.0059436955
0.003739709,0.005635123,-0.001731053,0.004636014,-0.005705646
0.008024682,-0.0006319401,-0.007226404,-0.0047014263,-0.00034593372
0.008175479,0.004545125,0.0052040936,-0.0012855611,0.004045276
0.0026589143,-0.0009638651,-0.0026343784,-0.004651676,0.0034462651
0.003957623,-0.004872163,0.010396698,0.0065194992,0.0064402176
-0.011978503,0.010016235,0.00085886114,-0.0037899471,0.0033685972
-0.0017726426,0.005296137,-0.00038487976,0.0051939846,-0.0010810045
0.014528205,0.0012248043,-0.003664111,-0.0022428564,0.003370916
-0.0049600066,-0.008619522,-0.0024307147,-0.00019679416,0.0002455637
-0.002991119,0.0039072195,-0.0054016504,0.00131239,-0.0005056079
-0.005476582,-0.0038963803,0.00534237,0.0037857292,0.00022223277
0.0009570143,0.008729525,-0.00783653,-0.006354992,-0.007866693
0.014047295,0.00016695773,-0.005999371,-0.000494048,-0.00600985
-0.0011498721,-0.0062982785,-0.008927492,0.004574068,-0.003082615
-0.0033105465,-0.0026299087,-0.0010723427,-0.001560175,0.010947774
0.0009791509,-0.0020876643,-0.0048753703,0.00091630546,-0.004357805
-0.004280841,0.00515428,0.003960588,-0.005172278,0.0046331035
-0.00022039376,0.0028021769,0.0014320253,0.007775402,0.003122476
-0.0040748827,0.0045491396,0.005224036,0.0011558478,0.0038391124
-0.003994883,0.0072463024,0.011007646,0.0057646753,0.007085854
