A,B,C,D,E
0.90221655,0.66010064,0.6574846,0.8132929,0.6985321
0.9041314,0.66328114,0.66648096,0.82050955,0.6870305
0.9060974,0.66204035,0.66164,0.80908495,0.69259167
0.9031097,0.655236,0.6609745,0.8070353,0.6872829
0.90146625,0.6611312,0.6592248,0.8218243,0.6972153
0.89628595,0.66256714,0.65670735,0.80993336,0.69343394
0.9028653,0.6493775,0.6629801,0.80656344,0.6969383
0.9040074,0.65970606,0.65537375,0.81555164,0.6957497
0.9060887,0.6554547,0.66131634,0.81606364,0.69975054
0.9092982,0.6561157,0.6594017,0.8075878,0.6936868
0.9072598,0.65690064,0.66327584,0.8146989,0.6943136
0.9021249,0.66241205,0.66405547,0.81203485,0.7030451
0.905953,0.6644773,0.65501976,0.8236125,0.6873328
0.9093164,0.65686333,0.6653171,0.8170738,0.702915
0.9124105,0.66487163,0.6522922,0.8073902,0.6863766
0.9076135,0.6546586,0.6535601,0.81925803,0.7049801
0.89997023,0.66218114,0.65828115,0.8169209,0.6894809
0.8961911,0.6656302,0.6583173,0.8113691,0.6980559
0.91467845,0.6640761,0.6582451,0.8182191,0.6992835
0.9115547,0.65925646,0.6587705,0.81113213,0.6897938
0.9026791,0.66118103,0.6645003,0.80723906,0.6961973
0.90820694,0.661521,0.663157,0.8101239,0.685779
0.90395343,0.6572295,0.6580051,0.80914605,0.7027335
0.9082621,0.65675646,0.65716696,0.8064143,0.683713
0.90629804,0.6519334,0.66849214,0.80936986,0.6920979
0.902739,0.6493514,0.6583254,0.80542785,0.6975172
0.90713924,0.67419624,0.6565206,0.81378555,0.69908166
0.90154195,0.66533935,0.65720737,0.81261814,0.69579536
0.90476865,0.6521136,0.65654516,0.8144542,0.6875034
0.90780175,0.6613708,0.64609283,0.81481117,0.6972309
0.8973279,0.6650858,0.66621023,0.80988777,0.6959452
0.9098129,0.6606586,0.6632396,0.8166734,0.68464833
0.9083004,0.6647632,0.66409916,0.8111215,0.6901554
0.91019744,0.66293806,0.6622855,0.81797045,0.6941097
0.90412134,0.6708302,0.65662533,0.81557286,0.69646335
0.91000193,0.665751,0.65943736,0.8107768,0.69211936
0.900231,0.65330076,0.6551939,0.81772107,0.6864722
0.9012867,0.66124135,0.6557257,0.8113791,0.6940077
0.90888655,0.66204995,0.6678284,0.80510736,0.70007616
0.90351933,0.6573008,0.6516858,0.8191529,0.6906896
0.9120022,0.6609651,0.65241313,0.813467,0.68851656
0.9011999,0.65447485,0.6646427,0.807095,0.6898088
0.90916216,0.6547287,0.6530894,0.82093406,0.690984
0.90605146,0.6642592,0.6605031,0.82587755,0.6935992
0.90301204,0.65950567,0.6608892,0.82180685,0.69472724
0.90349084,0.6570365,0.6585054,0.8152464,0.68157464
0.9028937,0.6572187,0.65379775,0.82019174,0.6862211
0.9088529,0.65875804,0.6622924,0.81628263,0.69993544
