A,B,C,D,E
0.5370782,0.70517755,0.6151416,0.6005865,0.7080187
0.7373642,0.71459603,0.76736104,0.72957736,0.54152894
0.6487401,0.59051406,0.7790439,0.69029844,0.7013571
0.6378618,0.7519735,0.6134609,0.5486352,0.7761785
0.6210141,0.5171234,0.60991496,0.60169554,0.5863844
0.64337546,0.50306773,0.6072862,0.7237422,0.6075685
0.5205622,0.7617751,0.53398603,0.57076293,0.7173362
0.78397834,0.6177847,0.6791224,0.7537402,0.4790871
0.76164985,0.7409506,0.5451481,0.63284063,0.59243673
0.60651076,0.6310086,0.61088914,0.5685542,0.7738061
0.68201387,0.79212,0.81947625,0.7384348,0.78899455
0.64428663,0.6908376,0.6512749,0.72821647,0.51258445
0.5396475,0.63053966,0.7121657,0.63929737,0.7578884
0.7898178,0.6733993,0.67085624,0.8284191,0.68394643
0.6677337,0.7210045,0.79588264,0.6984986,0.65281105
0.7243445,0.70732856,0.66716415,0.57214594,0.64952296
0.5541873,0.75288224,0.60435915,0.680439,0.5891058
0.8381938,0.59994006,0.5907928,0.69775665,0.66593033
0.6492928,0.55987245,0.60132,0.75836873,0.7164604
0.66941535,0.7066633,0.58330154,0.6445151,0.667828
0.5587393,0.73354036,0.586268,0.7491937,0.50240064
0.6111531,0.7124451,0.4938742,0.7244669,0.739156
0.736049,0.65440166,0.7758663,0.6880684,0.74016273
0.57883304,0.8141478,0.622866,0.6947655,0.6730717
0.5416106,0.7755072,0.5661807,0.60824895,0.6351778
0.7615111,0.61432755,0.66755396,0.745136,0.573249
0.62481725,0.55372566,0.7210848,0.79800963,0.56716394
0.5506685,0.72674966,0.7751738,0.6490263,0.79215574
0.62702584,0.80386686,0.6955044,0.60647625,0.5909783
0.6889858,0.57047063,0.55179,0.7764361,0.5717012
0.73598677,0.7170094,0.5264981,0.54219615,0.75514364
0.6895708,0.6821288,0.71840155,0.56165206,0.5348021
0.5865775,0.680838,0.6001493,0.64828825,0.6431948
0.4910254,0.60969114,0.58232445,0.8223127,0.67265534
0.6013687,0.6538365,0.5241863,0.5779889,0.6157285
0.70683753,0.7004256,0.6711322,0.55780685,0.51915765
0.5896685,0.5502922,0.61180645,0.7700896,0.5577518
0.4799276,0.54011965,0.5895202,0.7549298,0.57627
0.55892694,0.8082878,0.71909046,0.7120056,0.73760784
0.57004005,0.6510429,0.538704,0.5979223,0.61874425
0.62988025,0.74310863,0.5096859,0.6215732,0.7316365
0.6123494,0.5360762,0.66845334,0.77251035,0.6346991
0.65288675,0.7350644,0.595144,0.77962184,0.6205828
0.6706619,0.8168621,0.6838273,0.70832795,0.70858634
0.7844505,0.6592547,0.7029745,0.622702,0.5545387
0.5508607,0.6729256,0.48757213,0.68294823,0.746012
0.7184758,0.7160908,0.78605896,0.54040647,0.6230607
0.58343375,0.72784764,0.6990662,0.76752436,0.64490026
0.68679285,0.6006012,0.5798679,0.61314833,0.69124526
0.5591217,0.54863864,0.5274814,0.7975039,0.6595465
0.73897517,0.60922974,0.70384467,0.76197386,0.78683233
0.7566124,0.55048174,0.6999797,0.51962745,0.6748514
0.55467606,0.65158546,0.63606364,0.6761216,0.52545893
0.5989813,0.57021034,0.72396666,0.78902155,0.6021175
0.535739,0.7799126,0.5247359,0.54120016,0.7680584
0.75874376,0.8059083,0.74981344,0.5371159,0.6975421
0.62911654,0.55356807,0.7636217,0.75531477,0.5382222
0.5601923,0.5056769,0.708577,0.64158636,0.7466356
0.61522853,0.6539604,0.7495522,0.7749226,0.53701663
0.78987813,0.77592206,0.5695204,0.5599594,0.62542766
0.7780491,0.7341438,0.5747422,0.57860184,0.70072854
0.60817385,0.6844992,0.7125968,0.73525083,0.8085377
0.5976858,0.5423207,0.5801686,0.7615012,0.63054425
0.5639104,0.762971,0.79760087,0.78931665,0.55509084
0.6635371,0.7367472,0.52638996,0.7150104,0.6945056
0.7190268,0.71995497,0.6846131,0.63680106,0.6468998
0.57562286,0.5427563,0.8038306,0.7798501,0.68478227
0.67133904,0.5618955,0.5693491,0.66618055,0.72641754
0.7435621,0.73195636,0.66448945,0.7874149,0.6167588
0.735273,0.5501463,0.7328035,0.5196354,0.6738685
0.75945497,0.72915536,0.69731206,0.526809,0.8076956
0.69841695,0.6810787,0.730464,0.53686893,0.6548276
0.7210204,0.634328,0.78076184,0.5263953,0.6502242
0.5380851,0.7466408,0.6850736,0.64057297,0.64033556
0.5809223,0.48738277,0.60614073,0.5476835,0.7404934
0.77010524,0.66295123,0.6855346,0.7927004,0.7467127
0.7835167,0.773327,0.754359,0.78025186,0.6050039
0.59797376,0.7521136,0.67766625,0.7137486,0.7268863
0.60792476,0.6282148,0.6781569,0.70979285,0.63615906
0.7232159,0.54331803,0.6047493,0.65896046,0.770634
0.6138756,0.7539338,0.7006467,0.5938665,0.69085777
0.5219358,0.7276921,0.729396,0.6216001,0.7379316
0.53719133,0.56690437,0.7541345,0.66652894,0.61134195
0.7198081,0.79617107,0.5905164,0.690627,0.594117
