A,B,C,D,E,F,G
0.4574713,0.40296286,0.43114734,0.36475116,0.33608764,0.35733595,-0.6284408
0.45763457,0.39585528,0.4377334,0.371477,0.3540412,0.36062074,-0.5848033
0.4418404,0.4113445,0.42929918,0.3594047,0.3609422,0.36084828,-0.5206305
0.48267567,0.41134673,0.49321657,0.3774893,0.36563504,0.35998687,-0.4731541
0.49861708,0.4209404,0.5076544,0.3706265,0.3700698,0.36274135,-0.41999874
0.4750355,0.4065036,0.48746195,0.38284016,0.3731336,0.363295,-0.37665036
0.48194927,0.40650603,0.47379103,0.37408698,0.3736955,0.36469382,-0.33341467
0.48088285,0.40610635,0.4573765,0.3849233,0.37777346,0.36508906,-0.3326051
0.5043465,0.3990138,0.43242365,0.39450648,0.37480077,0.3671955,-0.29685152
0.51411355,0.41359797,0.42384452,0.39949837,0.3903257,0.36801934,-0.24819596
0.480054,0.44024718,0.41417947,0.38752064,0.39441168,0.36590725,-0.21291113
0.45360667,0.41016415,0.3843513,0.38167894,0.3940222,0.36433518,-0.18341324
0.4324782,0.41128278,0.39926863,0.391503,0.38433683,0.36285537,-0.14700769
0.44470948,0.4046392,0.4417084,0.3847728,0.38072747,0.36235568,-0.11011437
0.47712675,0.3973216,0.43353888,0.3886971,0.3867768,0.3622363,-0.08969887
0.4332521,0.3933186,0.442087,0.39677426,0.38901675,0.36408192,-0.06852968
0.41755357,0.40761876,0.44973955,0.4075409,0.3811382,0.36448947,-0.05310086
0.44306886,0.41389802,0.47780618,0.40285695,0.38757378,0.3651169,-0.019984324
0.45977822,0.4145074,0.45908445,0.39614114,0.37830892,0.36578858,0.012773293
0.46059254,0.41443488,0.4291285,0.3893284,0.3773057,0.36345503,0.035791647
0.48966348,0.40266475,0.42562234,0.4004777,0.3774611,0.3627067,0.06691831
0.45816216,0.38529834,0.4209779,0.3958135,0.37583047,0.36358738,0.0904417
0.44813025,0.38441268,0.4276284,0.38853663,0.37719837,0.36443508,0.11744361
0.41491053,0.39827254,0.42346367,0.4026802,0.3482824,0.35938966,0.14046082
0.44344723,0.39284024,0.43802613,0.38393462,0.35566342,0.36144117,0.16293913
0.44472283,0.40624234,0.4548903,0.37406537,0.36948043,0.35994467,0.176551
0.4674506,0.381868,0.45912787,0.38659835,0.37293845,0.3588217,0.19507022
0.46927598,0.39247957,0.45101365,0.39520487,0.36984995,0.3614594,0.20146272
