A,B,C,D,E,F,G
0.26476192,0.4068194,0.22589658,0.39249942,0.39390364,0.3403998,0.42493245
0.35931537,0.4297389,0.27659896,0.39689708,0.3890825,0.34257352,0.44140747
0.33035594,0.42751682,0.24463108,0.38200304,0.3876716,0.3429808,0.4427984
0.28436103,0.3717171,0.24627413,0.38999775,0.38758534,0.3464882,0.45630702
0.29218268,0.3850506,0.2620445,0.40023223,0.38027307,0.3451857,0.4667125
0.20037514,0.36783814,0.21767488,0.35630068,0.38619724,0.34538808,0.46814916
0.19721133,0.3759877,0.15582548,0.35719323,0.3815509,0.34220576,0.48580155
0.22622307,0.3755824,0.21630472,0.3709092,0.38668925,0.34249735,0.48881644
0.23619619,0.39027306,0.14054358,0.3526005,0.39167792,0.3437182,0.504494
0.2595342,0.3674087,0.15584037,0.3855156,0.40283117,0.3471548,0.5097587
0.16143574,0.368895,0.03960806,0.40881476,0.38363352,0.34522018,0.5157549
0.191596,0.38149145,0.09499713,0.4022997,0.379977,0.34119102,0.55282986
0.1757522,0.37248924,0.10049541,0.38286614,0.37281445,0.3388181,0.55281794
0.18166308,0.3778024,0.15431984,0.37821785,0.38425836,0.33858502,0.54237527
0.09506487,0.3998116,0.15148878,0.3920551,0.38187888,0.33928323,0.53547555
0.15091753,0.4255293,0.1966084,0.4143765,0.38234553,0.33895826,0.52307147
0.21596085,0.39971092,0.18050668,0.40262336,0.39015755,0.34136143,0.5312824
0.19737333,0.38299787,0.2321453,0.41953892,0.386482,0.34488016,0.5484745
0.3138161,0.3615052,0.2555824,0.39014083,0.39440402,0.34361216,0.54046685
0.30447233,0.3758289,0.21914664,0.43761513,0.38248107,0.3405912,0.5251943
0.21278764,0.34598708,0.1612728,0.388746,0.38254887,0.33965924,0.51471585
0.19764824,0.35428923,0.20823282,0.3922302,0.38427666,0.33817908,0.5282635
0.20936629,0.38009354,0.2395301,0.36201054,0.38134292,0.33949202,0.54104704
0.31741834,0.37680063,0.23971774,0.36621013,0.3871148,0.34038523,0.54932094
0.29469213,0.3838222,0.34982246,0.3610909,0.38610575,0.341517,0.550499
0.3725773,0.39049122,0.34077525,0.3727786,0.3891414,0.34197816,0.53914744
0.36549214,0.39613876,0.32135522,0.39906657,0.3890134,0.3429843,0.547324
0.27615267,0.42323187,0.24764438,0.39965212,0.3888943,0.34379518,0.5545456
0.28219652,0.40618086,0.27306643,0.4119911,0.39043418,0.3457405,0.5418159
0.33595857,0.39151114,0.1338856,0.36567983,0.38829353,0.3447988,0.5559013
0.2231932,0.3849426,0.20773004,0.38416457,0.3929199,0.34440708,0.5502095
0.34072188,0.36888045,0.20633514,0.37183204,0.3874335,0.34377393,0.539242
0.3096497,0.3483591,0.18964078,0.37213016,0.38377512,0.3453239,0.54579747
0.30501968,0.37042084,0.3457565,0.38057387,0.38324186,0.34559307,0.54500246
0.35696307,0.3787199,0.33680934,0.4020454,0.37375608,0.34466997,0.5461758
0.31154746,0.37641403,0.3127022,0.40661952,0.3706617,0.34819138,0.5459486
0.28439817,0.3940644,0.22662798,0.37305945,0.36784583,0.34645474,0.5503527
0.37318078,0.390433,0.37691832,0.4178706,0.36294386,0.3472305,0.5735124
0.24101855,0.3380589,0.18802385,0.39367163,0.3728253,0.34847844,0.5369927
0.32317308,0.32124045,0.21410021,0.3756281,0.36674118,0.34913477,0.54167354
0.25431165,0.36062223,0.25802305,0.3842351,0.36462146,0.35175842,0.5583996
0.32817286,0.34445065,0.23316562,0.3669642,0.3725897,0.3463923,0.573647
0.3578456,0.36605144,0.3020138,0.38447753,0.37251148,0.34820014,0.5921134
0.30668634,0.38552833,0.3193037,0.38468006,0.38304234,0.34789482,0.59791124
0.24479356,0.37517902,0.2539677,0.37956145,0.3823787,0.34668827,0.5918864
0.3261758,0.3895609,0.26684558,0.38800976,0.3914465,0.3456861,0.5814912
0.16606578,0.37660336,0.15494108,0.3886249,0.39303058,0.34194493,0.58696157
0.16591409,0.3911465,0.113386855,0.40575793,0.3908505,0.33961195,0.6055591
0.1278448,0.38678604,0.12353731,0.40303624,0.38223314,0.3379643,0.610501
0.08463167,0.38739738,0.11424445,0.35087878,0.3793088,0.33931118,0.60934114
0.15547758,0.356627,0.061174013,0.33957854,0.37028864,0.34250626,0.6088121
0.17147264,0.3643955,0.086739495,0.35198438,0.36704305,0.34145516,0.60062784
0.2277006,0.36916822,0.13119492,0.32870102,0.3680941,0.33916008,0.61739475
0.2846242,0.36197987,0.20203242,0.32706273,0.37744293,0.3435571,0.6073452
0.3197931,0.39175332,0.26837456,0.36780784,0.37298757,0.34033245,0.598053
0.36568254,0.3731838,0.3560461,0.3714822,0.37252066,0.34464723,0.6066662
0.41817123,0.3889998,0.45946753,0.3508996,0.3734677,0.34328023,0.5792482
0.50397694,0.36719546,0.47545508,0.33870938,0.3810567,0.34227756,0.5646125
0.5458818,0.34470683,0.4361259,0.35773924,0.39302546,0.34514832,0.60089844
0.5699725,0.3116693,0.4243379,0.3982698,0.38376328,0.34477025,0.57639545
0.35021904,0.34683448,0.39837626,0.3960286,0.38106096,0.34903792,0.519981
0.2912047,0.37253678,0.30214545,0.3809548,0.37964723,0.3435782,0.51617
