A,B,C,D,E,F,G
0.53993,0.37853998,0.5161266,0.36144936,0.3882894,0.37037018,0.21499209
0.4746775,0.3729561,0.5172133,0.36148843,0.39161834,0.37346137,0.21985729
0.4901788,0.37210396,0.48807108,0.35786453,0.3937724,0.37419757,0.24150987
0.4843337,0.3643224,0.45401773,0.33299088,0.39230213,0.37014103,0.25988066
0.5103525,0.36252472,0.34885624,0.34592685,0.38747674,0.37061614,0.27785417
0.3657031,0.36851385,0.32600164,0.32713744,0.37993762,0.37040648,0.3000904
0.36234602,0.37484965,0.32962695,0.3470484,0.37829322,0.3709663,0.34183976
0.3277007,0.3653753,0.3310393,0.3566792,0.37691972,0.3686307,0.36208886
0.3593281,0.33002952,0.33506402,0.34195286,0.38218677,0.3642384,0.37658477
0.21430174,0.36171213,0.33367154,0.34666345,0.38347706,0.36554113,0.36065036
0.38614127,0.36349493,0.32543612,0.34301284,0.38512966,0.36747646,0.37582242
0.33040202,0.34868914,0.4219278,0.34462664,0.39507005,0.36700526,0.39039773
0.51619315,0.36546627,0.4338638,0.32980037,0.38818955,0.37178355,0.34750357
0.47274232,0.3606485,0.43850097,0.32862756,0.3940926,0.36897296,0.3578505
0.45047474,0.33916178,0.49062678,0.33603147,0.3914286,0.36477247,0.41580313
0.51123315,0.34691817,0.48326108,0.32226682,0.38969558,0.3668641,0.42155248
0.41554397,0.3462499,0.5302311,0.33020613,0.38372412,0.36412168,0.44074696
0.56288433,0.3844053,0.53099525,0.3227355,0.38014704,0.36712155,0.3924979
0.51604605,0.37233144,0.5090665,0.3441309,0.3782294,0.36908484,0.39796883
0.5176249,0.36008942,0.49889615,0.3485646,0.382028,0.36763304,0.39229172
0.5196097,0.3494378,0.5003019,0.34951317,0.376479,0.36474317,0.40225387
0.5908175,0.36679825,0.49868745,0.35904962,0.3824151,0.36540145,0.4603514
0.5067997,0.3553016,0.5374209,0.35155785,0.38760805,0.36593533,0.46723762
0.51318353,0.38503525,0.52508366,0.34442645,0.3931259,0.36655632,0.46560267
0.5483095,0.37820458,0.48719302,0.34582284,0.3878699,0.368493,0.47392327
0.49227732,0.37243065,0.4773337,0.34991455,0.3878566,0.36770827,0.4914863
0.49065214,0.3639998,0.4685745,0.35692745,0.3827109,0.36653692,0.49180666
0.5117753,0.37606487,0.44416714,0.3430637,0.3847347,0.36848578,0.5131614
0.43797752,0.39170718,0.4439221,0.35859305,0.38831872,0.36577484,0.5016786
0.5146465,0.37823275,0.40661645,0.36264753,0.3858767,0.36535344,0.51123977
0.4699851,0.39045793,0.34533978,0.36275238,0.37972087,0.36617956,0.5125674
0.39035746,0.38164815,0.31318212,0.38668978,0.38237935,0.3660458,0.51660913
0.33007953,0.40297204,0.28652546,0.36612558,0.37874532,0.3680635,0.54211366
0.3434516,0.40489745,0.25522378,0.39812922,0.38217103,0.37167695,0.53026223
0.2851556,0.40593255,0.2504256,0.3715028,0.39574558,0.3756779,0.541887
0.26765856,0.39365876,0.25656205,0.3642103,0.38997668,0.37181488,0.551134
0.2823559,0.3690821,0.29127112,0.35736126,0.38888362,0.37077942,0.5636391
0.31080756,0.35206547,0.26647758,0.345134,0.39483926,0.37119266,0.58775014
0.29513,0.316339,0.24370433,0.3451649,0.38846412,0.36889195,0.59069157
0.17119952,0.3317097,0.27771866,0.32323197,0.39209163,0.3649482,0.5387704
0.37593418,0.34014446,0.38408208,0.32729357,0.38791654,0.3665442,0.52832085
0.38208804,0.34016633,0.5020337,0.3122297,0.38564047,0.368049,0.5276504
0.51057494,0.3445969,0.50598013,0.30790848,0.39055791,0.3670625,0.5365501
0.5126635,0.32168025,0.50262797,0.34113297,0.3942132,0.36758482,0.55187017
0.5372193,0.3662758,0.48390594,0.3224719,0.39918602,0.36547056,0.54014504
0.49013162,0.36085558,0.491329,0.32958516,0.39254722,0.36518046,0.5384862
0.5533031,0.34881,0.45759758,0.32977843,0.3899995,0.36448693,0.5329615
0.45521596,0.3462961,0.4926314,0.34734234,0.3928007,0.36689848,0.51145416
0.5236309,0.36721867,0.52625453,0.3317099,0.39577088,0.36787447,0.4945789
0.54957044,0.35300258,0.51779157,0.3330712,0.39588124,0.36681452,0.4982438
0.547328,0.34272435,0.5040684,0.34996745,0.39030164,0.36768234,0.48333588
0.50470203,0.32029834,0.5006059,0.3217266,0.383981,0.3656155,0.49766147
0.49572378,0.3256449,0.44917476,0.30155942,0.40272054,0.36387268,0.49552605
0.47308722,0.3178555,0.4777218,0.3049241,0.40399662,0.36592916,0.5104794
0.61036533,0.32254833,0.4608638,0.29685184,0.39133745,0.365031,0.5228697
0.51094276,0.33128157,0.4498944,0.308305,0.3879418,0.3638686,0.50653994
0.49372387,0.33958688,0.4681481,0.31346413,0.38734287,0.36137953,0.4910729
0.4272823,0.3613572,0.46314266,0.31578815,0.3910886,0.36278188,0.49038085
0.47523072,0.34354407,0.5083303,0.3150601,0.39048493,0.36250564,0.4857912
0.5290911,0.35043123,0.50495815,0.31720853,0.38954952,0.3610893,0.49809876
0.5675014,0.3622517,0.5242036,0.34987417,0.38636872,0.3629435,0.49292204
0.54133934,0.36947036,0.51194686,0.34688073,0.38426757,0.36078948,0.47681224
0.5412531,0.38614458,0.48716995,0.34696037,0.38623613,0.36167318,0.4761613
0.50795305,0.3718387,0.54212344,0.3571917,0.38656917,0.3654947,0.4768537
0.56975853,0.37900007,0.6025038,0.33020964,0.38302293,0.36365426,0.49439046
0.6975309,0.36846194,0.5602597,0.3309906,0.38373125,0.36710012,0.49104062
0.57072186,0.37161553,0.55991226,0.34257668,0.38035777,0.37070385,0.45164135
0.6258967,0.37537643,0.5722746,0.34223408,0.39286318,0.37210608,0.44009018
0.49015665,0.3658207,0.5959802,0.34171686,0.39041564,0.37018582,0.44092658
0.6224715,0.36602524,0.559972,0.3439725,0.38795152,0.36873096,0.45119452
0.60151476,0.35990116,0.503761,0.33771843,0.40671825,0.37043455,0.48689947
0.6243703,0.36561805,0.5079627,0.33623156,0.4049292,0.3702063,0.49079666
0.54985607,0.35994795,0.47348472,0.3427043,0.41039932,0.3698859,0.47834438
0.349797,0.37188274,0.43573362,0.33290616,0.4027665,0.36533466,0.4596457
0.43223625,0.38535362,0.420621,0.34217164,0.39382195,0.365477,0.4622989
0.45587826,0.37114993,0.44514823,0.34633335,0.38406682,0.3662777,0.46499056
0.44075364,0.38407728,0.43850833,0.33570874,0.37971035,0.3677403,0.43685454
0.48553085,0.36094132,0.46607658,0.35020596,0.38276964,0.3701517,0.43111116
0.47510165,0.36432818,0.45217448,0.33559832,0.38712314,0.37166977,0.44375902
0.5270527,0.35638002,0.47287932,0.3366218,0.39622906,0.3695565,0.46558768
0.4789074,0.38133022,0.47678667,0.33330026,0.40091643,0.36770332,0.47057876
0.5342953,0.38643232,0.46055132,0.32712033,0.40730017,0.36745742,0.4662629
0.50876826,0.3631511,0.43852437,0.3576968,0.39599323,0.36776078,0.48386338
0.4534253,0.38035116,0.36447304,0.35405302,0.3948278,0.3660111,0.4707381
0.38870093,0.37836546,0.34129217,0.37704745,0.40061495,0.3666276,0.48944333
0.32249346,0.39137325,0.329603,0.3547785,0.39434868,0.36713496,0.5145919
0.3508675,0.3699597,0.31669554,0.3580852,0.39095458,0.36620232,0.5029609
0.33324876,0.36751002,0.28929767,0.34233373,0.38655192,0.36522236,0.5081301
0.2919042,0.36462098,0.25488836,0.3462959,0.38344255,0.36575583,0.5160032
0.30565578,0.359216,0.26631302,0.35084406,0.37809646,0.36672544,0.5059872
0.30458048,0.34569243,0.3656217,0.35331067,0.38222373,0.36655378,0.5197128
0.38133448,0.34779117,0.3954812,0.33701742,0.38050207,0.36609256,0.5220467
0.40186384,0.35643327,0.3804331,0.32766604,0.38456437,0.3653845,0.53572583
0.5000639,0.34091577,0.40445638,0.33841878,0.38480905,0.36540177,0.55073565
0.48789406,0.34540832,0.40918478,0.32263657,0.38250327,0.3643354,0.5610902
0.41903958,0.35353267,0.39951742,0.33172464,0.38271153,0.36347625,0.55440784
0.46407363,0.38035452,0.35301402,0.3240394,0.38036475,0.36291724,0.5602604
0.4078718,0.36481845,0.37235802,0.3489969,0.3776625,0.36786246,0.555228
0.38936892,0.36488762,0.38588628,0.345816,0.37403998,0.36545804,0.56490487
0.41031542,0.35496616,0.40093052,0.3508016,0.3823877,0.3682697,0.56445795
0.44941652,0.3684612,0.49284852,0.33624968,0.37843204,0.37162367,0.5641954
0.5324314,0.35026994,0.47014254,0.3453765,0.38442838,0.37022603,0.55868423
0.46912703,0.35362878,0.55366576,0.32957283,0.38524583,0.36812383,0.5593158
0.62884575,0.3576273,0.53576,0.3190494,0.39228308,0.36704162,0.57077485
0.5693462,0.35193592,0.5431871,0.33567244,0.39468074,0.37207904,0.5861027
0.61098355,0.34696773,0.5657016,0.340718,0.3992987,0.36986816,0.5816257
0.5830185,0.35981813,0.5397178,0.35046083,0.39821577,0.36574662,0.57385284
0.5682556,0.3656047,0.51134247,0.33690974,0.3989528,0.3655347,0.585214
0.61879545,0.36475873,0.505772,0.3504524,0.3970367,0.36458847,0.57608634
0.51900387,0.36598012,0.4987977,0.3332044,0.38832757,0.36336353,0.56700385
0.5134917,0.36151415,0.40275136,0.34717306,0.3887196,0.36437514,0.5656675
0.3841778,0.3611905,0.3689562,0.3421045,0.38527453,0.36875048,0.5484433
0.38928214,0.36006728,0.39582804,0.3405157,0.38527513,0.36622393,0.5436
0.44045907,0.3597753,0.40864256,0.3272654,0.3857305,0.3702485,0.5329124
0.44467205,0.36262256,0.39897236,0.35528615,0.38690963,0.37039733,0.5108445
0.46224397,0.38243562,0.45465648,0.34766275,0.39178196,0.37115964,0.50301117
0.4771186,0.37502414,0.4544412,0.3521188,0.3927702,0.37466308,0.501424
0.3842603,0.3512056,0.44531396,0.3522132,0.39620993,0.3705265,0.51978683
0.4439617,0.3721798,0.4494706,0.32173452,0.39702603,0.36547783,0.51923794
0.49058408,0.36366683,0.45044282,0.32375848,0.3893626,0.36746013,0.48760086
0.48433,0.3604945,0.4318584,0.34123322,0.381743,0.36789295,0.4917206
0.4713262,0.34774205,0.39715624,0.3371271,0.38747495,0.36950842,0.49088982
0.46639207,0.342466,0.39311716,0.33748224,0.38756302,0.36454368,0.5024455
0.33382627,0.35251254,0.40035996,0.3245771,0.39311323,0.3668704,0.5035509
