A,B,C,D,E,F,G,H,I,J
0.29540396,0.59346396,0.4233514,0.5504778,0.4158708,0.5366867,0.39497805,0.67006296,0.31133997,0.5756916
0.53640574,0.66610646,0.41265655,0.57159936,0.46058518,0.69272894,0.6767961,0.40135896,0.26385963,0.5643952
0.41116264,0.6826298,0.6727458,0.358616,0.4023308,0.7097239,0.6611342,0.514218,0.42554235,0.50522494
0.60898554,0.5039871,0.52010316,0.56900364,0.5491612,0.6820772,0.7075428,0.57191354,0.40306014,0.74746567
0.7741943,0.63993573,0.6219749,0.41823038,0.7098564,0.7416645,0.3525102,0.71342176,0.60151416,0.50203955
0.54726845,0.5550818,0.7542195,0.5168605,0.7541779,0.6821225,0.41566685,0.7326331,0.6048957,0.74051476
0.5169366,0.5633681,0.41409916,0.42937884,0.48968247,0.727745,0.45987627,0.7206872,0.7122322,0.6507063
0.55066115,0.5170455,0.7085664,0.7370511,0.61101145,0.7519243,0.5536288,0.8414105,0.6511239,0.88761884
0.85976297,0.8582596,0.64901274,0.12361768,0.4222032,0.7755305,0.40824404,0.6247666,0.76795435,0.81559575
0.7279612,0.39473918,0.6497758,0.3465715,0.6039924,0.5136683,0.39203888,0.8491478,0.88336337,0.9491676
0.88440853,0.85972136,0.7570783,0.3233173,1.0051943,0.6142981,0.44850105,0.5633942,0.72473377,0.79504424
0.70196265,0.6857584,0.67623174,0.44193158,0.5945416,0.59616816,0.6139948,0.82978725,0.8754301,1.0446157
0.8298057,0.78802365,0.54635596,0.58614486,0.46225396,0.57633567,0.7233893,0.68490934,0.5864288,0.7745887
0.44684547,0.7695565,0.80117,0.34250805,0.6182689,0.65990394,0.5530526,0.76614255,0.594751,0.72296154
0.6300601,0.7262138,0.6406199,0.27690694,0.29582903,0.66573864,0.5018541,0.7657157,0.5579719,0.63627595
0.31563872,0.70037544,0.53337944,0.31401056,0.6811047,0.5409529,0.5162413,0.5373481,0.6407168,0.78223044
0.6679385,0.44878778,0.63831156,0.45021257,0.49129152,0.73155606,0.7312362,0.63418734,0.47036684,0.53330195
0.49844536,0.7044932,0.67315376,0.44000837,0.808111,0.76466835,0.37009665,0.58908904,0.7190996,0.6311411
0.6776521,0.6565469,0.49895477,0.2259938,0.49535203,0.5057935,0.58475715,0.85056573,0.7562055,0.64234334
0.3975285,0.7257273,0.52826643,0.45961738,0.5096094,0.6735726,0.4423803,0.8004614,0.6092341,0.6926842
0.35498253,0.7171067,0.4684632,0.5787033,0.6498015,0.6472078,0.7569861,0.8340397,0.66182995,0.6193015
0.51852775,0.60047007,0.67550486,0.48323727,0.5952413,0.83474857,0.6967548,0.81567127,0.4946422,0.44107962
0.5719919,0.57915866,0.72457266,0.39828473,0.3722485,0.8478795,0.7900964,0.594773,0.72215337,0.5210369
0.43930107,0.52793825,0.8434458,0.47175735,0.56164354,0.68940777,0.60654205,0.84331155,0.69478655,0.7443989
0.62415457,0.60861534,0.7546396,0.7614462,0.3731827,0.852724,0.74156195,0.68651056,0.6743737,0.5625904
0.46685874,0.6103996,0.5969956,0.2853282,0.519817,0.6566018,0.20959088,0.74182355,0.69532335,0.7919138
0.6577772,0.8324882,0.5268717,0.43862468,0.703685,0.583205,0.6300078,0.5720881,0.69726855,0.59055483
0.2814198,0.47487468,0.78198093,0.2593338,0.5409312,0.4651479,0.83981276,0.8250028,0.54967844,0.76707333
0.48557234,0.7594591,0.5378669,0.46018988,0.3994856,0.74239296,0.64873815,0.56104696,0.65484285,0.48463988
0.42467573,0.42665893,0.543138,0.6214348,0.46322635,0.72255474,0.54331,0.4085363,0.7596102,0.7881742
0.35481387,0.28877637,0.29279432,0.5391264,0.24794699,0.5639429,0.51567245,0.6263243,0.7893519,0.67472714
0.33704102,0.6123636,0.304319,0.50285107,0.427204,0.66710365,0.24559149,0.35878858,0.48359394,0.4560806
0.19731852,0.15760747,0.5744892,0.44143668,0.35501182,0.59653413,0.7227843,0.5510259,0.27069014,0.52534366
0.460782,0.4321077,0.2979158,0.7420721,0.38042495,0.80005693,0.38469896,0.5338155,0.30410448,0.33859053
