A,B,C,D,E,F,G,H,I,J
0.46419847,0.7816807,0.25501835,0.51564324,0.6516714,0.45029396,0.34316432,0.6014391,0.55695593,0.506485
0.88753545,0.5872772,0.6943617,0.2081998,0.20651758,0.35993573,0.4345039,0.5106038,0.41880554,0.50720507
0.4305896,0.7900654,0.31416658,0.84025306,0.52356166,0.26861575,0.44916144,0.69853365,0.3769748,0.60283756
0.6185152,0.47127315,0.4822325,0.5175561,0.6124431,0.66689265,0.7303762,0.2717222,0.52189374,0.41313392
0.38909394,0.78533286,0.420144,0.32794645,0.45793808,0.4761125,0.33942908,0.63659215,0.30797645,0.6235219
0.4455317,0.33149207,0.5729847,0.6307675,0.57256585,0.6087382,0.77805114,0.52978975,0.58971834,0.3198763
0.7333865,0.3007751,0.43747613,0.34713015,0.5155629,0.73122144,0.28076768,0.2796597,0.41948396,0.3959879
0.4086303,0.6166703,0.47500196,0.748036,0.30590397,0.709077,0.4382924,0.48510322,0.67605156,0.44969678
0.6361968,0.37604526,0.92065316,0.46084845,0.37417996,0.62105995,0.6503045,0.74954313,0.4832637,0.58403033
0.99642843,0.63262033,0.61004853,0.60706747,0.87085176,0.5398199,0.64726627,0.66806215,0.6222273,0.62606394
0.8167688,0.6907382,0.4919098,0.46144557,0.47778797,0.46764734,0.4469686,0.7953351,0.4426103,0.6872859
0.5992233,0.6966816,0.75712806,0.672458,0.334399,0.25347438,0.45262808,0.49931282,0.8926102,0.62147486
0.620282,0.61864597,0.7865548,0.8720661,0.42489284,0.41606486,0.47498482,0.5428951,0.57366866,0.80154943
0.5251917,0.50102973,0.68772185,0.6693294,0.757953,0.5283308,0.4870026,0.36121124,0.76866174,0.77910197
0.7563489,0.9559944,0.6948166,0.7236002,0.37441748,0.50748414,0.57567227,0.42196542,0.7254691,0.6194678
0.6163787,0.38076282,0.6248136,0.47751594,0.35334265,0.5531025,0.66835064,0.6438105,0.52722716,0.76758206
0.75028044,0.57495534,0.43185863,0.46799803,0.26145497,0.72673166,0.2755502,0.7267699,0.7644503,0.47633985
0.80250466,0.853184,0.31193098,0.49903765,0.5278215,0.45157623,0.9165329,0.36867267,0.4485966,0.41327482
0.4015218,0.74246365,0.48478556,0.62151307,0.6397524,0.5112649,0.96951026,0.5023252,0.29074502,0.3750064
0.40762955,0.6906872,0.73991543,0.5252845,0.60589707,0.44957954,0.4723002,0.16455388,0.7938397,0.38647595
0.39296108,0.36235514,0.642288,0.88018215,0.22945996,0.5130244,0.4977976,0.7280583,0.7889874,0.46926138
0.5126026,0.36390007,0.7442832,0.5735267,0.7491579,0.52018356,0.79502153,0.67424434,0.28408727,0.54369754
0.39550745,0.5957935,0.2633571,0.63866794,0.56541896,0.5843581,0.60189134,0.4168585,0.31632933,0.17571959
0.61948246,0.5865023,0.42568293,0.2880013,0.6010517,0.33582678,0.7366095,0.4969747,0.36356425,0.35624468
0.15833914,0.57990134,0.25827673,0.59897393,0.6075236,0.517609,0.24252623,0.41402555,0.74014455,0.5448582
0.7683466,0.37592638,0.32985482,0.8034223,0.29960665,0.53309596,0.8035189,0.5344108,0.3474897,0.26412737
0.5935,0.82557464,0.42242128,0.5135009,0.60231674,0.22852892,0.4691331,0.55857754,0.34441516,0.45137778
0.67447084,0.49737582,0.49226645,0.33738574,0.38426438,0.5961639,0.6406394,0.8056073,0.44030488,0.5901232
0.3819012,0.4469427,0.552384,0.6381771,0.33778915,0.5784557,0.44615513,0.56571484,0.5725663,0.64667577
0.66157156,0.6705608,0.5330935,0.6660298,0.5446112,0.94997466,0.4689923,0.2603629,0.57402307,0.57807386
0.33205992,0.28699425,0.55649334,0.54327065,0.16263422,0.4763629,0.5958004,0.8024715,0.60967106,0.49571344
0.4496175,0.56367314,0.16677645,0.41608256,0.796237,0.39499784,0.60939664,0.5775588,0.38922468,0.624058
0.41988897,0.45996737,0.46162423,0.42215845,0.27018622,0.5352684,0.77117884,0.73819363,0.28304225,0.33368844
0.6461826,0.52590245,0.44605634,0.46572807,0.8072455,0.31663907,0.09633112,0.48850957,0.3302963,0.3015604
0.42626595,0.3278887,0.23549241,0.5297447,0.5375503,0.47259292,0.5775782,0.45929793,0.45535585,0.32587323
0.61877006,0.5070574,0.5817614,0.27682146,0.4944804,0.2191481,0.36701855,0.49910024,0.5085853,0.5159627
