A,B,C,D,E,F,G,H,I,J
0.36393625,0.65351635,0.78266007,0.37266028,0.35494706,0.347066,0.58610046,0.39282715,0.40083563,0.42301506
0.33727306,0.36372802,0.31198826,0.3981899,0.6903399,0.5106237,0.42804277,0.46473175,0.41840327,0.37524736
0.49468878,0.559021,0.5536895,0.53331524,0.6643071,0.47412118,0.46443948,0.36926782,0.519449,0.30761042
0.48418602,0.5189551,0.50816196,0.45016587,0.6654434,0.6522155,0.34637657,0.56976616,0.25881577,0.2939818
0.41642138,0.57641387,0.48971817,0.24428979,0.33230308,0.73113567,0.2336586,0.15482548,0.080252856,0.4688574
0.5920742,0.3492213,0.26317385,0.30333853,0.68789905,0.38664898,0.14173126,0.31004077,0.65335757,0.37207592
0.55520177,0.7122315,0.6062087,0.5256914,0.6980288,0.55514324,0.43314362,0.4071986,0.20437369,0.53704643
0.35909796,0.6589708,0.5240352,0.18595493,0.48899457,0.2731201,0.21834235,0.55571944,0.6805123,0.49370894
0.23997861,0.4667859,0.54269475,0.27974427,0.45772144,0.6808369,0.52643895,0.49903738,0.37410265,0.3911334
0.5191272,0.22117284,0.7276013,0.47047248,0.64579684,0.53473973,0.28167224,0.40816802,0.31127208,0.5198996
0.5991675,0.6176172,0.3974111,0.5768565,0.5778557,0.2927972,0.47068015,0.37872523,0.5736595,0.37357974
0.27442816,0.44110686,0.5439047,0.3039097,0.80130255,0.29191008,0.3305885,0.46004558,0.33535653,0.5222705
0.41485238,0.6458759,0.6561012,0.7367836,0.627004,0.5048228,0.33921525,0.5457024,0.25003374,0.438472
0.3919689,0.5495735,0.7393348,0.4586351,0.8297075,0.548077,0.32171664,0.37856925,0.51403564,0.5803971
0.34891102,0.7646621,0.6044793,0.5717664,0.5226585,0.4688224,0.17831838,0.40850812,0.5019828,0.7045002
0.20520875,0.61134154,0.5903084,0.42288268,0.55499184,0.4965275,0.2602075,0.49106097,0.49910802,0.43213108
0.5744062,0.68342286,0.46645656,0.37059814,0.7102004,0.16543123,0.45758227,0.547774,0.46699566,0.5123986
0.29681408,0.541183,0.48352438,0.3672411,0.5125687,0.33170182,0.32656074,0.5076971,0.68991977,0.50271064
0.55411685,0.56639093,0.35928747,0.36033297,0.5824027,0.37005013,0.21672793,0.5587375,0.54848367,0.47030443
0.16348988,0.7229741,0.5757041,0.21076378,0.6143291,0.59591365,0.38156113,0.46201843,0.58503467,0.22044122
0.71929175,0.5817222,0.81550545,0.37775478,0.45385173,0.37759894,0.35366586,0.1020498,0.62034553,0.41002738
0.4342138,0.5340135,0.2735314,0.35216767,0.6915166,0.6570227,0.514574,0.3190967,0.66983163,0.7810515
0.55504364,0.49809527,0.4435205,0.6588613,0.64452505,0.5408742,0.23811033,0.25202447,0.7327674,0.48305213
0.515663,0.5462507,0.58591646,0.27842844,0.62897253,0.34980878,0.48972395,0.46101266,0.6613517,0.5034607
0.42247593,0.5117983,0.40281987,0.6183057,0.57077885,0.3356526,0.22523165,0.919888,0.54848367,0.66829914
0.43109784,0.29568574,0.557906,0.54045856,0.5675532,0.484774,0.32076675,0.6024409,0.40884167,0.52091223
0.6791041,0.49274606,0.28651497,0.4894245,0.48124427,0.8117971,0.53200483,0.5114588,0.4082926,0.4583764
0.68507063,0.45468262,0.7528608,0.42099804,0.47745627,0.60347617,0.23129618,0.2463083,0.23242927,0.66083837
0.30680376,0.3934435,0.5667366,0.57389146,0.40737003,0.5349477,0.15787399,0.49985,0.83837736,0.60583365
0.18802887,0.45024887,0.292803,0.42037126,0.22647157,0.6010465,0.4677585,0.50657815,0.6760093,0.54057103
0.82245326,0.42504662,0.4438482,0.15579215,0.1762124,0.39027923,0.10338691,0.7585284,0.58830804,0.4686323
0.4205267,0.31877878,0.10230592,0.43039513,0.54985327,0.52595913,0.35710552,0.31122428,0.5014649,0.847406
0.3793922,0.26452997,0.6006616,0.42994723,0.743297,0.5339492,0.38956088,0.29470646,0.37307358,0.35947227
0.57604605,0.60261416,0.70322657,0.69725275,0.4823588,0.30739927,0.55402845,0.52671254,0.72279626,0.65801865
0.41334173,0.73970073,0.7136437,0.72426355,0.61545604,0.58722496,0.5649945,0.61190367,0.37767893,0.35490865
