A,B,C,D,E,F,G,H,I,J
0.1990414,0.5255267,0.41471735,0.58571774,0.4722068,0.39724535,0.32127732,0.51097906,0.5167147,0.53929317
0.18683437,0.46070936,0.6027878,0.27303657,0.6805291,0.47702885,0.36158767,0.49832574,0.2912534,0.36037698
0.583514,0.7995012,0.6149284,0.3132904,0.89229184,0.38463244,0.70937204,0.271678,0.45485088,0.7297818
0.6247474,0.3441313,0.7983002,0.48688015,0.32619226,0.35231718,0.63809276,0.58407116,0.3867531,0.73661935
0.62047243,0.6431932,0.6829083,0.4799079,0.6634961,0.29170358,0.70770276,0.37321755,0.30239066,0.50023144
0.62595916,0.7140007,0.68384707,0.7312741,0.5536856,0.4797221,0.4670189,0.6528615,0.16742954,0.43791142
0.581643,0.74858403,0.5713305,0.14290094,0.5992949,0.6923179,0.5820907,0.81333435,0.35587612,0.48586273
0.42065123,0.7529525,0.46260023,0.28720078,0.4498897,0.40038595,0.49988833,0.5522796,0.30265626,0.4094771
0.5086218,0.74725485,0.437593,0.21799576,0.6052642,0.58551073,0.656557,0.5089668,0.6074858,0.4347596
0.3203237,0.43208647,0.7591478,0.46746504,0.6274176,0.3286762,0.69737476,0.29739577,0.4031831,0.5964669
0.47295806,0.58830404,0.7097666,0.38240522,0.5330404,0.38040826,0.44940338,0.48177606,0.50854886,0.42580676
0.54670024,0.6242864,0.70677054,0.5847498,0.7662661,0.46124294,0.28649834,0.5024524,0.75312436,0.34353092
0.5748138,0.56698304,0.50874,0.57624173,0.77140737,0.65598154,0.6970039,0.5964945,0.47477692,0.6304832
0.26631945,0.44077918,0.48046508,0.3042056,0.75405985,0.41981453,0.324042,0.40505636,0.649709,0.48778808
0.6771301,0.3722515,0.45991185,0.39417383,0.19888139,0.62049794,0.5548682,0.46640167,0.6453751,0.51319087
0.14712247,0.65210307,0.72100925,0.3420925,0.7096799,0.4465807,0.7119323,0.4799798,0.38942033,0.48377234
0.43382812,0.69204277,0.60427755,0.587517,0.4249603,0.66480756,0.6382649,0.70989513,0.7950009,0.5653121
0.3974622,0.41557175,0.6465305,0.5605185,0.6658891,0.5575707,0.8015967,0.38679898,0.10982677,0.4787164
0.5278683,0.49979737,0.6427234,0.42773953,0.65098923,0.49010417,0.49333835,0.30741543,0.37118596,0.53949064
0.5707878,0.32288775,0.75866616,0.16043234,0.43159738,0.6604823,0.35239804,0.5614788,0.46052146,0.57591957
0.5458822,0.4167768,0.74358654,0.35553813,0.54218304,0.6607922,0.84519583,0.3846365,0.6186743,0.43580404
0.12351087,0.72351706,0.5353912,0.21992981,0.57031995,0.6552338,0.5314923,0.5412193,0.44617212,0.4035679
0.147464,0.7323127,0.7776396,0.5288178,0.5751256,0.58899045,0.26145488,0.6172886,0.5222762,0.7601216
0.86556107,0.47737187,0.4547264,0.27258077,0.28836325,0.46735033,0.5300696,0.43059924,0.59413683,0.28517142
0.79035795,0.25655526,0.5728601,0.35275766,0.6562483,0.551063,0.21737936,0.55018395,0.3096309,0.34834412
0.50042534,0.45186424,0.6334261,0.45894924,0.6400895,0.47211194,0.85885715,0.42466962,0.5189548,0.4345212
