A,B,C,D,E,F,G,H,I,J
0.54942966,0.5583621,0.39488378,0.76641417,0.189064,0.41640893,0.3295262,0.7108647,0.5464496,0.8398992
0.41041267,0.5514609,0.3724726,0.2751013,0.36661935,0.6209442,0.5426898,0.3310583,0.8323884,0.7396849
0.30797747,0.7807786,0.41088876,0.458492,0.42880064,0.5319265,0.266106,0.38002482,0.471178,0.7629897
0.4303555,0.53263587,0.24829248,0.2830002,0.5668904,0.62831354,0.69597936,0.45489725,0.46587756,0.72379744
0.27258593,0.4925112,0.6473078,0.48070416,0.5470746,0.51202744,0.49323252,0.3808667,0.35543615,0.51515585
0.5547824,0.5111097,0.44653806,0.44410408,0.79363966,0.47833002,0.46382132,0.45910102,0.75384694,0.4633725
0.7546433,0.31389865,0.4863671,0.49607062,0.25141776,0.30918905,0.49050593,0.39588878,0.6704228,0.7576962
0.62734807,0.56814456,0.41305393,0.6498122,0.75369143,0.30426362,0.46840727,0.56517875,0.5472322,0.57904893
0.73480743,0.4955293,0.3079493,0.56953305,0.46828312,0.3898621,0.29023615,0.7523223,0.48193464,0.48707974
0.6433928,0.38851148,0.44354445,0.5736221,0.42979208,0.35441932,0.44841868,0.40263826,0.1776256,0.63119334
0.33149704,0.57283056,0.094986886,0.7297245,0.7531952,0.45490515,0.30844277,0.5209959,0.41607505,0.34114677
0.26672217,0.471726,0.4576684,0.47225225,0.8015794,0.33356658,0.28792024,0.35977778,0.93849206,0.4247185
0.49937233,0.78418285,0.12633827,0.46247947,0.3962739,0.31116524,0.2631807,0.10073644,0.374893,0.8399666
0.31946132,0.40281674,0.4358851,0.60834336,0.5519498,0.44843826,0.3847271,0.1971524,0.8995688,0.85200024
0.42839924,0.70291924,0.46157086,0.41226938,0.6796503,0.6806034,0.21216471,0.58991677,0.2178382,0.6551215
0.45582524,0.48805687,0.5568155,0.58850324,0.6233171,0.8459035,0.3413605,0.4705451,0.60999143,0.77228177
0.43513596,0.30694446,0.6025835,0.18514934,0.10906583,0.51341116,0.62032473,0.69002515,0.49779338,0.82664144
0.30613226,0.46754622,0.4077491,0.3508469,0.55499226,0.37764385,0.5657223,0.62597746,0.63837063,0.30949217
0.6064059,0.39957392,0.34017545,0.28658038,0.5165249,0.42661935,0.45719287,0.5664091,0.6510608,0.68691474
