A,B,C,D,E,F,G,H,I,J
0.30631816,0.42012015,0.26516455,0.41228077,0.46933413,0.33786753,0.5900237,0.6714774,0.54179925,0.685669
0.40762955,0.46606582,0.39060754,0.122788906,0.7065133,0.42975917,0.33948195,0.4215737,0.67107403,0.4012692
0.37881485,0.5316156,0.31963784,0.4939766,0.4749985,0.50233793,0.49277717,0.6543578,0.39254946,0.6093975
0.5852034,0.61775804,0.47794235,0.8946406,0.47754183,0.5446551,0.56182474,0.47852632,0.34782663,0.33966768
0.82141995,0.42767465,0.42467266,0.78059244,0.40677887,0.39405403,0.54287136,0.29723033,0.37070444,0.3608306
0.44216096,0.852305,0.46221054,0.43305045,0.521345,0.41928273,0.50997865,0.6352392,0.2868946,0.5446935
0.43748716,0.27991867,0.5051394,0.7457479,0.6894041,0.3151352,0.5117929,0.3024891,0.53782547,0.3919909
0.55810875,0.46628073,0.62627715,0.5959968,0.73275965,0.2195185,0.37486064,0.35503322,0.46682456,0.37342063
0.4844741,0.7149464,0.61727977,0.81210935,0.25573537,0.7011546,0.36406237,0.4102962,0.75557005,0.9454958
0.87279004,0.5378699,0.5993292,0.5766224,0.40387386,0.6952293,0.72140634,0.46416298,0.5440688,0.7367807
0.28872663,0.63694906,0.64123917,0.75943905,0.37552193,0.76683295,0.6384491,0.588016,0.4077816,0.6514229
0.31805786,0.51373225,0.641603,0.38597348,0.448118,0.21834286,0.59415215,0.34486637,0.44298673,0.13423102
0.33003238,0.68084335,0.34066495,0.7522116,0.41848952,0.4182562,0.28156054,0.5379768,0.47649598,0.23698764
0.14448506,0.6159073,0.13747501,0.20392202,0.36437938,0.41343084,0.40631533,0.49767572,0.45992488,0.44522557
0.5829442,0.41538993,0.56642383,0.4880923,0.3556568,0.22136284,0.4497954,0.38648897,0.60332495,0.11928927
0.48319757,0.6897301,0.42642814,0.7709525,0.5929727,0.39256436,0.46326128,0.50920165,0.291551,0.5956178
0.6049087,0.6310062,0.4065955,0.51394296,0.6793721,0.5623849,0.36618474,0.61206675,0.616265,0.6857091
0.4086303,0.611236,0.3587198,0.50701505,0.629354,0.65662056,0.58948225,0.40136045,0.6921836,0.57004726
0.5287432,0.6004221,0.3390794,0.60782284,0.55495644,0.2232812,0.6375744,0.49447924,0.5836268,0.4659486
0.456334,0.45852172,0.376545,0.29873174,0.411704,0.48576477,0.53149533,0.53208333,0.55936074,0.44767478
0.456334,0.45852172,0.376545,0.29873174,0.411704,0.48576477,0.53149533,0.53208333,0.55936074,0.44767478
0.45562574,0.45810553,0.37674922,0.29617444,0.41100526,0.4879995,0.5312307,0.5321793,0.5593407,0.4475078
0.4556187,0.45810425,0.37675035,0.29614878,0.41100153,0.4880187,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750628
0.45561862,0.45810425,0.37675035,0.29614854,0.4110015,0.48801887,0.5312299,0.53217953,0.5593407,0.44750625
0.42626593,0.5432577,0.5283748,0.62272036,0.4796775,0.51659924,0.36003035,0.7221049,0.8457592,0.57604516
0.3629281,0.4565952,0.5149724,0.4317735,0.59647155,0.66479,0.52843416,0.45880795,0.48347068,0.67369074
0.3498066,0.51801956,0.7112867,0.4361481,0.49578464,0.4689708,0.51872635,0.28725195,0.6667711,0.41836512
0.5190774,0.5972356,0.77581817,0.5922985,0.41988766,0.39403182,0.45995384,0.4711961,0.40704563,0.7152742
0.35656956,0.41910997,0.59333974,0.6388476,0.52517134,0.4674271,0.4012718,0.31727993,0.43098274,0.7613189
0.66301596,0.58939606,0.8086916,0.6485366,0.75195843,0.54247016,0.38104108,0.4120601,0.53464174,0.57156765
0.49076325,0.5885557,0.37729317,0.5782715,0.68087006,0.48658085,0.51757306,0.49618757,0.44944015,0.6676585
0.5804307,0.42911422,0.7273838,0.77305144,0.24922606,0.4674924,0.5294828,0.4659738,0.473809,0.5016835
0.19170205,0.40317348,0.52077717,0.65149236,0.50324243,0.57181436,0.46433812,0.4073922,0.5516893,0.75045407
0.5241902,0.28167218,0.63241,0.54937834,0.3559111,0.52987885,0.68678945,0.53905445,0.5971459,0.26376572
0.61971563,0.62097013,0.72353363,0.7396454,0.40520442,0.43450654,0.5662198,0.8276796,0.35581613,0.48632988
0.31879935,0.3730645,0.60561055,0.8004196,0.8055739,0.56849635,0.3281532,0.66463095,0.274396,0.4075387
