A,B,C,D,E,F,G,H,I,J
0.53683287,0.5773631,0.4349245,0.38457716,0.60165966,0.38378492,0.33478594,0.45329192,0.49645984,0.4596725
0.37893015,0.40188602,0.33662954,0.3866483,0.5893771,0.3722592,0.39407268,0.2252583,0.40536362,0.38354996
0.53389484,0.30917975,0.36432093,0.48191988,0.33990607,0.33361137,0.38209963,0.35802153,0.60222864,0.53763807
0.42939034,0.5372804,0.48217064,0.43263903,0.5235514,0.26942003,0.5047319,0.39337525,0.57022595,0.4100132
0.679016,0.47863597,0.5215073,0.5629931,0.37178406,0.2970139,0.58811253,0.40005586,0.3025356,0.28948465
0.4999396,0.4307523,0.35277373,0.39841828,0.30472225,0.41362354,0.5214982,0.3520025,0.62381,0.41326123
0.47120765,0.64505696,0.3506294,0.35317573,0.59775746,0.3966336,0.48734733,0.47415635,0.583604,0.60370755
0.44885418,0.28197446,0.29354173,0.63990766,0.4468452,0.22166789,0.5497221,0.34304,0.57965124,0.42296642
0.29421413,0.39962643,0.6015572,0.5553683,0.34667677,0.49154645,0.6439633,0.39514893,0.39751038,0.40082246
0.43189454,0.66825765,0.48214528,0.7215665,0.2615926,0.38146544,0.34492272,0.42767617,0.40806794,0.4204874
0.30064094,0.7159929,0.191051,0.37544823,0.26383623,0.30077904,0.40950873,0.29959217,0.41650555,0.21126297
0.31303495,0.33739296,0.2842862,0.2119419,0.41389367,0.14777377,0.35596675,0.40778115,0.26786554,0.4486998
0.3489435,0.32872596,0.37819216,0.28588283,0.065296024,0.4163361,0.41446593,0.22512725,0.38776624,0.7485466
0.29143003,0.49015236,0.21358508,0.391551,0.45670885,0.1387791,0.1337761,0.5520755,0.45303252,0.67141616
0.24787547,0.28906995,0.19267662,0.18606055,0.6005959,0.5426141,0.1787731,0.16219291,0.32836583,0.50329256
0.16524157,0.4139039,0.33690542,0.26078534,0.0,0.48244292,0.23164348,0.5341099,0.5067664,0.38375518
0.14760512,0.33285114,0.3469589,0.32188475,0.43544406,0.33120155,0.0337864,0.3591339,0.6804451,0.5902677
0.21024811,0.5720706,0.42198676,0.3069371,0.6077781,0.43399018,0.14397052,0.44762963,0.47818866,0.42858788
0.38561565,0.52511656,0.3240015,0.63459337,0.42851308,0.31865236,0.4227296,0.40072662,0.61231637,0.57604456
0.09869763,0.26544416,0.12024248,0.19865118,0.45037895,0.0903185,0.08548346,0.42663687,0.43289638,0.43674386
0.09869763,0.26544416,0.12024248,0.19865118,0.45037895,0.0903185,0.08548346,0.42663687,0.43289638,0.43674386
0.098339975,0.26282036,0.11701159,0.19599143,0.4505898,0.089885,0.08293612,0.42687172,0.43176544,0.43516445
0.09833956,0.26279378,0.116956934,0.1959768,0.4505918,0.08988412,0.08291678,0.42687395,0.43175727,0.435147
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.5421435,0.7156252,0.57055694,0.76762235,0.41031227,0.4771712,0.52963674,0.7114689,0.5806079,0.5481413
0.32815054,0.56534433,0.7170471,0.41296363,0.645501,0.4898447,0.65218174,0.52099824,0.70766485,0.20553409
0.68216145,0.6820808,0.64731646,0.5759665,0.7953847,0.45126534,0.6322873,0.4272055,0.53763634,0.61307466
0.603505,0.43351862,0.4844475,0.47632006,0.416949,0.40185058,0.706664,0.23856229,0.60577214,0.5450212
0.71771294,0.70578474,0.49686447,0.7084522,0.34992778,0.56878626,0.34186146,0.45923087,0.54528606,0.41085857
0.1552209,0.634576,0.5456968,0.22950657,0.48203838,0.4293799,0.37140715,0.45735142,0.7123312,0.6731326
0.48739502,0.5635832,0.28454012,0.15676434,0.5326628,0.18990749,0.340781,0.45591217,0.6470101,0.5703703
0.30023438,0.28086486,0.2810945,0.41203523,0.53699046,0.28948683,0.50099874,0.4482214,0.36666146,0.36804438
0.5090475,0.48299208,0.25312874,0.69854957,0.15501556,0.25463632,0.46671373,0.3474374,0.4585057,0.6325948
0.2070932,0.35268062,0.33741686,0.22283624,0.3385216,0.57695687,0.36518392,0.34179217,0.393204,0.80774754
0.2940161,0.41747412,0.30041903,0.33654347,0.38125432,0.33070573,0.43299356,0.42320776,0.7581246,0.6810383
0.44002926,0.24592893,0.456813,0.4693142,0.45090455,0.18895704,0.5916664,0.39593643,0.67574275,0.32604444
0.54183835,0.50549346,0.67406243,0.45748332,0.4080989,0.24646042,0.54390717,0.520286,0.56018823,0.15695824
0.61997193,0.6437253,0.53904706,0.23042087,0.55891365,0.37567174,0.55437297,0.24099267,0.60324395,0.39395797
0.42024544,0.4435575,0.34964538,0.6477608,0.38550082,0.37626854,0.61221534,0.31096008,0.47545317,0.14242384
0.37324908,0.6233423,0.68204933,0.61971045,0.32327497,0.4405123,0.39925474,0.2530879,0.3121935,0.46393645
0.28934035,0.55396706,0.47680432,0.5010236,0.30367112,0.4176911,0.3084155,0.47473627,0.5173117,0.3420648
0.34351355,0.4203318,0.39617798,0.49849197,0.6021321,0.27364004,0.3795903,0.42631495,0.38407207,0.49088654
0.38726196,0.50603265,0.3366728,0.5206891,0.50371367,0.5647786,0.50159854,0.42169666,0.3802553,0.49708503
0.09870045,0.26524007,0.120428756,0.1979199,0.4511119,0.09089702,0.08607347,0.4268248,0.43140504,0.43584004
0.09870045,0.26524007,0.120428756,0.1979199,0.4511119,0.09089702,0.08607347,0.4268248,0.43140504,0.43584004
0.09833999,0.26281834,0.117014766,0.1959874,0.4505967,0.08988617,0.08294059,0.4268735,0.43175465,0.43515447
0.09833956,0.26279378,0.116956994,0.19597676,0.45059186,0.08988413,0.082916826,0.42687398,0.4317572,0.43514687
0.09833956,0.2627935,0.116956025,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.26279354,0.116955996,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
0.09833956,0.2627935,0.11695601,0.1959767,0.4505918,0.08988412,0.08291665,0.42687398,0.4317572,0.4351468
